"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
180,-93.10000,40.00000,842.13,256.68
181,-95.30000,40.40000,1029.00,313.64
182,-94.20000,36.50000,1245.54,379.64
183,-92.50000,39.70000,792.62,241.59
184,-91.50000,39.70000,731.99,223.11
185,-91.90000,37.60000,1080.84,329.44
186,-92.30000,37.90000,960.04,292.62
187,-90.90000,38.60000,599.77,182.81
188,-94.30000,37.80000,875.89,266.97
189,-93.10000,36.70000,677.69,206.56
190,-93.40000,37.00000,1185.37,361.30
191,-89.90000,37.00000,392.19,119.54
192,-93.20000,39.10000,769.52,234.55
193,-115.50000,48.30000,2548.06,776.65
194,-110.50000,45.70000,4426.94,1349.33
195,-114.90000,47.50000,2466.44,751.77
196,-108.30000,45.90000,3016.54,919.44
197,-96.70000,40.70000,1199.34,365.56
198,-98.00000,42.50000,1649.77,502.85
199,-96.50000,42.30000,1167.91,355.98
200,-97.60000,40.20000,1568.77,478.16
201,-96.70000,42.10000,1321.78,402.88
202,-119.70000,39.60000,4620.08,1408.20
203,-119.60000,39.30000,5802.72,1768.67
204,-118.80000,38.60000,8941.60,2725.40
205,-115.70000,36.40000,6562.80,2000.34
206,-72.10000,43.40000,1181.99,360.27
207,-71.10000,43.40000,385.04,117.36
208,-71.60000,43.10000,650.26,198.20
209,-75.40000,39.40000,2.49,0.76
210,-75.20000,39.50000,101.71,31.00
211,-74.50000,41.10000,978.61,298.28
212,-107.70000,32.90000,6374.57,1942.97
213,-106.90000,32.50000,4093.80,1247.79
214,-105.90000,36.00000,6528.81,1989.98
215,-108.00000,36.90000,6022.18,1835.56
216,-78.60000,43.00000,671.78,204.76
217,-78.60000,42.70000,1275.16,388.67
218,-73.60000,44.10000,1486.55,453.10
219,-74.30000,44.90000,485.93,148.11
220,-74.90000,43.70000,1891.54,576.54
221,-78.80000,42.50000,1385.79,422.39
222,-78.60000,42.30000,2010.01,612.65
223,-74.20000,43.00000,812.86,247.76
224,-78.00000,42.30000,1457.78,444.33
225,-77.90000,42.50000,1956.27,596.27
226,-74.10000,42.70000,1040.98,317.29
227,-73.80000,44.70000,1838.45,560.36
228,-75.20000,44.80000,315.29,96.10
229,-77.00000,42.20000,1055.02,321.57
230,-76.40000,42.30000,1488.39,453.66
231,-78.00000,42.70000,1367.19,416.72
232,-75.50000,43.30000,630.74,192.25
233,-76.20000,43.20000,418.47,127.55
234,-76.60000,43.40000,269.09,82.02
235,-75.20000,42.50000,1909.06,581.88
236,-77.60000,34.60000,42.36,12.91
237,-80.20000,35.60000,604.36,184.21
238,-78.30000,34.80000,90.55,27.60
239,-79.50000,34.80000,241.31,73.55
240,-76.10000,35.70000,0.26,0.08
241,-78.00000,36.50000,196.65,59.94
242,-76.40000,35.80000,4.00,1.22
243,-78.50000,34.50000,105.48,32.15
244,-81.60000,35.80000,1146.13,349.34
245,-79.10000,36.50000,485.43,147.96
246,-78.90000,34.30000,87.20,26.58
247,-79.00000,35.20000,181.56,55.34
248,-75.90000,36.10000,0.00,0.00
249,-83.10000,35.50000,4209.48,1283.05
250,-77.10000,36.30000,55.91,17.04
251,-75.90000,35.10000,-52.10,-15.88
252,-81.20000,35.40000,729.40,222.32
253,-77.10000,35.80000,64.53,19.67
254,-77.00000,35.80000,31.00,9.45
255,-78.00000,36.10000,226.35,68.99
256,-97.30000,49.00000,786.19,239.63
257,-98.90000,48.20000,1485.47,452.77
258,-97.80000,46.50000,1271.39,387.52
259,-96.70000,46.10000,975.13,297.22
260,-97.80000,47.60000,1386.45,422.59
261,-97.30000,48.20000,824.74,251.38
262,-97.30000,46.70000,971.52,296.12
263,-102.90000,48.40000,2230.64,679.90
264,-98.10000,47.60000,1438.48,438.45
265,-83.80000,40.50000,1038.88,316.65
266,-80.90000,41.00000,1158.56,353.13
267,-84.10000,40.10000,1022.83,311.76
268,-84.10000,39.90000,996.19,303.64
269,-84.40000,39.80000,982.87,299.58
270,-83.30000,41.50000,610.30,186.02
271,-83.20000,41.60000,577.03,175.88
272,-83.30000,38.80000,1089.50,332.08
273,-84.40000,40.40000,969.42,295.48
274,-80.80000,41.30000,981.00,299.01
275,-81.40000,40.40000,848.49,258.62
276,-82.50000,39.20000,751.71,229.12
277,-82.30000,41.10000,964.30,293.92
278,-82.20000,40.80000,956.30,291.48
279,-82.60000,41.50000,570.14,173.78
280,-96.40000,35.80000,771.52,235.16
281,-97.90000,36.00000,1101.08,335.61
282,-97.10000,34.50000,862.76,262.97
283,-95.90000,35.70000,749.67,228.50
284,-98.70000,36.80000,1488.42,453.67
285,-122.60000,45.30000,280.48,85.49
286,-123.10000,45.90000,1771.39,539.92
287,-123.00000,45.10000,104.76,31.93
288,-119.30000,45.90000,438.98,133.80
289,-124.00000,45.50000,0.00,0.00
290,-121.50000,45.60000,1142.91,348.36
291,-123.10000,42.20000,3632.94,1107.32
292,-123.10000,43.70000,1387.93,423.04
293,-123.60000,44.00000,805.18,245.42
294,-77.00000,41.80000,1767.91,538.86
295,-79.20000,42.00000,1413.85,430.94
296,-76.60000,39.80000,932.41,284.20
297,-72.10000,44.30000,1167.65,355.90
298,-77.20000,40.00000,835.37,254.62
299,-80.40000,40.60000,1142.26,348.16
300,-76.20000,41.80000,1424.57,434.21
301,-76.70000,41.90000,1656.33,504.85
302,-78.40000,41.10000,1555.45,474.10
303,-80.10000,41.60000,1332.61,406.18
304,-79.00000,41.40000,1804.56,550.03
305,-79.20000,40.80000,1367.88,416.93
306,-80.40000,41.10000,1066.04,324.93
307,-78.50000,41.80000,2269.36,691.70
308,-71.80000,41.70000,354.10,107.93
309,-80.20000,32.90000,30.84,9.40
310,-82.30000,35.00000,889.17,271.02
311,-80.60000,34.20000,138.32,42.16
312,-82.20000,34.40000,640.09,195.10
313,-79.30000,34.10000,96.33,29.36
314,-83.10000,34.60000,675.16,205.79
315,-83.20000,34.80000,1251.28,381.39
316,-96.90000,42.70000,1160.43,353.70
317,-97.50000,44.70000,1822.54,555.51
318,-98.20000,45.90000,1292.42,393.93
319,-98.70000,44.80000,1340.45,408.57
320,-97.30000,45.50000,1837.43,560.05
321,-88.10000,35.60000,396.56,120.87
322,-87.30000,36.30000,591.34,180.24
323,-87.30000,36.10000,661.06,201.49
324,-89.50000,35.20000,394.23,120.16
325,-87.00000,35.40000,990.45,301.89
326,-87.10000,35.20000,813.65,248.00
327,-87.90000,36.10000,448.39,136.67
328,-89.00000,35.50000,382.41,116.56
329,-84.50000,35.60000,1074.15,327.40
330,-85.20000,36.50000,678.35,206.76
331,-83.60000,36.40000,1487.50,453.39
332,-86.20000,36.00000,784.51,239.12
333,-89.80000,35.50000,362.93,110.62
334,-87.90000,36.50000,537.47,163.82
335,-98.10000,31.80000,1043.37,318.02
336,-98.80000,29.20000,709.78,216.34
337,-98.10000,30.70000,1231.10,375.24
338,-96.80000,33.30000,646.00,196.90
339,-97.90000,31.20000,1031.82,314.50
340,-96.90000,33.10000,568.34,173.23
341,-97.20000,33.30000,678.81,206.90
342,-100.30000,31.40000,1845.14,562.40
343,-96.80000,28.70000,46.95,14.31
344,-99.50000,27.40000,381.27,116.21
345,-99.00000,27.50000,727.33,221.69
346,-98.10000,26.60000,72.80,22.19
347,-98.10000,27.30000,128.12,39.05
348,-99.90000,32.80000,1657.05,505.07
349,-96.00000,31.20000,322.90,98.42
350,-100.50000,36.50000,2801.38,853.86
351,-97.30000,31.70000,522.87,159.37
352,-99.10000,30.70000,1281.20,390.51
353,-99.20000,30.80000,1614.11,491.98
354,-98.90000,29.10000,621.13,189.32
355,-99.50000,30.90000,1827.56,557.04
356,-93.80000,30.80000,195.31,59.53
357,-100.30000,32.40000,2185.83,666.24
358,-98.30000,32.70000,1215.12,370.37
359,-94.90000,31.00000,269.42,82.12
360,-99.00000,32.80000,1178.81,359.30
361,-113.10000,37.80000,5455.22,1662.75
362,-111.60000,40.40000,6924.08,2110.46
363,-111.60000,40.70000,8511.68,2594.36
364,-111.70000,41.20000,5904.40,1799.66
365,-71.60000,45.00000,1754.07,534.64
366,-72.30000,44.30000,1519.06,463.01
367,-73.10000,43.20000,2159.61,658.25
368,-72.60000,43.40000,861.15,262.48
369,-72.20000,44.10000,1333.89,406.57
370,-78.80000,38.90000,1864.21,568.21
371,-81.60000,36.80000,2193.34,668.53
372,-76.80000,37.10000,94.19,28.71
373,-79.80000,37.20000,892.45,272.02
374,-82.40000,37.10000,1708.23,520.67
375,-80.00000,37.60000,1094.23,333.52
376,-77.50000,38.00000,198.49,60.50
377,-78.60000,37.70000,545.11,166.15
378,-76.80000,36.70000,61.45,18.73
379,-122.70000,46.30000,652.10,198.76
380,-122.80000,46.30000,547.28,166.81
381,-119.60000,47.30000,2148.59,654.89
382,-124.00000,47.20000,88.29,26.91
383,-122.50000,48.20000,462.17,140.87
384,-122.60000,48.20000,0.00,0.00
385,-122.50000,47.50000,0.00,0.00
386,-122.60000,47.40000,368.21,112.23
387,-122.70000,47.50000,418.14,127.45
388,-120.70000,47.00000,2553.71,778.37
389,-122.40000,47.00000,464.57,141.60
390,-121.90000,48.50000,1346.33,410.36
391,-122.10000,48.30000,2052.82,625.70
392,-123.00000,46.90000,184.35,56.19
393,-121.90000,48.90000,1406.73,428.77
394,-79.10000,39.40000,1959.51,597.26
395,-80.90000,38.20000,1374.61,418.98
396,-80.70000,38.30000,2003.25,610.59
397,-80.50000,40.00000,1315.22,400.88
398,-79.70000,39.40000,1777.23,541.70
399,-82.00000,38.60000,573.72,174.87
400,-81.00000,37.70000,2661.88,811.34
401,-78.90000,38.90000,2368.18,721.82
402,-81.50000,37.90000,2400.66,731.72
403,-79.70000,38.80000,3393.24,1034.26
404,-82.30000,38.00000,933.99,284.68
405,-81.50000,39.10000,908.99,277.06
406,-78.70000,39.20000,1810.40,551.81
407,-78.50000,39.40000,1724.38,525.59
408,-80.90000,38.00000,2664.57,812.16
409,-82.30000,38.30000,808.14,246.32
410,-80.50000,38.80000,1006.07,306.65
411,-79.30000,36.70000,621.03,189.29
412,-89.80000,44.20000,1031.07,314.27
413,-90.80000,46.80000,602.10,183.52
414,-87.90000,44.50000,789.73,240.71
415,-90.50000,42.70000,871.75,265.71
416,-89.70000,42.60000,1006.73,306.85
417,-90.30000,43.00000,1087.73,331.54
418,-88.80000,43.00000,799.61,243.72
419,-87.80000,44.70000,579.92,176.76
420,-89.80000,44.90000,1262.73,384.88
421,-87.70000,45.30000,650.16,198.17
422,-92.20000,44.40000,1144.16,348.74
423,-92.60000,45.40000,1201.31,366.16
424,-90.20000,43.40000,941.34,286.92
425,-92.30000,44.90000,1208.53,368.36
426,-89.70000,43.50000,928.02,282.86
427,-88.30000,42.60000,848.65,258.67
428,-88.20000,43.40000,1008.33,307.34
429,-88.70000,44.10000,749.31,228.39
430,-105.50000,41.30000,7748.20,2361.65
431,-66.10000,18.20000,1282.68,390.96
432,-80.00000,41.10000,1305.32,397.86
