longitude,latitude
-84.0,38.2
-83.7,37.5
-86.9,37.5
-83.6,36.7
-84.7,38.9
-84.8,37.5
-83.3,38.4
-82.7,37.8
-85.6,38.0
-86.7,37.2
-87.9,37.1
-88.9,36.9
-87.4,36.9
-87.7,37.2
-92.9,30.8
-91.8,31.1
-92.1,30.9
-93.5,32.5
-93.5,32.4
-93.8,32.6
-91.9,31.5
-91.7,31.8
-91.7,31.3
-92.4,31.8
-91.4,30.3
-91.8,30.7
-92.0,30.8
-91.9,30.7
-93.1,31.3
-89.9,30.9
-68.7,45.1
-68.6,45.8
-69.1,47.1
-68.2,44.3
-70.4,44.2
-70.8,43.5
-78.7,39.7
-76.6,39.7
-76.7,39.6
-76.9,39.5
-75.3,38.3
-77.9,39.7
-77.2,38.5
-79.3,39.6
-76.4,39.6
-76.5,39.6
-75.7,38.1
-75.7,38.3
-72.9,42.6
-72.6,42.4
-71.6,42.6
-72.3,42.5
-72.0,42.2
-71.9,42.7
-83.0,42.3
-82.6,42.9
-86.2,42.9
-83.4,42.8
-86.3,43.3
-85.4,42.8
-83.9,43.1
-88.1,45.8
-85.6,42.4
-85.7,42.5
-96.6,45.4
-95.1,47.0
-95.2,45.0
-93.2,45.0
-95.7,46.3
-96.2,43.6
-92.0,47.9
-94.5,45.7
-92.5,44.2
-92.2,43.8
-91.5,44.0
-94.2,45.1
-93.0,43.9
-93.1,44.7
-96.6,46.8
-90.9,34.3
-95.4,45.9
-89.7,33.3
-89.5,31.6
-90.1,34.9
-89.2,31.4
-88.5,31.2
-90.0,33.1
-90.4,33.3
-89.1,32.4
-90.9,33.1
-90.8,33.0
-90.2,33.9
-88.2,34.8
-91.1,33.0
-88.6,31.7
-91.4,31.2
-90.3,32.8
-90.6,32.8
-91.3,38.0
-91.4,38.3
-89.8,37.3
-89.6,37.5
-94.6,37.1
-91.9,38.8
-92.4,37.6
-89.3,36.8
-92.4,38.7
-94.4,37.0
-94.1,36.9
-94.7,40.2
-93.3,38.7
-92.0,37.8
-91.7,37.8
-92.9,36.8
-93.5,36.9
-92.3,37.1
-109.9,47.3
-111.1,45.7
-111.2,45.7
-109.2,45.4
-109.7,48.5
-111.9,47.5
-112.6,45.2
-107.8,45.3
-104.5,48.1
-112.8,46.0
-109.3,45.6
-99.4,40.4
-96.6,40.6
-96.7,40.9
-99.0,40.7
-98.4,40.9
-98.3,41.0
-98.0,41.7
-96.7,40.1
-96.7,41.8
-96.5,42.4
-96.8,41.5
-97.5,41.5
-119.9,39.0
-72.3,43.2
-71.3,43.8
-72.4,43.2
-72.2,43.4
-71.7,43.2
-74.7,40.0
-75.4,39.6
-74.6,41.1
-74.6,41.2
-105.6,33.4
-108.2,32.8
-105.4,33.4
-105.6,32.9
-106.6,35.9
-106.1,35.4
-108.9,33.4
-103.3,33.0
-107.9,35.2
-76.7,42.1
-74.6,42.4
-79.5,42.3
-78.6,42.8
-73.5,44.2
-73.4,43.8
-74.3,43.0
-74.3,42.3
-75.6,44.3
-76.6,43.2
-78.3,42.4
-74.2,42.9
-78.2,42.4
-77.8,42.4
-75.7,42.4
-73.6,42.1
-73.6,42.4
-73.7,42.2
-75.5,44.4
-74.5,42.5
-74.4,42.6
-77.2,42.3
-77.6,42.3
-74.9,41.7
-73.5,43.2
-73.6,43.4
-76.7,43.2
-74.5,41.5
-74.5,41.4
-75.9,43.2
-76.1,43.7
-75.2,42.6
-79.1,36.2
-79.0,36.2
-79.0,36.3
-79.0,34.8
-79.1,34.6
-78.3,34.7
-81.8,36.1
-77.2,36.2
-78.7,34.7
-82.2,35.5
-76.2,36.4
-81.2,35.6
-78.3,34.4
-75.9,35.8
-78.7,36.3
-77.7,35.5
-78.7,35.3
-76.7,36.3
-76.2,35.4
-82.7,35.7
-97.6,48.6
-97.5,48.8
-99.8,48.7
-97.1,47.6
-99.1,47.7
-101.6,47.3
-98.3,47.8
-82.5,38.6
-81.2,41.3
-81.0,41.1
-82.4,40.7
-83.0,39.4
-83.2,41.3
-83.0,41.3
-82.7,38.8
-84.2,39.3
-81.6,39.6
-84.5,41.5
-83.7,41.2
-84.1,44.2
-82.0,39.4
-84.3,40.6
-83.8,39.0
-83.8,40.2
-81.0,40.9
-81.7,41.5
-82.8,39.9
-84.3,41.6
-82.2,38.8
-81.0,41.6
-82.4,41.2
-82.5,39.1
-95.1,36.6
-96.1,35.9
-98.0,35.0
-97.1,36.6
-99.1,35.0
