"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
60,-123.40000,43.20000,632.61,192.82
61,-124.10000,43.70000,41.80,12.74
62,-124.00000,44.90000,156.69,47.76
63,-123.90000,44.90000,330.22,100.65
64,-124.10000,44.40000,0.00,0.00
65,-122.80000,45.20000,179.33,54.66
66,-122.70000,45.50000,775.98,236.52
67,-123.90000,45.70000,8.07,2.46
68,-124.00000,45.20000,0.00,0.00
69,-124.00000,45.10000,0.00,0.00
70,-123.80000,45.50000,466.14,142.08
71,-118.80000,45.60000,1340.26,408.51
72,-117.90000,45.20000,2725.07,830.60
73,-122.80000,45.50000,251.08,76.53
74,-123.00000,45.50000,137.70,41.97
75,-123.50000,45.10000,258.40,78.76
76,-122.50000,45.40000,174.84,53.29
77,-122.70000,45.20000,192.32,58.62
78,-122.50000,45.10000,1029.13,313.68
79,-122.40000,45.30000,635.76,193.78
80,-122.40000,45.40000,538.09,164.01
81,-123.10000,42.50000,2768.34,843.79
82,-123.10000,42.60000,2846.13,867.50
83,-123.20000,42.40000,1985.14,605.07
84,-124.00000,44.00000,39.50,12.04
85,-123.90000,44.00000,264.57,80.64
86,-122.90000,44.10000,1629.56,496.69
87,-77.10000,39.90000,558.01,170.08
88,-77.00000,39.90000,534.45,162.90
89,-80.00000,40.40000,888.65,270.86
90,-80.00000,40.30000,1212.53,369.58
91,-80.10000,40.40000,779.89,237.71
92,-79.90000,40.30000,860.01,262.13
93,-80.20000,40.40000,1056.50,322.02
94,-79.80000,40.40000,999.74,304.72
95,-79.80000,40.50000,1174.93,358.12
96,-79.90000,40.40000,993.50,302.82
97,-79.50000,40.80000,1218.47,371.39
98,-80.20000,40.60000,920.64,280.61
99,-80.30000,40.80000,1236.06,376.75
100,-75.70000,40.30000,353.97,107.89
101,-76.00000,40.40000,436.52,133.05
102,-75.90000,40.30000,256.79,78.27
103,-76.00000,40.50000,459.35,140.01
104,-78.40000,40.40000,954.17,290.83
105,-76.50000,42.00000,783.27,238.74
106,-76.90000,41.70000,2033.30,619.75
107,-76.50000,41.70000,984.22,299.99
108,-76.30000,41.90000,1239.60,377.83
109,-75.20000,40.30000,270.28,82.38
110,-74.90000,40.20000,164.67,50.19
111,-75.00000,40.20000,218.24,66.52
112,-75.30000,40.40000,541.31,164.99
113,-75.10000,40.30000,258.73,78.86
114,-75.40000,40.40000,469.23,143.02
115,-74.90000,40.30000,125.72,38.32
116,-75.10000,40.50000,445.77,135.87
117,-79.60000,40.20000,1095.54,333.92
118,-75.10000,40.20000,294.65,89.81
119,-75.20000,40.20000,327.49,99.82
120,-79.90000,40.90000,1301.18,396.60
121,-80.10000,40.80000,912.30,278.07
122,-78.70000,40.60000,2112.20,643.80
123,-78.60000,40.60000,1808.83,551.33
124,-78.90000,40.30000,1681.63,512.56
125,-78.70000,40.40000,1801.31,549.04
126,-78.20000,41.50000,1545.14,470.96
127,-75.80000,40.00000,568.70,173.34
128,-75.70000,40.00000,253.97,77.41
129,-75.60000,40.00000,476.15,145.13
130,-75.60000,40.20000,143.08,43.61
131,-75.70000,40.20000,688.62,209.89
132,-75.60000,39.90000,360.30,109.82
133,-75.50000,40.10000,242.26,73.84
134,-77.50000,41.10000,598.39,182.39
135,-76.50000,41.00000,794.03,242.02
136,-76.40000,41.00000,1067.03,325.23
137,-76.50000,40.90000,642.59,195.86
138,-79.70000,41.60000,1493.37,455.18
139,-76.90000,40.20000,453.38,138.19
140,-77.00000,40.20000,438.58,133.68
141,-77.00000,40.30000,588.62,179.41
142,-77.20000,40.10000,1439.14,438.65
143,-76.90000,40.30000,340.68,103.84
144,-76.70000,40.30000,448.62,136.74
145,-76.60000,40.30000,465.65,141.93
146,-76.70000,40.40000,838.78,255.66
147,-76.80000,40.20000,284.51,86.72
148,-76.70000,40.20000,372.01,113.39
149,-76.80000,40.30000,466.01,142.04
150,-76.70000,40.60000,890.29,271.36
151,-77.00000,40.40000,337.76,102.95
152,-76.80000,40.40000,1155.22,352.11
153,-76.90000,40.40000,672.87,205.09
154,-75.40000,39.90000,245.90,74.95
155,-75.30000,39.90000,89.93,27.41
156,-75.30000,40.00000,279.30,85.13
157,-78.70000,41.40000,2058.33,627.38
158,-78.10000,40.60000,836.35,254.92
159,-78.00000,40.50000,750.16,228.65
160,-78.00000,40.20000,824.25,251.23
161,-79.00000,40.70000,1367.75,416.89
162,-79.20000,40.70000,1322.57,403.12
163,-79.20000,40.60000,1283.07,391.08
164,-79.30000,40.70000,1078.41,328.70
165,-75.70000,41.40000,832.51,253.75
166,-76.10000,40.20000,616.44,187.89
167,-76.40000,40.10000,387.89,118.23
168,-76.30000,40.10000,398.06,121.33
169,-76.20000,40.20000,388.91,118.54
170,-76.30000,40.00000,313.55,95.57
171,-76.30000,40.20000,366.93,111.84
172,-76.40000,40.20000,454.49,138.53
173,-76.60000,40.10000,403.28,122.92
174,-76.50000,40.30000,427.95,130.44
175,-76.40000,40.30000,572.38,174.46
176,-76.30000,40.40000,615.42,187.58
177,-75.50000,40.50000,645.93,196.88
178,-75.60000,40.50000,457.64,139.49
179,-76.00000,41.00000,1192.49,363.47
180,-75.90000,41.00000,1671.59,509.50
181,-76.10000,41.10000,555.74,169.39
182,-75.80000,41.40000,980.48,298.85
183,-75.80000,41.30000,842.26,256.72
184,-75.90000,41.20000,1084.74,330.63
185,-75.90000,41.30000,1287.01,392.28
186,-76.00000,41.20000,682.51,208.03
187,-76.20000,41.10000,847.44,258.30
188,-76.10000,41.20000,1067.78,325.46
189,-75.90000,41.10000,1726.21,526.15
190,-77.30000,41.20000,552.66,168.45
191,-77.10000,41.40000,1697.74,517.47
192,-77.10000,41.30000,841.34,256.44
193,-76.90000,41.20000,996.85,303.84
194,-76.90000,41.30000,977.49,297.94
195,-76.80000,41.20000,483.10,147.25
196,-77.00000,41.30000,1043.21,317.97
197,-76.70000,41.30000,1075.59,327.84
198,-76.90000,41.40000,1027.99,313.33
199,-76.80000,41.40000,1034.19,315.22
200,-77.00000,41.20000,1485.07,452.65
201,-76.70000,41.20000,970.87,295.92
202,-77.70000,40.70000,1646.95,501.99
203,-77.80000,40.40000,672.51,204.98
204,-75.10000,40.10000,286.29,87.26
205,-75.20000,40.10000,227.17,69.24
206,-75.30000,40.30000,378.61,115.40
207,-75.30000,40.10000,102.43,31.22
208,-75.00000,40.10000,117.36,35.77
209,-75.50000,40.20000,304.17,92.71
210,-75.40000,40.10000,120.47,36.72
211,-75.40000,40.60000,411.32,125.37
212,-75.30000,40.60000,423.33,129.03
213,-76.80000,40.70000,806.46,245.81
214,-76.60000,40.80000,857.25,261.29
215,-76.80000,40.90000,683.63,208.37
216,-75.20000,40.00000,186.61,56.88
217,-76.40000,40.60000,856.46,261.05
218,-76.20000,40.70000,762.63,232.45
219,-76.20000,40.60000,683.83,208.43
220,-75.60000,42.00000,1045.96,318.81
221,-77.10000,41.80000,1304.53,397.62
222,-76.90000,41.00000,574.02,174.96
223,-79.90000,41.40000,1391.44,424.11
224,-79.90000,40.10000,1195.87,364.50
225,-80.20000,40.20000,1127.89,343.78
226,-75.20000,41.50000,1011.52,308.31
227,-79.20000,40.20000,1625.89,495.57
228,-79.30000,40.30000,1849.11,563.61
229,-79.70000,40.30000,1074.67,327.56
230,-79.80000,40.30000,935.66,285.19
231,-76.00000,41.50000,1076.61,328.15
232,-75.90000,41.50000,570.87,174.00
233,-75.90000,41.40000,1242.36,378.67
234,-76.20000,41.60000,1277.20,389.29
235,-75.90000,41.60000,1104.23,336.57
236,-76.70000,40.10000,266.60,81.26
237,-76.80000,40.10000,362.63,110.53
238,-76.80000,40.00000,364.57,111.12
239,-76.90000,40.10000,751.02,228.91
240,-76.60000,40.00000,340.19,103.69
241,-76.50000,40.00000,226.71,69.10
242,-76.90000,39.90000,721.69,219.97
243,-76.60000,41.20000,1041.67,317.50
244,-76.40000,41.80000,1163.88,354.75
245,-75.50000,40.80000,783.14,238.70
246,-76.40000,41.10000,619.06,188.69
247,-76.20000,40.80000,1135.99,346.25
248,-76.10000,41.60000,664.90,202.66
249,-76.90000,41.10000,601.90,183.46
250,-76.50000,40.40000,382.09,116.46
251,-76.80000,40.80000,612.66,186.74
252,-76.90000,40.80000,558.14,170.12
253,-77.00000,39.80000,585.50,178.46
254,-76.90000,40.90000,583.30,177.79
255,-75.00000,40.30000,217.13,66.18
256,-80.00000,40.50000,1221.92,372.44
257,-79.90000,40.50000,1091.77,332.77
258,-80.20000,40.80000,900.79,274.56
259,-75.90000,40.40000,788.35,240.29
260,-80.10000,40.50000,708.66,216.00
261,-80.20000,40.50000,1164.60,354.97
262,-80.30000,40.40000,1224.84,373.33
263,-76.50000,41.90000,958.46,292.14
264,-76.50000,41.80000,1199.61,365.64
265,-76.80000,42.00000,1753.61,534.50
266,-76.10000,40.30000,1090.06,332.25
267,-76.20000,41.70000,1295.37,394.83
268,-75.30000,40.50000,453.58,138.25
269,-78.10000,41.30000,881.33,268.63
270,-76.70000,39.80000,720.14,219.50
271,-76.90000,41.60000,1525.26,464.90
272,-76.10000,40.70000,1009.35,307.65
273,-79.60000,40.40000,1169.23,356.38
274,-79.70000,40.80000,1264.27,385.35
275,-75.70000,42.00000,1416.57,431.77
276,-78.50000,40.00000,1112.11,338.97
277,-79.80000,40.70000,1253.18,381.97
278,-79.80000,40.60000,1154.33,351.84
279,-78.50000,40.10000,1141.14,347.82
280,-78.60000,40.20000,1289.90,393.16
281,-78.60000,40.10000,1231.46,375.35
282,-78.20000,40.20000,1551.61,472.93
283,-78.70000,39.90000,1788.65,545.18
284,-79.80000,42.30000,570.37,173.85
285,-78.30000,40.40000,1677.03,511.16
286,-80.00000,40.80000,973.20,296.63
287,-78.80000,40.30000,2125.03,647.71
288,-75.90000,39.80000,406.99,124.05
289,-78.50000,40.80000,1374.08,418.82
290,-78.60000,41.20000,1540.91,469.67
291,-76.40000,41.20000,957.48,291.84
292,-76.30000,41.10000,1096.69,334.27
293,-78.70000,41.30000,1556.36,474.38
294,-78.70000,41.60000,2008.50,612.19
295,-79.90000,39.70000,1197.97,365.14
296,-79.80000,39.90000,1150.52,350.68
297,-79.20000,41.30000,1266.40,386.00
298,-78.10000,40.10000,1299.77,396.17
299,-79.00000,40.50000,1957.55,596.66
300,-78.80000,41.20000,1737.11,529.47
301,-76.20000,40.10000,354.43,108.03
302,-76.40000,40.00000,389.40,118.69
303,-80.30000,41.00000,1038.68,316.59
304,-76.50000,40.50000,756.79,230.67
305,-75.30000,40.90000,786.65,239.77
306,-75.20000,41.00000,466.40,142.16
307,-75.40000,40.20000,149.87,45.68
308,-75.50000,40.30000,338.58,103.20
309,-75.00000,41.20000,1238.52,377.50
310,-78.20000,41.80000,1530.02,466.35
311,-76.60000,40.60000,1625.26,495.38
312,-76.70000,40.70000,936.94,285.58
313,-76.00000,40.80000,1399.54,426.58
314,-76.00000,40.60000,1392.82,424.53
315,-78.90000,40.10000,2094.19,638.31
316,-77.00000,40.90000,706.76,215.42
317,-79.10000,41.90000,1778.81,542.18
318,-80.00000,40.00000,909.15,277.11
319,-80.20000,40.30000,1216.31,370.73
320,-80.40000,40.30000,1238.35,377.45
321,-80.40000,40.40000,1101.74,335.81
322,-75.30000,41.90000,1484.97,452.62
323,-75.10000,41.80000,1222.90,372.74
324,-79.30000,40.20000,1510.70,460.46
325,-79.80000,40.20000,1101.08,335.61
326,-76.00000,41.60000,1258.27,383.52
327,-76.60000,39.90000,862.63,262.93
328,-75.40000,40.70000,391.11,119.21
329,-76.00000,40.00000,606.33,184.81
330,-79.60000,40.80000,1106.66,337.31
331,-79.70000,41.50000,1121.62,341.87
332,-76.80000,41.00000,497.01,151.49
333,-71.20000,41.60000,65.85,20.07
334,-71.50000,41.80000,212.70,64.83
335,-71.50000,41.90000,284.28,86.65
336,-71.40000,41.90000,50.43,15.37
337,-71.60000,41.70000,263.02,80.17
338,-71.60000,41.40000,98.39,29.99
339,-71.50000,41.60000,120.96,36.87
340,-71.30000,41.80000,30.74,9.37
341,-71.30000,41.70000,0.00,0.00
342,-71.70000,41.30000,0.00,0.00
343,-71.70000,41.40000,137.40,41.88
344,-71.40000,41.80000,10.40,3.17
345,-71.40000,41.50000,-3.51,-1.07
346,-71.30000,41.50000,57.97,17.67
347,-71.50000,41.40000,-3.12,-0.95
348,-71.40000,41.60000,0.00,0.00
349,-71.30000,41.60000,0.00,0.00
350,-71.50000,41.50000,167.39,51.02
351,-71.40000,41.70000,22.18,6.76
352,-71.80000,41.40000,26.90,8.20
353,-80.50000,32.30000,-4.79,-1.46
354,-80.80000,32.30000,-4.79,-1.46
355,-80.60000,32.40000,8.86,2.70
356,-80.70000,32.50000,8.79,2.68
357,-80.80000,32.60000,26.38,8.04
358,-80.80000,32.20000,-4.79,-1.46
359,-80.60000,32.50000,-4.79,-1.46
360,-80.40000,32.40000,0.00,0.00
361,-80.50000,32.50000,-4.79,-1.46
362,-80.70000,32.40000,16.11,4.91
363,-80.70000,32.60000,2.46,0.75
364,-80.50000,32.40000,6.33,1.93
365,-80.60000,32.30000,2.46,0.75
366,-79.90000,33.00000,3.12,0.95
367,-80.00000,32.90000,44.09,13.44
368,-80.10000,32.80000,1.90,0.58
369,-80.10000,32.90000,17.91,5.46
370,-80.00000,32.80000,12.99,3.96
371,-80.10000,33.00000,45.73,13.94
372,-80.30000,32.50000,-1.84,-0.56
373,-79.30000,34.40000,110.01,33.53
374,-79.40000,34.40000,115.19,35.11
375,-80.20000,33.00000,65.78,20.05
376,-80.90000,34.40000,227.23,69.26
377,-79.70000,34.10000,97.70,29.78
378,-79.70000,34.20000,131.69,40.14
379,-79.90000,33.90000,101.67,30.99
380,-79.00000,33.60000,20.11,6.13
381,-79.10000,33.50000,29.20,8.90
382,-79.00000,33.50000,0.00,0.00
383,-79.20000,33.40000,24.25,7.39
384,-79.10000,33.40000,0.00,0.00
385,-79.60000,33.40000,30.48,9.29
386,-79.30000,33.40000,14.11,4.30
387,-82.40000,34.90000,1090.98,332.53
388,-82.20000,34.80000,750.56,228.77
389,-82.30000,34.90000,873.03,266.10
390,-81.10000,32.90000,112.80,34.38
391,-79.00000,33.70000,19.29,5.88
392,-79.00000,33.80000,34.19,10.42
393,-78.90000,33.60000,0.00,0.00
394,-78.80000,33.80000,44.85,13.67
395,-78.80000,34.10000,101.12,30.82
396,-78.90000,33.80000,41.11,12.53
397,-78.80000,34.00000,42.39,12.92
398,-78.70000,33.90000,24.28,7.40
399,-79.00000,33.90000,32.48,9.90
400,-78.90000,33.70000,20.93,6.38
401,-78.80000,33.70000,0.00,0.00
402,-78.60000,33.80000,0.00,0.00
403,-78.70000,33.80000,0.00,0.00
404,-80.90000,32.50000,16.96,5.17
405,-80.90000,32.40000,18.47,5.63
406,-81.10000,34.10000,175.26,53.42
407,-81.20000,34.10000,311.19,94.85
408,-81.30000,34.00000,534.61,162.95
409,-79.30000,34.20000,91.14,27.78
410,-79.20000,34.20000,85.14,25.95
411,-81.60000,34.30000,545.37,166.23
412,-80.30000,33.40000,96.33,29.36
413,-81.00000,34.00000,299.21,91.20
414,-82.00000,34.90000,703.58,214.45
415,-82.10000,34.90000,801.67,244.35
416,-80.40000,34.00000,192.16,58.57
417,-80.40000,33.90000,176.97,53.94
418,-80.30000,33.90000,143.77,43.82
419,-79.40000,33.80000,18.01,5.49
420,-81.10000,35.10000,653.22,199.10
421,-80.00000,33.00000,18.21,5.55
422,-80.70000,32.20000,10.60,3.23
423,-80.80000,32.10000,-4.79,-1.46
424,-80.70000,32.30000,-4.79,-1.46
425,-80.70000,32.10000,0.00,0.00
426,-80.20000,32.60000,-2.00,-0.61
427,-80.10000,32.60000,3.54,1.08
428,-80.00000,32.60000,0.00,0.00
429,-80.00000,32.70000,10.40,3.17
430,-79.90000,32.70000,-1.35,-0.41
431,-79.90000,32.80000,6.56,2.00
432,-79.90000,32.90000,-3.05,-0.93
433,-79.80000,32.90000,10.30,3.14
434,-80.10000,32.70000,7.94,2.42
435,-79.80000,32.80000,0.92,0.28
436,-80.40000,32.60000,3.81,1.16
437,-79.70000,32.80000,0.00,0.00
438,-97.20000,44.90000,1748.29,532.88
439,-98.00000,43.70000,1280.61,390.33
440,-97.10000,44.60000,1741.01,530.66
441,-100.30000,44.30000,1729.95,527.29
442,-96.70000,43.60000,1488.06,453.56
443,-96.60000,43.50000,1278.35,389.64
444,-96.80000,43.50000,1497.80,456.53
445,-96.70000,43.50000,1513.75,461.39
446,-96.70000,43.90000,1520.47,463.44
447,-98.50000,44.90000,1269.00,386.79
448,-97.00000,43.30000,1250.98,381.30
449,-97.40000,42.90000,1228.12,374.33
450,-103.20000,43.80000,3527.92,1075.31
451,-96.50000,42.50000,1102.40,336.01
452,-96.60000,42.50000,1111.88,338.90
453,-123.00000,45.00000,178.67,54.46
454,-96.50000,42.60000,1104.20,336.56
455,-97.10000,44.50000,1748.49,532.94
456,-97.00000,44.00000,1692.16,515.77
457,-100.40000,44.40000,1460.40,445.13
458,-86.50000,35.50000,765.78,233.41
459,-88.50000,36.10000,410.40,125.09
460,-82.10000,36.20000,2610.76,795.76
461,-82.30000,36.40000,1580.58,481.76
462,-87.00000,36.20000,406.43,123.88
463,-87.10000,36.20000,743.37,226.58
464,-87.10000,36.30000,620.31,189.07
465,-83.20000,35.80000,1617.62,493.05
466,-85.00000,36.00000,1768.50,539.04
467,-86.80000,36.20000,407.55,124.22
468,-86.70000,36.00000,545.64,166.31
469,-86.80000,36.10000,584.91,178.28
470,-86.60000,36.20000,471.52,143.72
471,-86.90000,36.20000,399.54,121.78
472,-86.70000,36.20000,413.29,125.97
473,-86.70000,36.30000,485.50,147.98
474,-86.70000,36.10000,508.99,155.14
475,-86.90000,36.10000,783.33,238.76
476,-87.00000,36.10000,799.74,243.76
477,-86.80000,36.30000,780.74,237.97
478,-86.80000,36.40000,859.22,261.89
479,-86.90000,36.00000,624.90,190.47
480,-86.60000,36.10000,483.20,147.28
481,-88.90000,35.80000,334.97,102.10
482,-88.70000,35.90000,449.87,137.12
483,-88.90000,36.00000,412.80,125.82
484,-85.10000,35.10000,945.34,288.14
485,-85.40000,35.00000,875.89,266.97
486,-87.80000,36.10000,675.52,205.90
487,-88.70000,35.60000,365.06,111.27
488,-85.70000,35.00000,605.61,184.59
489,-87.10000,35.80000,877.40,267.43
490,-87.30000,36.50000,459.74,140.13
491,-87.40000,36.50000,499.38,152.21
492,-89.10000,36.40000,329.17,100.33
493,-87.80000,35.50000,806.86,245.93
494,-87.00000,36.40000,747.28,227.77
495,-86.50000,35.90000,590.52,179.99
496,-86.60000,35.90000,819.13,249.67
497,-86.40000,35.90000,577.07,175.89
498,-86.60000,36.00000,595.41,181.48
499,-86.50000,36.00000,515.62,157.16
500,-85.90000,36.20000,596.16,181.71
