"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
373,-99.50000,27.50000,362.30,110.43
374,-99.20000,27.60000,609.88,185.89
375,-98.60000,33.90000,951.77,290.10
376,-98.70000,34.00000,1055.58,321.74
377,-98.60000,33.80000,1001.87,305.37
378,-99.30000,34.20000,1216.67,370.84
379,-97.60000,26.50000,18.54,5.65
380,-97.40000,26.50000,-1.94,-0.59
381,-97.50000,30.60000,637.14,194.20
382,-97.90000,30.80000,1073.85,327.31
383,-97.90000,30.70000,944.82,287.98
384,-98.00000,30.60000,1116.90,340.43
385,-97.60000,33.20000,873.00,266.09
386,-99.80000,28.70000,576.77,175.80
387,-94.40000,32.60000,323.43,98.58
388,-94.20000,32.60000,291.17,88.75
389,-94.10000,32.70000,169.65,51.71
390,-98.20000,30.00000,929.17,283.21
391,-98.50000,26.20000,98.43,30.00
392,-96.00000,32.90000,437.43,133.33
393,-96.50000,29.00000,57.48,17.52
394,-98.10000,27.70000,220.21,67.12
395,-98.10000,27.40000,144.88,44.16
396,-97.30000,32.40000,762.24,232.33
397,-97.20000,32.40000,691.11,210.65
398,-97.40000,32.40000,830.64,253.18
399,-97.10000,32.50000,593.96,181.04
400,-97.30000,32.50000,777.00,236.83
401,-99.80000,32.90000,1582.78,482.43
402,-99.70000,32.60000,1638.29,499.35
403,-96.30000,32.70000,471.23,143.63
404,-96.30000,32.80000,528.51,161.09
405,-98.80000,29.90000,1499.11,456.93
406,-98.60000,29.80000,1363.58,415.62
407,-98.70000,30.00000,1342.19,409.10
408,-98.80000,29.80000,1795.93,547.40
409,-98.80000,30.00000,1565.55,477.18
410,-99.00000,29.90000,1751.38,533.82
411,-99.10000,30.10000,1946.59,593.32
412,-99.20000,30.10000,1727.82,526.64
413,-99.20000,30.00000,1792.36,546.31
414,-100.40000,29.30000,1119.95,341.36
415,-97.80000,27.50000,35.37,10.78
416,-97.90000,27.50000,71.10,21.67
417,-97.80000,27.30000,30.97,9.44
418,-96.90000,30.20000,395.21,120.46
419,-94.80000,30.30000,44.82,13.66
420,-94.80000,30.20000,32.55,9.92
421,-94.80000,30.00000,24.54,7.48
422,-94.80000,30.50000,135.47,41.29
423,-96.60000,31.60000,533.23,162.53
424,-96.60000,31.50000,479.69,146.21
425,-100.30000,36.40000,2686.06,818.71
426,-98.00000,28.30000,137.07,41.78
427,-101.90000,33.50000,3238.35,987.05
428,-101.80000,33.50000,3167.95,965.59
429,-97.20000,31.50000,620.83,189.23
430,-97.00000,31.50000,414.50,126.34
431,-95.70000,28.80000,7.51,2.29
432,-96.20000,28.90000,40.39,12.31
433,-96.00000,28.60000,-0.13,-0.04
434,-95.90000,28.70000,0.00,0.00
435,-96.30000,28.70000,1.02,0.31
436,-100.50000,28.70000,735.40,224.15
437,-98.90000,29.40000,793.54,241.87
438,-98.90000,29.30000,841.27,256.42
439,-99.20000,29.30000,858.69,261.73
440,-99.80000,30.90000,2046.26,623.70
441,-102.10000,32.00000,2811.02,856.80
442,-97.80000,33.60000,1076.54,328.13
443,-94.70000,31.60000,400.82,122.17
444,-94.80000,31.60000,460.07,140.23
445,-93.70000,30.70000,69.00,21.03
446,-93.70000,31.00000,191.47,58.36
447,-93.60000,31.10000,244.19,74.43
448,-97.70000,27.70000,56.53,17.23
449,-97.80000,27.70000,73.46,22.39
450,-97.70000,27.90000,11.55,3.52
451,-97.80000,27.90000,26.08,7.95
452,-97.60000,27.80000,56.56,17.24
453,-97.50000,27.70000,31.89,9.72
454,-97.80000,27.60000,65.19,19.87
455,-97.60000,27.60000,36.42,11.10
456,-97.90000,27.80000,114.37,34.86
457,-98.10000,32.80000,872.57,265.96
458,-97.90000,32.60000,730.97,222.80
459,-97.80000,32.60000,823.88,251.12
460,-97.60000,32.90000,849.31,258.87
461,-94.90000,30.70000,306.92,93.55
462,-95.10000,30.80000,153.67,46.84
463,-94.70000,30.70000,207.05,63.11
464,-95.10000,30.70000,129.56,39.49
465,-104.40000,29.60000,2686.84,818.95
466,-101.90000,35.00000,3522.93,1073.79
467,-99.80000,29.70000,2034.81,620.21
468,-97.30000,28.20000,9.45,2.88
469,-96.70000,31.00000,325.62,99.25
470,-96.60000,30.90000,314.86,95.97
471,-94.70000,31.90000,458.86,139.86
472,-94.80000,32.40000,361.68,110.24
473,-94.10000,31.50000,336.12,102.45
474,-95.20000,30.60000,215.58,65.71
475,-95.00000,30.50000,141.60,43.16
476,-95.20000,30.40000,216.40,65.96
477,-97.50000,28.00000,55.41,16.89
478,-97.60000,28.00000,76.15,23.21
479,-97.50000,28.10000,73.26,22.33
480,-94.20000,31.80000,368.21,112.23
481,-95.40000,32.30000,476.48,145.23
482,-95.30000,32.40000,531.63,162.04
483,-97.80000,32.20000,798.03,243.24
484,-99.00000,26.40000,191.44,58.35
485,-98.80000,26.40000,176.54,53.81
486,-98.90000,32.80000,1177.79,358.99
487,-97.10000,32.70000,654.53,199.50
488,-97.20000,32.70000,575.92,175.54
489,-97.30000,32.90000,667.13,203.34
490,-97.10000,32.80000,462.86,141.08
491,-97.50000,32.70000,825.00,251.46
492,-97.50000,32.80000,626.74,191.03
493,-97.20000,32.90000,640.39,195.19
494,-97.40000,32.80000,702.36,214.08
495,-97.30000,33.00000,666.63,203.19
496,-97.40000,32.90000,811.06,247.21
497,-111.80000,40.50000,7039.37,2145.60
498,-111.90000,41.10000,5658.66,1724.76
499,-111.50000,41.00000,5798.33,1767.33
500,-111.50000,40.70000,6859.51,2090.78
