longitude,latitude
-118.0,33.9
-121.2,38.7
-120.2,39.1
-120.6,39.3
-120.5,39.3
-120.1,39.8
-120.7,39.8
-120.8,40.0
-120.9,40.0
-117.2,34.0
-117.0,33.6
-116.5,34.0
-117.5,33.8
-116.1,33.5
-114.6,33.7
-117.6,33.9
-117.0,33.7
-121.5,38.2
-121.4,38.5
-121.4,38.3
-121.3,38.4
-121.3,38.5
-121.3,38.3
-121.4,37.0
-117.2,34.5
-117.6,34.4
-116.9,34.1
-116.5,34.1
-116.9,34.3
-114.4,34.1
-117.2,34.1
-116.4,34.1
-117.3,34.2
-116.0,34.1
-117.6,34.1
-117.3,34.1
-117.4,34.1
-117.3,32.8
-117.2,33.4
-116.8,33.0
-116.8,32.8
-117.1,33.2
-117.4,33.2
-117.2,32.9
-116.3,33.2
-117.2,33.0
-121.4,38.0
-121.2,38.0
-121.3,37.8
-121.4,37.7
-121.3,38.2
-121.2,37.7
-121.2,37.8
-120.6,35.4
-120.9,35.7
-120.9,35.5
-120.5,35.0
-120.7,35.5
-120.4,35.0
-122.5,37.7
-122.4,37.2
-122.3,37.6
-122.4,37.3
-122.2,37.4
-122.5,37.5
-122.3,37.3
-122.3,37.4
-122.4,37.7
-119.8,34.5
-119.8,34.4
-120.1,34.7
-120.0,34.7
-119.7,34.5
-121.8,37.3
-122.0,37.2
-121.9,37.3
-122.1,37.3
-121.6,37.0
-121.7,37.2
-122.1,37.2
-121.8,36.9
-122.1,37.0
-121.9,36.9
-121.9,37.0
-122.2,40.6
-122.4,40.7
-122.3,40.6
-122.4,40.9
-122.4,40.6
-122.3,41.2
-122.6,41.8
-122.1,41.3
-122.8,41.9
-122.9,41.6
-122.8,41.6
-122.3,38.1
-122.0,38.2
-122.2,38.1
-122.2,38.3
-122.1,38.2
-121.9,38.4
-121.9,38.5
-122.6,38.2
-122.7,38.4
-122.8,38.4
-122.6,38.4
-123.0,38.8
-122.5,38.3
-123.0,38.3
-122.7,38.5
-122.8,38.6
-122.7,38.2
-121.0,37.6
-121.0,37.3
-121.0,37.4
-121.7,39.1
-121.6,38.8
-121.5,38.9
-122.2,40.1
-122.1,40.0
-118.8,36.2
-119.4,36.3
-118.9,36.5
-119.3,36.0
-120.4,38.0
-118.8,34.3
-118.7,34.3
-118.9,34.2
-119.4,34.3
-118.9,34.3
-119.1,34.4
-119.2,34.3
-118.9,34.1
-119.3,34.3
-119.2,34.5
-119.0,34.2
-121.7,38.5
-122.2,38.8
-121.5,39.1
-121.6,39.2
-121.5,39.2
-106.1,38.8
-105.0,39.9
-105.0,39.7
-105.0,39.8
-104.8,38.7
-104.7,38.9
-104.7,38.7
-105.2,38.4
-105.2,38.5
-107.2,39.4
-107.0,38.9
-106.9,38.5
-105.3,39.6
-105.4,39.7
-107.8,37.4
-107.8,37.3
-105.5,40.3
-105.0,40.4
-105.1,40.5
-104.5,37.2
-103.2,40.6
-102.7,40.9
-108.6,39.1
-108.7,39.1
-105.5,40.2
-105.4,40.0
-106.6,37.7
-106.8,40.4
-107.8,37.9
-104.8,40.3
-104.8,40.4
-104.4,40.4
-105.0,40.1
-72.6,41.9
-72.6,42.0
-72.8,41.6
-72.7,41.7
-72.9,41.6
-72.5,42.0
-72.7,41.9
-73.0,41.7
-72.5,41.7
-72.6,41.8
-73.2,41.7
-73.4,41.6
-72.8,41.3
-73.0,41.6
-73.2,41.4
-73.5,41.0
-73.2,41.5
-73.1,41.4
-73.3,41.4
-72.7,41.2
-72.0,41.6
-71.8,41.5
-71.9,41.6
-72.0,41.5
-72.2,41.6
-72.3,41.8
-72.4,42.0
-72.5,41.8
-71.8,42.0
-73.2,41.1
-73.5,41.2
-73.6,41.2
-73.5,41.3
-75.1,38.8
-75.1,38.6
-75.3,38.6
-75.7,38.6
-75.3,38.9
-75.6,38.6
-75.2,38.5
-75.6,39.5
-75.7,39.8
-75.6,39.6
-75.7,39.6
-75.5,39.0
-85.9,30.3
-82.3,29.7
-82.1,30.3
-82.9,30.0
-83.1,30.3
-83.0,30.3
-83.9,30.1
-83.9,30.2
-83.4,29.9
-83.7,29.9
-81.3,29.1
-81.3,29.0
-81.2,29.1
-84.6,30.0
-84.3,30.2
-84.2,30.3
-84.7,30.2
-86.1,30.5
-73.6,44.7
-80.0,26.9
-80.3,26.6
-80.2,26.9
-80.0,26.5
-80.3,26.8
-80.6,26.9
-80.2,27.0
-82.6,28.4
-81.6,28.0
-81.5,27.9
-81.9,28.0
-81.8,27.7
-82.0,27.9
-81.2,29.8
-80.5,27.5
-80.3,25.5
-86.5,30.8
-80.9,27.3
-81.0,27.2
-80.9,27.2
-81.6,26.5
-84.4,30.5
-84.3,30.5
-84.7,30.3
-84.2,30.6
-82.8,29.6
-83.3,30.6
-82.4,27.6
-82.5,29.1
-80.1,27.1
-80.3,27.1
-80.5,27.8
-84.0,30.5
-81.5,29.0
-80.7,27.9
-85.2,30.4
-82.3,28.8
-82.2,28.9
-82.5,28.8
-82.0,29.8
-81.5,25.9
-81.4,29.4
-85.0,29.8
-81.2,26.9
-80.9,27.1
-83.0,30.5
-80.9,26.8
-82.4,28.5
-82.5,28.4
-82.4,28.6
-84.1,31.6
-83.4,33.9
-84.0,34.5
-85.3,34.5
-81.3,32.1
-85.0,32.5
-82.2,31.3
-82.1,33.4
-84.3,32.1
-81.9,31.9
-85.0,33.1
-84.1,33.6
-84.0,34.9
-85.3,34.9
-81.3,32.0
-85.2,34.3
-84.4,34.6
-84.5,34.7
-84.6,34.0
-84.5,33.4
-84.8,33.7
-81.9,31.1
-82.1,31.2
-84.9,34.5
-84.1,30.8
-84.3,33.5
-84.0,34.0
-84.0,33.8
-84.4,33.5
-82.5,33.2
-84.1,31.7
-84.2,33.7
-84.5,30.9
-83.8,31.2
-84.7,33.9
-81.0,32.1
-84.7,33.5
-156.0,19.6
-157.9,21.3
-156.0,19.7
-158.0,21.4
-156.0,20.8
-156.3,20.8
-156.4,20.7
-156.5,20.7
-157.8,21.5
-159.6,22.2
-159.7,22.0
-159.5,22.2
-159.3,22.1
-158.0,21.3
-115.9,47.3
-116.2,47.5
-116.2,46.5
-116.6,47.3
-116.5,48.3
-111.1,43.8
-114.5,45.3
-116.4,47.3
-112.2,43.3
-112.4,43.2
-114.4,42.9
-114.4,43.0
-114.5,43.6
-116.3,47.6
-116.4,47.5
-116.1,47.5
-116.4,43.9
-116.2,43.7
-112.6,44.0
-116.2,47.7
