longitude,latitude
-71.1,43.0
-71.5,42.9
-70.9,42.9
-71.9,42.9
-71.8,42.7
-71.5,42.8
-71.6,43.6
-71.0,43.0
-71.2,43.6
-70.7,43.0
-71.2,43.0
-71.1,43.8
-70.9,43.0
-71.1,43.1
-71.6,43.0
-71.5,43.6
-72.5,42.9
-71.7,44.2
-71.0,43.3
-71.0,43.4
-71.0,43.1
-71.0,43.5
-72.3,43.7
-71.5,43.1
-72.0,43.2
-71.7,43.5
-71.4,43.1
-71.6,42.9
-90.5,34.1
-74.6,39.4
-74.5,39.5
-74.7,39.5
-74.7,39.6
-74.5,39.6
-74.9,39.9
-74.6,40.0
-74.7,40.1
-74.8,40.0
-74.8,39.9
-74.5,39.9
-74.7,39.1
-74.6,39.2
-75.0,39.0
-75.0,38.9
-75.2,39.2
-75.2,39.3
-75.0,39.2
-75.0,39.5
-75.1,39.4
-75.3,39.8
-75.0,39.6
-74.8,40.6
-74.9,40.7
-74.6,40.3
-74.5,40.3
-74.3,40.4
-74.1,40.2
-75.5,39.6
-75.5,39.5
-74.6,41.3
-74.7,41.3
-75.0,41.1
-74.7,40.9
-75.1,41.0
-75.0,41.0
-75.1,40.7
-75.0,40.9
-75.5,39.9
-74.6,40.9
-74.8,40.8
-74.6,40.8
-74.4,39.6
-74.2,39.9
-74.3,39.5
-74.2,40.1
-74.3,39.7
-74.2,40.0
-106.7,35.0
-106.9,32.4
-105.9,32.9
-107.4,33.0
-105.7,33.3
-106.7,34.6
-106.6,35.3
-107.8,35.2
-104.4,32.8
-106.6,35.1
-103.3,34.2
-106.2,35.4
-106.8,34.6
-105.8,32.9
-106.8,34.7
-106.4,32.1
-106.0,35.7
-106.0,36.2
-106.7,34.8
-106.6,35.2
-106.7,34.7
-76.2,42.6
-76.6,42.1
-76.1,42.5
-76.3,42.8
-76.9,42.0
-74.9,42.0
-76.8,42.1
-74.7,42.1
-76.9,42.2
-74.9,42.3
-75.2,42.0
-75.1,42.0
-75.0,42.2
-74.9,42.4
-75.2,41.9
-75.2,42.3
-75.3,42.0
-75.0,41.9
-75.0,42.4
-74.9,42.5
-75.4,42.0
-74.8,42.2
-76.8,42.2
-73.9,41.5
-73.6,41.8
-73.9,41.7
-73.8,41.5
-73.6,41.7
-79.1,42.5
-73.9,41.8
-73.5,42.0
-73.9,41.9
-79.0,42.6
-78.7,43.0
-78.8,42.9
-79.0,42.7
-78.5,42.9
-78.8,42.7
-78.5,43.0
-78.6,43.1
-78.9,42.5
-73.6,44.2
-74.0,44.3
-73.8,43.8
-73.4,44.5
-74.5,44.2
-74.4,43.0
-74.5,43.1
-73.8,42.3
-74.2,42.1
-73.8,42.4
-74.0,42.2
-74.2,42.2
-74.1,42.2
-73.9,42.3
-74.4,42.3
-73.9,42.2
-74.4,42.2
-74.4,44.0
-75.2,42.9
-75.9,44.0
-76.0,43.9
-76.0,44.0
-76.5,43.0
