"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-87.30000,33.60000,565.42,172.34
2,-87.10000,31.80000,378.15,115.26
3,-86.70000,32.40000,299.48,91.28
4,-146.90000,64.90000,1130.71,344.64
5,-150.00000,61.80000,219.49,66.90
6,-150.00000,62.20000,598.26,182.35
7,-147.70000,64.80000,517.22,157.65
8,-149.40000,61.60000,427.69,130.36
9,-132.90000,56.80000,77.26,23.55
10,-146.50000,61.10000,0.00,0.00
11,-147.00000,64.60000,571.19,174.10
12,-156.90000,64.70000,146.78,44.74
13,-134.40000,58.30000,475.16,144.83
14,-150.90000,60.50000,298.03,90.84
15,-111.10000,31.60000,3779.59,1152.02
16,-110.80000,33.00000,1934.84,589.74
17,-111.70000,32.90000,1406.40,428.67
18,-111.90000,33.30000,1199.28,365.54
19,-111.30000,32.50000,1894.62,577.48
20,-110.70000,32.10000,3101.51,945.34
21,-113.90000,36.90000,1929.00,587.96
22,-114.40000,34.60000,595.21,181.42
23,-111.70000,33.40000,1359.12,414.26
24,-112.10000,33.60000,1341.27,408.82
25,-114.50000,33.60000,364.34,111.05
26,-109.10000,32.80000,4015.98,1224.07
27,-109.70000,32.80000,3002.00,915.01
28,-112.00000,33.80000,1887.43,575.29
29,-110.30000,31.50000,4843.93,1476.43
30,-109.50000,34.00000,9170.90,2795.29
31,-111.90000,34.60000,3238.45,987.08
32,-90.60000,35.70000,213.16,64.97
33,-91.00000,34.20000,155.84,47.50
34,-90.40000,35.80000,223.10,68.00
35,-93.20000,33.30000,313.52,95.56
36,-92.30000,34.50000,322.34,98.25
37,-90.80000,35.10000,280.25,85.42
38,-93.20000,36.00000,985.07,300.25
39,-91.10000,34.60000,175.79,53.58
40,-90.10000,35.40000,223.98,68.27
41,-90.20000,35.60000,222.57,67.84
42,-90.90000,36.00000,244.29,74.46
43,-91.00000,36.10000,261.25,79.63
44,-91.60000,34.10000,184.32,56.18
45,-91.20000,35.60000,232.25,70.79
46,-91.20000,35.70000,231.59,70.59
47,-91.60000,35.80000,381.69,116.34
48,-91.40000,35.60000,223.62,68.16
49,-91.80000,35.90000,390.91,119.15
50,-90.50000,36.00000,267.39,81.50
51,-90.60000,36.50000,295.18,89.97
52,-90.70000,36.40000,286.48,87.32
53,-92.50000,34.70000,385.37,117.46
54,-92.20000,34.50000,252.17,76.86
55,-91.40000,36.30000,699.57,213.23
56,-91.70000,35.30000,398.62,121.50
57,-91.80000,35.30000,230.18,70.16
58,-91.90000,35.10000,225.56,68.75
59,-91.40000,35.10000,187.40,57.12
60,-91.20000,33.10000,114.04,34.76
61,-92.10000,33.60000,244.06,74.39
62,-94.30000,36.50000,1078.25,328.65
63,-94.00000,36.50000,1411.38,430.19
64,-91.60000,35.10000,206.23,62.86
65,-93.00000,35.40000,1026.90,313.00
66,-92.10000,34.80000,242.22,73.83
67,-91.30000,34.50000,200.72,61.18
68,-93.20000,34.50000,542.16,165.25
69,-91.50000,36.40000,643.47,196.13
70,-92.30000,35.10000,332.64,101.39
71,-92.30000,35.00000,633.10,192.97
72,-90.70000,34.60000,232.09,70.74
73,-91.00000,34.10000,153.12,46.67
74,-90.70000,35.20000,295.93,90.20
75,-120.80000,38.40000,1380.02,420.63
76,-121.90000,39.70000,142.78,43.52
77,-122.10000,39.10000,85.70,26.12
78,-122.10000,39.20000,54.30,16.55
79,-121.60000,37.90000,0.30,0.09
80,-124.10000,41.60000,105.48,32.15
81,-120.80000,38.70000,1929.95,588.25
82,-121.10000,38.70000,574.41,175.08
83,-119.70000,37.00000,508.27,154.92
84,-124.10000,40.50000,127.23,38.78
85,-124.00000,40.80000,1395.08,425.22
86,-123.90000,40.30000,390.88,119.14
87,-118.90000,35.40000,740.12,225.59
88,-119.00000,35.30000,362.30,110.43
89,-118.80000,35.20000,434.81,132.53
90,-122.80000,38.90000,2649.38,807.53
91,-118.40000,34.70000,2871.56,875.25
92,-118.40000,33.90000,145.57,44.37
93,-118.40000,34.20000,739.99,225.55
94,-118.00000,34.20000,4085.24,1245.18
95,-117.80000,34.00000,1165.58,355.27
96,-118.20000,34.70000,2327.62,709.46
97,-118.30000,34.50000,3028.02,922.94
98,-118.10000,34.00000,156.59,47.73
99,-118.00000,34.00000,969.65,295.55
100,-118.30000,33.80000,70.44,21.47
101,-118.60000,34.70000,4938.25,1505.18
102,-122.50000,38.10000,7.25,2.21
103,-122.70000,38.10000,856.46,261.05
104,-122.50000,37.80000,-136.06,-41.47
105,-123.10000,39.30000,915.09,278.92
106,-120.30000,37.20000,224.80,68.52
107,-119.30000,37.90000,9836.38,2998.13
108,-122.60000,38.60000,412.57,125.75
109,-121.10000,39.20000,2314.96,705.60
110,-121.20000,39.20000,1461.84,445.57
111,-121.00000,39.30000,2694.39,821.25
112,-117.90000,33.90000,306.00,93.27
113,-117.60000,33.50000,1024.25,312.19
114,-117.70000,33.90000,798.06,243.25
115,-120.90000,40.10000,3509.38,1069.66
116,-121.10000,40.00000,4452.30,1357.06
117,-120.60000,39.80000,5504.10,1677.65
118,-117.50000,33.90000,713.39,217.44
119,-117.40000,33.70000,1575.26,480.14
120,-121.30000,38.60000,87.14,26.56
121,-121.60000,38.30000,10.33,3.15
122,-121.60000,38.10000,2.76,0.84
123,-121.20000,38.40000,136.91,41.73
124,-121.50000,38.30000,3.05,0.93
125,-121.20000,38.50000,164.34,50.09
126,-121.40000,36.90000,212.04,64.63
127,-121.50000,36.80000,725.95,221.27
128,-117.40000,34.20000,2037.63,621.07
129,-117.30000,34.50000,2957.61,901.48
130,-116.80000,34.30000,6328.38,1928.89
131,-117.60000,34.20000,5175.23,1577.41
132,-117.30000,33.20000,355.31,108.30
133,-117.20000,33.30000,403.54,123.00
134,-121.30000,38.10000,32.84,10.01
135,-121.40000,38.20000,12.37,3.77
136,-121.30000,37.90000,9.68,2.95
137,-121.10000,38.00000,81.20,24.75
138,-121.40000,37.80000,8.89,2.71
139,-120.50000,35.60000,1263.48,385.11
140,-120.90000,35.40000,0.00,0.00
141,-120.70000,35.30000,993.80,302.91
142,-121.10000,35.60000,42.98,13.10
143,-120.50000,35.30000,1387.50,422.91
144,-122.40000,37.50000,440.19,134.17
145,-122.30000,37.20000,575.39,175.38
146,-119.50000,34.40000,91.54,27.90
147,-122.00000,37.10000,947.05,288.66
148,-122.40000,40.50000,603.77,184.03
149,-120.40000,39.60000,4933.14,1503.62
150,-123.20000,41.80000,3735.96,1138.72
151,-123.00000,41.60000,3376.57,1029.18
152,-122.40000,41.50000,2794.03,851.62
153,-122.40000,38.30000,634.28,193.33
154,-123.00000,38.40000,1021.00,311.20
155,-122.40000,38.20000,-0.49,-0.15
156,-121.10000,37.40000,150.56,45.89
157,-120.80000,37.80000,202.13,61.61
158,-120.90000,37.70000,139.07,42.39
159,-121.90000,39.10000,55.74,16.99
160,-121.80000,39.10000,34.55,10.53
161,-122.20000,39.90000,279.82,85.29
162,-122.10000,39.90000,193.80,59.07
163,-122.70000,41.10000,2919.55,889.88
164,-122.90000,40.70000,2842.26,866.32
165,-123.10000,40.80000,2716.27,827.92
166,-119.30000,35.90000,240.98,73.45
167,-118.80000,36.10000,1413.42,430.81
168,-118.90000,36.40000,2405.81,733.29
169,-119.10000,36.40000,427.79,130.39
170,-119.10000,34.20000,48.16,14.68
171,-119.00000,34.00000,0.00,0.00
172,-121.70000,38.80000,30.38,9.26
173,-121.80000,38.70000,71.06,21.66
174,-122.00000,38.90000,152.85,46.59
175,-122.00000,38.70000,170.80,52.06
176,-104.80000,39.60000,5722.83,1744.32
177,-105.00000,40.00000,5216.01,1589.84
178,-105.70000,39.70000,9313.94,2838.89
179,-105.60000,39.80000,8880.15,2706.67
180,-106.40000,39.60000,9439.70,2877.22
181,-104.70000,38.80000,6111.71,1862.85
182,-104.60000,39.00000,7244.91,2208.25
183,-107.30000,39.50000,6035.70,1839.68
184,-105.90000,37.50000,7550.43,2301.37
185,-105.00000,39.60000,5435.33,1656.69
186,-104.70000,39.60000,6045.57,1842.69
187,-105.10000,39.60000,5593.04,1704.76
188,-105.40000,40.30000,8508.24,2593.31
189,-105.00000,40.50000,4873.10,1485.32
190,-105.00000,40.60000,4972.31,1515.56
191,-105.10000,40.30000,5059.81,1542.23
192,-105.30000,40.70000,6618.31,2017.26
193,-103.70000,39.30000,5480.84,1670.56
194,-108.50000,39.10000,4725.30,1440.27
195,-107.90000,38.50000,5721.56,1743.93
196,-103.90000,40.30000,4336.25,1321.69
197,-103.60000,38.00000,4098.13,1249.11
198,-103.70000,38.10000,4241.80,1292.90
199,-103.70000,38.00000,4285.17,1306.12
200,-102.70000,38.10000,3651.80,1113.07
201,-104.60000,38.30000,4753.74,1448.94
202,-104.50000,38.20000,4813.42,1467.13
203,-105.00000,38.10000,6535.96,1992.16
204,-104.80000,38.30000,4978.12,1517.33
205,-105.00000,39.00000,9229.30,2813.09
206,-104.90000,40.40000,5011.91,1527.63
207,-104.70000,40.40000,4742.95,1445.65
208,-104.90000,40.20000,4793.77,1461.14
209,-73.00000,41.80000,790.35,240.90
210,-73.40000,41.70000,624.67,190.40
211,-73.50000,41.60000,453.58,138.25
212,-73.30000,41.70000,747.24,227.76
213,-72.50000,41.40000,237.93,72.52
214,-72.60000,41.60000,109.84,33.48
215,-72.30000,41.40000,94.62,28.84
216,-72.30000,42.00000,828.77,252.61
217,-72.40000,41.70000,603.81,184.04
218,-72.00000,41.90000,701.18,213.72
219,-72.10000,41.80000,683.30,208.27
220,-73.50000,41.50000,812.73,247.72
221,-75.20000,38.90000,0.00,0.00
222,-75.30000,38.80000,24.08,7.34
223,-75.40000,38.70000,45.93,14.00
224,-75.50000,39.30000,4.13,1.26
225,-75.60000,38.70000,35.86,10.93
226,-75.30000,38.50000,37.73,11.50
227,-85.60000,31.40000,211.78,64.55
228,-87.00000,30.80000,129.20,39.38
229,-81.00000,28.60000,8.83,2.69
230,-81.00000,28.80000,18.44,5.62
231,-84.40000,30.10000,30.74,9.37
232,-84.40000,30.30000,66.27,20.20
233,-84.50000,30.10000,40.58,12.37
234,-119.10000,46.20000,398.62,121.50
235,-80.30000,26.90000,18.70,5.70
236,-81.40000,27.90000,66.08,20.14
237,-81.50000,27.80000,86.22,26.28
238,-81.70000,27.90000,119.00,36.27
239,-82.00000,30.30000,80.38,24.50
240,-86.40000,30.90000,207.28,63.18
241,-80.80000,27.40000,63.71,19.42
242,-80.80000,27.50000,62.24,18.97
243,-84.10000,30.50000,130.64,39.82
244,-84.30000,30.30000,29.95,9.13
245,-82.80000,29.00000,0.00,0.00
246,-83.40000,30.60000,130.28,39.71
247,-81.90000,29.30000,53.31,16.25
248,-81.90000,29.00000,119.39,36.39
249,-80.70000,27.10000,7.48,2.28
250,-81.80000,28.60000,151.05,46.04
251,-82.30000,28.90000,42.29,12.89
252,-82.40000,29.00000,49.93,15.22
253,-82.60000,30.20000,182.22,55.54
254,-82.90000,29.60000,39.90,12.16
255,-81.30000,29.50000,28.94,8.82
256,-82.90000,29.80000,44.29,13.50
257,-82.90000,29.70000,48.36,14.74
258,-85.20000,30.00000,18.31,5.58
259,-83.20000,30.40000,67.13,20.46
260,-81.00000,26.80000,11.48,3.50
261,-81.20000,26.70000,20.60,6.28
262,-81.40000,26.50000,32.87,10.02
263,-83.40000,34.00000,649.28,197.90
264,-83.90000,33.60000,656.59,200.13
265,-84.10000,33.70000,865.03,263.66
266,-84.30000,31.60000,223.59,68.15
267,-84.00000,30.90000,220.18,67.11
268,-84.00000,30.80000,256.56,78.20
269,-82.40000,32.20000,275.07,83.84
270,-85.30000,34.80000,901.12,274.66
271,-84.90000,34.70000,744.16,226.82
272,-85.00000,34.70000,743.01,226.47
273,-84.90000,34.80000,702.03,213.98
274,-84.20000,34.20000,1116.44,340.29
