longitude,latitude
-97.7,35.1
-97.5,35.1
-96.8,34.1
-95.3,36.4
-95.4,36.3
-97.3,35.2
-94.8,36.1
-95.0,36.1
-94.9,36.0
-97.4,35.5
-97.2,34.2
-97.5,35.7
-96.0,35.5
-97.9,35.5
-98.2,35.6
-96.2,36.6
-94.9,36.8
-94.7,36.8
-94.8,37.0
-98.4,35.5
-98.3,35.0
-98.4,36.9
-95.8,36.1
-98.6,36.7
-97.9,34.6
-95.9,36.7
-95.6,36.4
-95.7,36.2
-95.6,35.9
-95.4,36.0
-95.8,36.4
-123.8,46.2
-123.5,45.9
-124.0,45.8
-124.0,45.9
-123.3,46.1
-123.6,45.1
-123.1,45.5
-121.3,45.7
-117.3,45.4
-123.9,45.6
-123.8,45.7
-123.0,46.1
-124.2,43.6
-124.2,43.3
-122.4,45.5
-120.7,44.3
-124.3,42.5
-123.9,45.1
-124.5,42.7
-119.0,43.6
-122.9,42.2
-122.6,42.2
-123.6,42.5
-123.4,42.4
-123.7,42.1
-122.1,42.4
-120.4,42.2
-123.3,44.1
-124.1,44.0
-123.4,44.1
-124.0,44.6
-123.9,44.6
-124.0,44.8
-123.1,44.6
-122.9,44.5
-122.9,45.0
-122.9,45.1
-122.5,44.8
-122.1,44.7
-122.8,45.0
-77.2,40.3
-77.1,40.6
-75.1,41.5
-75.3,41.3
-77.9,42.0
-78.1,41.9
-76.5,40.6
-76.2,40.9
-76.0,40.9
-76.1,40.8
-77.0,40.7
-77.2,40.7
-78.9,40.0
-79.0,40.2
-79.1,40.0
-79.0,39.9
-78.8,40.1
-79.2,39.9
-76.5,41.4
-76.7,41.4
-75.9,41.7
-75.9,41.8
-75.7,41.8
-75.5,42.0
-76.1,41.8
-76.1,42.0
-77.3,42.0
-77.4,41.8
-77.3,41.7
-77.3,41.9
-79.2,41.9
-80.2,40.1
-80.0,40.2
-75.3,41.8
-75.4,41.7
-75.5,41.9
-75.3,41.5
-79.4,40.1
-79.5,40.4
-79.5,40.5
-76.2,41.5
-76.8,39.9
-76.4,39.8
-77.4,39.9
-77.4,39.7
-79.7,40.6
-79.3,40.8
-80.2,40.7
-78.6,39.8
-75.6,40.4
-78.3,40.6
-78.3,40.5
-76.3,41.8
-76.8,41.8
-76.6,42.0
-75.2,40.4
-75.2,40.5
-78.6,40.5
-78.8,40.6
-78.0,41.3
-75.7,40.8
-77.7,40.9
-76.0,39.8
-76.0,39.9
-79.4,41.2
-79.6,41.0
-79.4,41.3
-78.4,40.8
-78.7,40.8
-77.5,41.0
-80.4,41.7
-80.4,41.8
-79.9,41.6
-76.8,40.6
-76.7,40.5
-76.9,40.5
-80.1,42.0
-80.3,42.0
-79.8,41.9
-79.3,40.0
-79.9,39.9
-79.4,40.0
-79.7,40.0
-79.8,39.8
-79.6,40.0
-77.5,39.8
-80.2,39.9
-78.1,40.2
-78.1,40.4
-79.2,40.5
-78.8,41.0
-76.0,40.1
-80.2,41.0
-80.5,41.0
-80.3,41.1
-80.2,40.9
-75.8,41.2
-76.0,41.3
-77.1,41.1
-77.0,41.1
-80.4,41.4
-77.8,40.5
-75.4,40.9
-75.4,41.0
-75.4,40.3
-76.7,41.1
-76.8,41.1
-77.1,40.3
-71.6,41.5
-71.6,41.2
-71.4,41.4
-80.5,33.1
-80.1,34.4
-79.8,34.2
-79.5,33.5
-81.2,33.9
-82.5,34.8
-82.6,34.8
-80.9,34.0
-79.8,33.9
-81.1,35.0
-97.4,45.5
-96.8,42.7
-98.4,45.5
-97.6,45.5
-96.9,44.2
-96.6,43.9
-96.7,43.7
-96.7,43.8
-103.4,44.2
-98.5,45.6
-98.1,45.7
-103.3,44.1
-97.0,44.2
-89.3,36.0
-86.3,35.2
-89.0,36.1
-87.1,35.4
-82.9,36.1
-85.1,35.3
-89.0,35.3
-88.2,35.3
-88.3,35.2
-89.4,35.5
-84.1,36.0
-83.7,35.9
-89.6,35.8
-89.8,35.7
-89.3,35.9
-87.3,35.4
-86.6,35.1
-84.5,35.4
-88.9,35.6
-85.6,35.1
-87.0,35.7
-87.2,36.5
-87.4,36.4
-87.5,36.4
-85.0,35.5
-84.5,36.0
-85.5,36.5
-86.3,36.5
-86.5,36.5
-89.7,35.4
-86.2,36.1
-86.5,35.7
-86.1,36.1
-86.4,35.7
-86.6,35.8
-87.0,35.9
-86.7,35.8
-86.2,36.2
-85.4,35.4
-90.0,35.4
-82.5,36.3
-89.8,35.0
-86.0,36.1
-87.6,35.1
-86.0,36.0
-89.7,35.6
-97.4,29.5
-97.6,29.5
-96.5,33.7
-96.9,33.6
-94.9,32.5
-97.8,29.5
-94.7,31.3
-94.6,31.4
-98.7,33.8
-98.7,29.1
-98.5,29.0
-99.2,29.8
-98.9,29.7
-97.4,30.3
-97.8,28.5
-97.8,28.4
-97.4,31.0
-98.7,29.7
-98.3,29.5
-98.4,30.0
-97.6,31.8
-94.1,33.3
-94.4,33.5
-98.2,27.2
-99.1,31.7
-98.9,31.7
-99.0,31.9
-96.5,30.4
-98.2,30.7
-98.4,30.8
-98.2,30.6
-98.3,30.8
-97.2,26.0
-97.4,26.0
-97.4,25.9
-94.2,33.1
-99.4,31.8
-97.1,33.1
-97.1,33.0
-97.0,33.3
-98.7,27.9
-96.8,32.3
-96.6,32.3
-106.2,31.6
-96.7,30.0
-96.1,31.7
-97.9,30.2
-97.6,30.4
-97.5,30.2
-94.2,30.5
-99.5,29.6
-97.0,29.0
-96.9,28.6
-95.4,30.8
-96.3,29.4
-97.6,26.4
-97.6,26.3
-97.5,30.5
-97.8,30.8
-97.8,30.5
-98.6,33.1
-94.1,32.6
-97.8,30.0
-96.2,32.3
-96.1,32.3
-95.9,32.2
-97.9,26.4
-95.5,31.3
-95.4,31.3
-101.4,32.2
-101.5,32.3
-96.3,32.9
-95.9,33.2
-98.4,33.2
-96.7,28.8
-94.0,30.3
-98.7,27.3
-98.0,27.8
-97.8,28.0
-98.0,27.9
-99.4,30.1
-99.3,30.1
-97.7,27.3
-98.2,31.1
-98.8,28.5
-96.9,29.4
-96.5,31.7
-98.2,28.5
-98.4,30.5
-102.0,33.5
-97.2,31.6
-95.8,31.0
-94.6,32.8
-94.4,32.8
-99.3,29.3
-99.3,29.6
-99.1,29.4
-99.6,30.9
-97.9,33.5
-93.6,31.2
-98.4,32.5
-97.9,32.7
-95.0,30.7
-102.0,35.3
-95.9,32.9
-101.9,35.1
-99.7,29.6
-99.8,29.6
-99.7,29.8
-99.7,29.7
-95.2,30.8
