longitude,latitude
-71.6,41.4
-71.5,41.6
-71.3,41.8
-71.3,41.7
-71.7,41.3
-71.7,41.4
-71.4,41.8
-71.4,41.5
-71.3,41.5
-71.5,41.4
-71.4,41.6
-71.3,41.6
-71.5,41.5
-71.4,41.7
-71.8,41.4
-80.5,32.3
-80.8,32.3
-80.6,32.4
-80.7,32.5
-80.8,32.6
-80.8,32.2
-80.6,32.5
-80.4,32.4
-80.5,32.5
-80.7,32.4
-80.7,32.6
-80.5,32.4
-80.6,32.3
-79.9,33.0
-80.0,32.9
-80.1,32.8
-80.1,32.9
-80.0,32.8
-80.1,33.0
-80.3,32.5
-79.3,34.4
-79.4,34.4
-80.2,33.0
-80.9,34.4
-79.7,34.1
-79.7,34.2
-79.9,33.9
-79.0,33.6
-79.1,33.5
-79.0,33.5
-79.2,33.4
-79.1,33.4
-79.6,33.4
-79.3,33.4
-82.4,34.9
-82.2,34.8
-82.3,34.9
-81.1,32.9
-79.0,33.7
-79.0,33.8
-78.9,33.6
-78.8,33.8
-78.8,34.1
-78.9,33.8
-78.8,34.0
-78.7,33.9
-79.0,33.9
-78.9,33.7
-78.8,33.7
-78.6,33.8
-78.7,33.8
-80.9,32.5
-80.9,32.4
-81.1,34.1
-81.2,34.1
-81.3,34.0
-79.3,34.2
-79.2,34.2
-81.6,34.3
-80.3,33.4
-81.0,34.0
-82.0,34.9
-82.1,34.9
-80.4,34.0
-80.4,33.9
-80.3,33.9
-79.4,33.8
-81.1,35.1
-80.0,33.0
-80.7,32.2
-80.8,32.1
-80.7,32.3
-80.7,32.1
-80.2,32.6
-80.1,32.6
-80.0,32.6
-80.0,32.7
-79.9,32.7
-79.9,32.8
-79.9,32.9
-79.8,32.9
-80.1,32.7
-79.8,32.8
-80.4,32.6
-79.7,32.8
-97.2,44.9
-98.0,43.7
-97.1,44.6
-100.3,44.3
-96.7,43.6
-96.6,43.5
-96.8,43.5
-96.7,43.5
-96.7,43.9
-98.5,44.9
-97.0,43.3
-97.4,42.9
-103.2,43.8
-96.5,42.5
-96.6,42.5
-123.0,45.0
-96.5,42.6
-97.1,44.5
-97.0,44.0
-100.4,44.4
-86.5,35.5
-88.5,36.1
-82.1,36.2
-82.3,36.4
-87.0,36.2
-87.1,36.2
-87.1,36.3
-83.2,35.8
-85.0,36.0
-86.8,36.2
-86.7,36.0
-86.8,36.1
-86.6,36.2
-86.9,36.2
-86.7,36.2
-86.7,36.3
-86.7,36.1
-86.9,36.1
-87.0,36.1
-86.8,36.3
-86.8,36.4
-86.9,36.0
-86.6,36.1
-88.9,35.8
-88.7,35.9
-88.9,36.0
-85.1,35.1
-85.4,35.0
-87.8,36.1
-88.7,35.6
-85.7,35.0
-87.1,35.8
-87.3,36.5
-87.4,36.5
-89.1,36.4
-87.8,35.5
-87.0,36.4
-86.5,35.9
-86.6,35.9
-86.4,35.9
-86.6,36.0
-86.5,36.0
-85.9,36.2
