longitude,latitude
-76.6,43.1
-76.7,42.6
-78.7,42.3
-78.3,42.5
-78.7,42.1
-78.4,42.0
-78.3,42.0
-78.5,42.1
-79.0,42.5
-75.6,42.2
-75.6,42.1
-75.7,42.1
-77.7,42.6
-75.8,43.1
-75.8,43.2
-75.9,42.9
-76.0,43.2
-75.6,43.1
-75.8,42.9
-77.7,43.2
-77.8,43.2
-77.7,43.1
-77.5,43.2
-77.5,43.0
-77.5,43.1
-77.6,43.2
-77.6,43.1
-74.3,42.8
-74.6,42.9
-74.4,42.9
-74.7,43.0
-73.5,40.6
-75.8,42.2
-76.0,42.0
-76.0,42.3
-77.7,42.3
-78.0,42.1
-78.1,42.5
-78.0,42.2
-77.8,42.2
-78.1,42.4
-77.9,42.1
-73.8,42.8
-74.0,42.7
-73.8,42.6
-73.8,42.7
-74.2,42.6
-75.7,42.3
-75.5,42.7
-75.5,42.6
-73.7,44.4
-73.5,45.0
-73.6,44.5
-73.4,42.5
-73.5,42.5
-73.5,42.1
-76.2,42.4
-76.0,42.7
-75.1,44.7
-74.8,44.8
-73.7,42.9
-73.6,43.1
-73.9,42.9
-73.6,43.0
-73.6,42.9
-73.8,43.1
-73.7,43.0
-74.0,42.9
-74.1,42.8
-74.3,42.6
-74.6,42.6
-74.3,42.7
-74.4,42.7
-74.5,42.4
-74.4,42.8
-77.1,42.2
-77.4,42.4
-77.2,42.2
-77.2,42.1
-77.2,42.4
-77.3,42.3
-77.3,42.1
-77.5,42.4
-73.3,40.9
-72.7,40.9
-73.3,40.6
-72.5,41.0
-72.3,41.1
-72.2,41.0
-72.4,41.0
-72.5,41.1
-71.9,41.1
-71.9,41.0
-73.3,40.8
-72.0,41.0
-72.8,40.7
-72.6,41.0
-72.3,41.2
-73.1,41.0
-72.5,40.8
-75.1,41.6
-74.9,41.5
-74.8,41.9
-75.0,41.8
-75.1,41.9
-75.0,41.7
-75.1,41.7
-76.3,42.2
-76.4,42.2
-76.4,42.1
-76.5,42.4
-76.3,42.5
-76.5,42.6
-74.0,42.0
-74.4,42.1
-74.3,42.0
-74.0,41.7
-74.2,41.8
-74.5,41.7
-74.1,41.9
-74.3,42.1
-74.4,41.7
-74.2,41.7
-74.2,41.9
-74.1,41.7
-73.8,43.7
-73.9,43.6
-73.7,43.6
-73.4,43.5
-73.9,41.3
-77.2,42.6
-76.9,42.5
-73.6,40.7
-73.5,40.8
-78.9,43.1
-78.7,43.3
-78.8,43.1
-78.5,43.1
-75.5,42.9
-75.5,43.1
-75.2,43.0
-75.5,43.2
-75.5,43.0
-75.1,43.2
-76.1,43.0
-76.2,43.0
-76.5,43.1
-76.0,43.0
-76.0,42.9
-76.4,43.1
-77.0,42.9
-74.1,41.4
-74.7,41.4
-74.4,41.3
-74.6,41.4
-74.4,41.4
-74.1,41.5
-74.5,41.3
-74.0,41.4
-74.3,41.5
-76.2,43.4
-75.3,42.5
-75.0,42.5
-75.4,42.5
-75.2,42.4
-73.9,41.4
-73.8,41.4
-73.7,42.6
-77.1,35.6
-76.8,35.5
-77.1,35.5
-76.9,35.5
-76.7,35.3
-81.9,36.2
-81.9,36.0
-81.5,36.4
-79.4,36.0
-77.4,42.3
-77.9,34.2
-77.4,36.4
-77.4,34.6
-77.6,34.9
-77.6,34.5
-77.5,34.8
-77.2,34.8
-77.2,34.7
-77.5,34.7
-77.2,34.6
-79.1,36.0
-77.0,35.2
-77.8,34.4
-77.8,34.5
-77.9,34.4
