longitude,latitude
-86.4,33.1
-86.2,33.4
-92.6,40.6
-151.2,60.7
-112.3,33.6
-110.2,31.6
-111.9,34.7
-94.2,35.7
-90.5,34.9
-90.7,35.0
-91.2,36.2
-92.6,34.3
-91.1,36.2
-94.2,34.1
-92.2,33.1
-92.1,35.3
-91.3,34.0
-93.6,34.3
-120.6,38.4
-121.5,39.3
-122.1,39.3
-120.8,38.8
-119.7,36.9
-124.2,40.8
-123.8,40.1
-123.8,39.3
-119.3,38.2
-121.0,39.2
-121.2,38.9
-117.3,33.6
-121.2,38.3
-122.3,37.1
-120.4,34.6
-120.0,34.6
-120.2,39.6
-120.5,38.0
-107.6,38.9
-105.2,39.2
-107.3,38.9
-107.7,37.3
-105.1,40.7
-105.6,40.3
-103.3,40.5
-104.7,40.5
-72.2,41.9
-81.1,28.2
-82.0,30.7
-84.1,30.4
-82.4,29.3
-85.1,30.3
-83.2,31.0
-84.2,31.3
-82.6,32.0
-84.0,33.7
-83.5,31.5
-83.8,33.8
-84.5,34.6
-81.3,32.4
-84.8,34.4
-83.8,32.0
-83.9,31.9
-84.3,34.2
-116.6,43.5
-115.7,43.1
-116.5,48.4
-115.9,47.5
-112.4,42.9
-91.0,40.1
-90.4,39.9
-88.4,40.1
-88.3,39.4
-88.9,40.2
-90.0,40.7
-88.3,37.8
-91.2,40.3
-89.1,38.6
-89.1,38.8
-90.2,40.2
-88.5,39.7
-89.5,42.0
-91.1,39.7
-87.7,40.4
-90.7,41.0
-89.8,41.7
-85.8,39.2
-85.3,40.4
-87.5,39.5
-85.8,41.7
-85.4,39.8
-87.7,38.0
-85.0,41.6
-85.9,39.4
-85.7,39.6
-86.4,41.7
-86.7,39.4
-85.5,41.5
-86.4,39.6
-86.3,39.7
-93.8,41.5
-93.0,41.5
-91.5,42.2
-93.8,42.5
-93.1,43.1
-93.7,42.0
-96.3,39.2
-97.3,38.2
-96.9,37.7
-95.8,39.0
-96.3,38.5
-94.6,37.0
-95.6,38.4
-85.2,37.8
-88.0,36.9
-85.2,38.3
-85.1,36.9
-82.4,37.3
-83.7,38.2
-83.1,37.1
-85.1,37.5
-83.4,37.1
-84.4,38.9
-87.4,37.3
-92.9,32.7
-93.9,31.9
-91.7,32.0
-90.5,29.9
-90.3,30.9
-93.5,31.7
-70.7,43.2
-70.2,44.7
-68.5,45.9
-70.6,43.8
-70.5,44.5
-69.7,43.9
-69.9,44.3
-69.2,45.2
-79.1,39.5
-77.1,39.4
-75.7,38.5
-73.4,42.3
-72.8,42.6
-72.7,42.2
-71.5,42.6
-86.2,44.5
-83.9,42.5
-83.9,42.4
-83.9,43.0
-85.3,42.6
-85.3,42.4
-86.2,42.6
-95.9,46.9
-96.1,44.9
-96.2,48.3
-96.9,47.5
-92.5,44.1
-95.4,45.8
-93.4,44.4
-96.6,45.7
-95.6,46.0
-95.6,45.8
-92.9,45.4
-91.3,31.6
-89.3,30.9
-88.8,31.4
-90.5,32.4
-88.9,32.3
-89.8,31.4
-89.5,30.8
-89.1,31.4
-89.7,32.2
-89.7,31.9
-89.1,34.4
-93.2,37.4
-90.5,36.7
-90.3,36.5
-91.6,40.1
-90.2,37.1
-91.0,38.9
-93.3,38.4
-93.1,40.0
-95.3,40.4
-94.2,36.5
-92.5,39.7
-91.5,39.7
-91.9,37.6
-92.3,37.9
-90.9,38.6
-94.3,37.8
-93.1,36.7
-93.4,37.0
-89.9,37.0
-93.2,39.1
-115.5,48.3
-110.5,45.7
-114.9,47.5
-108.3,45.9
-96.7,40.7
-98.0,42.5
-96.5,42.3
-97.6,40.2
-96.7,42.1
-119.7,39.6
-119.6,39.3
-118.8,38.6
-115.7,36.4
-72.1,43.4
-71.1,43.4
-71.6,43.1
-75.4,39.4
-75.2,39.5
-74.5,41.1
-107.7,32.9
-106.9,32.5
-105.9,36.0
-108.0,36.9
-78.6,43.0
-78.6,42.7
-73.6,44.1
-74.3,44.9
-74.9,43.7
-78.8,42.5
-78.6,42.3
-74.2,43.0
-78.0,42.3
-77.9,42.5
-74.1,42.7
-73.8,44.7
-75.2,44.8
-77.0,42.2
-76.4,42.3
-78.0,42.7
-75.5,43.3
-76.2,43.2
-76.6,43.4
-75.2,42.5
-77.6,34.6
-80.2,35.6
-78.3,34.8
-79.5,34.8
-76.1,35.7
-78.0,36.5
-76.4,35.8
-78.5,34.5
-81.6,35.8
-79.1,36.5
-78.9,34.3
-79.0,35.2
-75.9,36.1
-83.1,35.5
-77.1,36.3
-75.9,35.1
-81.2,35.4
-77.1,35.8
-77.0,35.8
-78.0,36.1
-97.3,49.0
-98.9,48.2
-97.8,46.5
-96.7,46.1
-97.8,47.6
-97.3,48.2
-97.3,46.7
-102.9,48.4
-98.1,47.6
-83.8,40.5
-80.9,41.0
-84.1,40.1
-84.1,39.9
-84.4,39.8
-83.3,41.5
-83.2,41.6
-83.3,38.8
-84.4,40.4
-80.8,41.3
-81.4,40.4
-82.5,39.2
-82.3,41.1
-82.2,40.8
-82.6,41.5
-96.4,35.8
-97.9,36.0
-97.1,34.5
-95.9,35.7
-98.7,36.8
-122.6,45.3
-123.1,45.9
-123.0,45.1
-119.3,45.9
-124.0,45.5
-121.5,45.6
-123.1,42.2
-123.1,43.7
-123.6,44.0
-77.0,41.8
-79.2,42.0
-76.6,39.8
-72.1,44.3
-77.2,40.0
-80.4,40.6
-76.2,41.8
-76.7,41.9
-78.4,41.1
-80.1,41.6
-79.0,41.4
-79.2,40.8
-80.4,41.1
-78.5,41.8
-71.8,41.7
-80.2,32.9
-82.3,35.0
-80.6,34.2
-82.2,34.4
-79.3,34.1
-83.1,34.6
-83.2,34.8
-96.9,42.7
-97.5,44.7
-98.2,45.9
-98.7,44.8
-97.3,45.5
-88.1,35.6
-87.3,36.3
-87.3,36.1
-89.5,35.2
-87.0,35.4
-87.1,35.2
-87.9,36.1
-89.0,35.5
-84.5,35.6
-85.2,36.5
-83.6,36.4
-86.2,36.0
-89.8,35.5
-87.9,36.5
-98.1,31.8
-98.8,29.2
-98.1,30.7
-96.8,33.3
-97.9,31.2
-96.9,33.1
-97.2,33.3
-100.3,31.4
-96.8,28.7
-99.5,27.4
-99.0,27.5
-98.1,26.6
-98.1,27.3
-99.9,32.8
-96.0,31.2
-100.5,36.5
-97.3,31.7
-99.1,30.7
-99.2,30.8
-98.9,29.1
-99.5,30.9
-93.8,30.8
-100.3,32.4
-98.3,32.7
-94.9,31.0
-99.0,32.8
-113.1,37.8
-111.6,40.4
-111.6,40.7
-111.7,41.2
-71.6,45.0
-72.3,44.3
-73.1,43.2
-72.6,43.4
-72.2,44.1
-78.8,38.9
-81.6,36.8
-76.8,37.1
-79.8,37.2
-82.4,37.1
-80.0,37.6
-77.5,38.0
-78.6,37.7
-76.8,36.7
-122.7,46.3
-122.8,46.3
-119.6,47.3
-124.0,47.2
-122.5,48.2
-122.6,48.2
-122.5,47.5
-122.6,47.4
-122.7,47.5
-120.7,47.0
-122.4,47.0
-121.9,48.5
-122.1,48.3
-123.0,46.9
-121.9,48.9
-79.1,39.4
-80.9,38.2
-80.7,38.3
-80.5,40.0
-79.7,39.4
-82.0,38.6
-81.0,37.7
-78.9,38.9
-81.5,37.9
-79.7,38.8
-82.3,38.0
-81.5,39.1
-78.7,39.2
-78.5,39.4
-80.9,38.0
-82.3,38.3
-80.5,38.8
-79.3,36.7
-89.8,44.2
-90.8,46.8
-87.9,44.5
-90.5,42.7
-89.7,42.6
-90.3,43.0
-88.8,43.0
-87.8,44.7
-89.8,44.9
-87.7,45.3
-92.2,44.4
-92.6,45.4
-90.2,43.4
-92.3,44.9
-89.7,43.5
-88.3,42.6
-88.2,43.4
-88.7,44.1
-105.5,41.3
-66.1,18.2
-80.0,41.1
