longitude,latitude
-111.0,33.6
-111.3,34.1
-110.3,32.0
-90.9,35.0
-94.1,33.7
-91.0,34.7
-93.9,33.9
-91.2,33.3
-91.2,33.4
-94.0,36.2
-92.4,36.4
-93.9,34.3
-93.9,35.5
-121.8,37.7
-121.7,39.8
-121.5,40.1
-121.7,37.9
-121.9,37.9
-124.0,41.6
-119.9,36.8
-119.2,35.1
-119.6,36.3
-122.6,38.8
-122.7,39.1
-118.3,34.3
-118.4,33.7
-120.1,37.0
-121.5,36.0
-121.3,38.9
-117.1,33.6
-117.3,33.9
-121.2,38.2
-121.2,38.1
-121.3,37.6
-122.2,40.7
-122.5,40.6
-120.6,39.6
-122.9,41.4
-122.8,38.7
-121.2,37.5
-121.6,38.9
-123.1,40.7
-105.5,40.0
-104.6,38.8
-107.0,38.5
-105.2,40.7
-105.0,40.7
-104.0,40.3
-107.2,39.3
-104.9,38.3
-106.8,40.5
-105.1,39.1
-73.3,42.0
-72.7,41.5
-72.6,41.5
-75.7,38.7
-82.1,28.6
-86.0,30.7
-81.1,28.3
-82.1,28.2
-82.1,28.3
-81.0,27.5
-80.7,27.3
-81.6,28.7
-82.1,29.0
-83.2,29.5
-87.2,31.0
-84.5,30.5
-81.3,26.9
-82.5,28.6
-84.1,32.4
-84.1,31.4
-82.3,31.3
-83.7,34.6
-85.1,34.3
-84.4,34.8
-84.4,35.0
-84.0,33.3
-81.9,32.8
-84.7,31.0
-84.7,30.7
-155.7,20.0
-116.5,47.2
-112.3,43.2
-112.0,42.3
-116.7,47.7
-89.2,37.1
-89.2,41.3
-89.6,41.6
-88.6,40.3
-90.3,39.3
-91.0,40.7
-88.6,41.9
-88.5,41.5
-88.9,41.5
-88.8,40.3
-89.7,38.7
-90.7,41.2
-89.3,38.1
-89.4,38.0
-89.0,37.3
-89.2,41.1
-89.5,40.4
-84.9,40.6
-84.8,41.0
-85.1,39.8
-85.2,41.2
-85.4,40.5
-86.3,39.2
-86.4,39.3
-85.9,41.0
-85.1,39.0
-85.5,40.2
-87.5,39.7
-85.1,38.8
-84.9,41.6
-85.8,38.7
-86.5,41.5
-85.1,40.2
-86.8,39.7
-85.6,41.3
-85.2,41.3
-85.6,41.5
-86.4,41.3
-85.8,40.1
-93.6,41.4
-90.8,41.7
-96.3,43.4
-94.4,41.7
-91.8,42.8
-91.2,40.9
-95.6,42.2
-91.4,41.6
-95.0,41.4
-94.9,38.6
-95.1,38.5
-100.6,37.2
-94.6,37.4
-98.3,39.7
-95.9,37.0
-99.2,37.8
-99.3,38.4
-99.4,38.9
-95.8,39.2
-95.1,37.0
-95.7,38.8
-99.9,37.7
-98.0,37.3
-97.4,38.0
-95.4,38.0
-84.6,37.7
-86.2,37.1
-83.9,38.3
-84.4,38.2
-85.9,37.9
-86.1,38.0
-83.2,37.7
-83.1,37.7
-84.1,37.6
-83.7,37.6
-86.8,37.2
-92.9,30.7
-93.6,30.3
-91.8,31.9
-92.5,30.6
-91.6,32.3
-91.6,32.1
-91.9,32.9
-91.7,33.0
-90.0,30.9
-91.6,32.8
-92.3,32.5
-91.8,32.6
-91.6,32.5
-93.6,31.4
-68.4,45.5
-68.6,45.2
-70.8,44.4
-70.9,43.4
-68.1,47.3
-68.3,47.1
-69.6,44.1
-67.9,46.1
-69.0,44.3
-68.5,44.5
-75.9,38.9
-75.3,38.2
-76.1,39.3
-75.5,38.1
-73.3,42.1
-73.2,42.3
-72.7,42.5
-72.5,42.1
-86.3,42.3
-85.1,44.0
-86.5,43.7
-85.8,43.4
-84.5,43.6
-86.3,44.2
-83.0,42.5
-83.9,42.6
-85.8,43.0
-85.4,42.4
-85.0,43.0
-85.1,43.0
-84.8,41.9
-84.9,42.5
-85.2,41.9
-94.6,47.1
-94.4,44.3
-94.9,47.4
-95.7,46.9
-93.0,45.2
-93.2,46.0
-97.1,48.6
-96.4,44.5
-95.9,44.4
-92.5,44.0
-96.0,47.6
-96.7,48.2
-94.2,45.3
-94.5,45.4
-95.0,45.7
-92.3,44.1
-92.4,44.3
-94.8,46.5
-93.5,43.9
-91.7,43.8
-96.5,46.3
-91.4,43.9
-94.2,46.4
-95.4,47.5
-90.8,31.2
-91.0,31.9
-90.7,32.0
-90.4,32.2
-90.6,33.2
-88.4,30.6
-89.3,31.5
-90.4,33.5
-90.3,33.8
-89.8,32.6
-89.6,30.7
-89.7,30.7
-90.1,34.0
-90.3,33.9
-89.9,31.0
-89.1,33.1
-94.3,39.2
-92.4,38.6
-93.0,38.0
-90.2,36.7
-90.5,36.8
-90.7,38.2
-94.1,38.9
-92.5,39.0
-94.5,38.2
-90.3,37.5
-89.7,36.6
-92.4,37.8
-92.0,37.3
-90.0,36.7
-90.4,37.1
-90.7,37.9
-113.6,46.7
-112.1,46.6
-112.4,47.5
-112.4,45.5
-108.3,48.4
-114.1,46.6
-114.1,46.4
-97.7,41.7
-97.6,42.2
-97.5,41.8
-96.8,40.6
-97.2,40.1
-98.0,41.1
-98.5,40.8
-102.9,42.1
-119.9,39.7
-115.3,36.2
-71.5,43.4
-71.4,43.7
-72.0,43.4
-74.7,39.9
-74.5,39.7
-74.8,39.7
-75.3,39.7
-75.3,39.6
-106.7,32.1
-108.3,32.8
-106.0,32.8
-108.1,36.8
-108.8,35.5
-108.8,33.2
-106.2,35.8
-106.0,36.0
-105.6,35.6
-106.8,32.4
-75.2,42.2
-77.0,42.1
-79.3,42.4
-78.7,42.6
-73.6,44.4
-74.1,44.3
-74.1,44.9
-74.3,43.8
-75.1,42.9
-76.5,43.2
-76.6,42.8
-78.7,42.4
-75.4,43.8
-75.7,42.8
-78.1,42.1
-77.8,42.3
-75.7,42.6
-74.7,41.9
-74.8,41.8
-76.6,42.5
-74.3,41.6
-73.9,43.4
-73.9,43.5
-77.0,42.7
-74.8,42.8
-73.6,42.8
-73.7,42.5
-77.8,36.5
-77.2,34.9
-83.3,35.5
-78.4,36.3
-78.4,36.4
-78.7,35.7
-78.1,36.5
-78.6,34.5
-78.1,34.3
-77.7,35.8
-79.6,36.1
-79.7,36.1
-77.7,36.2
-77.1,36.5
-77.5,35.0
-77.7,35.3
-100.1,48.1
-98.5,48.4
-97.2,48.2
-102.3,46.9
-97.2,48.4
-97.2,48.3
-99.6,47.6
-98.8,47.9
-82.6,40.1
-83.2,41.7
-83.2,39.7
-81.7,41.0
-81.9,39.1
-84.5,39.7
-84.4,39.7
-84.7,41.2
-84.6,39.8
-84.0,40.9
-83.2,38.9
-81.1,40.7
-81.0,41.4
-81.6,40.3
-81.3,39.4
-81.8,40.8
-81.9,40.9
-83.8,41.4
-83.6,38.7
-84.1,40.6
-83.9,38.8
-81.9,40.2
-82.9,40.2
-82.4,39.8
-84.0,39.6
-81.0,40.4
-81.2,40.4
-81.9,40.5
-82.5,40.3
-98.7,35.5
-97.4,34.9
-97.3,34.9
-97.4,35.6
-98.1,35.6
-98.2,35.1
-96.4,34.1
-94.6,35.4
-122.8,45.8
-121.3,45.6
-123.6,45.5
-122.9,42.5
-122.7,42.5
-123.4,45.0
-123.9,44.1
-123.2,44.3
-123.5,44.1
-122.4,44.1
-124.1,44.5
-122.8,44.4
-123.1,44.3
-117.2,44.0
-123.2,44.8
-122.7,45.1
-77.1,40.4
-74.9,41.3
-75.0,41.3
-77.8,41.5
-79.1,39.8
-79.0,40.0
-76.0,41.9
-75.4,41.5
-75.4,41.9
-79.0,40.4
-80.3,40.5
-78.5,40.2
-76.8,41.9
-78.6,40.7
-78.2,41.6
-78.2,41.3
-79.4,41.1
-76.5,41.2
-77.7,40.0
-77.6,40.1
-79.1,40.5
-78.9,41.2
-76.1,40.1
-76.2,39.8
-77.5,40.7
-75.4,40.8
-80.7,32.7
-81.1,34.3
-82.5,34.9
-81.0,32.2
-81.0,33.3
-81.8,33.6
-82.7,35.1
-80.8,33.9
-80.4,33.8
-80.9,35.0
-97.6,44.6
-96.6,44.0
-98.2,45.5
-98.0,45.6
-103.9,44.4
-97.5,45.3
-98.4,44.9
-103.6,43.9
-97.4,45.4
-87.2,36.1
-85.0,35.1
-89.2,35.3
-87.4,35.8
-85.7,36.3
-87.6,35.5
-88.5,35.1
-86.1,36.5
-85.6,35.0
-87.8,35.7
-84.7,35.3
-86.2,35.8
-83.8,35.8
-82.4,36.4
-87.6,36.4
-87.8,36.4
-99.3,29.9
-97.4,30.4
-98.0,28.7
-97.3,30.9
-98.8,29.6
-98.5,30.1
-99.0,31.6
-96.5,28.7
-97.7,26.0
-98.3,30.0
-97.2,33.8
-98.0,31.2
-97.6,31.3
-97.3,29.2
-97.1,29.2
-98.6,27.9
-98.7,32.2
-97.0,32.5
-106.2,31.5
-99.6,29.3
-99.5,29.3
-100.8,29.4
-96.2,29.6
-97.9,26.5
-97.6,30.8
-98.1,29.0
-98.3,29.3
-99.7,33.2
-98.1,26.5
-97.9,32.4
-96.1,33.0
-98.0,28.0
-98.1,27.9
-97.6,32.3
-96.5,32.7
-97.7,27.4
