longitude,latitude
-95.4,35.7
-97.3,35.0
-95.0,35.9
-97.5,35.4
-97.4,35.4
-97.5,35.5
-97.6,35.4
-97.7,35.7
-97.7,35.5
-96.0,35.4
-98.0,35.5
-94.8,36.8
-98.4,35.1
-96.6,34.0
-98.4,35.8
-98.4,36.8
-96.0,36.1
-95.9,36.2
-95.9,36.4
-96.0,36.2
-95.9,35.9
-95.9,36.9
-99.4,36.4
-98.0,34.5
-98.0,34.4
-96.7,35.2
-95.6,36.3
-95.5,36.1
-96.9,35.4
-96.9,35.3
-95.7,35.9
-95.7,36.0
-96.0,36.9
-95.8,36.2
-95.6,36.1
-123.3,44.6
-123.1,44.7
-122.5,45.3
-122.5,45.5
-122.5,45.2
-122.7,45.3
-122.6,45.2
-122.8,45.3
-122.6,45.5
-122.0,45.4
-123.9,46.0
-123.8,45.9
-122.9,45.8
-122.8,45.9
-122.9,45.9
-123.3,45.9
-123.4,45.1
-123.0,45.3
-123.3,45.1
-122.8,45.4
-122.9,45.5
-123.2,45.5
-123.1,45.4
-123.2,45.6
-123.1,45.6
-123.1,45.7
-123.3,46.0
-121.2,45.6
-118.4,45.8
-118.3,45.9
-123.9,45.5
-123.7,45.5
-124.0,45.6
-123.8,45.4
-123.2,46.0
-123.2,46.1
-124.1,43.4
-120.9,44.3
-120.1,44.1
-120.8,44.3
-124.4,42.4
-124.3,42.1
-121.3,44.1
-123.3,43.6
-123.9,43.7
-122.8,42.3
-122.8,42.5
-122.9,42.4
-122.6,42.1
-123.0,42.2
-122.8,42.2
-122.7,42.2
-122.9,42.3
-122.8,42.4
-123.1,42.4
-123.2,42.5
-123.3,42.4
-121.9,42.6
-123.3,44.9
-123.2,44.9
-122.7,44.1
-122.1,44.2
-123.7,44.1
-122.2,44.2
-122.9,44.2
-122.3,44.2
-123.0,44.1
-123.6,44.2
-124.0,44.4
-124.0,45.0
-123.9,44.4
-122.7,45.6
-123.8,45.0
-123.9,44.8
-123.0,44.4
-123.2,44.6
-122.9,44.7
-122.6,44.8
-122.8,44.7
-123.0,44.9
-122.9,44.8
-123.1,44.9
-123.1,45.0
-123.1,44.8
-123.0,44.8
-122.8,45.7
-122.4,45.6
-77.2,40.5
-77.2,40.4
-77.3,40.3
-77.0,40.5
-77.1,40.5
-77.2,40.6
-75.3,41.2
-74.8,41.3
-74.9,41.2
-75.0,41.5
-78.1,41.7
-78.0,41.8
-78.2,42.0
-76.3,40.8
-76.3,40.7
-76.4,40.5
-76.1,40.6
-76.0,40.7
-76.6,40.7
-77.0,40.8
-76.9,40.7
-77.1,40.9
-78.9,40.2
-79.0,39.8
-79.0,40.3
-78.8,40.2
-79.1,39.9
-76.6,41.5
-76.4,41.5
-75.8,41.9
-75.8,41.7
-75.6,41.9
-76.1,41.9
-75.7,41.9
-77.5,41.7
-77.1,41.9
-77.2,41.8
-77.1,41.7
-77.4,42.0
-77.0,41.6
-77.2,40.9
-77.0,41.0
-77.3,40.9
-79.9,41.5
-79.8,41.4
-79.7,41.4
-79.1,41.7
-79.9,40.0
-79.9,40.2
-80.3,40.1
-80.3,40.2
-79.8,40.1
-80.4,40.5
-75.4,41.4
-75.3,41.6
-75.2,41.6
-79.6,40.3
-79.6,40.6
-79.2,40.3
-79.5,40.3
-79.7,40.2
-79.7,40.7
-79.4,40.3
-79.7,40.1
-75.8,41.6
-76.0,41.4
-76.1,41.5
-75.8,41.5
-76.7,40.0
-77.0,40.0
-76.9,40.0
-76.4,39.9
-76.9,39.8
-76.7,39.9
-77.4,39.8
-77.3,39.8
-77.2,39.9
-77.2,39.8
-77.3,39.9
-79.7,40.4
-79.9,40.6
-80.0,40.6
-80.1,40.3
-80.1,40.6
-79.5,40.7
-79.5,40.9
-79.6,40.7
-79.4,40.6
-80.3,40.7
-80.3,40.6
-80.4,40.8
-80.4,40.7
-78.4,40.1
-78.8,39.8
-78.7,39.8
-78.3,40.1
-78.7,40.1
-78.3,40.2
-78.4,40.0
-78.5,39.9
-75.8,40.5
-75.9,40.6
-76.0,40.3
-76.2,40.4
-75.8,40.3
-75.8,40.6
-75.6,40.3
-76.1,40.4
-78.4,40.6
-78.4,40.3
-78.5,40.4
-78.2,40.5
-78.5,40.3
-78.2,40.7
-76.8,41.6
-76.1,41.7
-76.3,41.7
-76.6,41.9
-76.9,41.8
-76.6,41.8
-76.4,41.7
-76.3,41.6
-80.1,41.0
-80.1,41.1
-79.7,41.0
-80.0,41.0
-80.0,40.7
-79.9,40.8
-79.9,40.7
-78.7,40.3
-78.8,40.7
-78.5,40.7
-78.9,40.4
-78.9,40.5
-78.8,40.4
-78.8,40.5
-78.3,41.5
-78.1,41.4
-75.6,40.8
-75.6,40.9
-77.5,40.8
-77.8,40.9
-77.6,40.9
-77.5,40.9
-77.8,40.8
-77.6,40.8
-77.4,40.9
-78.2,40.9
-77.9,40.7
-75.8,39.8
-75.7,40.1
-75.6,40.1
-75.5,40.0
-75.7,39.9
-79.5,41.2
-79.5,41.1
-79.3,41.0
-79.5,41.0
-78.8,41.1
-78.5,41.0
-78.5,40.9
-78.4,41.0
-77.6,41.2
-77.4,41.1
-77.7,41.3
-77.4,41.2
-77.8,41.3
-76.4,40.9
-76.5,41.1
-76.3,41.2
-76.3,41.0
-79.8,41.7
-80.5,41.5
-80.1,41.5
-77.2,40.2
-77.3,40.2
-77.4,40.1
-77.1,40.1
-76.9,40.6
-75.4,40.0
-78.5,41.3
-78.5,41.4
-78.6,41.4
-80.1,42.1
-80.3,42.1
-80.2,42.0
-79.7,39.9
-79.2,41.6
-77.6,40.0
-77.7,39.9
-77.5,39.9
-77.6,39.8
-77.6,39.9
-77.6,39.7
-78.1,40.0
-80.2,39.8
-80.0,39.9
-80.3,39.7
-80.1,40.0
-80.1,39.8
-80.3,39.8
-78.0,40.1
-77.9,40.4
-77.9,40.5
-77.9,40.3
-77.9,40.2
-78.0,40.6
-78.9,40.8
-79.1,40.8
-79.3,40.5
-79.1,41.2
-79.0,41.0
-78.9,41.1
-79.0,40.9
-79.2,41.1
-78.9,41.0
-77.4,40.6
-77.1,40.7
-77.4,40.5
-77.5,40.6
-75.6,41.5
-75.6,41.4
-75.5,41.3
-75.5,41.5
-75.5,41.6
-75.6,41.6
-75.7,41.6
-76.5,40.1
-76.3,39.9
-76.2,40.0
-76.1,40.0
-76.2,40.3
-80.4,41.0
-76.4,40.4
-76.6,40.4
-75.5,40.6
-75.6,40.6
-75.5,40.7
