longitude,latitude
-97.8,28.1
-97.7,28.0
-100.2,30.8
-99.3,32.7
-100.6,30.6
-97.4,32.6
-111.9,40.4
-111.2,41.5
-112.8,37.8
-111.3,40.6
-112.0,40.6
-111.9,40.5
-112.0,40.5
-111.5,40.5
-72.7,44.9
-73.0,44.5
-72.4,44.1
-72.7,43.9
-72.3,44.4
-72.6,44.2
-73.2,42.8
-72.8,43.9
-72.5,43.3
-72.8,44.6
-80.2,37.2
-79.0,37.8
-78.8,37.6
-78.7,37.7
-77.0,37.4
-75.9,37.4
-76.6,38.0
-76.4,37.8
-76.6,37.9
-79.6,37.8
-78.9,38.4
-79.0,38.8
-78.7,38.4
-81.8,37.0
-78.6,38.7
-81.6,36.7
-77.6,38.3
-77.3,38.4
-80.7,37.2
-76.9,37.0
-77.0,37.0
-81.7,37.1
-78.1,39.2
-78.1,38.9
-78.3,38.8
-78.3,39.0
-82.7,37.1
-76.1,36.6
-76.1,36.7
-76.8,37.8
-82.3,37.0
-78.0,39.0
-77.1,37.4
-82.1,37.4
-77.8,36.7
-81.1,37.2
-79.6,38.0
-79.1,38.3
-79.2,38.3
-79.0,38.1
-79.2,37.6
-80.2,37.8
-80.1,37.7
-80.0,37.7
-75.4,38.0
-78.8,38.4
-77.3,37.3
-76.6,37.2
-82.6,36.9
-76.6,36.8
-76.8,37.0
-77.5,36.6
-78.0,37.6
-83.0,36.8
-83.3,36.7
-83.0,36.7
-77.9,39.0
-75.9,36.8
-117.1,46.4
-119.4,46.3
-120.7,47.8
-120.4,47.8
-120.6,47.8
-123.1,48.1
-123.1,48.0
-117.9,46.3
-123.4,47.0
-124.1,47.0
-123.6,46.9
-123.7,46.9
-123.3,46.9
-123.7,47.0
-122.4,47.9
-122.9,47.8
-122.7,48.0
-122.3,47.5
-121.8,47.4
-122.4,47.7
-121.8,47.6
-122.4,47.4
-122.3,47.4
-122.0,47.6
-122.1,47.7
-122.4,47.8
-123.2,46.7
-122.8,46.6
-122.3,46.6
-123.3,46.6
-123.0,46.8
-123.0,46.5
-122.8,46.5
-122.9,47.5
-123.1,47.3
-122.8,47.5
-123.2,47.4
-119.6,48.4
-122.2,47.0
-122.5,48.6
-122.0,48.3
-121.4,48.5
-122.2,45.6
-121.7,47.8
-121.7,47.9
-121.9,48.0
-121.9,47.8
-121.4,47.9
-122.1,48.1
-117.4,47.4
-117.4,47.6
-122.6,47.0
-123.0,47.0
-123.7,46.3
-118.1,46.0
-118.7,46.0
-122.3,48.8
-122.4,48.9
-117.1,46.9
-117.1,46.6
-120.3,46.4
-120.4,46.5
-81.8,38.2
-81.8,38.7
-80.5,39.1
-81.9,38.3
-81.6,38.9
-82.0,38.0
-81.8,37.7
-81.8,38.8
-81.9,37.7
-81.5,37.3
-81.7,37.3
-80.4,39.6
-80.4,39.5
-80.7,39.8
-80.4,39.2
-82.1,38.9
-81.1,37.3
-81.2,37.3
-81.1,37.5
-78.8,39.5
-82.1,37.6
-80.2,39.2
-80.1,39.7
-80.1,39.6
-80.0,39.5
-78.1,39.7
-78.3,39.6
-81.2,38.2
-80.7,38.5
-80.6,40.0
-79.4,38.7
-79.5,38.7
-80.3,38.1
-80.2,38.0
-80.2,38.1
-79.7,38.6
-79.8,38.5
-79.6,39.3
-79.9,39.5
-80.0,38.7
-79.8,39.0
-78.7,39.1
-81.2,38.6
-82.4,38.0
-80.6,38.4
-80.5,38.4
-80.7,39.7
-80.5,39.7
-80.8,39.7
-80.6,39.5
-81.4,39.0
-81.3,37.5
-81.7,37.6
-78.5,39.1
-80.3,37.8
-80.4,38.0
-80.7,38.1
-79.0,39.2
-81.1,38.7
-80.8,38.7
-80.6,38.9
-81.8,38.0
-81.6,38.1
-78.0,39.4
-89.8,43.7
-89.8,43.8
-90.6,46.1
-91.1,43.0
-89.5,43.0
-89.7,43.3
-91.5,44.8
-91.4,44.8
-88.4,43.8
-90.6,42.6
-90.4,42.6
-90.2,42.9
-88.7,43.2
-87.9,42.6
-87.8,44.6
-91.3,43.9
-89.9,42.8
-90.8,43.8
-92.0,44.6
-89.1,42.6
-89.0,42.7
-92.6,45.1
-89.9,43.5
-90.1,43.5
-90.9,43.6
-88.1,43.1
-104.8,41.1
-108.0,44.0
-170.7,-14.3
144.7,13.5
-66.1,18.3
-66.2,18.3
-67.2,18.0
-66.4,18.1
-67.0,18.0
-67.3,18.3
-67.3,18.4
-66.6,18.3
-82.2,40.5
-94.8,31.4
-85.2,31.9
-85.7,34.4
-85.3,31.2
-88.0,34.8
-85.1,32.6
-87.4,31.2
-86.1,31.1
-87.0,33.6
-86.0,32.2
-87.2,33.7
-86.5,34.4
-85.9,34.5
-86.3,32.6
-149.4,60.1
-151.5,59.7
-151.5,59.6
-161.4,60.8
-112.4,33.8
-111.8,33.2
-112.4,33.4
-111.8,33.3
-112.3,34.7
-112.8,34.3
-112.8,34.2
-110.0,34.1
-91.5,33.2
-94.1,36.3
-93.1,34.1
-91.4,36.4
-90.8,34.6
-90.6,34.6
-92.2,35.1
-94.3,36.2
-94.4,36.2
-94.1,36.4
-93.9,36.3
-90.4,35.1
-92.0,33.5
-92.1,35.1
-92.1,34.2
-91.1,36.0
-91.4,34.8
-94.4,34.5
-124.0,40.4
-119.6,37.4
-123.8,39.5
-116.4,33.8
-117.2,34.3
-117.2,32.7
-120.8,35.4
-117.4,34.6
-116.3,33.7
-119.0,37.6
-124.1,41.5
-119.5,36.7
-120.0,39.0
-104.9,39.8
-105.5,39.7
-104.7,39.8
-105.0,39.5
-108.1,38.0
-106.1,39.7
-106.2,39.3
-73.0,41.9
-73.0,41.5
-72.2,41.5
-71.9,41.5
-72.2,41.7
-72.5,41.9
-75.4,39.2
-82.2,29.7
-85.9,30.4
-85.8,30.3
-82.7,28.9
-82.4,28.7
-81.8,27.0
-81.8,27.2
-84.6,30.6
-81.4,26.6
-81.4,26.7
-81.2,27.4
-81.4,27.1
-81.6,27.6
-80.5,27.7
-84.9,30.9
-83.2,30.0
-84.6,30.4
-85.0,30.3
-82.3,29.5
-81.7,29.3
-82.0,29.4
-81.5,28.8
-81.8,29.6
-82.0,29.6
-81.7,29.7
-86.9,30.6
-87.1,30.7
-80.5,27.2
-84.0,30.1
-83.0,29.8
-83.2,29.3
-85.6,30.7
-82.2,30.3
-82.1,30.4
-85.8,30.9
-81.6,29.2
-81.7,28.9
-81.9,28.9
-86.6,30.7
-80.8,28.2
-81.4,29.9
-81.3,30.1
-82.4,27.2
-82.4,31.8
-82.4,31.7
-81.5,32.3
-81.7,32.3
-85.1,34.8
-82.1,33.6
-85.0,34.5
-83.6,34.1
-82.5,32.0
-84.8,34.1
-84.8,34.0
-83.4,34.8
-85.3,34.7
-83.9,33.8
-83.7,34.0
-81.5,30.8
-81.8,31.0
-81.7,31.1
-82.0,32.4
-84.7,33.8
-84.6,34.7
-83.9,34.0
-83.9,33.9
-84.0,34.1
-83.8,34.1
-83.5,34.1
-84.9,33.9
-84.4,33.2
-83.9,30.8
-83.5,34.6
-84.2,33.4
-84.1,33.5
-83.5,31.1
-83.9,32.0
-83.5,34.4
-84.8,32.6
-85.0,32.6
-84.9,32.4
-158.0,21.7
-116.7,47.8
-113.7,45.1
-116.2,47.6
-113.8,42.5
-116.7,43.7
-114.4,43.6
-114.4,43.5
-87.8,41.3
-88.6,40.0
-88.5,37.7
-88.7,41.8
-89.4,40.6
-88.4,42.0
-85.4,40.7
-87.1,40.8
-85.3,38.8
-85.2,39.2
-86.4,41.5
-85.8,39.7
-85.1,41.6
-85.0,38.8
-84.9,39.9
-85.9,40.0
-91.6,43.2
-91.5,43.5
-91.0,42.3
-91.1,41.4
-92.4,43.2
-92.2,42.7
-99.0,38.4
-96.8,37.8
-97.2,39.4
-94.7,38.9
-95.1,39.4
-99.3,38.5
-97.6,38.7
-97.7,37.5
-99.1,38.9
-97.8,38.1
-97.7,37.9
-97.6,38.1
-95.6,37.3
-83.5,36.8
-88.3,36.6
-85.1,38.6
-87.0,37.8
-82.6,37.6
-85.9,37.6
-86.0,37.8
-88.6,36.9
-87.3,37.6
-84.8,37.8
-86.9,37.4
-85.4,38.4
-83.0,38.6
-83.0,38.5
-82.5,37.4
-82.2,37.5
-85.3,38.6
-86.8,36.7
-92.8,30.4
-92.9,30.6
-91.1,29.9
-91.8,31.0
-92.2,31.2
-92.0,32.0
-91.3,30.7
-92.7,31.5
-91.3,30.1
-92.8,30.1
-92.2,31.8
-91.8,30.8
-92.6,31.2
-92.8,31.4
-90.3,29.8
-92.1,30.7
-91.3,29.9
-90.3,30.7
-90.9,30.1
-92.1,32.0
-92.1,32.8
-91.7,32.9
-93.5,31.2
-92.9,29.9
-89.8,30.5
-68.4,46.5
-70.5,44.3
-70.0,43.8
-70.2,44.5
-69.5,44.0
-69.2,44.0
-76.9,39.4
-77.6,39.3
-75.9,39.0
-77.7,39.4
-76.9,38.5
-70.5,41.7
-70.8,41.4
-72.2,42.1
-72.8,42.1
