longitude,latitude
-75.5,41.2
-75.4,41.3
-77.1,39.7
-75.7,40.5
-78.2,40.4
-78.3,40.3
-78.3,40.7
-76.4,41.9
-76.6,41.7
-76.4,41.6
-79.8,40.8
-77.8,41.0
-78.3,40.9
-76.3,40.9
-80.1,41.8
-77.3,40.1
-77.5,40.0
-79.8,42.2
-77.8,40.0
-80.1,39.9
-80.3,39.9
-79.9,39.8
-78.1,40.5
-78.9,40.7
-77.5,40.5
-77.6,40.4
-75.6,41.2
-76.1,39.9
-76.1,40.9
-77.5,41.4
-78.4,41.9
-71.7,41.6
-71.7,41.8
-71.7,41.7
-79.8,34.1
-82.2,34.2
-80.8,32.7
-81.5,34.1
-83.0,34.8
-81.8,35.0
-97.5,45.0
-96.7,45.5
-96.9,45.4
-98.7,44.7
-96.7,45.9
-96.8,43.7
-97.5,44.3
-103.1,44.0
