longitude,latitude
-76.5,37.1
-75.6,37.7
-76.6,37.1
-75.6,37.8
-76.5,37.0
-76.2,37.0
-77.4,37.6
-77.4,37.5
-79.1,38.1
-79.1,38.2
-76.5,36.8
-77.3,37.6
-77.4,37.7
-77.3,37.5
-79.9,36.6
-79.6,38.3
-76.7,37.1
-76.8,36.9
-76.8,37.3
-78.4,38.3
-76.9,37.3
-76.8,37.7
-76.8,37.6
-77.0,38.4
-77.2,37.8
-76.5,37.6
-76.5,37.8
-77.4,39.1
-77.6,39.0
-78.4,38.5
-76.0,36.6
-78.9,38.0
-76.7,37.3
-81.1,33.6
-118.4,47.1
-117.1,46.3
-119.3,46.3
-120.7,47.7
-120.5,47.5
-120.4,47.7
-120.7,47.6
-120.3,47.4
-123.4,48.1
-122.6,45.8
-122.7,45.9
-122.5,45.8
-122.5,45.6
-122.3,45.6
-122.6,45.7
-118.0,46.3
-122.9,46.2
-122.8,46.1
-119.6,47.9
-124.2,46.9
-123.8,47.0
-124.1,46.9
-123.3,47.0
-124.0,47.1
-122.4,48.0
-122.6,48.0
-122.9,47.7
-122.9,48.1
-121.7,47.5
-122.1,47.4
-121.9,47.2
-122.2,47.5
-122.4,47.5
-122.2,47.3
-122.1,47.2
-122.1,47.5
-122.1,47.3
-122.0,47.5
-122.2,47.4
-122.3,47.8
-122.3,47.6
-121.3,47.7
-122.0,47.3
-122.2,47.7
-122.4,47.3
-122.0,47.7
-122.5,47.6
-122.6,47.7
-120.6,47.3
-120.9,47.1
-120.5,47.0
-121.0,47.2
-120.9,47.3
-121.2,47.2
-120.4,47.0
-122.5,46.5
-122.9,46.8
-122.9,46.7
-123.0,46.6
-121.9,46.4
-123.1,46.5
-122.9,46.6
-121.9,46.5
-122.6,46.6
-121.8,46.5
-123.2,47.3
-123.1,47.2
-122.8,47.4
-123.3,47.3
-124.0,46.7
-123.7,46.7
-124.1,46.7
-124.1,46.5
-122.2,47.1
-122.3,47.1
-122.4,47.1
-122.5,47.3
-122.3,46.9
-122.0,47.1
-122.4,48.4
-122.3,48.3
-121.7,48.5
-121.3,48.5
-122.1,48.5
-121.8,48.5
-122.5,48.4
-122.2,48.5
-122.0,48.0
-122.1,47.8
-122.1,48.0
-121.8,48.1
-121.6,48.2
-122.2,47.9
-122.2,48.2
-117.2,47.6
-117.7,48.3
-122.9,47.1
-122.7,46.9
-122.7,47.1
-123.0,47.1
-122.8,47.0
-123.1,47.0
-122.8,46.8
-123.4,46.2
-123.3,46.2
-123.6,46.4
-118.4,46.0
-118.4,46.1
-118.2,46.3
-118.1,46.3
-122.2,48.7
-122.7,48.8
-122.5,48.7
-122.3,48.9
-123.1,49.0
-122.8,48.9
-122.5,48.8
-122.5,48.9
-117.2,46.7
-120.6,46.6
-120.7,46.7
-121.0,46.5
-121.0,46.9
-120.0,46.2
-120.9,46.5
-120.6,46.7
-120.4,46.4
-120.6,46.5
-121.1,46.9
-121.0,46.8
-120.9,46.8
-120.5,46.5
-81.7,38.5
-81.5,38.4
-81.6,38.4
-81.5,38.3
-81.8,38.3
-81.4,38.3
-81.6,38.5
-81.3,38.2
-81.3,38.5
-81.4,38.1
-81.4,38.2
-81.5,38.1
-81.7,38.2
-81.8,38.4
-81.4,38.5
-77.9,39.3
-77.8,39.3
-77.8,39.2
-81.6,38.3
-77.9,39.2
-81.7,38.7
-80.7,39.0
-80.5,39.0
-82.2,38.3
-81.9,38.2
-82.0,38.3
-81.6,38.6
-81.8,37.8
-81.8,38.9
-82.0,37.9
-81.6,38.8
-81.6,37.4
-81.4,37.4
-81.5,37.4
-81.8,37.5
-81.4,37.3
-81.6,37.2
-81.6,37.3
-80.1,39.5
-80.3,39.5
-80.2,39.6
-80.2,39.4
-80.7,39.9
-80.4,39.3
-82.2,38.6
-82.1,38.8
-81.1,37.4
-81.2,37.4
-78.9,39.3
-82.1,37.7
-82.2,37.7
-80.0,39.6
-79.9,39.6
-80.3,39.6
-80.3,39.4
-80.2,39.7
-79.8,39.7
-80.7,37.7
-78.2,39.6
-80.2,39.3
-78.4,39.6
-78.1,39.6
-78.3,39.5
-81.2,38.3
-80.5,38.2
-80.8,38.3
-80.6,38.2
-80.6,40.2
-80.6,40.1
-80.6,39.3
-79.2,38.8
-79.5,38.8
-79.3,38.8
-79.3,38.7
-81.2,39.4
-79.9,38.4
-80.1,38.3
-80.4,39.4
-79.9,39.4
-79.7,39.5
-79.8,39.3
-79.6,39.6
-79.7,39.3
-79.0,39.1
-81.9,38.5
-79.0,39.0
-81.2,37.6
-81.2,37.8
-81.4,37.9
-81.4,37.8
-81.1,37.7
-81.1,37.8
-81.3,37.7
-81.3,37.6
-81.2,37.7
-81.1,37.9
-81.3,37.9
-79.9,38.9
-79.8,38.9
-79.9,38.8
-79.8,38.8
-79.7,38.9
-79.5,38.9
-81.2,39.2
-81.3,38.8
-81.4,38.9
-81.5,38.7
-79.1,39.0
-81.4,38.6
-80.7,37.6
-80.9,37.6
-80.9,37.7
-80.8,37.6
-80.0,39.3
-79.7,39.1
-79.6,39.1
-79.8,39.1
-80.6,40.4
-79.5,39.0
-79.7,39.2
-81.1,39.5
-80.9,39.5
-80.1,39.0
-80.3,38.9
-82.4,38.2
-80.6,40.5
-82.5,38.1
-82.5,38.3
-82.5,38.4
-80.6,40.6
-82.4,38.3
-82.4,37.9
-80.4,38.5
-80.6,38.5
-80.3,38.5
-80.4,38.4
-80.5,40.4
-80.7,39.6
-81.4,39.1
-81.5,39.2
-81.3,39.3
-81.5,39.3
-81.7,39.1
-81.5,37.6
-81.4,37.6
-81.5,37.7
-81.4,37.5
-81.6,37.7
-81.6,37.6
-81.7,37.7
-81.4,37.7
-78.4,39.2
-78.7,39.5
-78.7,39.4
-78.6,39.3
-78.5,39.2
-78.8,39.3
-78.5,39.3
-78.7,39.3
-78.6,39.2
-78.5,39.5
-80.7,38.0
-80.8,38.0
-80.1,38.0
-80.5,37.8
-80.4,37.9
-80.3,37.9
-79.3,39.0
-79.2,38.9
-79.2,39.0
-80.9,38.9
-81.0,38.8
-81.2,37.9
-81.2,38.1
-81.1,38.0
-80.8,39.3
-80.7,39.3
-81.1,38.5
-81.1,38.9
-81.1,38.8
-82.2,38.5
-82.2,38.4
-82.1,38.5
-80.6,40.3
-81.8,38.1
-81.6,38.0
-81.7,38.0
-81.9,38.0
-81.5,38.0
-81.7,37.9
-78.0,39.5
-77.9,39.5
-78.0,39.6
-77.9,39.4
-78.1,39.5
-80.0,39.1
-80.0,39.2
-79.9,39.0
-80.0,39.0
-80.1,39.1
-79.9,39.3
-78.2,39.2
-90.6,46.2
-91.8,44.2
-92.8,45.8
-89.4,43.6
-89.4,43.4
