longitude,latitude
-121.6,38.2
-120.8,38.2
-118.2,34.2
-117.3,33.0
-118.5,34.4
-117.7,33.6
-118.8,34.0
-118.7,34.0
-118.9,34.0
-118.6,34.1
-120.3,39.3
-116.5,33.8
-121.5,38.4
-121.4,38.4
-122.4,37.6
-121.9,37.5
-119.6,36.8
-118.1,33.7
-118.8,34.1
-118.7,34.1
-122.1,38.0
-122.1,37.8
-122.2,40.2
-122.3,39.9
-122.1,40.1
-122.1,37.9
-104.9,39.7
-104.8,39.7
-105.3,40.2
-105.3,40.0
-105.2,40.0
-105.3,40.1
-105.2,40.1
-105.1,40.2
-105.6,39.9
-105.2,40.2
-105.1,40.1
-106.3,39.6
-104.7,39.0
-104.8,38.8
-104.9,38.8
-104.8,38.9
-104.9,38.9
-105.3,39.7
-105.2,39.8
-105.4,39.6
-105.2,39.7
-105.3,39.9
-107.9,37.3
-105.2,40.6
-105.4,40.5
-105.1,40.6
-105.1,40.4
-105.4,40.4
-105.6,40.4
-105.2,40.4
-105.3,40.4
-105.5,40.4
-105.3,40.5
-104.1,40.3
-103.5,38.0
-104.8,40.1
-104.9,39.6
-105.4,40.1
-104.9,40.1
-104.6,40.4
-104.9,40.5
-104.7,40.3
-105.0,40.3
-105.1,39.8
-105.1,39.7
-73.4,41.4
-73.2,41.2
-73.4,41.5
-73.5,41.4
-73.5,41.1
-73.4,41.1
-73.7,41.0
-73.6,41.0
-73.6,41.1
-73.7,41.1
-73.4,41.2
-73.1,41.2
-73.1,41.1
-73.2,41.3
-73.3,41.1
-73.3,41.2
-72.9,41.7
-72.6,41.7
-72.8,41.7
-72.7,41.8
-72.5,41.3
-72.5,41.5
-72.4,41.3
-72.4,41.4
-72.7,41.6
-72.9,41.2
-72.7,41.3
-72.9,41.4
-72.6,41.3
-72.8,41.5
-73.0,41.2
-72.9,41.3
-73.0,41.3
-73.1,41.3
-72.8,41.4
-72.2,41.3
-72.2,41.4
-72.0,41.3
-72.0,41.4
-72.1,41.3
-72.1,41.4
-72.1,41.5
-72.1,41.6
-72.3,41.3
-71.9,41.3
-71.9,41.4
-71.8,41.3
-72.8,41.8
-72.3,41.7
-72.9,41.8
-73.4,41.3
-72.3,41.9
-72.0,42.0
-73.1,41.9
-73.1,41.8
-75.4,39.1
-75.6,39.7
-75.5,39.7
-75.6,39.8
-75.2,38.6
-75.2,38.7
-75.1,38.7
-75.1,38.5
-75.2,38.8
-75.4,38.9
-75.7,39.7
-75.5,39.8
-76.9,38.9
-77.1,38.9
-77.0,38.9
-77.1,39.0
-82.4,29.7
-82.3,29.6
-82.4,29.8
-82.1,29.7
-82.5,29.7
-82.4,29.6
-82.1,29.8
-86.0,30.3
-85.5,30.3
-85.6,30.2
-85.6,30.3
-85.5,30.2
-85.7,30.2
-85.9,30.2
-85.5,30.1
-85.8,30.2
-85.7,30.1
-85.8,30.1
-85.5,30.0
-85.6,30.1
-85.7,30.3
-85.4,29.9
-85.4,30.0
-85.3,29.8
-82.1,30.1
-82.1,29.9
-82.2,29.9
-82.1,30.0
-80.7,28.4
-80.6,28.1
-80.6,28.0
-80.7,28.1
-80.7,28.2
-80.6,28.2
-80.2,26.3
-80.3,26.0
-80.3,26.1
-80.3,26.3
-80.3,26.2
-80.1,26.1
-80.2,26.1
-80.1,26.0
-80.2,26.0
-80.4,26.0
-80.3,25.8
-80.4,25.8
-80.2,26.2
-80.1,26.2
-80.1,26.3
-82.3,26.9
-82.0,26.9
-82.2,26.9
-82.2,27.0
-82.1,27.0
-82.0,27.0
-82.3,26.8
-82.1,26.9
-82.4,26.9
-82.0,26.8
-81.9,27.0
-82.7,28.8
-82.6,28.9
-82.6,28.8
-82.6,29.0
-82.2,28.8
-82.7,29.0
-82.6,28.7
-82.5,28.7
