longitude,latitude
-78.7,38.7
-78.4,38.9
-78.5,38.9
-77.5,38.4
-77.4,38.5
-76.6,36.7
-76.4,36.9
-78.1,39.0
-78.2,38.9
-82.0,36.8
-81.8,36.9
-77.0,38.2
-77.0,38.3
-82.5,36.9
-76.4,37.1
-76.4,37.2
-76.5,37.2
-76.3,37.1
-78.9,36.7
-78.5,36.6
-80.0,37.2
-77.4,37.0
-79.0,37.6
-76.8,37.2
-76.9,37.4
-76.6,38.1
-76.5,36.9
-76.8,36.8
-76.7,37.8
-76.6,37.8
-76.9,36.6
-76.9,36.8
-77.1,38.8
-77.1,38.7
-77.3,38.9
-77.3,38.8
-77.4,38.9
-76.4,36.8
-76.1,36.9
-75.9,36.7
-76.0,36.9
-76.1,36.8
-76.0,36.8
-76.0,36.7
-78.9,38.1
-120.4,47.5
-120.8,47.8
-124.4,48.3
-122.9,46.0
-122.7,46.0
-122.8,46.0
-122.9,46.1
-123.2,46.8
-123.5,47.1
-123.5,47.0
-123.9,47.0
-121.9,47.7
-121.8,47.5
-121.9,47.5
-121.9,47.6
-122.0,47.4
-122.1,47.6
-122.2,47.6
-122.3,47.3
-122.3,47.7
-122.4,47.6
-122.6,47.9
-122.6,47.6
-122.7,47.6
-120.6,47.0
-121.1,47.2
-120.7,47.1
-121.1,45.8
-122.0,46.5
-123.0,46.7
-121.7,46.6
-121.6,46.6
-123.1,46.6
-122.8,46.4
-123.2,46.6
-123.0,47.4
-123.8,46.7
-117.2,48.2
-122.6,47.2
-122.4,47.2
-122.2,47.2
-122.1,47.1
-122.5,47.2
-122.3,47.2
-122.3,48.5
-122.0,48.5
-122.4,48.6
-122.3,48.4
-122.0,45.6
-122.2,48.0
-122.0,47.9
-121.8,47.9
-123.1,46.8
-122.9,47.0
-122.5,46.8
-122.9,46.9
-123.5,46.3
-122.6,48.8
-122.2,48.8
-122.6,48.9
-120.7,46.6
-120.5,46.7
-120.5,46.6
-121.4,47.7
-119.5,46.3
-122.5,48.3
-122.5,48.0
-122.5,48.1
-122.5,47.1
-122.2,47.8
-122.1,48.2
-121.6,47.8
-122.3,48.2
-122.0,47.8
-122.4,48.2
-121.5,47.8
-122.0,48.1
-122.1,47.9
-121.9,47.9
-82.3,38.4
-82.1,38.4
-81.3,38.1
-80.8,38.9
-80.4,37.8
-80.6,37.7
-80.5,37.7
-80.5,39.4
-80.3,39.3
-80.3,39.2
-81.7,38.4
-81.5,38.2
-81.6,38.2
-81.4,38.4
-81.7,38.3
-82.0,38.2
-82.1,38.3
-79.0,39.4
-80.0,39.7
-80.7,40.1
-80.1,38.2
-81.9,38.4
-82.0,38.4
-81.0,39.3
-81.4,38.8
-81.0,39.6
-80.2,39.0
-80.5,39.5
-78.4,39.5
-81.9,38.1
-80.6,37.6
-77.9,39.6
-80.6,39.8
-82.1,37.8
-82.0,37.8
-82.1,37.9
-88.2,44.4
-87.9,44.6
-88.0,44.5
-89.0,43.3
-88.1,42.6
-88.4,43.7
-88.9,42.9
-88.0,43.1
-88.0,43.2
-88.0,44.7
-88.6,45.4
-88.4,45.3
-87.8,44.9
-87.9,44.9
-88.1,42.7
-89.0,42.8
-89.0,42.6
-92.5,45.1
-91.4,44.4
-88.5,42.8
-88.3,42.7
-88.7,42.7
-88.8,44.6
-88.0,42.6
-88.2,42.6
-88.5,44.1
-89.7,45.9
-90.2,43.7
-92.0,45.7
-88.0,44.6
-92.4,44.8
-92.5,44.8
-92.6,44.8
-89.6,44.9
-92.6,44.9
-91.4,44.0
-107.2,44.9
-110.7,43.3
-110.9,43.5
144.7,13.4
-66.4,18.4
-66.7,18.3
-66.3,18.4
-66.2,18.4
-66.2,18.5
-67.1,18.3
-67.2,18.4
-66.1,18.4
-66.0,18.4
-65.8,18.1
-66.7,18.4
-65.7,18.4
-65.8,18.2
-66.9,18.0
-66.8,18.0
-65.9,18.0
-65.5,18.1
-66.4,18.5
-66.5,18.4
-65.9,18.4
-65.9,18.2
-67.0,18.5
-67.1,18.1
-67.1,18.2
-66.0,18.3
-66.0,18.2
-66.1,18.0
-65.3,18.3
-66.3,18.3
-66.7,18.5
-66.0,18.5
-67.2,18.3
-66.6,18.4
-66.8,18.5
-66.1,18.5
-66.3,18.0
-66.2,18.1
-66.4,18.2
-65.7,18.2
-67.2,18.2
-66.6,18.0
-64.7,17.7
-64.9,18.3
-64.9,18.4
-64.8,18.3
-64.7,18.3
-64.9,17.7
-64.8,17.7
-64.7,17.8
-9.1,39.6
-85.4,31.9
-85.8,33.7
-85.8,33.6
-85.9,33.7
-85.2,32.9
-85.8,31.3
-87.5,34.8
-87.7,34.8
-87.7,34.7
-86.4,31.5
-85.5,31.3
-87.1,32.4
-87.0,32.4
-86.1,32.4
-86.2,32.5
-87.9,32.9
-87.7,32.6
-85.1,31.0
-86.1,34.7
-85.8,34.9
-86.9,33.4
-86.8,33.5
-86.5,33.5
-86.9,33.6
-86.7,33.7
-86.7,33.5
-86.7,33.4
-87.6,34.9
-87.8,34.8
-87.8,34.9
-86.9,34.8
-86.8,34.8
-86.8,34.7
-86.4,34.9
-88.3,30.6
-88.3,31.1
-88.2,30.7
-88.0,30.9
-88.3,30.5
-87.0,34.6
-86.9,34.4
-85.1,32.4
-86.3,33.5
-86.5,33.6
-86.8,33.3
-86.3,33.2
-86.1,33.4
-86.0,33.5
-86.1,33.6
-87.7,33.2
-87.1,33.7
-149.8,61.6
-147.1,64.7
-149.6,61.6
-147.4,64.8
-149.1,64.6
-143.7,66.7
-156.7,64.7
-149.9,61.2
-151.3,60.6
-150.8,60.5
-149.4,60.2
-111.0,31.4
-110.9,31.3
-111.0,31.6
-110.6,32.9
-110.6,32.7
-110.7,32.8
-111.9,33.6
-111.0,32.1
-110.8,32.3
-110.9,32.2
-112.1,33.4
-111.1,32.4
-110.8,32.2
-111.1,32.2
-111.1,32.1
-110.9,32.3
-112.9,32.4
-110.0,34.2
-110.1,34.5
-110.3,35.0
-114.6,35.1
-112.1,33.5
-112.2,33.5
-111.9,33.5
-109.3,33.1
-109.5,31.3
-112.2,33.6
-112.0,33.6
-111.0,34.3
-111.4,34.3
-112.2,35.2
-110.3,31.4
-109.8,32.3
-109.8,32.2
-111.8,34.9
-109.3,34.1
-112.5,34.8
-112.5,34.5
-110.8,31.5
-90.2,35.2
-90.3,35.1
-94.3,35.5
-90.6,35.8
-91.9,35.4
-93.6,34.4
-93.9,34.4
-91.1,34.4
-91.3,34.7
-91.2,34.5
-91.3,34.6
-91.2,34.9
-91.2,34.6
-90.0,36.0
-94.0,33.4
-94.0,33.5
-93.7,33.4
-93.7,33.3
-93.8,35.8
-92.0,34.8
-91.8,34.7
-92.1,35.0
-92.0,35.0
-91.0,36.0
-91.1,36.1
-91.3,35.7
-91.9,35.9
-91.7,35.8
-91.7,35.7
-91.8,35.7
-91.4,35.5
-92.8,34.4
-92.8,34.5
-90.3,36.1
