longitude,latitude
-85.2,35.0
-81.0,32.0
-81.1,32.0
-81.1,31.9
-81.0,31.9
-81.2,32.0
-80.9,32.0
-84.5,33.6
-84.4,33.6
-84.5,33.9
-84.5,34.0
-84.5,33.8
-84.4,33.9
-84.4,34.0
-84.6,33.9
-84.6,33.8
-84.5,34.1
-82.1,33.5
-84.3,33.8
-84.3,33.7
-84.2,33.8
-84.3,33.9
-84.2,33.9
-84.1,31.5
-84.2,31.6
-81.2,32.2
-84.6,33.4
-84.3,34.1
-84.5,33.7
-81.4,31.2
-81.4,31.1
-81.6,31.1
-81.6,31.3
-81.5,31.2
-81.4,31.3
-81.6,31.2
-81.3,31.3
-81.5,31.3
-81.5,31.1
-85.0,34.6
-84.1,34.0
-84.2,34.0
-83.6,32.6
-82.6,31.9
-82.9,32.6
-81.4,31.8
-81.6,31.8
-81.3,31.7
-81.7,31.8
-81.4,31.5
-84.2,31.2
-84.8,34.8
-84.0,33.5
-84.7,34.0
-82.0,33.4
-82.0,33.5
-83.9,30.9
-82.4,32.0
-85.1,34.7
-82.4,31.3
-83.7,33.9
-85.0,34.8
-83.3,30.9
-84.2,32.1
-82.8,33.0
-81.7,30.8
-81.7,31.0
-84.2,34.8
-83.9,34.8
-84.0,34.8
-84.1,34.9
-85.3,34.0
-81.6,30.9
-81.8,30.9
-81.8,30.8
-81.6,31.0
-83.9,34.4
-83.4,30.8
-83.5,30.9
-82.0,30.9
-84.9,33.6
-84.2,34.1
-84.1,33.8
-84.0,33.6
-84.9,31.1
-84.9,30.8
-84.3,33.3
-83.3,34.6
-85.0,33.0
-83.8,34.6
-84.6,34.1
-81.2,32.3
-84.6,31.0
-83.7,34.5
-84.0,34.2
-83.9,34.3
-84.2,33.5
-81.9,32.0
-83.2,31.7
-85.0,31.1
-84.1,32.6
-83.1,31.0
-84.3,34.0
-83.8,32.8
-84.4,33.7
-84.4,33.8
-84.9,32.5
-85.0,32.4
-81.2,32.1
-81.1,32.1
-80.8,32.0
-157.8,21.3
-158.2,21.5
-157.7,21.3
-157.7,21.4
-157.8,21.4
-158.2,21.6
-159.5,21.9
-159.3,22.2
-159.4,22.0
-156.7,21.0
-156.7,20.9
-157.0,21.1
-156.5,20.9
-156.5,20.8
-155.8,20.0
-154.8,19.5
-155.1,19.7
