longitude,latitude
-124.5,42.9
-117.0,43.9
-123.0,42.5
-123.0,42.6
-123.2,44.1
-123.5,44.2
-75.9,40.0
-78.6,40.8
-77.5,41.2
-80.0,42.1
-80.1,41.2
-79.5,40.2
-76.8,39.8
-76.1,41.0
-75.7,40.9
-76.4,41.3
-80.0,41.8
-79.5,40.0
-75.8,41.8
-80.5,40.3
-81.9,33.5
-82.6,34.5
-80.0,33.1
-80.2,32.7
-79.2,34.3
-80.3,33.0
-82.3,34.7
-124.9,49.6
-79.2,34.0
-81.0,32.5
-82.1,34.3
-82.9,34.9
-80.5,34.0
-82.0,33.7
-80.5,33.6
-98.5,43.2
-87.5,36.5
-82.3,36.5
-87.7,35.4
-84.2,36.2
-86.7,36.5
-89.5,35.4
-86.4,36.5
-89.6,35.3
-84.0,35.8
-83.5,35.7
-84.0,36.1
-84.7,35.9
-96.6,28.5
-97.4,26.3
-94.5,29.9
-95.2,32.0
-96.7,29.7
-96.6,29.8
-98.6,31.9
-98.3,32.1
-97.9,29.7
-101.7,34.2
-94.5,30.5
-94.5,30.2
-94.1,30.5
-98.1,29.9
-98.0,26.4
-98.4,26.4
-95.6,33.1
-96.4,32.8
-98.6,29.9
-94.9,30.4
-95.7,30.5
-97.3,28.3
-98.9,26.4
-100.4,31.4
-97.9,30.3
-98.0,29.2
-99.2,33.2
-96.2,29.8
-95.1,33.0
-97.9,30.6
-95.5,30.8
-94.0,31.2
-93.9,30.3
-97.3,29.0
-96.1,30.3
-96.3,30.2
-102.1,31.9
-94.2,32.7
-96.7,33.1
-95.8,28.9
-96.9,28.4
-112.0,41.3
-111.8,40.3
-72.2,44.9
-73.3,43.6
-72.8,44.2
-72.8,44.3
-72.8,43.3
-73.1,44.3
-73.2,45.0
-75.3,38.0
-79.0,37.1
-79.7,37.0
-77.6,36.7
-77.6,39.2
-76.2,37.4
-80.6,37.2
-79.3,36.6
-78.7,38.6
-78.8,38.5
-81.9,36.6
-79.6,38.2
-76.6,36.9
-77.9,37.4
-120.2,47.9
-118.1,48.7
-121.6,46.7
-123.1,46.7
-120.3,48.5
-119.4,49.0
-122.8,47.3
-122.7,48.6
-117.1,47.8
-118.3,46.0
-119.8,46.2
-81.2,39.0
-80.9,39.3
-81.2,38.0
-80.5,39.8
-80.6,38.3
-80.5,38.6
-80.7,38.7
-89.4,43.5
-89.6,43.0
-87.6,44.8
-88.5,45.2
-88.2,44.9
-87.8,45.0
-88.6,44.4
-87.9,43.4
-88.2,42.7
-90.9,43.7
-88.7,44.6
-89.1,45.1
-105.5,44.3
-108.7,42.8
-107.0,44.8
-107.0,44.7
144.6,13.4
-67.1,18.4
-67.0,18.2
-85.7,33.7
-85.7,34.1
-87.7,31.4
-86.1,31.4
-87.4,34.7
-86.1,34.0
-85.1,31.8
-86.0,34.6
-86.6,33.7
-87.2,33.5
-88.1,33.9
-87.9,34.9
-86.4,34.3
-88.0,31.1
-87.6,31.7
-87.0,34.5
-86.9,34.6
-88.3,33.2
-86.4,33.6
-86.5,33.2
-87.3,33.7
-83.9,34.5
-86.4,32.5
-149.4,61.7
-149.7,61.6
-147.5,64.8
-147.9,64.8
-164.5,62.8
-110.9,31.4
-112.7,34.0
-110.9,32.5
-109.9,35.0
-114.3,35.3
-113.9,35.4
-111.8,33.4
-114.2,34.2
-110.8,33.4
-111.3,34.4
-111.1,34.3
-111.8,34.8
-111.7,35.3
-111.5,35.3
-114.6,32.7
-112.0,34.7
-90.3,35.8
-90.6,35.9
-92.8,35.2
-92.7,35.2
-91.1,34.5
-92.7,36.3
-91.9,34.8
-93.4,35.5
-92.1,34.3
-92.1,36.1
-92.1,36.0
-93.9,34.0
-92.4,34.3
-93.2,34.6
-93.0,34.5
-92.0,35.5
-90.7,36.5
-92.7,34.5
-94.3,35.1
-92.5,35.6
-92.5,35.7
-92.3,35.4
-94.2,36.0
-94.0,36.0
-91.2,35.3
-90.8,36.5
-90.9,36.2
-91.6,35.0
-93.1,35.4
-91.5,33.1
-90.5,35.7
-91.5,34.5
-90.4,36.3
-91.0,34.4
-91.5,33.9
-122.1,37.6
-121.7,39.4
-122.0,39.4
-122.0,39.0
-122.2,39.2
-121.9,39.3
-119.6,36.7
-119.7,36.8
-123.9,41.3
-119.2,35.2
-119.5,36.3
-122.9,39.2
-120.7,40.4
-118.0,34.1
-117.9,34.0
-122.9,38.2
-120.4,37.4
-121.8,36.7
-121.7,36.4
-121.3,36.4
-117.8,33.9
-121.1,39.0
-120.4,39.3
-120.1,39.2
-120.2,39.3
-121.3,38.8
-116.7,33.9
-117.1,33.8
-117.5,34.0
-121.4,36.8
-117.1,34.2
-117.7,34.1
-116.1,34.1
-117.7,34.0
-121.3,37.7
-120.8,35.3
-122.2,37.3
-121.8,37.2
-121.8,37.4
-122.3,41.1
-121.5,40.8
-122.9,41.8
-122.9,38.4
-122.5,38.2
-122.9,38.6
-121.1,37.6
-120.8,37.5
-120.9,37.5
-121.1,37.7
-121.7,39.2
-122.1,40.2
-122.2,40.3
-119.1,36.2
-119.0,36.1
-119.2,36.3
-119.1,34.3
-119.2,34.1
-121.2,39.4
-104.8,40.0
-105.1,39.9
-108.1,38.7
-105.4,40.2
-105.2,39.5
-104.9,39.9
-108.0,38.6
-103.6,40.3
-104.5,38.3
-106.1,39.6
-73.3,41.6
-73.1,41.7
-73.3,41.5
-72.4,41.9
-71.9,41.9
-75.6,38.8
-75.7,39.5
-82.6,29.6
-84.4,30.2
-84.2,30.9
-81.3,28.1
-80.7,26.7
-82.8,28.3
-81.2,27.8
-80.6,25.4
-82.0,30.4
-81.0,27.3
-84.4,30.4
-84.3,30.6
-84.7,30.4
-81.9,29.1
-83.9,30.6
-82.9,29.9
-83.2,30.1
-82.4,29.9
-82.5,28.9
-83.0,29.5
-84.5,30.6
-84.4,30.6
-85.2,29.8
-84.9,31.0
-84.2,33.3
-84.3,32.9
-84.4,32.8
-84.9,34.9
-81.4,31.9
-81.8,31.2
-82.0,31.2
-84.8,34.2
-85.5,34.9
-154.9,19.5
-156.3,20.7
-158.2,21.4
