"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
51,-121.80000,39.70000,204.43,62.31
52,-121.90000,39.80000,183.76,56.01
53,-121.90000,39.40000,69.75,21.26
54,-121.60000,39.50000,162.70,49.59
55,-121.80000,39.80000,625.72,190.72
56,-121.80000,39.60000,126.64,38.60
57,-121.70000,39.50000,113.98,34.74
58,-122.00000,39.20000,53.35,16.26
59,-122.00000,37.90000,262.37,79.97
60,-122.00000,37.80000,777.30,236.92
61,-122.40000,38.00000,-20.64,-6.29
62,-122.30000,38.00000,203.31,61.97
63,-121.60000,38.00000,-9.94,-3.03
64,-121.80000,38.00000,30.64,9.34
65,-121.70000,38.00000,8.33,2.54
66,-122.00000,38.00000,102.85,31.35
67,-120.00000,38.90000,6392.95,1948.57
68,-120.70000,38.60000,2188.68,667.11
69,-120.90000,38.70000,1278.51,389.69
70,-120.80000,38.60000,1867.03,569.07
71,-119.70000,36.70000,313.75,95.63
72,-119.30000,36.60000,431.86,131.63
73,-119.70000,36.60000,292.16,89.05
74,-119.50000,36.60000,342.03,104.25
75,-120.50000,36.90000,130.41,39.75
76,-122.20000,39.40000,97.51,29.72
77,-124.20000,40.70000,42.13,12.84
78,-124.10000,40.90000,26.25,8.00
79,-124.00000,40.50000,258.43,78.77
80,-124.30000,40.60000,7.55,2.30
81,-118.20000,34.90000,2503.64,763.11
82,-119.00000,35.40000,521.52,158.96
83,-122.90000,39.00000,1360.76,414.76
84,-122.70000,39.00000,1331.82,405.94
85,-122.60000,38.90000,1367.98,416.96
86,-122.60000,39.00000,1567.91,477.90
87,-123.00000,39.20000,2192.03,668.13
88,-123.00000,39.10000,2415.94,736.38
89,-122.80000,39.10000,1394.23,424.96
90,-120.60000,40.40000,4130.02,1258.83
91,-118.30000,34.00000,149.70,45.63
92,-118.30000,33.90000,51.57,15.72
93,-118.60000,34.20000,796.98,242.92
94,-118.50000,34.50000,1876.57,571.98
95,-118.70000,34.20000,1341.99,409.04
96,-118.20000,34.60000,3105.71,946.62
97,-118.50000,34.00000,0.00,0.00
98,-118.20000,34.00000,178.41,54.38
99,-118.40000,33.80000,95.21,29.02
100,-118.10000,34.20000,1877.59,572.29
101,-118.70000,34.40000,835.07,254.53
102,-118.10000,33.90000,85.30,26.00
103,-118.40000,34.40000,1911.65,582.67
104,-118.60000,34.30000,1697.74,517.47
105,-117.80000,34.20000,3087.30,941.01
106,-118.30000,34.60000,3715.42,1132.46
107,-118.70000,34.50000,1738.32,529.84
108,-118.80000,34.20000,1541.54,469.86
109,-120.40000,36.90000,141.96,43.27
110,-122.80000,38.10000,430.22,131.13
111,-122.70000,37.90000,180.64,55.06
112,-122.40000,37.90000,-25.49,-7.77
113,-122.90000,38.10000,270.77,82.53
114,-122.70000,38.00000,899.77,274.25
115,-123.20000,39.10000,585.60,178.49
116,-123.20000,39.20000,634.74,193.47
117,-123.50000,39.20000,759.68,231.55
118,-120.40000,37.30000,197.41,60.17
119,-119.10000,37.90000,6865.52,2092.61
120,-119.50000,38.50000,6127.07,1867.53
121,-119.20000,38.30000,6706.86,2044.25
122,-119.20000,37.90000,10673.52,3253.29
123,-121.90000,36.50000,1358.53,414.08
124,-121.60000,36.80000,657.71,200.47
125,-121.40000,36.50000,314.57,95.88
126,-121.60000,36.90000,109.74,33.45
127,-121.90000,36.60000,117.85,35.92
128,-121.70000,36.50000,2136.81,651.30
129,-122.40000,38.50000,831.86,253.55
130,-122.30000,38.20000,2.46,0.75
131,-122.30000,38.40000,772.11,235.34
132,-122.50000,38.50000,735.56,224.20
133,-122.50000,38.60000,1986.22,605.40
134,-122.40000,38.40000,647.61,197.39
135,-120.80000,39.40000,4219.06,1285.97
136,-118.00000,33.70000,52.23,15.92
137,-117.80000,33.70000,60.83,18.54
138,-117.90000,33.70000,33.73,10.28
139,-117.80000,33.80000,338.32,103.12
140,-118.00000,33.80000,61.55,18.76
141,-118.00000,33.60000,0.00,0.00
142,-118.00000,33.90000,174.34,53.14
143,-121.20000,38.70000,280.54,85.51
144,-120.20000,39.10000,6605.15,2013.25
145,-120.60000,39.30000,5800.00,1767.84
146,-120.50000,39.30000,6512.99,1985.16
147,-120.10000,39.80000,5280.35,1609.45
148,-120.70000,39.80000,4813.98,1467.30
149,-120.80000,40.00000,6699.05,2041.87
150,-120.90000,40.00000,4579.33,1395.78
151,-117.20000,34.00000,1897.77,578.44
152,-117.00000,33.60000,1892.42,576.81
153,-116.50000,34.00000,2210.11,673.64
154,-117.50000,33.80000,905.18,275.90
155,-116.10000,33.50000,-202.92,-61.85
156,-114.60000,33.70000,387.04,117.97
157,-117.60000,33.90000,532.12,162.19
158,-117.00000,33.70000,1770.14,539.54
159,-121.50000,38.20000,-7.15,-2.18
160,-121.40000,38.50000,38.39,11.70
161,-121.40000,38.30000,22.44,6.84
162,-121.30000,38.40000,56.73,17.29
163,-121.30000,38.50000,109.25,33.30
164,-121.30000,38.30000,48.52,14.79
165,-121.40000,37.00000,1119.42,341.20
166,-117.20000,34.50000,2956.56,901.16
167,-117.60000,34.40000,4827.56,1471.44
168,-116.90000,34.10000,7312.24,2228.77
169,-116.50000,34.10000,3016.80,919.52
170,-116.90000,34.30000,7379.82,2249.37
171,-114.40000,34.10000,348.65,106.27
172,-117.20000,34.10000,1234.06,376.14
173,-116.40000,34.10000,3596.10,1096.09
174,-117.30000,34.20000,2526.15,769.97
175,-116.00000,34.10000,2838.62,865.21
176,-117.60000,34.10000,1151.94,351.11
177,-117.30000,34.10000,1041.93,317.58
178,-117.40000,34.10000,1259.09,383.77
179,-117.30000,32.80000,0.00,0.00
180,-117.20000,33.40000,890.75,271.50
181,-116.80000,33.00000,1434.84,437.34
182,-116.80000,32.80000,1725.33,525.88
183,-117.10000,33.20000,1532.12,466.99
184,-117.40000,33.20000,0.00,0.00
185,-117.20000,32.90000,279.76,85.27
186,-116.30000,33.20000,515.49,157.12
187,-117.20000,33.00000,38.29,11.67
188,-121.40000,38.00000,-8.46,-2.58
189,-121.20000,38.00000,49.44,15.07
190,-121.30000,37.80000,24.57,7.49
191,-121.40000,37.70000,120.83,36.83
192,-121.30000,38.20000,44.78,13.65
193,-121.20000,37.70000,40.88,12.46
194,-121.20000,37.80000,40.45,12.33
195,-120.60000,35.40000,1134.51,345.80
196,-120.90000,35.70000,1164.73,355.01
197,-120.90000,35.50000,683.10,208.21
198,-120.50000,35.00000,145.80,44.44
199,-120.70000,35.50000,915.29,278.98
200,-120.40000,35.00000,444.36,135.44
201,-122.50000,37.70000,5.09,1.55
202,-122.40000,37.20000,79.33,24.18
203,-122.30000,37.60000,-10.79,-3.29
204,-122.40000,37.30000,274.48,83.66
205,-122.20000,37.40000,304.79,92.90
206,-122.50000,37.50000,-0.07,-0.02
207,-122.30000,37.30000,714.24,217.70
208,-122.30000,37.40000,2054.86,626.32
209,-122.40000,37.70000,25.95,7.91
210,-119.80000,34.50000,1714.37,522.54
211,-119.80000,34.40000,0.00,0.00
212,-120.10000,34.70000,1125.52,343.06
213,-120.00000,34.70000,2007.81,611.98
214,-119.70000,34.50000,3039.14,926.33
215,-121.80000,37.30000,194.75,59.36
216,-122.00000,37.20000,875.33,266.80
217,-121.90000,37.30000,135.27,41.23
218,-122.10000,37.30000,1128.74,344.04
219,-121.60000,37.00000,272.44,83.04
220,-121.70000,37.20000,439.83,134.06
221,-122.10000,37.20000,1668.24,508.48
222,-121.80000,36.90000,73.98,22.55
223,-122.10000,37.00000,686.25,209.17
224,-121.90000,36.90000,0.00,0.00
225,-121.90000,37.00000,402.92,122.81
226,-122.20000,40.60000,593.11,180.78
227,-122.40000,40.70000,1276.44,389.06
228,-122.30000,40.60000,630.68,192.23
229,-122.40000,40.90000,1616.86,492.82
230,-122.40000,40.60000,555.81,169.41
231,-122.30000,41.20000,3406.30,1038.24
232,-122.60000,41.80000,2415.29,736.18
233,-122.10000,41.30000,3998.03,1218.60
234,-122.80000,41.90000,3316.60,1010.90
235,-122.90000,41.60000,2753.84,839.37
236,-122.80000,41.60000,3326.18,1013.82
237,-122.30000,38.10000,3.25,0.99
238,-122.00000,38.20000,44.72,13.63
239,-122.20000,38.10000,133.69,40.75
240,-122.20000,38.30000,1490.94,454.44
241,-122.10000,38.20000,0.85,0.26
242,-121.90000,38.40000,72.47,22.09
243,-121.90000,38.50000,100.30,30.57
244,-122.60000,38.20000,192.62,58.71
245,-122.70000,38.40000,142.13,43.32
246,-122.80000,38.40000,70.87,21.60
247,-122.60000,38.40000,1217.09,370.97
248,-123.00000,38.80000,291.99,89.00
249,-122.50000,38.30000,147.97,45.10
250,-123.00000,38.30000,94.65,28.85
251,-122.70000,38.50000,636.25,193.93
252,-122.80000,38.60000,439.47,133.95
253,-122.70000,38.20000,235.96,71.92
254,-121.00000,37.60000,85.04,25.92
255,-121.00000,37.30000,81.10,24.72
256,-121.00000,37.40000,60.07,18.31
257,-121.70000,39.10000,45.21,13.78
258,-121.60000,38.80000,18.67,5.69
259,-121.50000,38.90000,49.67,15.14
260,-122.20000,40.10000,279.23,85.11
261,-122.10000,40.00000,204.76,62.41
262,-118.80000,36.20000,1567.22,477.69
263,-119.40000,36.30000,282.64,86.15
264,-118.90000,36.50000,1492.22,454.83
265,-119.30000,36.00000,255.41,77.85
266,-120.40000,38.00000,2181.50,664.92
267,-118.80000,34.30000,906.27,276.23
268,-118.70000,34.30000,1193.21,363.69
269,-118.90000,34.20000,710.24,216.48
270,-119.40000,34.30000,0.00,0.00
271,-118.90000,34.30000,883.37,269.25
272,-119.10000,34.40000,931.04,283.78
273,-119.20000,34.30000,619.65,188.87
274,-118.90000,34.10000,1545.70,471.13
275,-119.30000,34.30000,76.84,23.42
276,-119.20000,34.50000,2918.60,889.59
277,-119.00000,34.20000,160.10,48.80
278,-121.70000,38.50000,31.79,9.69
279,-122.20000,38.80000,481.30,146.70
280,-121.50000,39.10000,70.47,21.48
281,-121.60000,39.20000,69.59,21.21
282,-121.50000,39.20000,92.88,28.31
283,-106.10000,38.80000,7816.31,2382.41
284,-105.00000,39.90000,5396.56,1644.87
285,-105.00000,39.70000,5231.10,1594.44
286,-105.00000,39.80000,5232.28,1594.80
287,-104.80000,38.70000,5902.30,1799.02
288,-104.70000,38.90000,6628.18,2020.27
289,-104.70000,38.70000,5697.18,1736.50
290,-105.20000,38.40000,5526.02,1684.33
291,-105.20000,38.50000,5680.41,1731.39
292,-107.20000,39.40000,6166.40,1879.52
293,-107.00000,38.90000,9206.00,2805.99
294,-106.90000,38.50000,8270.51,2520.85
295,-105.30000,39.60000,8055.64,2455.36
296,-105.40000,39.70000,8009.74,2441.37
297,-107.80000,37.40000,8129.56,2477.89
298,-107.80000,37.30000,7410.30,2258.66
299,-105.50000,40.30000,9324.87,2842.22
300,-105.00000,40.40000,4897.77,1492.84
301,-105.10000,40.50000,5044.00,1537.41
302,-104.50000,37.20000,6019.23,1834.66
303,-103.20000,40.60000,3941.60,1201.40
304,-102.70000,40.90000,3683.01,1122.58
305,-108.60000,39.10000,4566.93,1392.00
306,-108.70000,39.10000,4776.12,1455.76
307,-105.50000,40.20000,8252.72,2515.43
308,-105.40000,40.00000,7475.43,2278.51
309,-106.60000,37.70000,8881.66,2707.13
310,-106.80000,40.40000,7024.05,2140.93
311,-107.80000,37.90000,12596.69,3839.47
312,-104.80000,40.30000,4750.59,1447.98
313,-104.80000,40.40000,4888.19,1489.92
314,-104.40000,40.40000,4631.56,1411.70
315,-105.00000,40.10000,5032.64,1533.95
316,-72.60000,41.90000,70.47,21.48
317,-72.60000,42.00000,110.20,33.59
318,-72.80000,41.60000,219.98,67.05
319,-72.70000,41.70000,244.82,74.62
320,-72.90000,41.60000,217.95,66.43
321,-72.50000,42.00000,203.18,61.93
322,-72.70000,41.90000,153.28,46.72
323,-73.00000,41.70000,655.71,199.86
324,-72.50000,41.70000,467.45,142.48
325,-72.60000,41.80000,71.33,21.74
326,-73.20000,41.70000,1050.16,320.09
327,-73.40000,41.60000,323.33,98.55
328,-72.80000,41.30000,123.75,37.72
329,-73.00000,41.60000,769.72,234.61
330,-73.20000,41.40000,346.62,105.65
331,-73.50000,41.00000,0.00,0.00
332,-73.20000,41.50000,389.80,118.81
333,-73.10000,41.40000,365.94,111.54
334,-73.30000,41.40000,415.12,126.53
335,-72.70000,41.20000,0.00,0.00
336,-72.00000,41.60000,198.79,60.59
337,-71.80000,41.50000,340.45,103.77
338,-71.90000,41.60000,314.80,95.95
339,-72.00000,41.50000,291.93,88.98
340,-72.20000,41.60000,240.62,73.34
341,-72.30000,41.80000,323.56,98.62
342,-72.40000,42.00000,828.28,252.46
343,-72.50000,41.80000,285.60,87.05
344,-71.80000,42.00000,611.75,186.46
345,-73.20000,41.10000,0.00,0.00
346,-73.50000,41.20000,545.08,166.14
347,-73.60000,41.20000,488.58,148.92
348,-73.50000,41.30000,669.69,204.12
349,-75.10000,38.80000,-1.90,-0.58
350,-75.10000,38.60000,-1.15,-0.35
351,-75.30000,38.60000,7.28,2.22
352,-75.70000,38.60000,27.92,8.51
353,-75.30000,38.90000,2.95,0.90
354,-75.60000,38.60000,31.46,9.59
355,-75.20000,38.50000,32.05,9.77
356,-75.60000,39.50000,-1.21,-0.37
357,-75.70000,39.80000,376.25,114.68
358,-75.60000,39.60000,-1.05,-0.32
359,-75.70000,39.60000,77.33,23.57
360,-75.50000,39.00000,29.27,8.92
361,-85.90000,30.30000,27.79,8.47
362,-82.30000,29.70000,156.69,47.76
363,-82.10000,30.30000,129.53,39.48
364,-82.90000,30.00000,48.69,14.84
365,-83.10000,30.30000,94.49,28.80
366,-83.00000,30.30000,107.94,32.90
367,-83.90000,30.10000,8.37,2.55
368,-83.90000,30.20000,22.54,6.87
369,-83.40000,29.90000,43.93,13.39
370,-83.70000,29.90000,0.00,0.00
371,-81.30000,29.10000,72.60,22.13
372,-81.30000,29.00000,31.96,9.74
373,-81.20000,29.10000,41.80,12.74
374,-84.60000,30.00000,13.25,4.04
375,-84.30000,30.20000,19.19,5.85
376,-84.20000,30.30000,23.85,7.27
377,-84.70000,30.20000,28.58,8.71
378,-86.10000,30.50000,65.58,19.99
379,-73.60000,44.70000,662.70,201.99
380,-80.00000,26.90000,0.00,0.00
381,-80.30000,26.60000,15.52,4.73
382,-80.20000,26.90000,16.67,5.08
383,-80.00000,26.50000,0.00,0.00
384,-80.30000,26.80000,19.69,6.00
385,-80.60000,26.90000,9.51,2.90
386,-80.20000,27.00000,10.10,3.08
387,-82.60000,28.40000,37.24,11.35
388,-81.60000,28.00000,130.28,39.71
389,-81.50000,27.90000,88.68,27.03
390,-81.90000,28.00000,131.00,39.93
391,-81.80000,27.70000,66.40,20.24
392,-82.00000,27.90000,127.30,38.80
393,-81.20000,29.80000,0.00,0.00
394,-80.50000,27.50000,21.59,6.58
395,-80.30000,25.50000,0.00,0.00
396,-86.50000,30.80000,125.66,38.30
397,-80.90000,27.30000,32.41,9.88
398,-81.00000,27.20000,25.72,7.84
399,-80.90000,27.20000,16.34,4.98
400,-81.60000,26.50000,28.05,8.55
401,-84.40000,30.50000,76.05,23.18
402,-84.30000,30.50000,134.71,41.06
403,-84.70000,30.30000,81.69,24.90
404,-84.20000,30.60000,158.63,48.35
405,-82.80000,29.60000,54.92,16.74
406,-83.30000,30.60000,105.74,32.23
407,-82.40000,27.60000,20.08,6.12
408,-82.50000,29.10000,57.78,17.61
409,-80.10000,27.10000,0.00,0.00
410,-80.30000,27.10000,20.18,6.15
411,-80.50000,27.80000,18.73,5.71
412,-84.00000,30.50000,61.12,18.63
413,-81.50000,29.00000,79.82,24.33
414,-80.70000,27.90000,17.26,5.26
415,-85.20000,30.40000,92.68,28.25
416,-82.30000,28.80000,45.54,13.88
417,-82.20000,28.90000,46.65,14.22
418,-82.50000,28.80000,49.80,15.18
419,-82.00000,29.80000,149.84,45.67
420,-81.50000,25.90000,-4.10,-1.25
421,-81.40000,29.40000,2.99,0.91
422,-85.00000,29.80000,1.21,0.37
423,-81.20000,26.90000,22.97,7.00
424,-80.90000,27.10000,12.30,3.75
425,-83.00000,30.50000,112.70,34.35
426,-80.90000,26.80000,7.48,2.28
427,-82.40000,28.50000,189.90,57.88
428,-82.50000,28.40000,52.56,16.02
429,-82.40000,28.60000,95.87,29.22
430,-84.10000,31.60000,211.22,64.38
431,-83.40000,33.90000,605.05,184.42
432,-84.00000,34.50000,1294.09,394.44
433,-85.30000,34.50000,713.19,217.38
434,-81.30000,32.10000,18.50,5.64
435,-85.00000,32.50000,364.07,110.97
436,-82.20000,31.30000,109.51,33.38
437,-82.10000,33.40000,278.48,84.88
438,-84.30000,32.10000,471.72,143.78
439,-81.90000,31.90000,106.20,32.37
440,-85.00000,33.10000,678.08,206.68
441,-84.10000,33.60000,709.94,216.39
442,-84.00000,34.90000,1879.99,573.02
443,-85.30000,34.90000,862.37,262.85
444,-81.30000,32.00000,5.61,1.71
445,-85.20000,34.30000,596.00,181.66
446,-84.40000,34.60000,1621.98,494.38
447,-84.50000,34.70000,1588.62,484.21
448,-84.60000,34.00000,1000.00,304.80
449,-84.50000,33.40000,773.52,235.77
450,-84.80000,33.70000,1077.69,328.48
451,-81.90000,31.10000,18.96,5.78
452,-82.10000,31.20000,144.09,43.92
453,-84.90000,34.50000,703.12,214.31
454,-84.10000,30.80000,194.52,59.29
455,-84.30000,33.50000,840.09,256.06
456,-84.00000,34.00000,1016.17,309.73
457,-84.00000,33.80000,937.96,285.89
458,-84.40000,33.50000,815.06,248.43
459,-82.50000,33.20000,451.05,137.48
460,-84.10000,31.70000,230.22,70.17
461,-84.20000,33.70000,788.78,240.42
462,-84.50000,30.90000,121.92,37.16
463,-83.80000,31.20000,306.00,93.27
464,-84.70000,33.90000,947.97,288.94
465,-81.00000,32.10000,-4.79,-1.46
466,-84.70000,33.50000,938.06,285.92
467,-156.00000,19.60000,0.00,0.00
468,-157.90000,21.30000,0.00,0.00
469,-156.00000,19.70000,591.70,180.35
470,-158.00000,21.40000,125.92,38.38
471,-156.00000,20.80000,0.00,0.00
472,-156.30000,20.80000,2957.45,901.43
473,-156.40000,20.70000,1375.79,419.34
474,-156.50000,20.70000,0.00,0.00
475,-157.80000,21.50000,0.00,0.00
476,-159.60000,22.20000,739.73,225.47
477,-159.70000,22.00000,1041.40,317.42
478,-159.50000,22.20000,12.53,3.82
479,-159.30000,22.10000,0.00,0.00
480,-158.00000,21.30000,0.00,0.00
481,-115.90000,47.30000,5175.56,1577.51
482,-116.20000,47.50000,4085.50,1245.26
483,-116.20000,46.50000,1735.60,529.01
484,-116.60000,47.30000,2935.01,894.59
485,-116.50000,48.30000,2065.29,629.50
486,-111.10000,43.80000,6232.71,1899.73
487,-114.50000,45.30000,4547.61,1386.11
488,-116.40000,47.30000,3281.69,1000.26
489,-112.20000,43.30000,4558.89,1389.55
490,-112.40000,43.20000,4466.31,1361.33
491,-114.40000,42.90000,4105.58,1251.38
492,-114.40000,43.00000,4024.97,1226.81
493,-114.50000,43.60000,7297.34,2224.23
494,-116.30000,47.60000,3133.10,954.97
495,-116.40000,47.50000,3176.54,968.21
496,-116.10000,47.50000,5504.43,1677.75
497,-116.40000,43.90000,3235.24,986.10
498,-116.20000,43.70000,3325.33,1013.56
499,-112.60000,44.00000,4800.82,1463.29
500,-116.20000,47.70000,4001.80,1219.75
