"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
90,-74.00000,41.10000,286.91,87.45
91,-73.90000,41.10000,-1.15,-0.35
92,-73.90000,41.00000,-2.62,-0.80
93,-74.20000,41.20000,580.15,176.83
94,-75.40000,44.60000,311.58,94.97
95,-73.70000,42.80000,209.94,63.99
96,-73.90000,42.80000,405.35,123.55
97,-74.00000,42.80000,346.42,105.59
98,-74.50000,42.70000,1148.82,350.16
99,-76.70000,42.90000,477.59,145.57
100,-73.40000,40.60000,0.00,0.00
101,-73.30000,40.70000,9.81,2.99
102,-72.10000,41.00000,0.00,0.00
103,-72.20000,40.90000,0.00,0.00
104,-73.40000,40.90000,145.41,44.32
105,-73.40000,40.80000,146.95,44.79
106,-73.00000,40.80000,71.03,21.65
107,-73.00000,40.70000,0.00,0.00
108,-73.10000,40.90000,144.88,44.16
109,-73.00000,40.90000,132.71,40.45
110,-72.60000,40.90000,32.91,10.03
111,-72.60000,40.80000,0.00,0.00
112,-73.20000,40.80000,98.59,30.05
113,-73.20000,40.90000,32.91,10.03
114,-74.90000,41.80000,1244.91,379.45
115,-74.90000,41.90000,1460.07,445.03
116,-76.20000,42.20000,925.59,282.12
117,-76.20000,42.30000,1387.80,423.00
118,-76.40000,42.00000,1093.50,333.30
119,-76.30000,42.00000,1385.66,422.35
120,-76.20000,42.00000,1574.74,479.98
121,-76.20000,42.10000,979.53,298.56
122,-76.30000,42.10000,850.75,259.31
123,-76.50000,43.40000,327.92,99.95
124,-76.50000,42.20000,1023.20,311.87
125,-76.50000,42.50000,831.40,253.41
126,-74.10000,41.80000,263.39,80.28
127,-74.00000,42.10000,376.02,114.61
128,-74.50000,42.10000,2468.77,752.48
129,-74.00000,41.90000,167.78,51.14
130,-74.30000,41.80000,427.46,130.29
131,-74.30000,41.70000,1928.35,587.76
132,-74.10000,42.00000,638.78,194.70
133,-74.30000,41.30000,643.80,196.23
134,-74.20000,41.30000,920.05,280.43
135,-73.70000,43.70000,996.19,303.64
136,-73.70000,43.40000,496.85,151.44
137,-76.90000,43.30000,245.37,74.79
138,-77.00000,43.30000,245.37,74.79
139,-73.80000,41.00000,185.96,56.68
140,-73.70000,41.20000,566.24,172.59
141,-73.80000,41.10000,323.29,98.54
142,-73.70000,40.90000,0.00,0.00
143,-73.80000,41.20000,476.48,145.23
144,-73.80000,41.30000,573.95,174.94
145,-76.10000,43.10000,397.93,121.29
146,-72.40000,41.10000,0.00,0.00
147,-73.80000,41.70000,335.60,102.29
148,-76.00000,43.10000,393.18,119.84
149,-73.90000,41.20000,-2.72,-0.83
150,-76.20000,44.00000,244.32,74.47
151,-79.30000,42.10000,1317.68,401.63
152,-75.80000,42.30000,899.21,274.08
153,-74.30000,43.40000,1076.64,328.16
154,-73.90000,41.60000,173.29,52.82
155,-73.90000,42.10000,158.23,48.23
156,-73.70000,43.90000,1004.07,306.04
157,-73.50000,43.80000,573.03,174.66
158,-76.30000,42.60000,1372.24,418.26
159,-74.80000,42.50000,1699.51,518.01
160,-75.10000,42.40000,1621.49,494.23
161,-74.90000,42.80000,1194.88,364.20
162,-75.00000,42.80000,1372.31,418.28
163,-75.40000,42.40000,1143.54,348.55
164,-74.70000,42.60000,1387.04,422.77
165,-73.40000,44.90000,112.70,34.35
166,-73.80000,41.60000,254.59,77.60
167,-77.90000,42.90000,865.72,263.87
168,-74.50000,41.90000,1550.33,472.54
169,-72.30000,40.90000,0.00,0.00
170,-73.60000,41.60000,767.95,234.07
171,-74.30000,41.40000,405.45,123.58
172,-79.10000,42.60000,627.26,191.19
173,-73.10000,40.80000,86.09,26.24
174,-72.70000,40.80000,5.97,1.82
175,-72.90000,41.00000,0.00,0.00
176,-73.10000,40.70000,0.00,0.00
177,-72.80000,40.80000,25.59,7.80
178,-72.90000,40.80000,28.25,8.61
179,-72.90000,40.70000,0.00,0.00
180,-73.20000,40.70000,0.00,0.00
181,-73.20000,40.60000,0.00,0.00
182,-73.10000,40.60000,0.00,0.00
183,-72.30000,41.00000,5.87,1.79
184,-72.40000,40.90000,50.26,15.32
185,-72.50000,40.90000,0.00,0.00
186,-81.00000,36.40000,3043.27,927.59
187,-81.90000,36.10000,4000.75,1219.43
188,-76.60000,35.40000,1.57,0.48
189,-76.60000,35.50000,0.00,0.00
190,-76.70000,35.40000,0.00,0.00
191,-76.60000,35.60000,9.15,2.79
192,-76.80000,35.40000,0.00,0.00
193,-77.00000,35.50000,0.00,0.00
194,-76.70000,35.50000,0.00,0.00
195,-76.50000,35.50000,1.12,0.34
196,-76.80000,35.30000,11.25,3.43
197,-77.00000,35.60000,45.24,13.79
198,-82.70000,35.60000,2926.02,891.85
199,-82.50000,35.70000,2308.10,703.51
200,-82.50000,35.80000,2680.54,817.03
201,-82.60000,35.60000,2181.63,664.96
202,-82.50000,35.60000,2233.99,680.92
203,-80.60000,35.30000,577.23,175.94
204,-80.60000,35.40000,671.62,204.71
205,-80.50000,35.40000,704.27,214.66
206,-76.10000,36.30000,0.36,0.11
207,-76.50000,34.80000,1.38,0.42
208,-76.90000,34.70000,0.00,0.00
209,-76.40000,34.90000,9.02,2.75
210,-76.60000,34.80000,2.49,0.76
211,-76.60000,34.70000,0.00,0.00
212,-76.60000,35.00000,0.00,0.00
213,-76.60000,34.90000,7.61,2.32
214,-76.50000,34.70000,0.00,0.00
215,-76.40000,34.80000,0.00,0.00
216,-77.00000,34.70000,18.73,5.71
217,-76.30000,34.90000,0.00,0.00
218,-77.10000,34.70000,0.00,0.00
219,-76.80000,34.70000,16.57,5.05
220,-76.30000,35.00000,1.57,0.48
221,-76.70000,34.70000,0.00,0.00
222,-77.10000,34.60000,-49.54,-15.10
223,-81.10000,35.70000,854.95,260.59
224,-81.10000,35.80000,1002.30,305.50
225,-81.30000,35.70000,983.86,299.88
226,-81.30000,35.80000,929.92,283.44
227,-76.60000,36.10000,17.98,5.48
228,-77.00000,35.10000,4.99,1.52
229,-76.90000,35.10000,10.30,3.14
230,-76.90000,35.00000,0.00,0.00
231,-76.70000,35.00000,0.00,0.00
232,-76.70000,34.90000,6.92,2.11
233,-77.10000,35.10000,22.90,6.98
234,-77.10000,35.20000,0.72,0.22
235,-79.00000,35.00000,178.54,54.42
236,-78.80000,34.90000,72.18,22.00
237,-78.90000,35.10000,189.73,57.83
238,-78.80000,35.00000,107.81,32.86
239,-78.90000,35.00000,182.74,55.70
240,-75.80000,36.30000,6.14,1.87
241,-75.80000,36.10000,0.00,0.00
242,-75.90000,36.20000,0.00,0.00
243,-75.80000,36.40000,-42.85,-13.06
244,-76.00000,36.40000,0.20,0.06
245,-80.10000,35.90000,779.76,237.67
246,-78.90000,36.00000,370.41,112.90
247,-77.70000,36.00000,70.64,21.53
248,-77.60000,35.80000,28.51,8.69
249,-77.90000,36.00000,152.26,46.41
250,-77.80000,36.00000,113.78,34.68
251,-77.80000,35.90000,128.22,39.08
252,-77.50000,36.00000,63.58,19.38
253,-77.50000,35.90000,44.95,13.70
254,-81.20000,35.20000,714.14,217.67
255,-79.60000,36.20000,769.16,234.44
256,-80.00000,36.00000,825.33,251.56
257,-77.40000,36.00000,88.75,27.05
258,-82.80000,35.50000,2929.89,893.03
259,-82.50000,35.30000,2275.66,693.62
260,-76.00000,35.10000,0.00,0.00
261,-76.50000,35.40000,0.00,0.00
262,-76.30000,35.40000,1.80,0.55
263,-76.00000,35.50000,2.20,0.67
264,-76.50000,35.60000,7.55,2.30
265,-76.10000,35.60000,1.87,0.57
266,-78.20000,35.50000,172.01,52.43
267,-78.40000,35.40000,179.76,54.79
268,-78.40000,35.50000,132.94,40.52
269,-78.30000,35.50000,156.14,47.59
270,-77.60000,35.30000,68.11,20.76
271,-82.00000,35.70000,1452.66,442.77
272,-80.70000,35.20000,718.24,218.92
273,-80.80000,35.20000,706.69,215.40
274,-80.90000,35.20000,606.86,184.97
275,-80.80000,35.30000,797.21,242.99
276,-80.90000,35.30000,773.06,235.63
277,-81.00000,35.10000,641.17,195.43
278,-81.00000,35.30000,580.02,176.79
279,-77.90000,34.30000,35.43,10.80
280,-77.70000,34.30000,0.00,0.00
281,-77.90000,34.10000,23.98,7.31
282,-77.80000,34.30000,52.89,16.12
283,-77.80000,34.20000,11.02,3.36
284,-77.90000,34.00000,0.00,0.00
285,-77.40000,34.70000,0.00,0.00
286,-77.40000,34.80000,52.13,15.89
287,-79.00000,35.90000,281.96,85.94
288,-76.60000,35.30000,0.00,0.00
289,-76.70000,35.10000,6.79,2.07
290,-76.70000,35.20000,8.46,2.58
291,-76.60000,35.10000,2.36,0.72
292,-76.80000,35.00000,12.80,3.90
293,-76.80000,35.10000,16.21,4.94
294,-76.10000,36.20000,0.43,0.13
295,-76.30000,36.20000,8.96,2.73
296,-76.20000,36.20000,8.83,2.69
297,-76.30000,36.30000,0.00,0.00
298,-76.20000,36.30000,1.44,0.44
299,-77.60000,34.40000,0.00,0.00
300,-77.50000,34.40000,0.00,0.00
301,-77.50000,34.50000,11.65,3.55
302,-77.60000,34.30000,0.00,0.00
303,-82.30000,35.30000,1599.57,487.55
304,-82.30000,35.20000,2373.00,723.29
305,-79.00000,34.60000,111.71,34.05
306,-79.00000,34.70000,144.19,43.95
307,-79.70000,36.50000,558.20,170.14
308,-80.00000,36.40000,629.99,192.02
309,-80.50000,35.70000,694.29,211.62
310,-80.50000,35.60000,818.60,249.51
311,-76.10000,36.00000,0.00,0.00
312,-80.70000,35.00000,635.60,193.73
313,-80.60000,35.00000,601.21,183.25
314,-78.80000,35.60000,434.12,132.32
315,-78.60000,35.80000,188.09,57.33
316,-78.70000,35.80000,417.81,127.35
317,-78.70000,35.90000,436.12,132.93
318,-81.80000,36.20000,3436.25,1047.37
319,-81.70000,36.10000,2059.22,627.65
320,-81.70000,36.20000,3460.70,1054.82
321,-78.10000,35.40000,94.49,28.80
322,-78.00000,35.30000,145.57,44.37
323,-78.00000,35.40000,108.01,32.92
324,-82.30000,35.80000,4178.02,1273.46
325,-82.20000,35.90000,2634.88,803.11
326,-78.30000,35.00000,157.32,47.95
327,-78.00000,35.70000,99.87,30.44
328,-79.10000,35.90000,346.49,105.61
329,-83.20000,35.40000,2282.91,695.83
330,-83.10000,35.20000,3619.32,1103.17
331,-77.10000,36.00000,39.93,12.17
332,-78.20000,34.50000,45.67,13.92
333,-78.60000,33.90000,47.01,14.33
334,-78.00000,33.80000,-0.03,-0.01
335,-76.70000,36.20000,15.26,4.65
336,-76.50000,36.10000,13.98,4.26
337,-76.60000,36.00000,0.00,0.00
338,-78.70000,34.30000,55.15,16.81
339,-78.90000,34.20000,105.02,32.01
340,-80.30000,35.80000,661.09,201.50
341,-80.30000,36.00000,781.33,238.15
342,-77.40000,34.50000,0.00,0.00
343,-77.80000,34.60000,10.79,3.29
344,-77.90000,34.60000,36.15,11.02
345,-77.70000,34.40000,52.53,16.01
346,-77.90000,35.60000,87.17,26.57
347,-77.30000,35.60000,14.11,4.30
348,-77.50000,35.80000,42.62,12.99
349,-77.60000,35.40000,78.97,24.07
350,-77.80000,35.60000,60.96,18.58
351,-78.40000,34.00000,48.98,14.93
352,-76.60000,35.20000,0.00,0.00
353,-75.70000,36.10000,0.00,0.00
354,-78.00000,33.90000,0.00,0.00
355,-79.40000,35.20000,496.72,151.40
356,-77.50000,34.60000,57.87,17.64
357,-77.30000,34.50000,0.00,0.00
358,-80.60000,35.50000,767.16,233.83
359,-77.90000,34.50000,48.23,14.70
360,-78.10000,35.60000,207.09,63.12
361,-78.20000,33.90000,0.00,0.00
362,-78.10000,33.90000,0.00,0.00
363,-80.40000,36.00000,742.39,226.28
364,-80.40000,36.10000,917.03,279.51
365,-75.80000,36.20000,0.00,0.00
366,-75.70000,36.20000,-66.01,-20.12
367,-75.50000,35.40000,0.00,0.00
368,-75.50000,35.60000,0.00,0.00
369,-75.70000,35.20000,0.00,0.00
370,-75.60000,35.30000,0.00,0.00
371,-75.60000,35.20000,-48.88,-14.90
372,-75.50000,35.30000,0.00,0.00
373,-75.70000,35.70000,0.00,0.00
374,-75.70000,36.00000,1.64,0.50
375,-75.50000,35.50000,0.00,0.00
376,-75.70000,35.90000,0.00,0.00
377,-75.80000,35.90000,2.17,0.66
378,-75.60000,35.90000,1.94,0.59
379,-75.80000,35.70000,5.45,1.66
380,-75.60000,35.80000,0.00,0.00
381,-79.80000,36.10000,813.65,248.00
382,-79.90000,36.00000,824.87,251.42
383,-78.30000,33.90000,0.00,0.00
384,-78.40000,33.90000,2.17,0.66
385,-75.60000,36.00000,-72.90,-22.22
386,-78.50000,33.90000,21.72,6.62
387,-80.30000,36.10000,900.07,274.34
388,-80.30000,36.20000,902.20,274.99
389,-80.20000,36.10000,855.97,260.90
390,-103.50000,46.90000,2427.49,739.90
391,-100.80000,46.70000,1623.75,494.92
392,-100.90000,47.00000,1638.91,499.54
393,-100.90000,46.90000,1640.26,499.95
394,-96.90000,46.90000,895.73,273.02
395,-100.40000,46.40000,1965.35,599.04
396,-97.60000,47.80000,1122.74,342.21
397,-100.80000,46.80000,1641.21,500.24
398,-97.70000,46.40000,1195.83,364.49
399,-96.80000,46.40000,944.26,287.81
400,-98.60000,46.70000,1410.04,429.78
401,-97.40000,48.40000,823.56,251.02
402,-97.40000,48.30000,825.39,251.58
403,-97.10000,47.80000,854.66,260.50
404,-96.90000,47.00000,888.88,270.93
405,-96.80000,47.00000,878.38,267.73
406,-97.00000,46.60000,952.56,290.34
407,-96.80000,47.10000,878.54,267.78
408,-97.20000,48.10000,818.11,249.36
409,-96.90000,46.80000,908.20,276.82
410,-96.80000,46.80000,905.22,275.91
411,-96.80000,46.90000,898.33,273.81
412,-97.10000,47.90000,837.66,255.32
413,-101.30000,48.20000,1747.70,532.70
414,-101.20000,48.20000,1598.62,487.26
415,-101.40000,48.30000,1770.21,539.56
416,-101.40000,48.20000,1839.57,560.70
417,-80.90000,41.70000,815.42,248.54
418,-80.80000,41.80000,847.24,258.24
419,-84.80000,39.40000,883.79,269.38
420,-84.50000,39.40000,719.75,219.38
421,-84.60000,39.40000,781.59,238.23
422,-84.70000,39.40000,765.94,233.46
423,-84.50000,39.50000,881.79,268.77
424,-80.80000,40.60000,1008.43,307.37
425,-81.60000,41.40000,899.61,274.20
426,-81.50000,41.50000,1087.80,331.56
427,-84.60000,40.10000,1023.33,311.91
428,-84.40000,41.30000,707.45,215.63
429,-83.10000,40.20000,933.76,284.61
430,-82.70000,41.40000,642.65,195.88
431,-82.60000,41.40000,588.35,179.33
432,-82.90000,41.40000,594.98,181.35
433,-82.70000,41.50000,568.44,173.26
434,-82.50000,39.90000,939.14,286.25
435,-82.60000,39.70000,820.31,250.03
436,-81.60000,40.00000,851.35,259.49
437,-84.40000,39.10000,648.46,197.65
438,-84.80000,39.30000,670.05,204.23
439,-84.40000,39.20000,866.60,264.14
440,-84.50000,39.20000,674.38,205.55
441,-83.60000,41.00000,789.96,240.78
442,-83.70000,41.00000,796.95,242.91
443,-83.70000,41.10000,787.76,240.11
444,-82.00000,40.50000,970.83,295.91
445,-82.70000,39.10000,788.22,240.25
446,-82.60000,39.10000,811.09,247.22
447,-82.50000,40.40000,981.96,299.30
448,-81.30000,41.70000,641.93,195.66
449,-82.50000,40.00000,1039.93,316.97
450,-82.40000,40.10000,993.24,302.74
451,-83.90000,40.50000,991.90,302.33
452,-82.20000,41.40000,710.30,216.50
453,-82.10000,41.30000,777.23,236.90
454,-82.20000,41.50000,570.14,173.78
455,-83.30000,41.70000,569.65,173.63
456,-80.70000,41.00000,998.98,304.49
457,-80.70000,41.10000,1035.66,315.67
458,-83.20000,40.50000,911.55,277.84
459,-83.40000,40.60000,941.54,286.98
460,-81.80000,41.30000,979.59,298.58
461,-84.50000,40.50000,874.80,266.64
462,-84.20000,40.00000,861.84,262.69
463,-84.20000,39.90000,989.47,301.59
464,-84.30000,39.70000,853.64,260.19
465,-81.50000,39.70000,764.53,233.03
466,-83.10000,41.60000,575.89,175.53
467,-83.00000,41.50000,577.13,175.91
468,-83.40000,41.60000,601.97,183.48
469,-82.80000,41.70000,572.51,174.50
470,-84.60000,41.10000,729.33,222.30
471,-83.00000,39.60000,671.49,204.67
472,-83.00000,39.10000,554.33,168.96
473,-81.30000,41.30000,1162.40,354.30
474,-84.60000,39.70000,997.44,304.02
475,-84.50000,39.90000,1028.51,313.49
476,-84.10000,41.00000,735.83,224.28
477,-84.00000,41.00000,720.28,219.54
478,-82.70000,40.90000,1091.57,332.71
479,-83.40000,41.50000,631.66,192.53
480,-82.90000,38.80000,860.50,262.28
481,-84.10000,40.30000,1037.04,316.09
482,-81.40000,40.80000,1089.30,332.02
483,-81.30000,40.80000,1137.53,346.72
484,-81.50000,41.20000,1019.69,310.80
485,-80.90000,41.30000,942.59,287.30
486,-81.40000,39.40000,678.87,206.92
487,-81.40000,39.60000,1033.89,315.13
488,-81.50000,39.40000,777.53,236.99
489,-83.40000,41.00000,808.46,246.42
490,-83.70000,39.90000,1109.25,338.10
491,-84.30000,39.60000,687.01,209.40
492,-84.30000,40.80000,784.81,239.21
493,-84.00000,40.70000,996.59,303.76
494,-80.80000,40.00000,1108.99,338.02
495,-81.90000,40.30000,853.12,260.03
496,-81.20000,41.70000,798.75,243.46
497,-83.90000,41.40000,664.50,202.54
498,-84.80000,40.70000,812.70,247.71
499,-82.90000,40.10000,859.88,262.09
500,-84.30000,39.90000,818.11,249.36
