longitude,latitude
-112.3,42.8
-89.2,37.7
-89.2,37.8
-90.3,39.0
-90.6,39.1
-90.5,39.2
-90.5,39.0
-90.5,39.1
-90.2,39.1
-90.4,39.1
-91.4,40.0
-91.1,39.9
-89.3,37.2
-89.2,37.0
-89.4,37.2
-89.4,37.3
-89.3,37.1
-90.7,39.9
-89.2,41.4
-90.6,39.3
-90.7,39.3
-90.0,39.9
-90.2,40.0
-90.1,40.1
-88.0,39.9
-88.4,40.3
-88.0,40.1
-88.2,39.9
-87.5,41.7
-87.9,41.7
-87.7,41.9
-87.6,41.5
-87.9,41.8
-87.8,41.6
-87.6,41.8
-87.6,41.9
-88.6,41.7
-88.8,42.1
-88.6,41.8
-88.7,41.9
-89.0,40.2
-88.3,39.8
-88.2,41.9
-88.2,42.0
-88.1,41.7
-88.9,37.9
-90.3,40.4
-90.0,40.4
-90.2,40.4
-90.3,40.7
-90.0,40.5
-88.3,37.7
-88.4,41.4
-88.3,41.2
-88.3,41.5
-91.4,40.3
-91.1,40.6
-90.3,41.5
-90.3,39.1
-90.4,42.4
-88.4,41.9
-88.3,41.8
-88.4,41.8
-88.5,42.1
-87.9,41.1
-87.7,41.2
-88.5,41.6
-88.4,41.6
-90.4,41.0
-90.4,40.9
-88.2,42.5
-88.1,42.3
-88.0,42.2
-87.8,42.4
-89.0,41.3
-88.8,41.4
-88.9,41.3
-89.0,41.0
-88.7,41.5
-88.9,41.6
-88.9,41.2
-88.6,41.3
-89.1,41.3
-87.7,38.7
-87.6,38.7
-89.5,41.8
-89.5,41.9
-88.4,42.3
-88.3,42.5
-88.5,42.2
-89.0,40.5
-89.2,40.5
-89.8,39.1
-90.1,38.8
-89.9,38.9
-90.2,39.0
-90.0,38.8
-90.1,38.9
-89.9,38.8
-89.4,41.1
-89.4,41.0
-90.1,40.2
-90.1,40.3
-90.0,40.3
-89.8,40.2
-90.9,41.1
-90.2,38.4
-90.3,38.3
-90.2,38.2
-90.3,38.4
-90.5,39.9
-90.6,39.8
-90.6,39.9
-89.3,42.1
-89.4,42.0
-89.7,40.8
-89.6,40.9
-90.8,39.4
-90.6,39.5
-90.7,39.7
-91.0,39.5
-89.9,38.1
-90.1,38.1
-89.7,38.0
-91.1,41.3
-90.8,41.4
-90.3,41.6
-90.6,41.5
-90.5,41.4
-90.0,38.5
-90.2,38.5
-89.9,38.5
-89.8,38.5
-89.8,38.7
-88.5,37.8
-89.7,39.8
-89.9,39.8
-89.7,39.7
-89.6,39.6
-89.5,39.7
-90.4,40.2
-89.7,40.4
-89.8,40.4
-89.5,40.7
-89.5,40.6
-87.7,40.5
-87.7,38.4
-88.1,38.0
-88.2,38.1
-89.7,41.8
-88.2,41.7
-88.0,41.5
-88.2,41.3
-88.1,41.3
-88.1,41.6
-87.9,41.5
-87.6,41.4
-87.8,41.5
-88.9,37.8
-88.9,37.7
-89.1,37.7
-89.0,37.8
-89.0,37.7
-89.2,42.2
-89.0,42.4
-89.0,42.5
-89.0,42.3
-89.1,42.2
-89.3,40.9
-89.3,40.8
-89.9,37.9
-86.4,38.8
-86.3,38.8
-86.5,38.8
-85.7,40.3
-85.8,40.2
-84.9,40.7
-85.2,41.1
-85.0,41.1
-85.3,41.0
-85.4,41.3
-86.7,40.9
-86.9,40.6
-86.8,40.7
-85.1,40.7
-86.1,38.8
-85.8,39.1
-86.0,39.3
-85.9,39.1
-85.9,39.3
-85.9,39.2
-86.3,39.3
-86.2,38.4
-86.4,40.4
-87.4,38.0
-86.4,40.8
-85.8,38.4
-87.1,38.1
-85.9,38.5
-86.7,40.4
-86.3,38.3
-85.1,41.4
-85.1,41.3
-85.3,40.1
-85.3,40.2
-86.9,38.4
-85.9,41.7
-85.8,41.6
-85.8,41.4
-85.9,41.6
-87.4,39.4
-85.1,39.4
-85.2,39.3
