"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-89.50000,43.40000,794.75,242.24
2,-89.50000,43.50000,786.68,239.78
3,-89.60000,43.30000,882.12,268.87
4,-90.80000,43.30000,939.90,286.48
5,-91.10000,43.10000,983.04,299.63
6,-91.00000,43.30000,942.29,287.21
7,-90.90000,43.20000,783.17,238.71
8,-89.40000,42.90000,1023.39,311.93
9,-89.70000,43.10000,871.23,265.55
10,-89.80000,43.20000,741.86,226.12
11,-89.00000,42.90000,802.53,244.61
12,-89.30000,43.20000,964.47,293.97
13,-89.30000,43.10000,911.58,277.85
14,-92.10000,46.70000,655.61,199.83
15,-91.60000,44.80000,886.29,270.14
16,-88.50000,43.80000,779.40,237.56
17,-89.60000,42.70000,935.30,285.08
18,-91.00000,44.40000,959.51,292.46
19,-89.00000,43.00000,842.75,256.87
20,-87.80000,42.50000,574.84,175.21
21,-91.20000,43.80000,1072.67,326.95
22,-91.20000,43.70000,1002.95,305.70
23,-91.20000,43.90000,784.84,239.22
24,-90.10000,42.70000,978.28,298.18
25,-87.70000,43.90000,579.92,176.76
26,-88.00000,42.90000,746.42,227.51
27,-87.90000,43.20000,677.26,206.43
28,-87.90000,43.10000,661.09,201.50
29,-90.50000,44.00000,954.33,290.88
30,-87.90000,43.50000,777.95,237.12
31,-92.20000,44.50000,1100.95,335.57
32,-92.50000,44.60000,790.58,240.97
33,-88.00000,42.70000,743.47,226.61
34,-90.40000,43.30000,833.66,254.10
35,-90.40000,43.40000,763.65,232.76
36,-90.40000,43.50000,1117.39,340.58
37,-91.30000,45.30000,1077.82,328.52
38,-89.80000,43.40000,1040.62,317.18
39,-89.80000,43.50000,1031.92,314.53
40,-87.80000,43.60000,681.59,207.75
41,-91.10000,43.70000,1137.17,346.61
42,-91.90000,45.70000,1304.36,397.57
43,-88.10000,43.00000,871.56,265.65
44,-88.80000,44.40000,755.61,230.31
45,-88.90000,44.30000,751.41,229.03
46,-88.60000,44.10000,835.33,254.61
47,-104.80000,41.20000,6191.54,1887.18
48,-111.00000,42.90000,5912.86,1802.24
49,-106.30000,42.80000,5676.77,1730.28
50,-106.90000,44.70000,4230.94,1289.59
51,-110.40000,41.20000,7182.94,2189.36
52,144.80000,13.40000,-9999,-9999
53,144.80000,13.30000,-9999,-9999
54,144.80000,13.50000,123.65,37.69
55,-66.50000,18.50000,0.00,0.00
56,-66.60000,18.50000,0.00,0.00
57,-66.30000,18.20000,2335.47,711.85
58,-67.20000,18.10000,0.00,0.00
59,-65.90000,18.30000,919.82,280.36
60,-66.10000,18.10000,1984.61,604.91
61,-65.70000,18.30000,308.83,94.13
62,-66.50000,18.30000,944.78,287.97
63,-66.20000,18.20000,1198.10,365.18
64,-66.30000,18.50000,0.00,0.00
65,-65.60000,18.30000,0.00,0.00
66,-66.20000,18.00000,390.55,119.04
67,-67.00000,18.40000,940.06,286.53
68,-66.60000,18.20000,1796.42,547.55
69,-66.50000,18.00000,20.31,6.19
70,-66.50000,18.10000,358.40,109.24
71,-67.10000,18.00000,358.50,109.27
72,-66.00000,18.00000,61.78,18.83
73,-65.80000,18.40000,11.35,3.46
74,-66.30000,18.10000,1183.92,360.86
75,-66.40000,18.00000,92.95,28.33
76,-66.70000,18.20000,1259.25,383.82
77,-65.90000,18.10000,738.22,225.01
78,-66.80000,18.40000,638.42,194.59
79,-64.80000,17.80000,0.00,0.00
80,-64.60000,17.80000,0.00,0.00
81,-65.00000,18.30000,0.00,0.00
82,-90.00000,37.80000,399.51,121.77
83,-74.10000,42.50000,1465.65,446.73
84,-78.20000,42.10000,2299.18,700.79
85,-76.00000,35.90000,0.00,0.00
86,-82.00000,39.90000,693.11,211.26
87,-86.00000,34.00000,503.35,153.42
88,-86.40000,34.80000,666.86,203.26
89,-86.50000,34.70000,645.47,196.74
90,-86.50000,34.80000,725.92,221.26
91,-86.70000,34.70000,618.31,188.46
92,-86.60000,34.60000,594.82,181.30
93,-86.10000,32.30000,271.33,82.70
94,-86.70000,34.40000,654.36,199.45
95,-86.20000,33.20000,498.20,151.85
96,-87.00000,33.30000,514.24,156.74
97,-85.10000,31.70000,189.76,57.84
98,-87.00000,33.50000,453.38,138.19
99,-88.10000,32.10000,71.06,21.66
100,-86.60000,32.50000,459.61,140.09
101,-87.60000,30.60000,69.75,21.26
102,-88.40000,31.00000,99.44,30.31
103,-135.30000,57.00000,0.00,0.00
104,-149.80000,60.50000,921.98,281.02
105,-110.30000,31.90000,4054.43,1235.79
106,-110.20000,31.40000,4647.34,1416.51
107,-111.30000,33.90000,2446.62,745.73
108,-112.00000,33.70000,1632.22,497.50
109,-111.00000,32.20000,2386.25,727.33
