"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
110,-95.30000,40.00000,850.13,259.12
111,-92.80000,39.00000,593.04,180.76
112,-92.70000,39.00000,597.80,182.21
113,-89.80000,37.20000,364.17,111.00
114,-94.40000,39.10000,960.63,292.80
115,-94.50000,38.90000,913.42,278.41
116,-92.80000,38.00000,868.08,264.59
117,-92.00000,38.80000,809.51,246.74
118,-94.30000,39.10000,746.95,227.67
119,-94.30000,38.90000,1034.88,315.43
120,-91.90000,38.60000,533.37,162.57
121,-91.90000,38.70000,701.18,213.72
122,-94.50000,37.20000,946.19,288.40
123,-91.90000,38.90000,691.11,210.65
124,-94.30000,37.20000,996.88,303.85
125,-94.60000,37.20000,842.62,256.83
126,-94.10000,37.10000,1156.63,352.54
127,-90.40000,38.40000,596.06,181.68
128,-90.70000,38.30000,677.00,206.35
129,-90.70000,38.40000,565.39,172.33
130,-90.40000,38.20000,473.85,144.43
131,-90.60000,38.40000,689.40,210.13
132,-90.60000,38.30000,508.63,155.03
133,-90.40000,36.80000,378.58,115.39
134,-90.50000,36.90000,464.44,141.56
135,-90.50000,38.10000,635.27,193.63
136,-90.20000,36.60000,307.58,93.75
137,-90.30000,36.60000,307.64,93.77
138,-90.30000,36.70000,318.90,97.20
139,-90.30000,36.80000,319.82,97.48
140,-90.50000,38.30000,527.07,160.65
141,-90.60000,38.20000,649.84,198.07
142,-95.00000,39.60000,888.19,270.72
143,-93.60000,38.80000,723.10,220.40
144,-93.90000,39.20000,688.02,209.71
145,-91.50000,40.10000,476.87,145.35
146,-90.80000,39.10000,641.60,195.56
147,-90.80000,38.90000,457.97,139.59
148,-90.80000,39.00000,566.99,172.82
149,-91.00000,39.00000,536.81,163.62
150,-90.70000,39.10000,432.02,131.68
151,-91.00000,39.10000,652.20,198.79
152,-92.30000,39.20000,856.46,261.05
153,-92.20000,39.00000,893.96,272.48
154,-92.40000,39.00000,644.82,196.54
155,-92.30000,38.70000,758.83,231.29
156,-92.30000,39.00000,728.38,222.01
157,-92.40000,38.90000,656.56,200.12
158,-90.00000,37.30000,597.41,182.09
159,-90.10000,37.30000,722.77,220.30
160,-93.30000,38.30000,772.47,235.45
161,-94.40000,38.30000,806.56,245.84
162,-94.30000,38.30000,860.24,262.20
163,-94.40000,38.10000,888.75,270.89
164,-94.20000,36.60000,1287.20,392.34
165,-91.90000,39.20000,789.50,240.64
166,-95.40000,40.40000,899.93,274.30
167,-95.60000,40.40000,892.03,271.89
168,-95.60000,40.50000,899.61,274.20
169,-95.20000,40.50000,1114.37,339.66
170,-95.00000,39.90000,807.38,246.09
171,-94.90000,39.90000,998.43,304.32
172,-94.40000,36.60000,1112.73,339.16
173,-90.30000,37.60000,833.27,253.98
174,-91.90000,38.10000,730.61,222.69
175,-91.80000,38.20000,762.76,232.49
176,-91.90000,38.20000,630.51,192.18
177,-91.80000,38.10000,810.96,247.18
178,-91.50000,39.80000,628.51,191.57
179,-92.60000,40.20000,924.31,281.73
180,-92.40000,38.20000,781.82,238.30
181,-92.60000,38.40000,943.77,287.66
182,-92.60000,38.20000,661.61,201.66
183,-89.20000,36.80000,302.40,92.17
184,-89.40000,36.70000,290.45,88.53
185,-89.20000,36.60000,301.84,92.00
186,-92.50000,38.80000,829.86,252.94
187,-92.00000,39.50000,735.86,224.29
188,-91.50000,38.70000,504.86,153.88
189,-91.50000,38.80000,536.25,163.45
190,-89.80000,36.60000,276.74,84.35
191,-89.70000,36.80000,291.34,88.80
192,-89.50000,36.60000,281.96,85.94
193,-89.70000,36.40000,281.14,85.69
194,-89.60000,36.50000,284.42,86.69
195,-94.40000,36.90000,1165.45,355.23
196,-91.70000,38.50000,720.83,219.71
197,-92.10000,38.40000,814.11,248.14
198,-91.80000,38.60000,787.76,240.11
199,-91.90000,38.50000,790.16,240.84
200,-91.80000,38.50000,781.04,238.06
201,-91.70000,38.40000,599.70,182.79
202,-91.80000,38.40000,730.77,222.74
203,-89.80000,36.20000,263.22,80.23
204,-89.60000,36.10000,264.37,80.58
205,-89.90000,36.30000,258.79,78.88
206,-89.70000,37.60000,429.33,130.86
207,-89.80000,37.80000,441.54,134.58
208,-89.90000,37.70000,598.56,182.44
209,-92.00000,38.00000,730.84,222.76
210,-91.70000,37.90000,993.86,302.93
211,-91.80000,37.90000,945.34,288.14
212,-91.90000,37.90000,756.92,230.71
213,-90.90000,39.30000,528.61,161.12
214,-94.60000,39.20000,917.95,279.79
215,-94.80000,39.40000,940.58,286.69
216,-92.00000,37.70000,901.71,274.84
217,-93.80000,39.30000,689.40,210.13
218,-90.60000,38.70000,451.18,137.52
219,-90.80000,37.50000,824.08,251.18
220,-91.00000,37.20000,1013.29,308.85
221,-90.80000,36.60000,450.92,137.44
222,-90.70000,38.70000,643.04,196.00
223,-90.60000,38.60000,724.02,220.68
224,-90.00000,38.00000,369.82,112.72
225,-90.10000,38.00000,587.80,179.16
226,-91.10000,38.60000,693.21,211.29
227,-91.40000,38.80000,710.76,216.64
228,-91.20000,38.80000,817.45,249.16
229,-90.50000,38.00000,919.82,280.36
230,-93.30000,36.60000,812.53,247.66
231,-93.20000,36.60000,976.71,297.70
232,-93.20000,36.80000,1097.51,334.52
233,-93.40000,36.80000,1264.21,385.33
234,-93.40000,36.70000,1310.20,399.35
235,-89.90000,37.10000,360.40,109.85
236,-90.10000,37.00000,456.40,139.11
237,-90.20000,36.80000,331.20,100.95
238,-90.30000,36.90000,461.61,140.70
239,-91.30000,37.00000,879.56,268.09
240,-91.40000,37.20000,1064.34,324.41
241,-89.50000,37.20000,404.13,123.18
242,-89.70000,37.00000,313.45,95.54
243,-89.50000,36.90000,307.55,93.74
244,-89.40000,37.10000,325.20,99.12
245,-90.20000,38.80000,512.57,156.23
246,-90.50000,37.00000,497.01,151.49
247,-90.80000,37.90000,1119.62,341.26
248,-90.70000,38.10000,566.04,172.53
249,-108.80000,45.60000,3328.74,1014.60
250,-111.70000,47.50000,3761.81,1146.60
251,-114.30000,48.20000,2911.29,887.36
252,-109.20000,48.60000,2402.72,732.35
253,-114.00000,48.10000,3024.15,921.76
254,-113.10000,46.70000,5411.71,1649.49
255,-112.30000,46.30000,6048.85,1843.69
256,-111.90000,46.60000,3845.47,1172.10
257,-114.00000,46.90000,3443.54,1049.59
258,-113.90000,46.80000,5446.19,1660.00
259,-108.60000,46.40000,3223.46,982.51
260,-110.60000,45.70000,5034.22,1534.43
261,-110.90000,47.40000,3822.97,1165.24
262,-111.20000,47.50000,3514.93,1071.35
263,-108.80000,45.50000,3902.76,1189.56
264,-107.90000,48.40000,2491.93,759.54
265,-111.30000,47.50000,3329.76,1014.91
266,-111.50000,47.50000,3448.82,1051.20
267,-108.90000,45.60000,3412.20,1040.04
268,-112.20000,47.80000,3807.32,1160.47
269,-106.70000,48.20000,2091.08,637.36
270,-106.10000,48.40000,2782.68,848.16
271,-96.00000,41.50000,998.29,304.28
272,-97.30000,41.40000,1411.68,430.28
273,-95.70000,40.50000,906.10,276.18
274,-95.80000,40.40000,924.57,281.81
275,-95.90000,40.40000,1103.02,336.20
276,-97.00000,42.20000,1554.17,473.71
277,-101.00000,41.10000,3035.27,925.15
278,-101.10000,41.20000,2925.79,891.78
279,-96.70000,40.80000,1181.33,360.07
280,-95.90000,41.10000,959.91,292.58
281,-98.20000,42.80000,1369.23,417.34
282,-97.90000,41.60000,1680.77,512.30
283,-98.40000,42.90000,1392.68,424.49
284,-99.10000,41.00000,2142.85,653.14
285,-96.10000,41.70000,1012.30,308.55
286,-96.10000,41.80000,1030.12,313.98
287,-96.20000,42.00000,1043.93,318.19
288,-97.00000,41.10000,1595.70,486.37
289,-95.80000,40.80000,932.48,284.22
290,-95.90000,41.00000,1112.89,339.21
291,-96.00000,40.80000,1062.20,323.76
292,-96.10000,40.90000,1235.50,376.58
293,-102.10000,41.30000,3333.20,1015.96
294,-96.10000,41.00000,1187.76,362.03
295,-97.00000,41.70000,1524.44,464.65
296,-97.10000,41.50000,1389.27,423.45
297,-97.00000,41.50000,1348.06,410.89
298,-96.80000,41.90000,1460.60,445.19
299,-96.40000,42.40000,1090.32,332.33
300,-99.60000,40.70000,2327.33,709.37
301,-96.80000,41.70000,1322.74,403.17
302,-96.70000,41.70000,1263.98,385.26
303,-96.30000,41.40000,1218.08,371.27
304,-96.00000,41.30000,1207.41,368.02
305,-96.10000,41.30000,1050.92,320.32
306,-96.30000,41.10000,1068.21,325.59
307,-96.30000,41.20000,1092.13,332.88
308,-96.00000,41.40000,1126.38,343.32
309,-96.30000,41.30000,1120.24,341.45
310,-96.40000,41.30000,1139.73,347.39
311,-96.10000,41.10000,1202.13,366.41
312,-96.40000,41.10000,1121.19,341.74
313,-103.70000,41.90000,3942.42,1201.65
314,-97.10000,40.90000,1437.14,438.04
315,-96.20000,41.10000,1116.08,340.18
316,-96.40000,41.20000,1222.44,372.60
317,-100.70000,40.20000,2503.71,763.13
318,-96.10000,41.60000,1014.50,309.22
319,-119.90000,39.50000,5024.77,1531.55
320,-114.40000,36.50000,1185.01,361.19
321,-115.60000,36.30000,7676.41,2339.77
322,-115.10000,36.10000,1962.07,598.04
323,-120.00000,39.20000,6225.56,1897.55
324,-119.70000,39.40000,5521.33,1682.90
325,-119.70000,39.20000,4768.60,1453.47
326,-119.80000,39.20000,5414.80,1650.43
327,-119.80000,39.00000,4674.51,1424.79
328,-119.80000,38.80000,5536.52,1687.53
329,-119.80000,38.90000,4721.59,1439.14
330,-115.10000,36.00000,2365.29,720.94
331,-115.30000,36.10000,2623.36,799.60
332,-119.60000,39.50000,5043.47,1537.25
333,-71.90000,43.20000,1208.07,368.22
334,-72.40000,43.10000,981.56,299.18
335,-71.20000,43.80000,1083.40,330.22
336,-71.20000,42.80000,135.47,41.29
337,-71.60000,43.30000,264.24,80.54
338,-71.40000,43.20000,500.00,152.40
339,-71.10000,43.00000,158.10,48.19
340,-71.50000,42.90000,210.93,64.29
341,-70.90000,42.90000,57.15,17.42
342,-71.90000,42.90000,988.25,301.22
343,-71.80000,42.70000,721.69,219.97
344,-71.50000,42.80000,183.60,55.96
345,-71.60000,43.60000,925.62,282.13
346,-71.00000,43.00000,75.00,22.86
347,-71.20000,43.60000,572.47,174.49
348,-70.70000,43.00000,0.00,0.00
349,-71.20000,43.00000,202.62,61.76
350,-71.10000,43.80000,403.22,122.90
351,-70.90000,43.00000,81.46,24.83
352,-71.10000,43.10000,389.24,118.64
353,-71.60000,43.00000,468.41,142.77
354,-71.50000,43.60000,833.79,254.14
355,-72.50000,42.90000,740.65,225.75
356,-71.70000,44.20000,1448.10,441.38
357,-71.00000,43.30000,317.88,96.89
358,-71.00000,43.40000,406.79,123.99
359,-71.00000,43.10000,78.61,23.96
360,-71.00000,43.50000,629.20,191.78
361,-72.30000,43.70000,383.53,116.90
362,-71.50000,43.10000,443.18,135.08
363,-72.00000,43.20000,1017.26,310.06
364,-71.70000,43.50000,504.27,153.70
365,-71.40000,43.10000,586.75,178.84
366,-71.60000,42.90000,243.14,74.11
367,-90.50000,34.10000,156.40,47.67
368,-74.60000,39.40000,26.71,8.14
369,-74.50000,39.50000,42.68,13.01
370,-74.70000,39.50000,45.05,13.73
371,-74.70000,39.60000,70.01,21.34
372,-74.50000,39.60000,2.56,0.78
373,-74.90000,39.90000,68.31,20.82
374,-74.60000,40.00000,134.97,41.14
375,-74.70000,40.10000,94.82,28.90
376,-74.80000,40.00000,15.62,4.76
377,-74.80000,39.90000,36.91,11.25
378,-74.50000,39.90000,114.40,34.87
379,-74.70000,39.10000,0.00,0.00
380,-74.60000,39.20000,0.00,0.00
381,-75.00000,39.00000,0.00,0.00
382,-75.00000,38.90000,0.00,0.00
383,-75.20000,39.20000,0.00,0.00
384,-75.20000,39.30000,-0.89,-0.27
385,-75.00000,39.20000,2.07,0.63
386,-75.00000,39.50000,106.76,32.54
387,-75.10000,39.40000,80.97,24.68
388,-75.30000,39.80000,17.65,5.38
389,-75.00000,39.60000,132.48,40.38
390,-74.80000,40.60000,330.05,100.60
391,-74.90000,40.70000,932.48,284.22
392,-74.60000,40.30000,69.13,21.07
393,-74.50000,40.30000,108.69,33.13
394,-74.30000,40.40000,85.79,26.15
395,-74.10000,40.20000,110.93,33.81
396,-75.50000,39.60000,15.35,4.68
397,-75.50000,39.50000,3.22,0.98
398,-74.60000,41.30000,638.45,194.60
399,-74.70000,41.30000,1248.26,380.47
400,-75.00000,41.10000,599.25,182.65
401,-74.70000,40.90000,937.30,285.69
402,-75.10000,41.00000,815.26,248.49
403,-75.00000,41.00000,868.67,264.77
404,-75.10000,40.70000,392.22,119.55
405,-75.00000,40.90000,461.42,140.64
406,-75.50000,39.90000,369.82,112.72
407,-74.60000,40.90000,685.79,209.03
408,-74.80000,40.80000,978.54,298.26
409,-74.60000,40.80000,968.24,295.12
410,-74.40000,39.60000,17.75,5.41
411,-74.20000,39.90000,43.14,13.15
412,-74.30000,39.50000,-3.81,-1.16
413,-74.20000,40.10000,56.23,17.14
414,-74.30000,39.70000,62.34,19.00
415,-74.20000,40.00000,80.18,24.44
416,-106.70000,35.00000,4920.96,1499.91
417,-106.90000,32.40000,4591.93,1399.62
418,-105.90000,32.90000,5546.19,1690.48
419,-107.40000,33.00000,4798.49,1462.58
420,-105.70000,33.30000,6950.69,2118.57
421,-106.70000,34.60000,4952.23,1509.44
422,-106.60000,35.30000,5264.27,1604.55
423,-107.80000,35.20000,7274.77,2217.35
424,-104.40000,32.80000,3388.62,1032.85
425,-106.60000,35.10000,5179.49,1578.71
426,-103.30000,34.20000,4029.07,1228.06
427,-106.20000,35.40000,6234.91,1900.40
428,-106.80000,34.60000,4951.12,1509.10
429,-105.80000,32.90000,8906.53,2714.71
430,-106.80000,34.70000,4999.61,1523.88
431,-106.40000,32.10000,4082.84,1244.45
432,-106.00000,35.70000,6868.93,2093.65
433,-106.00000,36.20000,6861.48,2091.38
434,-106.70000,34.80000,4848.39,1477.79
435,-106.60000,35.20000,5039.99,1536.19
436,-106.70000,34.70000,4976.05,1516.70
437,-76.20000,42.60000,1142.68,348.29
438,-76.60000,42.10000,1566.70,477.53
439,-76.10000,42.50000,1500.66,457.40
440,-76.30000,42.80000,887.37,270.47
441,-76.90000,42.00000,1104.20,336.56
442,-74.90000,42.00000,1954.33,595.68
443,-76.80000,42.10000,850.20,259.14
444,-74.70000,42.10000,1875.72,571.72
445,-76.90000,42.20000,1302.76,397.08
446,-74.90000,42.30000,1374.70,419.01
447,-75.20000,42.00000,1459.19,444.76
448,-75.10000,42.00000,1779.13,542.28
449,-75.00000,42.20000,1624.18,495.05
450,-74.90000,42.40000,2284.71,696.38
451,-75.20000,41.90000,1457.32,444.19
452,-75.20000,42.30000,1796.92,547.70
453,-75.30000,42.00000,1626.05,495.62
454,-75.00000,41.90000,2118.90,645.84
455,-75.00000,42.40000,1897.70,578.42
456,-74.90000,42.50000,1867.36,569.17
457,-75.40000,42.00000,1012.83,308.71
458,-74.80000,42.20000,2164.86,659.85
459,-76.80000,42.20000,1206.27,367.67
460,-73.90000,41.50000,260.56,79.42
461,-73.60000,41.80000,1122.67,342.19
462,-73.90000,41.70000,223.39,68.09
463,-73.80000,41.50000,586.61,178.80
464,-73.60000,41.70000,900.79,274.56
465,-79.10000,42.50000,919.00,280.11
466,-73.90000,41.80000,308.43,94.01
467,-73.50000,42.00000,1324.74,403.78
468,-73.90000,41.90000,253.15,77.16
469,-79.00000,42.60000,735.99,224.33
470,-78.70000,43.00000,605.61,184.59
471,-78.80000,42.90000,627.36,191.22
472,-79.00000,42.70000,620.01,188.98
473,-78.50000,42.90000,847.54,258.33
474,-78.80000,42.70000,839.11,255.76
475,-78.50000,43.00000,798.82,243.48
476,-78.60000,43.10000,591.01,180.14
477,-78.90000,42.50000,1004.86,306.28
478,-73.60000,44.20000,619.91,188.95
479,-74.00000,44.30000,1815.68,553.42
480,-73.80000,43.80000,1026.87,312.99
481,-73.40000,44.50000,185.86,56.65
482,-74.50000,44.20000,1545.31,471.01
483,-74.40000,43.00000,725.79,221.22
484,-74.50000,43.10000,1384.02,421.85
485,-73.80000,42.30000,116.83,35.61
486,-74.20000,42.10000,2656.43,809.68
487,-73.80000,42.40000,146.85,44.76
488,-74.00000,42.20000,484.61,147.71
489,-74.20000,42.20000,1617.22,492.93
490,-74.10000,42.20000,1981.92,604.09
491,-73.90000,42.30000,663.16,202.13
492,-74.40000,42.30000,1739.50,530.20
493,-73.90000,42.20000,307.78,93.81
494,-74.40000,42.20000,1855.97,565.70
495,-74.40000,44.00000,1628.51,496.37
496,-75.20000,42.90000,1630.77,497.06
497,-75.90000,44.00000,445.70,135.85
498,-76.00000,43.90000,475.89,145.05
499,-76.00000,44.00000,328.08,100.00
500,-76.50000,43.00000,642.78,195.92
