longitude,latitude
-81.5,28.3
-80.1,26.7
-80.3,26.7
-80.2,26.6
-80.2,26.5
-80.2,26.4
-80.1,26.4
-80.1,26.5
-80.1,26.6
-80.2,26.7
-80.2,26.8
-80.0,26.7
-80.1,26.8
-80.1,27.0
-80.1,26.9
-80.0,26.6
-80.4,25.6
-80.3,25.6
-80.7,26.8
-80.0,26.8
-80.6,27.9
-82.7,28.2
-82.7,28.3
-82.5,28.3
-82.6,28.3
-82.5,28.2
-82.8,28.2
-82.2,28.2
-82.4,28.3
-82.3,28.2
-82.4,28.2
-82.2,28.4
-82.7,28.0
-82.7,27.8
-82.7,27.9
-82.8,27.8
-82.8,28.1
-81.8,26.4
-81.7,26.4
-82.0,28.0
-82.0,28.2
-81.7,27.8
-81.6,27.7
-82.0,28.1
-81.5,27.7
-81.7,28.1
-81.7,28.2
-81.8,28.0
-81.7,28.3
-81.5,28.0
-81.6,28.2
-81.9,28.1
-81.8,28.1
-81.7,28.0
-81.6,28.1
-82.1,28.1
-81.8,27.9
-81.7,29.5
-81.7,29.6
-81.6,29.7
-81.6,29.6
-81.5,29.8
-81.6,29.4
-81.6,29.8
-81.9,29.6
-81.7,29.4
-87.0,30.4
-87.1,30.4
-86.9,30.4
-86.9,30.5
-87.1,30.5
-87.0,30.6
-87.1,30.6
-87.0,30.7
-87.2,30.6
-87.0,30.5
114.4,15.5
-87.2,30.7
-82.2,27.1
-82.3,27.1
-82.4,27.1
-82.3,27.0
-82.1,27.1
-80.3,27.4
-80.3,27.5
-80.4,27.5
-80.4,27.4
-80.4,27.3
-80.4,27.2
-80.3,27.3
-81.1,28.8
-81.4,28.7
-81.2,28.8
-81.3,28.8
-81.2,28.7
-81.1,28.7
-81.3,28.7
-81.4,28.8
-82.1,28.8
-82.3,28.6
-82.0,28.6
-83.6,30.1
-83.6,30.0
-83.6,29.8
-83.4,29.7
-80.9,29.0
-81.0,29.1
-80.9,29.1
-81.0,29.2
-84.3,30.1
-84.3,30.0
-84.5,30.0
-84.4,30.0
-83.2,30.3
-84.2,30.2
-86.2,30.4
-86.1,30.4
-86.3,30.4
-86.3,30.5
-86.4,30.4
-86.2,30.5
-86.1,30.3
-86.2,30.3
-86.1,31.0
-86.4,30.8
-85.7,30.6
-83.3,29.4
-82.1,29.2
-83.4,29.6
-86.5,30.5
-80.2,25.9
-80.3,25.9
-83.0,29.2
-82.1,29.1
-82.1,26.4
-82.0,26.5
-82.0,26.4
-82.2,26.5
-82.1,26.5
-85.2,30.5
-80.7,28.0
-85.7,30.5
-85.5,30.4
-82.2,30.4
-85.7,30.9
-85.8,30.8
-85.7,30.8
-81.5,29.2
-81.7,28.8
-81.6,28.8
-81.8,28.8
-81.8,28.5
-81.7,28.7
-81.7,28.6
-81.9,28.8
-80.7,24.9
-80.6,24.9
-80.6,25.0
-80.5,25.0
-80.7,24.8
-80.3,25.7
-80.8,28.9
-80.2,25.8
-80.4,25.7
-80.2,25.7
-80.5,25.7
-80.4,25.5
-80.5,25.6
-80.5,25.5
-80.1,25.9
-80.1,25.8
-80.6,25.5
-80.5,25.4
-80.4,25.9
-81.4,28.9
-81.3,28.9
-81.9,26.4
-81.9,26.5
-81.2,28.9
-81.2,29.0
-80.4,26.1
-81.9,26.3
-81.1,24.7
-81.0,24.7
-81.0,24.8
-80.9,24.8
-81.2,29.4
-82.8,27.9
-80.7,28.3
-80.5,28.0
-80.9,28.7
-80.8,28.4
-80.8,28.3
-80.6,28.3
-80.8,28.5
-80.5,27.9
-80.7,28.5
-80.6,28.4
-82.0,26.6
-82.0,26.7
-82.1,26.7
-81.9,26.6
-81.9,26.7
-82.1,26.6
-82.1,26.8
-82.8,28.0
-81.1,29.2
-81.0,29.3
-81.8,26.7
-81.8,26.6
-82.7,27.7
-81.1,29.3
-82.9,27.9
-81.8,26.5
-81.7,26.7
-81.7,26.6
-81.6,26.7
-82.3,26.7
-82.2,26.7
-81.6,26.6
-81.8,26.8
-82.2,26.6
-81.9,26.8
-71.1,42.4
-82.6,27.3
-82.7,27.4
-81.4,24.7
-80.4,25.1
-81.5,24.7
-80.3,25.3
-81.6,24.6
-80.4,25.2
-81.4,24.6
-80.5,25.1
-81.3,24.6
-81.3,24.7
-81.5,24.6
-81.0,29.0
-87.2,30.3
-82.7,28.1
-82.6,27.9
-82.5,27.2
-82.4,27.0
-82.5,27.3
-82.4,27.3
-82.3,27.3
-82.5,27.1
-81.3,29.9
-81.3,29.8
-81.4,30.2
-81.6,30.0
-81.3,30.0
-81.2,29.7
-81.5,29.7
-81.5,29.9
-81.4,30.0
-81.4,30.1
-82.6,27.8
-82.6,27.7
-82.8,27.7
-80.8,28.6
-81.4,29.0
-80.8,29.0
-81.1,29.0
-81.1,29.1
-81.0,28.7
-80.9,28.9
-81.5,29.3
-81.1,28.9
-81.9,31.2
-81.3,31.8
-81.2,31.8
-81.2,31.9
-81.3,31.9
-81.8,32.5
-81.7,32.5
-81.8,32.4
-81.5,30.7
-81.6,30.7
-81.6,30.8
