longitude,latitude
-72.2,45.0
-78.9,37.0
-80.5,37.2
-80.8,36.8
-81.9,37.0
-118.6,48.8
-124.1,47.1
-123.7,46.4
-124.0,46.5
-122.4,46.9
-122.3,48.6
-82.2,38.1
-81.9,37.5
-80.9,38.3
-87.5,44.9
-89.2,44.9
-90.1,43.2
-88.2,43.1
-91.7,44.3
-90.4,42.8
-67.2,18.5
-65.4,18.2
-86.6,33.8
-88.4,32.2
-85.6,34.4
-85.5,31.1
-87.5,34.9
-87.1,34.9
-87.9,32.5
-86.9,34.5
-87.8,33.1
-87.4,33.2
-87.7,33.3
-87.3,32.1
-87.1,34.1
-150.0,62.1
-149.6,61.3
-147.6,64.9
-149.5,60.2
-151.3,60.7
-112.2,33.4
-112.6,33.4
-110.6,34.4
-109.9,31.5
-111.7,35.2
-90.9,35.8
-92.8,33.7
-90.5,34.8
-90.4,36.2
-91.3,36.3
-91.6,36.3
-91.6,35.9
-94.3,36.0
-94.4,35.9
-94.2,35.9
-92.5,33.6
-92.3,34.6
-90.8,35.5
-91.4,33.3
-91.0,34.5
-120.9,38.5
-120.2,38.8
-119.4,36.8
-124.0,40.1
-116.0,32.7
-118.5,35.6
-118.2,34.8
-119.5,38.6
-121.8,36.6
-121.1,38.8
-117.2,33.9
-116.9,33.9
-117.2,33.6
-121.1,38.5
-117.0,32.9
-121.8,38.1
-121.9,38.3
-122.6,38.5
-121.4,37.4
-119.4,36.6
-122.1,38.9
-105.4,39.9
-104.9,39.4
-105.4,40.7
-108.4,39.1
-72.9,41.9
-73.4,41.8
-72.7,41.4
-71.9,41.7
-75.4,39.0
-82.1,28.7
-86.2,30.8
-85.9,30.5
-71.9,43.5
-80.8,27.7
-83.9,30.5
-85.0,30.4
-82.4,28.8
-82.7,30.3
-82.6,30.0
-87.4,30.9
-81.5,26.7
-84.4,34.5
-83.4,35.0
-84.3,33.2
-84.4,33.4
-84.2,31.1
-84.7,34.3
-83.8,33.4
-84.5,31.1
-82.7,31.5
-155.0,19.7
-155.1,19.8
-116.7,43.6
-116.5,47.3
-116.5,47.6
-116.4,46.5
-116.8,44.0
-114.7,42.9
-116.9,47.5
-112.4,42.8
-89.6,37.7
-88.2,39.0
-90.1,42.0
-90.0,42.1
-90.3,40.1
-90.1,40.4
-90.4,39.5
-88.0,40.9
-88.0,40.8
-87.7,40.9
-88.4,41.1
-90.0,38.9
-88.7,37.3
-89.6,39.3
-88.7,39.8
-89.8,38.4
-90.6,40.1
-89.6,40.4
-87.6,40.3
-87.8,41.4
-86.4,39.0
-85.7,39.3
-86.5,40.3
-87.2,38.8
-86.0,41.6
-85.8,41.5
-85.1,39.7
-87.0,41.2
-85.8,38.8
-84.8,40.2
-87.5,38.6
-87.3,38.8
-87.3,41.4
-95.6,41.1
-93.0,42.0
-93.1,41.4
-92.4,41.2
-91.8,41.7
-93.2,41.7
-96.0,41.7
-91.0,41.0
-90.8,41.8
-91.2,42.9
-98.8,38.5
-98.1,38.2
-98.2,38.3
-98.0,37.8
-100.7,37.3
-94.9,38.8
-94.8,37.2
-97.2,37.2
-95.6,39.3
-83.7,37.1
-84.4,37.5
-84.6,37.6
-84.5,37.7
-85.1,38.0
-84.1,38.3
-82.9,38.1
-83.1,36.9
-83.0,38.2
-91.9,31.2
-93.4,32.3
-92.9,32.6
-93.7,32.7
-92.0,32.2
-93.1,32.8
-91.6,31.7
-92.7,32.4
-93.2,31.6
-70.6,44.0
-70.4,43.7
-69.7,44.1
-70.0,44.4
-68.2,47.0
-68.3,47.4
-67.9,46.7
-69.0,44.6
-69.3,44.6
-70.6,43.6
-68.4,44.2
-68.3,44.3
-78.7,39.6
-75.9,38.7
-75.9,38.8
-75.8,38.9
-70.9,41.4
-71.6,42.7
-70.8,41.8
-83.6,42.2
-83.4,43.5
-84.0,43.3
-85.9,43.0
-85.1,44.1
-85.5,43.7
-85.6,43.2
-85.5,44.6
-90.2,46.5
-86.9,45.9
-85.1,42.3
-86.6,41.9
-83.3,44.7
-92.4,46.7
-96.0,46.7
-93.7,45.0
-93.6,47.2
-93.6,45.6
-93.7,45.7
-93.7,45.6
-93.0,43.7
-96.6,47.5
-96.1,47.6
-93.4,45.1
-96.4,45.8
-93.4,43.6
-94.0,45.3
-95.4,47.7
-90.8,32.1
-89.2,31.1
-89.9,33.2
-88.6,34.3
-89.3,30.7
-90.5,33.4
-90.4,34.5
-91.0,33.5
-92.9,39.5
-93.2,37.1
-94.5,39.6
-90.1,36.1
-90.0,36.6
-93.4,37.2
-93.6,40.0
