"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
71,-76.90000,37.20000,-1.41,-0.43
72,-77.40000,36.90000,82.51,25.15
73,-77.20000,36.90000,33.89,10.33
74,-81.30000,37.30000,2434.02,741.89
75,-81.50000,37.10000,3674.54,1120.00
76,-81.90000,37.10000,2533.17,772.11
77,-81.80000,37.10000,1976.12,602.32
78,-81.30000,37.20000,2600.33,792.58
79,-78.40000,39.10000,879.33,268.02
80,-78.20000,39.00000,625.13,190.54
81,-78.30000,38.90000,730.94,222.79
82,-80.20000,37.00000,2589.27,789.21
83,-77.80000,38.80000,886.81,270.30
84,-76.70000,38.10000,21.33,6.50
85,-77.30000,39.00000,331.14,100.93
86,-82.80000,36.90000,1898.33,578.61
87,-77.20000,38.80000,293.96,89.60
88,-82.70000,36.90000,1903.08,580.06
89,-82.20000,36.60000,1728.84,526.95
90,-79.40000,37.70000,779.92,237.72
91,-78.50000,38.00000,527.69,160.84
92,-77.20000,38.70000,32.15,9.80
93,-76.90000,37.90000,17.09,5.21
94,-77.10000,38.10000,34.65,10.56
95,-77.50000,37.20000,188.91,57.58
96,-82.30000,37.20000,1506.50,459.18
97,-76.40000,36.70000,14.27,4.35
98,-78.00000,38.50000,448.52,136.71
99,-80.20000,37.50000,1821.56,555.21
100,-80.00000,37.80000,1259.48,383.89
101,-77.60000,37.40000,176.38,53.76
102,-77.50000,36.70000,109.35,33.33
103,-77.90000,36.60000,328.18,100.03
104,-79.80000,37.40000,1512.20,460.92
105,-79.70000,37.50000,1008.53,307.40
106,-79.80000,37.60000,1060.83,323.34
107,-79.80000,37.70000,1031.23,314.32
108,-79.90000,38.00000,2306.43,703.00
109,-79.70000,38.00000,1353.74,412.62
110,-79.20000,38.20000,1634.68,498.25
111,-79.00000,38.20000,1233.79,376.06
112,-79.30000,38.10000,1817.36,553.93
113,-79.40000,38.20000,1742.49,531.11
114,-78.80000,37.50000,612.99,186.84
115,-79.20000,37.50000,765.39,233.29
116,-79.30000,37.80000,1255.51,382.68
117,-79.90000,37.80000,1366.31,416.45
118,-80.10000,37.80000,1828.97,557.47
119,-79.80000,37.80000,1251.61,381.49
120,-78.50000,37.80000,378.87,115.48
121,-75.80000,37.60000,36.22,11.04
122,-75.40000,37.90000,-2.10,-0.64
123,-75.70000,37.70000,42.09,12.83
124,-78.90000,38.50000,1347.18,410.62
125,-79.20000,37.40000,756.23,230.50
126,-79.10000,37.40000,631.66,192.53
127,-77.50000,38.70000,187.27,57.08
128,-76.50000,37.10000,30.18,9.20
129,-75.60000,37.70000,-0.39,-0.12
130,-76.60000,37.10000,0.00,0.00
131,-75.60000,37.80000,46.16,14.07
132,-76.50000,37.00000,-2.26,-0.69
133,-76.20000,37.00000,0.00,0.00
134,-77.40000,37.60000,87.66,26.72
135,-77.40000,37.50000,124.97,38.09
136,-79.10000,38.10000,1490.42,454.28
137,-79.10000,38.20000,1495.93,455.96
138,-76.50000,36.80000,16.83,5.13
139,-77.30000,37.60000,184.94,56.37
140,-77.40000,37.70000,192.29,58.61
141,-77.30000,37.50000,145.11,44.23
142,-79.90000,36.60000,838.98,255.72
143,-79.60000,38.30000,3413.75,1040.51
144,-76.70000,37.10000,45.80,13.96
145,-76.80000,36.90000,60.73,18.51
146,-76.80000,37.30000,84.09,25.63
147,-78.40000,38.30000,584.35,178.11
148,-76.90000,37.30000,-1.28,-0.39
149,-76.80000,37.70000,105.61,32.19
150,-76.80000,37.60000,6.59,2.01
151,-77.00000,38.40000,0.00,0.00
152,-77.20000,37.80000,163.42,49.81
153,-76.50000,37.60000,40.26,12.27
154,-76.50000,37.80000,65.98,20.11
155,-77.40000,39.10000,277.26,84.51
156,-77.60000,39.00000,397.28,121.09
157,-78.40000,38.50000,2578.08,785.80
158,-76.00000,36.60000,0.39,0.12
159,-78.90000,38.00000,1759.06,536.16
160,-76.70000,37.30000,44.69,13.62
161,-81.10000,33.60000,247.67,75.49
162,-118.40000,47.10000,1837.99,560.22
163,-117.10000,46.30000,1679.23,511.83
164,-119.30000,46.30000,396.10,120.73
165,-120.70000,47.70000,2301.05,701.36
166,-120.50000,47.50000,1763.98,537.66
167,-120.40000,47.70000,4014.90,1223.74
168,-120.70000,47.60000,3919.75,1194.74
169,-120.30000,47.40000,755.38,230.24
170,-123.40000,48.10000,358.96,109.41
171,-122.60000,45.80000,237.43,72.37
172,-122.70000,45.90000,761.19,232.01
173,-122.50000,45.80000,444.16,135.38
174,-122.50000,45.60000,261.68,79.76
175,-122.30000,45.60000,705.38,215.00
176,-122.60000,45.70000,252.49,76.96
177,-118.00000,46.30000,1807.84,551.03
178,-122.90000,46.20000,29.66,9.04
179,-122.80000,46.10000,564.67,172.11
180,-119.60000,47.90000,2135.53,650.91
181,-124.20000,46.90000,0.00,0.00
182,-123.80000,47.00000,66.40,20.24
183,-124.10000,46.90000,8.37,2.55
184,-123.30000,47.00000,237.50,72.39
185,-124.00000,47.10000,238.78,72.78
186,-122.40000,48.00000,302.26,92.13
187,-122.60000,48.00000,0.00,0.00
188,-122.90000,47.70000,142.13,43.32
189,-122.90000,48.10000,0.00,0.00
190,-121.70000,47.50000,2169.42,661.24
191,-122.10000,47.40000,513.52,156.52
192,-121.90000,47.20000,1864.30,568.24
193,-122.20000,47.50000,32.45,9.89
194,-122.40000,47.50000,-1.84,-0.56
195,-122.20000,47.30000,276.57,84.30
196,-122.10000,47.20000,436.02,132.90
197,-122.10000,47.50000,395.51,120.55
198,-122.10000,47.30000,444.19,135.39
199,-122.00000,47.50000,1963.02,598.33
200,-122.20000,47.40000,434.48,132.43
201,-122.30000,47.80000,465.32,141.83
202,-122.30000,47.60000,291.86,88.96
203,-121.30000,47.70000,1102.26,335.97
204,-122.00000,47.30000,551.94,168.23
205,-122.20000,47.70000,176.28,53.73
206,-122.40000,47.30000,493.08,150.29
207,-122.00000,47.70000,50.98,15.54
208,-122.50000,47.60000,47.93,14.61
209,-122.60000,47.70000,64.76,19.74
210,-120.60000,47.30000,5027.59,1532.41
211,-120.90000,47.10000,3912.83,1192.63
212,-120.50000,47.00000,1631.23,497.20
213,-121.00000,47.20000,2155.54,657.01
214,-120.90000,47.30000,2938.29,895.59
215,-121.20000,47.20000,4135.27,1260.43
216,-120.40000,47.00000,1746.13,532.22
217,-122.50000,46.50000,1118.67,340.97
218,-122.90000,46.80000,363.65,110.84
219,-122.90000,46.70000,390.06,118.89
220,-123.00000,46.60000,216.60,66.02
221,-121.90000,46.40000,3273.46,997.75
222,-123.10000,46.50000,472.44,144.00
223,-122.90000,46.60000,230.51,70.26
224,-121.90000,46.50000,1237.57,377.21
225,-122.60000,46.60000,1098.26,334.75
226,-121.80000,46.50000,2312.96,704.99
227,-123.20000,47.30000,411.75,125.50
228,-123.10000,47.20000,228.31,69.59
229,-122.80000,47.40000,278.08,84.76
230,-123.30000,47.30000,1056.30,321.96
231,-124.00000,46.70000,-1.15,-0.35
232,-123.70000,46.70000,68.14,20.77
233,-124.10000,46.70000,0.00,0.00
234,-124.10000,46.50000,0.00,0.00
235,-122.20000,47.10000,184.61,56.27
236,-122.30000,47.10000,524.05,159.73
237,-122.40000,47.10000,382.84,116.69
238,-122.50000,47.30000,-4.89,-1.49
239,-122.30000,46.90000,742.32,226.26
240,-122.00000,47.10000,1390.09,423.70
241,-122.40000,48.40000,15.88,4.84
242,-122.30000,48.30000,325.30,99.15
243,-121.70000,48.50000,620.96,189.27
244,-121.30000,48.50000,3468.54,1057.21
245,-122.10000,48.50000,58.86,17.94
246,-121.80000,48.50000,1019.13,310.63
247,-122.50000,48.40000,68.18,20.78
248,-122.20000,48.50000,47.11,14.36
249,-122.00000,48.00000,482.05,146.93
250,-122.10000,47.80000,479.82,146.25
251,-122.10000,48.00000,364.57,111.12
252,-121.80000,48.10000,950.98,289.86
253,-121.60000,48.20000,5207.78,1587.33
254,-122.20000,47.90000,451.41,137.59
255,-122.20000,48.20000,128.15,39.06
256,-117.20000,47.60000,2749.84,838.15
257,-117.70000,48.30000,1966.37,599.35
258,-122.90000,47.10000,5.51,1.68
259,-122.70000,46.90000,513.91,156.64
260,-122.70000,47.10000,5.74,1.75
261,-123.00000,47.10000,161.68,49.28
262,-122.80000,47.00000,204.92,62.46
263,-123.10000,47.00000,1022.90,311.78
264,-122.80000,46.80000,302.03,92.06
265,-123.40000,46.20000,3.44,1.05
266,-123.30000,46.20000,839.14,255.77
267,-123.60000,46.40000,356.53,108.67
268,-118.40000,46.00000,772.31,235.40
269,-118.40000,46.10000,816.34,248.82
270,-118.20000,46.30000,1318.96,402.02
271,-118.10000,46.30000,1871.52,570.44
272,-122.20000,48.70000,572.61,174.53
273,-122.70000,48.80000,5.12,1.56
274,-122.50000,48.70000,3.15,0.96
275,-122.30000,48.90000,110.60,33.71
276,-123.10000,49.00000,0.00,0.00
277,-122.80000,48.90000,0.00,0.00
278,-122.50000,48.80000,172.44,52.56
279,-122.50000,48.90000,62.70,19.11
280,-117.20000,46.70000,2600.23,792.55
281,-120.60000,46.60000,1284.55,391.53
282,-120.70000,46.70000,1952.56,595.14
283,-121.00000,46.50000,4700.85,1432.82
284,-121.00000,46.90000,2615.78,797.29
285,-120.00000,46.20000,743.67,226.67
286,-120.90000,46.50000,3416.37,1041.31
287,-120.60000,46.70000,1653.48,503.98
288,-120.40000,46.40000,804.95,245.35
289,-120.60000,46.50000,1573.43,479.58
290,-121.10000,46.90000,3959.81,1206.95
291,-121.00000,46.80000,2884.19,879.10
292,-120.90000,46.80000,1887.27,575.24
293,-120.50000,46.50000,935.89,285.26
294,-81.70000,38.50000,929.49,283.31
295,-81.50000,38.40000,736.15,224.38
296,-81.60000,38.40000,821.78,250.48
297,-81.50000,38.30000,1144.78,348.93
298,-81.80000,38.30000,751.25,228.98
299,-81.40000,38.30000,1394.98,425.19
300,-81.60000,38.50000,815.29,248.50
301,-81.30000,38.20000,1008.99,307.54
302,-81.30000,38.50000,1005.22,306.39
303,-81.40000,38.10000,1754.30,534.71
304,-81.40000,38.20000,1028.71,313.55
305,-81.50000,38.10000,1141.14,347.82
306,-81.70000,38.20000,984.02,299.93
307,-81.80000,38.40000,983.69,299.83
308,-81.40000,38.50000,1105.41,336.93
309,-77.90000,39.30000,528.28,161.02
310,-77.80000,39.30000,400.69,122.13
311,-77.80000,39.20000,1381.73,421.15
312,-81.60000,38.30000,1163.94,354.77
313,-77.90000,39.20000,470.44,143.39
314,-81.70000,38.70000,785.37,239.38
315,-80.70000,39.00000,1173.00,357.53
316,-80.50000,39.00000,1135.11,345.98
317,-82.20000,38.30000,560.27,170.77
318,-81.90000,38.20000,1034.88,315.43
319,-82.00000,38.30000,741.34,225.96
320,-81.60000,38.60000,901.84,274.88
321,-81.80000,37.80000,2004.53,610.98
322,-81.80000,38.90000,810.14,246.93
323,-82.00000,37.90000,916.80,279.44
324,-81.60000,38.80000,680.05,207.28
325,-81.60000,37.40000,1630.02,496.83
326,-81.40000,37.40000,2749.97,838.19
327,-81.50000,37.40000,2294.82,699.46
328,-81.80000,37.50000,1364.47,415.89
329,-81.40000,37.30000,2639.44,804.50
330,-81.60000,37.20000,2361.88,719.90
331,-81.60000,37.30000,1961.55,597.88
332,-80.10000,39.50000,907.09,276.48
333,-80.30000,39.50000,1113.02,339.25
334,-80.20000,39.60000,1167.29,355.79
335,-80.20000,39.40000,957.68,291.90
336,-80.70000,39.90000,1132.32,345.13
337,-80.40000,39.30000,1039.96,316.98
338,-82.20000,38.60000,575.95,175.55
339,-82.10000,38.80000,642.39,195.80
340,-81.10000,37.40000,2389.11,728.20
341,-81.20000,37.40000,2584.02,787.61
342,-78.90000,39.30000,941.83,287.07
343,-82.10000,37.70000,1870.05,569.99
344,-82.20000,37.70000,1327.03,404.48
345,-80.00000,39.60000,1237.73,377.26
346,-79.90000,39.60000,1468.83,447.70
347,-80.30000,39.60000,1532.38,467.07
348,-80.30000,39.40000,932.68,284.28
349,-80.20000,39.70000,1508.66,459.84
350,-79.80000,39.70000,1524.80,464.76
351,-80.70000,37.70000,1846.36,562.77
352,-78.20000,39.60000,765.55,233.34
353,-80.20000,39.30000,1194.03,363.94
354,-78.40000,39.60000,769.98,234.69
355,-78.10000,39.60000,948.75,289.18
356,-78.30000,39.50000,884.94,269.73
357,-81.20000,38.30000,1303.38,397.27
358,-80.50000,38.20000,3596.46,1096.20
359,-80.80000,38.30000,2057.45,627.11
360,-80.60000,38.20000,2408.17,734.01
361,-80.60000,40.20000,1110.86,338.59
362,-80.60000,40.10000,1111.38,338.75
363,-80.60000,39.30000,1262.40,384.78
364,-79.20000,38.80000,2004.53,610.98
365,-79.50000,38.80000,3241.27,987.94
366,-79.30000,38.80000,2432.28,741.36
367,-79.30000,38.70000,2069.49,630.78
368,-81.20000,39.40000,627.10,191.14
369,-79.90000,38.40000,2896.85,882.96
370,-80.10000,38.30000,3680.15,1121.71
371,-80.40000,39.40000,1166.60,355.58
372,-79.90000,39.40000,1270.18,387.15
373,-79.70000,39.50000,2109.88,643.09
374,-79.80000,39.30000,1449.93,441.94
375,-79.60000,39.60000,1870.08,570.00
376,-79.70000,39.30000,1902.30,579.82
377,-79.00000,39.10000,1115.09,339.88
378,-81.90000,38.50000,797.61,243.11
379,-79.00000,39.00000,1230.64,375.10
380,-81.20000,37.60000,2639.73,804.59
381,-81.20000,37.80000,2401.64,732.02
382,-81.40000,37.90000,2212.83,674.47
383,-81.40000,37.80000,1889.93,576.05
384,-81.10000,37.70000,2729.59,831.98
385,-81.10000,37.80000,2348.65,715.87
386,-81.30000,37.70000,2639.86,804.63
387,-81.30000,37.60000,2377.33,724.61
388,-81.20000,37.70000,2449.34,746.56
389,-81.10000,37.90000,2233.63,680.81
390,-81.30000,37.90000,2516.01,766.88
391,-79.90000,38.90000,2231.30,680.10
392,-79.80000,38.90000,2782.61,848.14
393,-79.90000,38.80000,2004.72,611.04
394,-79.80000,38.80000,3634.42,1107.77
395,-79.70000,38.90000,2392.75,729.31
396,-79.50000,38.90000,3149.18,959.87
397,-81.20000,39.20000,928.58,283.03
398,-81.30000,38.80000,1094.42,333.58
399,-81.40000,38.90000,1022.90,311.78
400,-81.50000,38.70000,962.04,293.23
401,-79.10000,39.00000,1049.64,319.93
402,-81.40000,38.60000,1068.54,325.69
403,-80.70000,37.60000,1904.17,580.39
404,-80.90000,37.60000,1467.13,447.18
405,-80.90000,37.70000,2295.31,699.61
406,-80.80000,37.60000,1939.86,591.27
407,-80.00000,39.30000,1490.22,454.22
408,-79.70000,39.10000,2243.77,683.90
409,-79.60000,39.10000,3481.27,1061.09
410,-79.80000,39.10000,2169.26,661.19
411,-80.60000,40.40000,959.61,292.49
412,-79.50000,39.00000,2598.98,792.17
413,-79.70000,39.20000,2391.50,728.93
414,-81.10000,39.50000,876.51,267.16
415,-80.90000,39.50000,887.53,270.52
416,-80.10000,39.00000,1946.42,593.27
417,-80.30000,38.90000,1504.69,458.63
418,-82.40000,38.20000,900.00,274.32
419,-80.60000,40.50000,858.99,261.82
420,-82.50000,38.10000,940.09,286.54
421,-82.50000,38.30000,848.13,258.51
422,-82.50000,38.40000,557.64,169.97
423,-80.60000,40.60000,1179.79,359.60
424,-82.40000,38.30000,588.85,179.48
425,-82.40000,37.90000,801.08,244.17
426,-80.40000,38.50000,2615.91,797.33
427,-80.60000,38.50000,1765.03,537.98
428,-80.30000,38.50000,2741.67,835.66
429,-80.40000,38.40000,2665.58,812.47
430,-80.50000,40.40000,1221.42,372.29
431,-80.70000,39.60000,1235.70,376.64
432,-81.40000,39.10000,672.80,205.07
433,-81.50000,39.20000,583.33,177.80
434,-81.30000,39.30000,676.90,206.32
435,-81.50000,39.30000,802.10,244.48
436,-81.70000,39.10000,678.81,206.90
437,-81.50000,37.60000,2037.53,621.04
438,-81.40000,37.60000,2010.01,612.65
439,-81.50000,37.70000,1932.38,588.99
440,-81.40000,37.50000,2212.30,674.31
441,-81.60000,37.70000,1846.36,562.77
442,-81.60000,37.60000,1721.62,524.75
443,-81.70000,37.70000,2676.02,815.65
444,-81.40000,37.70000,2457.41,749.02
445,-78.40000,39.20000,1308.86,398.94
446,-78.70000,39.50000,954.00,290.78
447,-78.70000,39.40000,901.71,274.84
448,-78.60000,39.30000,1121.23,341.75
449,-78.50000,39.20000,862.80,262.98
450,-78.80000,39.30000,760.14,231.69
451,-78.50000,39.30000,1559.12,475.22
452,-78.70000,39.30000,1399.08,426.44
453,-78.60000,39.20000,954.33,290.88
454,-78.50000,39.50000,567.16,172.87
455,-80.70000,38.00000,3174.97,967.73
456,-80.80000,38.00000,2806.92,855.55
457,-80.10000,38.00000,2323.06,708.07
458,-80.50000,37.80000,1970.73,600.68
459,-80.40000,37.90000,2294.00,699.21
460,-80.30000,37.90000,2704.13,824.22
461,-79.30000,39.00000,2816.17,858.37
462,-79.20000,38.90000,1133.17,345.39
463,-79.20000,39.00000,1069.09,325.86
464,-80.90000,38.90000,1102.20,335.95
465,-81.00000,38.80000,1157.12,352.69
466,-81.20000,37.90000,2084.45,635.34
467,-81.20000,38.10000,1314.76,400.74
468,-81.10000,38.00000,2100.72,640.30
469,-80.80000,39.30000,1190.55,362.88
470,-80.70000,39.30000,974.64,297.07
471,-81.10000,38.50000,1239.96,377.94
472,-81.10000,38.90000,848.29,258.56
473,-81.10000,38.80000,874.64,266.59
474,-82.20000,38.50000,763.85,232.82
475,-82.20000,38.40000,607.02,185.02
476,-82.10000,38.50000,815.85,248.67
477,-80.60000,40.30000,1039.53,316.85
478,-81.80000,38.10000,812.57,247.67
479,-81.60000,38.00000,1694.88,516.60
480,-81.70000,38.00000,1281.50,390.60
481,-81.90000,38.00000,1464.90,446.50
482,-81.50000,38.00000,1666.93,508.08
483,-81.70000,37.90000,1883.20,574.00
484,-78.00000,39.50000,577.00,175.87
485,-77.90000,39.50000,358.23,109.19
486,-78.00000,39.60000,424.44,129.37
487,-77.90000,39.40000,494.29,150.66
488,-78.10000,39.50000,639.86,195.03
489,-80.00000,39.10000,1982.35,604.22
490,-80.00000,39.20000,1273.03,388.02
491,-79.90000,39.00000,2397.38,730.72
492,-80.00000,39.00000,2147.57,654.58
493,-80.10000,39.10000,1419.32,432.61
494,-79.90000,39.30000,1441.11,439.25
495,-78.20000,39.20000,847.51,258.32
496,-90.60000,46.20000,1519.06,463.01
497,-91.80000,44.20000,656.53,200.11
498,-92.80000,45.80000,879.07,267.94
499,-89.40000,43.60000,789.30,240.58
500,-89.40000,43.40000,839.67,255.93
