longitude,latitude
-71.2,42.5
-71.3,42.4
-71.1,42.5
-70.1,41.3
-70.2,41.3
-71.5,42.0
-71.0,42.2
-70.8,42.3
-70.8,42.2
-71.2,42.2
-71.1,42.1
-70.9,42.3
-70.9,42.2
-71.0,42.1
-70.7,42.0
-70.6,42.1
-71.0,42.0
-70.9,42.0
-71.0,41.8
-70.7,42.1
-70.7,42.2
-70.9,41.9
-70.6,41.9
-70.6,42.0
-71.0,42.3
-71.0,42.4
-71.8,42.6
-71.8,42.5
-71.7,42.5
-72.0,42.1
-71.3,42.5
-70.6,41.7
-70.6,41.6
-70.7,41.5
-70.7,41.7
-70.8,41.7
-70.2,42.1
-70.2,42.0
-71.2,41.7
-71.1,41.5
-83.4,45.1
-83.9,43.7
-86.2,44.7
-86.7,41.8
-85.2,42.3
-84.6,42.8
-83.6,43.0
-85.6,44.8
-84.5,42.7
-83.8,42.5
-82.8,42.6
-82.9,42.5
-84.3,43.6
-84.2,43.6
-84.2,43.7
-83.4,41.8
-83.4,41.9
-83.3,42.5
-83.4,42.5
-84.0,43.4
-84.1,43.5
-82.6,42.7
-82.6,42.6
-82.7,42.6
-82.5,42.7
-82.5,42.8
-83.8,42.3
-83.3,42.3
-83.2,42.3
-83.2,42.4
-83.3,42.4
-83.2,42.1
-83.2,42.5
-83.3,44.8
-86.2,43.1
-83.9,42.9
-84.1,43.0
-85.6,42.3
-83.9,43.6
-84.0,43.6
-85.5,42.3
-85.9,43.9
-84.0,42.4
-85.7,43.4
-85.5,42.2
-85.6,42.2
-84.1,43.4
-83.0,42.6
-85.2,42.6
-87.5,45.2
-87.0,45.9
-86.0,42.3
-84.4,42.9
-84.1,41.9
-84.8,43.6
-84.7,43.7
-84.4,43.6
-86.0,42.8
-93.1,45.2
-93.9,44.9
-94.3,46.2
-93.4,44.8
-93.4,44.9
-93.6,44.2
-96.8,47.3
-96.7,47.4
-95.0,44.6
-92.1,46.8
-93.6,44.8
-93.6,44.7
-93.4,44.7
-93.2,44.1
-92.8,44.8
-93.0,44.9
-92.1,44.0
-94.6,46.2
-93.3,44.1
-93.4,45.3
-93.0,45.3
-93.1,44.9
-93.3,44.8
-96.8,47.2
-97.0,47.9
-92.8,45.0
-92.8,44.9
-91.6,44.0
-88.5,34.9
-88.5,35.0
-89.6,33.1
-91.0,34.0
-91.2,33.6
-91.1,33.7
-89.3,34.0
-88.7,33.6
-90.7,34.1
-89.4,32.4
-89.3,31.1
-89.4,31.4
-89.3,31.3
-88.8,31.1
-89.8,33.7
-89.8,33.8
-90.3,32.2
-90.3,32.3
-90.2,32.3
-90.2,32.4
-90.1,32.4
-90.2,32.2
-89.2,31.7
-89.5,34.3
-88.7,32.4
-88.7,34.3
-90.2,33.4
-90.5,31.6
-88.4,33.5
-90.0,32.6
-90.1,32.6
-89.5,34.8
-89.5,30.7
-89.6,30.6
-89.7,30.5
-90.3,34.3
-90.0,32.4
-90.0,32.2
-90.1,32.1
-90.1,32.3
-90.0,32.3
-89.8,32.3
-90.9,32.3
-90.9,32.4
-91.1,33.5
-91.1,33.4
-91.0,33.4
-90.4,32.9
-90.5,32.9
-88.3,33.6
-91.0,32.5
-90.9,32.1
-90.8,32.4
-90.7,32.4
-90.3,33.0
-91.1,32.9
-90.8,32.5
-90.9,32.0
-91.5,31.2
-91.5,31.1
-90.2,34.3
-91.3,31.1
-89.4,31.7
-90.3,34.8
-89.4,30.4
-89.3,31.4
-88.7,34.8
-88.7,33.5
-89.9,35.0
-88.6,30.4
-88.7,30.4
-88.9,30.4
-88.9,30.5
-89.4,30.3
-89.3,30.3
-89.0,30.4
-89.0,30.5
-89.1,30.5
-89.1,30.4
-89.6,30.3
-89.6,30.2
-89.5,30.2
-89.4,30.2
-89.2,30.3
-89.3,30.4
-89.2,30.4
-88.8,30.4
-88.6,30.5
-88.5,30.5
-88.6,30.6
-88.7,30.3
-88.5,30.4
-89.1,30.3
-88.5,30.3
-88.6,30.3
-94.8,39.8
-95.0,39.5
-95.1,39.5
-94.9,39.7
-90.4,36.7
-91.8,38.7
-93.4,39.3
-93.5,39.3
-91.1,37.0
-94.4,38.6
-93.1,39.4
-93.2,39.5
-93.2,37.0
-92.3,44.5
-92.2,38.6
-94.1,40.0
-90.7,38.5
-95.3,40.1
-91.9,36.7
-94.5,39.1
-94.6,39.0
-94.5,39.0
-94.1,39.1
-90.7,38.9
-94.5,36.6
-94.5,36.5
-91.5,39.9
-91.4,39.7
-89.6,36.6
-91.8,38.0
-91.1,39.5
-90.8,39.3
-90.9,39.4
-91.0,39.4
-94.7,39.2
-92.2,37.8
-91.3,39.7
-90.6,36.6
-90.5,38.9
-90.7,38.8
-90.5,38.8
-90.4,38.9
-90.3,38.9
-90.6,38.8
-90.6,38.9
-90.5,38.7
-90.3,38.5
-90.3,38.7
-90.5,38.5
-90.2,38.7
-90.3,38.6
-90.6,38.5
-90.3,38.8
-90.4,38.8
-90.4,38.6
-90.4,38.7
-90.5,38.6
-93.2,36.7
-90.7,37.2
-90.7,37.1
-90.4,36.9
-94.5,37.0
-91.1,38.2
-93.7,38.6
-94.4,38.8
-94.5,37.1
-89.3,36.7
-89.2,36.7
-89.4,36.8
-89.2,36.9
-89.3,36.9
-91.5,40.3
-91.4,38.0
-91.6,38.7
-94.4,37.2
-90.5,38.4
-90.4,38.5
-90.5,38.2
-90.4,38.3
-92.0,37.9
-92.4,37.7
-92.1,37.8
-90.9,36.6
-89.8,37.0
-90.2,36.9
-89.5,36.8
-90.8,39.2
-91.1,39.1
-90.9,38.9
-95.4,40.1
-90.2,38.9
-90.6,38.1
-111.8,47.5
-105.9,46.4
-105.8,46.4
-109.4,47.0
-109.4,47.1
-112.0,46.7
-112.0,46.6
-113.5,47.2
-108.5,46.4
-109.5,45.5
-106.4,48.1
-108.5,45.7
-104.6,47.2
-108.5,45.8
-107.6,45.8
-115.6,48.4
-106.8,48.2
-106.6,48.2
-100.2,40.9
-96.5,41.5
-96.5,41.4
-96.9,40.5
-98.3,40.9
-100.8,41.1
-96.0,41.1
-100.5,41.1
-95.8,40.9
-95.9,40.9
-95.9,40.8
-96.5,41.6
-103.1,41.2
-95.4,40.0
-96.6,40.8
-96.2,41.3
-96.2,41.2
-96.0,41.2
-114.6,35.2
-115.2,36.0
-119.6,38.9
-119.7,38.9
-119.7,39.0
-116.0,36.2
-119.8,39.3
-119.8,39.7
-119.7,39.5
-119.8,39.5
-71.5,43.5
-71.2,44.1
-71.3,44.1
-72.3,42.9
-72.2,43.1
-72.2,43.2
-71.7,43.6
-71.6,43.7
-71.5,42.7
-71.7,43.0
-71.3,42.8
-71.7,43.4
-71.8,43.3
-70.8,43.0
-70.9,43.1
-70.9,43.2
-71.5,43.0
-71.0,43.2
-74.5,39.4
-74.6,39.3
-74.2,41.0
-74.0,40.9
-74.0,41.0
-74.1,40.8
-74.1,40.9
-74.0,40.8
-74.1,41.0
-74.1,41.1
-74.2,41.1
-74.9,40.1
-75.0,40.0
-74.9,40.0
-75.1,40.0
-75.1,39.9
-75.0,39.9
-74.8,39.8
-74.9,39.0
-74.9,39.1
-74.7,39.2
-75.3,39.3
-74.2,40.8
-74.2,40.9
-74.2,40.7
-74.3,40.8
-74.3,40.7
-74.1,40.7
-74.3,40.9
-75.4,39.8
-75.2,39.9
-75.2,39.8
-75.1,39.8
-74.1,40.6
-74.0,40.7
-75.1,40.6
-74.9,40.6
-74.9,40.4
-74.9,40.5
-74.7,40.2
-74.7,40.3
-74.8,40.3
-74.2,40.6
-74.5,40.6
-74.4,40.5
-74.4,40.6
-74.4,40.4
-74.5,40.5
-74.6,40.5
-74.3,40.5
-74.5,40.4
-74.6,40.4
-74.0,40.4
-74.4,40.3
-74.2,40.4
-74.1,40.4
-74.0,40.3
-74.1,40.3
-74.0,40.2
-74.0,40.1
-74.2,40.5
-74.1,40.1
-74.5,40.9
-74.4,40.8
-74.4,40.9
-74.5,40.8
-74.7,40.8
-74.5,40.7
-74.3,41.0
-74.2,39.8
-74.1,40.0
-74.1,39.9
-74.2,39.7
-74.3,39.6
-74.3,41.1
-74.4,41.1
-74.4,41.2
-74.7,40.6
-74.6,40.7
-74.7,40.5
-74.6,40.6
-74.8,40.5
-74.7,40.4
-74.7,40.7
-74.3,40.6
-74.4,40.7
-75.1,40.8
-74.8,40.9
-75.2,40.7
-75.2,40.8
-75.2,40.6
-75.1,40.9
-75.0,40.8
-75.0,40.7
-75.1,40.4
-75.0,40.4
-74.6,39.6
-74.7,41.2
-74.1,39.8
-74.1,39.7
-74.2,39.6
-74.4,39.4
-74.8,40.1
-74.9,38.9
-74.8,40.2
-74.8,40.4
-74.8,39.0
-74.8,39.1
-74.5,39.3
-106.7,35.1
-106.5,35.2
-104.5,33.4
-103.2,34.4
-106.8,32.3
-106.7,32.0
-107.2,32.7
-103.1,32.7
-106.0,32.9
-104.3,33.1
-73.8,42.5
-73.9,42.7
-75.9,42.1
-75.9,42.2
