"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
105,-81.90000,29.70000,85.30,26.00
106,-81.90000,29.80000,89.47,27.27
107,-82.00000,29.70000,110.70,33.74
108,-83.30000,29.80000,26.57,8.10
109,-86.00000,30.80000,189.99,57.91
110,-80.90000,28.40000,12.86,3.92
111,-81.90000,32.40000,156.30,47.64
112,-82.10000,31.40000,81.14,24.73
113,-81.30000,31.40000,-4.46,-1.36
114,-83.30000,34.80000,1443.24,439.90
115,-83.40000,34.90000,2279.07,694.66
116,-84.10000,34.70000,2432.84,741.53
117,-84.90000,32.90000,842.68,256.85
118,-82.90000,31.60000,230.45,70.24
119,-84.30000,33.40000,898.62,273.90
120,-84.60000,31.60000,271.39,82.72
121,-155.80000,19.90000,1077.33,328.37
122,-113.80000,44.50000,5399.38,1645.73
123,-89.80000,40.10000,499.90,152.37
124,-89.60000,42.40000,899.21,274.08
125,-88.90000,42.20000,812.89,247.77
126,-89.30000,37.30000,522.18,159.16
127,-89.10000,37.90000,414.27,126.27
128,-87.50000,40.80000,657.41,200.38
129,-85.90000,40.40000,858.99,261.82
130,-85.70000,41.70000,869.88,265.14
131,-92.40000,42.40000,931.10,283.80
132,-91.90000,40.70000,689.99,210.31
133,-91.50000,41.80000,771.59,235.18
134,-92.40000,43.40000,1313.78,400.44
135,-97.50000,37.80000,1368.67,417.17
136,-83.80000,38.10000,820.93,250.22
137,-83.90000,36.70000,1205.94,367.57
138,-88.20000,37.10000,392.68,119.69
139,-82.90000,37.20000,1438.29,438.39
140,-92.00000,31.80000,164.99,50.29
141,-86.60000,35.50000,778.05,237.15
142,-92.40000,30.90000,96.42,29.39
143,-91.20000,30.20000,10.70,3.26
144,-91.10000,30.10000,5.77,1.76
145,-93.30000,32.10000,222.64,67.86
146,-91.70000,32.40000,78.71,23.99
147,-89.20000,38.30000,532.35,162.26
148,-90.30000,30.30000,-0.62,-0.19
149,-92.70000,29.70000,1.44,0.44
150,-69.10000,44.20000,182.58,55.65
151,-70.70000,43.70000,509.81,155.39
152,-83.00000,42.70000,650.10,198.15
153,-86.40000,43.90000,760.70,231.86
154,-93.00000,45.50000,912.47,278.12
155,-92.70000,43.60000,1373.59,418.67
156,-93.40000,44.20000,1085.76,330.94
157,-92.80000,44.10000,1249.70,380.91
158,-95.00000,45.90000,1398.10,426.14
159,-90.00000,47.80000,602.85,183.75
160,-95.90000,47.20000,1274.97,388.61
161,-89.60000,34.80000,455.09,138.71
162,-89.70000,34.90000,345.28,105.24
163,-90.90000,32.70000,88.98,27.12
164,-89.90000,32.60000,356.99,108.81
165,-89.90000,34.70000,269.32,82.09
166,-93.60000,39.30000,679.10,206.99
167,-94.30000,38.70000,928.15,282.90
168,-94.30000,40.20000,900.30,274.41
169,-89.70000,36.10000,255.91,78.00
170,-93.40000,37.10000,1200.59,365.94
171,-111.30000,47.00000,4741.21,1445.12
172,-99.50000,40.70000,2295.47,699.66
173,-96.20000,40.50000,1056.43,322.00
174,-99.40000,41.30000,2311.91,704.67
175,-97.80000,41.80000,1910.60,582.35
176,-115.90000,36.10000,2815.19,858.07
177,-71.80000,44.30000,716.34,218.34
178,-107.40000,33.10000,4887.96,1489.85
179,-106.90000,34.00000,4716.96,1437.73
180,-78.90000,42.70000,721.59,219.94
181,-78.20000,43.40000,245.47,74.82
182,-75.70000,44.60000,336.29,102.50
183,-75.60000,44.60000,325.26,99.14
184,-73.70000,44.00000,1030.81,314.19
185,-76.30000,44.10000,334.74,102.03
186,-80.70000,35.40000,718.01,218.85
187,-81.00000,35.40000,737.76,224.87
188,-82.20000,35.60000,1957.51,596.65
189,-79.70000,35.90000,836.06,254.83
190,-81.90000,35.30000,985.89,300.50
191,-83.00000,35.10000,3291.90,1003.37
192,-80.10000,35.30000,412.43,125.71
193,-79.30000,35.30000,336.38,102.53
194,-84.20000,39.00000,902.85,275.19
195,-84.80000,40.30000,1020.54,311.06
196,-83.00000,40.40000,957.81,291.94
197,-83.30000,39.70000,909.35,277.17
198,-83.90000,41.00000,754.40,229.94
199,-82.40000,39.90000,935.53,285.15
200,-94.70000,36.70000,1030.54,314.11
201,-95.60000,36.90000,718.93,219.13
202,-123.90000,44.70000,796.82,242.87
203,-80.00000,42.20000,570.28,173.82
204,-79.40000,41.60000,1202.72,366.59
205,-80.40000,39.80000,1285.24,391.74
206,-80.40000,40.90000,981.59,299.19
207,-76.50000,41.30000,1950.56,594.53
208,-81.80000,33.50000,397.47,121.15
209,-79.80000,33.00000,39.90,12.16
210,-80.00000,33.20000,63.48,19.35
211,-79.90000,34.20000,137.99,42.06
212,-83.10000,34.90000,1349.28,411.26
213,-80.30000,34.00000,148.95,45.40
214,-79.50000,33.70000,54.95,16.75
215,-82.10000,35.00000,802.49,244.60
216,-97.20000,45.00000,1778.67,542.14
217,-87.20000,35.70000,542.29,165.29
218,-86.60000,35.70000,786.48,239.72
219,-84.30000,35.60000,958.46,292.14
220,-82.50000,36.20000,1538.55,468.95
221,-83.80000,35.90000,988.71,301.36
222,-97.60000,28.20000,89.99,27.43
223,-96.80000,28.50000,2.33,0.71
224,-96.70000,29.50000,248.16,75.64
225,-96.60000,29.90000,257.22,78.40
226,-106.60000,32.00000,3825.53,1166.02
227,-98.30000,26.50000,198.85,60.61
228,-96.00000,33.30000,591.70,180.35
229,-97.20000,29.30000,307.38,93.69
230,-95.90000,31.60000,293.60,89.49
231,-95.70000,32.70000,443.04,135.04
232,-97.00000,28.70000,29.10,8.87
233,-98.40000,30.20000,1326.71,404.38
234,-99.80000,29.90000,2113.68,644.25
235,-94.30000,30.80000,260.10,79.28
236,-94.50000,30.80000,271.42,82.73
237,-97.80000,26.90000,24.25,7.39
238,-99.80000,30.40000,2116.01,644.96
239,-102.00000,32.00000,2748.16,837.64
240,-110.80000,39.60000,5602.33,1707.59
241,-111.80000,40.00000,4775.20,1455.48
242,-73.20000,43.50000,519.49,158.34
243,-72.90000,43.50000,922.80,281.27
244,-72.60000,43.20000,1294.88,394.68
245,-72.90000,42.90000,2013.16,613.61
246,-73.40000,43.90000,132.97,40.53
247,-72.30000,44.90000,1302.17,396.90
248,-72.20000,45.00000,681.59,207.75
249,-78.90000,37.00000,407.51,124.21
250,-80.50000,37.20000,1900.20,579.18
251,-80.80000,36.80000,2516.34,766.98
252,-81.90000,37.00000,2178.15,663.90
253,-118.60000,48.80000,2492.49,759.71
254,-124.10000,47.10000,62.66,19.10
255,-123.70000,46.40000,569.91,173.71
256,-124.00000,46.50000,5.31,1.62
257,-122.40000,46.90000,653.38,199.15
258,-122.30000,48.60000,469.91,143.23
259,-82.20000,38.10000,780.54,237.91
260,-81.90000,37.50000,959.84,292.56
261,-80.90000,38.30000,1545.05,470.93
262,-87.50000,44.90000,579.89,176.75
263,-89.20000,44.90000,1249.02,380.70
264,-90.10000,43.20000,721.75,219.99
265,-88.20000,43.10000,851.80,259.63
266,-91.70000,44.30000,768.27,234.17
267,-90.40000,42.80000,1078.41,328.70
268,-67.20000,18.50000,0.00,0.00
269,-65.40000,18.20000,-9999,-9999
270,-86.60000,33.80000,870.31,265.27
271,-88.40000,32.20000,261.38,79.67
272,-85.60000,34.40000,1343.08,409.37
273,-85.50000,31.10000,263.81,80.41
274,-87.50000,34.90000,639.73,194.99
275,-87.10000,34.90000,578.77,176.41
276,-87.90000,32.50000,79.36,24.19
277,-86.90000,34.50000,613.29,186.93
278,-87.80000,33.10000,365.98,111.55
279,-87.40000,33.20000,426.54,130.01
280,-87.70000,33.30000,239.57,73.02
281,-87.30000,32.10000,150.95,46.01
282,-87.10000,34.10000,798.82,243.48
283,-150.00000,62.10000,365.09,111.28
284,-149.60000,61.30000,363.02,110.65
285,-147.60000,64.90000,967.26,294.82
286,-149.50000,60.20000,3379.56,1030.09
287,-151.30000,60.70000,170.80,52.06
288,-112.20000,33.40000,990.85,302.01
289,-112.60000,33.40000,951.35,289.97
290,-110.60000,34.40000,6672.67,2033.83
291,-109.90000,31.50000,5426.87,1654.11
292,-111.70000,35.20000,7335.93,2235.99
293,-90.90000,35.80000,245.93,74.96
294,-92.80000,33.70000,112.43,34.27
295,-90.50000,34.80000,188.02,57.31
296,-90.40000,36.20000,291.01,88.70
297,-91.30000,36.30000,520.70,158.71
298,-91.60000,36.30000,509.88,155.41
299,-91.60000,35.90000,-9999,-9999
300,-94.30000,36.00000,1095.83,334.01
301,-94.40000,35.90000,1395.31,425.29
302,-94.20000,35.90000,1590.29,484.72
303,-92.50000,33.60000,225.46,68.72
304,-92.30000,34.60000,318.11,96.96
305,-90.80000,35.50000,233.99,71.32
306,-91.40000,33.30000,117.95,35.95
307,-91.00000,34.50000,169.16,51.56
308,-120.90000,38.50000,-9999,-9999
309,-120.20000,38.80000,6578.64,2005.17
310,-119.40000,36.80000,500.33,152.50
311,-124.00000,40.10000,764.99,233.17
312,-116.00000,32.70000,732.51,223.27
313,-118.50000,35.60000,2488.91,758.62
314,-118.20000,34.80000,2346.62,715.25
315,-119.50000,38.60000,5055.18,1540.82
316,-121.80000,36.60000,481.36,146.72
317,-121.10000,38.80000,391.73,119.40
318,-117.20000,33.90000,1498.56,456.76
319,-116.90000,33.90000,2321.49,707.59
320,-117.20000,33.60000,1555.54,474.13
321,-121.10000,38.50000,178.67,54.46
322,-117.00000,32.90000,1002.49,305.56
323,-121.80000,38.10000,158.89,48.43
324,-121.90000,38.30000,53.94,16.44
325,-122.60000,38.50000,1635.99,498.65
326,-121.40000,37.40000,1881.43,573.46
327,-119.40000,36.60000,356.79,108.75
328,-122.10000,38.90000,531.43,161.98
329,-105.40000,39.90000,8949.18,2727.71
330,-104.90000,39.40000,6209.25,1892.58
331,-105.40000,40.70000,7429.53,2264.52
332,-108.40000,39.10000,4693.93,1430.71
333,-72.90000,41.90000,687.73,209.62
334,-73.40000,41.80000,430.84,131.32
335,-72.70000,41.40000,294.69,89.82
336,-71.90000,41.70000,362.96,110.63
337,-75.40000,39.00000,12.30,3.75
338,-82.10000,28.70000,70.24,21.41
339,-86.20000,30.80000,176.35,53.75
340,-85.90000,30.50000,26.74,8.15
341,-71.90000,43.50000,996.98,303.88
342,-80.80000,27.70000,28.22,8.60
343,-83.90000,30.50000,179.07,54.58
344,-85.00000,30.40000,39.53,12.05
345,-82.40000,28.80000,94.29,28.74
346,-82.70000,30.30000,117.09,35.69
347,-82.60000,30.00000,83.30,25.39
348,-87.40000,30.90000,148.36,45.22
349,-81.50000,26.70000,19.23,5.86
350,-84.40000,34.50000,1312.30,399.99
351,-83.40000,35.00000,2244.32,684.07
352,-84.30000,33.20000,836.48,254.96
353,-84.40000,33.40000,778.90,237.41
354,-84.20000,31.10000,335.07,102.13
355,-84.70000,34.30000,1301.44,396.68
356,-83.80000,33.40000,688.94,209.99
357,-84.50000,31.10000,118.54,36.13
358,-82.70000,31.50000,196.49,59.89
359,-155.00000,19.70000,27.99,8.53
360,-155.10000,19.80000,316.50,96.47
361,-116.70000,43.60000,2581.20,786.75
362,-116.50000,47.30000,3134.15,955.29
363,-116.50000,47.60000,2670.64,814.01
364,-116.40000,46.50000,1036.78,316.01
365,-116.80000,44.00000,2200.53,670.72
366,-114.70000,42.90000,3575.46,1089.80
367,-116.90000,47.50000,2564.17,781.56
368,-112.40000,42.80000,5038.81,1535.83
369,-89.60000,37.70000,586.94,178.90
370,-88.20000,39.00000,559.48,170.53
371,-90.10000,42.00000,600.66,183.08
372,-90.00000,42.10000,745.34,227.18
373,-90.30000,40.10000,435.93,132.87
374,-90.10000,40.40000,576.84,175.82
375,-90.40000,39.50000,653.25,199.11
376,-88.00000,40.90000,658.20,200.62
377,-88.00000,40.80000,-9999,-9999
378,-87.70000,40.90000,634.78,193.48
379,-88.40000,41.10000,629.79,191.96
380,-90.00000,38.90000,478.51,145.85
381,-88.70000,37.30000,407.15,124.10
382,-89.60000,39.30000,640.12,195.11
383,-88.70000,39.80000,688.52,209.86
384,-89.80000,38.40000,418.44,127.54
385,-90.60000,40.10000,644.00,196.29
386,-89.60000,40.40000,535.50,163.22
387,-87.60000,40.30000,665.49,202.84
388,-87.80000,41.40000,737.37,224.75
389,-86.40000,39.00000,808.27,246.36
390,-85.70000,39.30000,746.52,227.54
391,-86.50000,40.30000,826.35,251.87
392,-87.20000,38.80000,453.31,138.17
393,-86.00000,41.60000,804.79,245.30
394,-85.80000,41.50000,815.03,248.42
395,-85.10000,39.70000,867.62,264.45
396,-87.00000,41.20000,669.00,203.91
397,-85.80000,38.80000,535.73,163.29
398,-84.80000,40.20000,1104.76,336.73
399,-87.50000,38.60000,466.40,142.16
400,-87.30000,38.80000,454.30,138.47
401,-87.30000,41.40000,691.93,210.90
402,-95.60000,41.10000,1046.65,319.02
403,-93.00000,42.00000,1020.01,310.90
404,-93.10000,41.40000,785.96,239.56
405,-92.40000,41.20000,835.89,254.78
406,-91.80000,41.70000,820.01,249.94
407,-93.20000,41.70000,781.82,238.30
408,-96.00000,41.70000,1016.34,309.78
409,-91.00000,41.00000,530.41,161.67
410,-90.80000,41.80000,661.19,201.53
411,-91.20000,42.90000,-9999,-9999
412,-98.80000,38.50000,1831.14,558.13
413,-98.10000,38.20000,1606.69,489.72
414,-98.20000,38.30000,1653.81,504.08
415,-98.00000,37.80000,1558.40,475.00
416,-100.70000,37.30000,2795.24,851.99
417,-94.90000,38.80000,1053.05,320.97
418,-94.80000,37.20000,914.14,278.63
419,-97.20000,37.20000,1137.20,346.62
420,-95.60000,39.30000,1095.51,333.91
421,-83.70000,37.10000,1212.96,369.71
422,-84.40000,37.50000,1107.51,337.57
423,-84.60000,37.60000,-9999,-9999
424,-84.50000,37.70000,899.02,274.02
425,-85.10000,38.00000,756.00,230.43
426,-84.10000,38.30000,843.70,257.16
427,-82.90000,38.10000,835.93,254.79
428,-83.10000,36.90000,3073.95,936.94
429,-83.00000,38.20000,969.78,295.59
430,-91.90000,31.20000,40.81,12.44
431,-93.40000,32.30000,150.98,46.02
432,-92.90000,32.60000,311.38,94.91
433,-93.70000,32.70000,213.78,65.16
434,-92.00000,32.20000,62.53,19.06
435,-93.10000,32.80000,344.95,105.14
436,-91.60000,31.70000,52.72,16.07
437,-92.70000,32.40000,244.82,74.62
438,-93.20000,31.60000,155.38,47.36
439,-70.60000,44.00000,501.05,152.72
440,-70.40000,43.70000,100.98,30.78
441,-69.70000,44.10000,194.46,59.27
442,-70.00000,44.40000,597.61,182.15
443,-68.20000,47.00000,591.31,180.23
444,-68.30000,47.40000,643.24,196.06
445,-67.90000,46.70000,660.43,201.30
446,-69.00000,44.60000,156.76,47.78
447,-69.30000,44.60000,232.58,70.89
448,-70.60000,43.60000,171.56,52.29
449,-68.40000,44.20000,-6.56,-2.00
450,-68.30000,44.30000,62.47,19.04
451,-78.70000,39.60000,1210.30,368.90
452,-75.90000,38.70000,20.18,6.15
453,-75.90000,38.80000,17.19,5.24
454,-75.80000,38.90000,54.63,16.65
455,-70.90000,41.40000,0.00,0.00
456,-71.60000,42.70000,225.07,68.60
457,-70.80000,41.80000,76.64,23.36
458,-83.60000,42.20000,716.08,218.26
459,-83.40000,43.50000,752.76,229.44
460,-84.00000,43.30000,585.66,178.51
461,-85.90000,43.00000,584.38,178.12
462,-85.10000,44.10000,1137.43,346.69
463,-85.50000,43.70000,956.82,291.64
464,-85.60000,43.20000,829.17,252.73
465,-85.50000,44.60000,930.28,283.55
466,-90.20000,46.50000,1250.20,381.06
467,-86.90000,45.90000,675.79,205.98
468,-85.10000,42.30000,871.10,265.51
469,-86.60000,41.90000,621.95,189.57
470,-83.30000,44.70000,766.17,233.53
471,-92.40000,46.70000,1154.66,351.94
472,-96.00000,46.70000,1318.70,401.94
473,-93.70000,45.00000,1005.09,306.35
474,-93.60000,47.20000,1273.29,388.10
475,-93.60000,45.60000,987.93,301.12
476,-93.70000,45.70000,1056.46,322.01
477,-93.70000,45.60000,1021.78,311.44
478,-93.00000,43.70000,1226.80,373.93
479,-96.60000,47.50000,885.43,269.88
480,-96.10000,47.60000,1214.24,370.10
481,-93.40000,45.10000,917.52,279.66
482,-96.40000,45.80000,1019.98,310.89
483,-93.40000,43.60000,1273.59,388.19
484,-94.00000,45.30000,1072.15,326.79
485,-95.40000,47.70000,1338.45,407.96
486,-90.80000,32.10000,161.15,49.12
487,-89.20000,31.10000,227.13,69.23
488,-89.90000,33.20000,353.71,107.81
489,-88.60000,34.30000,402.10,122.56
490,-89.30000,30.70000,175.56,53.51
491,-90.50000,33.40000,114.24,34.82
492,-90.40000,34.50000,172.80,52.67
493,-91.00000,33.50000,128.44,39.15
494,-92.90000,39.50000,731.27,222.89
495,-93.20000,37.10000,1340.49,408.58
496,-94.50000,39.60000,1036.61,315.96
497,-90.10000,36.10000,252.92,77.09
498,-90.00000,36.60000,290.26,88.47
499,-93.40000,37.20000,1283.14,391.10
500,-93.60000,40.00000,786.78,239.81
