longitude,latitude
-85.4,36.3
-87.9,35.8
-84.5,35.2
-85.1,35.5
-84.9,35.1
-88.7,35.5
-89.1,35.8
-87.0,36.5
-89.5,35.6
-86.3,35.6
-85.5,35.8
-85.7,35.7
-89.6,35.1
-83.6,35.9
-87.9,35.3
-87.7,35.3
-88.9,36.3
-97.4,29.4
-96.6,33.8
-96.7,33.5
-96.7,33.8
-94.8,32.6
-98.2,29.6
-98.1,29.4
-101.2,36.2
-81.7,41.1
-94.4,31.2
-98.5,29.1
-97.4,30.1
-97.6,31.0
-98.8,29.3
-94.6,33.5
-96.2,30.9
-98.1,30.9
-97.6,29.9
-94.1,33.1
-94.6,29.6
-98.3,33.7
-96.4,33.1
-96.6,33.2
-96.4,29.4
-98.2,29.7
-98.3,29.8
-98.3,27.8
-99.0,32.4
-102.5,31.8
-96.9,31.3
-102.3,33.2
-95.0,33.1
-100.5,31.2
-97.6,30.1
-98.0,30.3
-101.2,29.5
-95.5,30.9
-99.4,27.6
-96.0,29.2
-96.1,29.1
-98.6,34.1
-98.5,34.0
-97.4,30.6
-97.6,30.6
-98.2,29.3
-98.2,29.1
-97.8,33.2
-97.6,33.1
-99.6,29.0
-98.0,26.5
-98.2,26.5
-97.4,32.0
-97.8,32.4
-97.9,32.5
-105.3,31.0
-96.1,33.1
-94.0,29.7
-98.1,27.6
-98.2,27.5
-97.9,28.0
-97.4,32.3
-97.2,32.5
-97.4,32.5
-96.2,32.4
-99.0,30.0
-97.9,28.1
-98.5,30.7
-101.7,33.6
-97.3,31.6
-97.2,31.7
-98.9,29.5
-97.8,33.5
-95.3,30.4
-98.1,32.7
-101.9,35.3
-99.8,29.8
-94.8,32.2
-95.5,32.5
-95.2,32.3
-95.2,32.5
-97.7,32.2
-97.5,32.9
-111.5,40.6
-107.5,41.1
-111.9,40.7
-112.1,41.1
-110.9,39.7
-111.9,41.6
-113.6,37.4
-72.2,43.8
-73.3,44.6
-72.5,43.2
-73.2,42.9
-73.3,44.2
-73.0,44.0
-72.7,44.1
-72.4,43.3
-78.9,37.8
-78.4,38.6
-77.4,38.6
-80.7,36.9
-79.5,37.8
-79.6,37.9
-79.4,37.6
-79.0,38.5
-78.9,38.7
-81.4,36.9
-77.0,36.7
-77.0,36.8
-80.7,37.3
-81.5,37.2
-78.2,39.4
-80.0,36.9
-78.3,37.7
-76.8,38.1
-76.9,38.2
-82.6,37.0
-82.4,36.9
-79.5,37.3
-76.3,36.6
-78.1,38.3
-77.9,38.4
-77.7,37.4
-82.0,37.2
-79.8,37.5
-78.8,38.2
-79.2,38.0
-79.3,38.0
-79.4,38.1
-80.2,37.7
-78.4,38.2
-75.3,37.9
-77.2,37.5
-80.0,36.8
-79.8,36.7
-76.8,37.4
-75.9,36.6
-120.0,47.8
-120.6,47.5
-120.7,48.3
-124.4,48.0
-123.3,48.1
-122.4,45.7
-122.7,46.2
-123.0,46.2
-122.9,46.4
-123.9,47.3
-123.8,47.1
-122.4,48.1
-122.0,47.2
-122.8,47.7
-120.9,47.2
-121.2,45.8
-122.9,46.5
-122.8,46.7
-123.0,47.2
-119.5,48.9
-120.5,48.7
-123.6,46.6
-124.0,46.3
-124.0,46.8
-117.2,48.1
-122.7,47.3
-121.7,47.2
-122.6,46.9
-122.4,48.5
-121.4,48.6
-121.9,45.7
-121.9,48.1
-121.9,48.3
-118.1,48.3
-122.6,46.8
-118.1,46.1
-122.3,48.7
-117.3,46.8
-120.1,46.3
-81.7,38.6
-80.4,39.1
-81.7,38.8
-82.2,38.2
-82.1,38.0
-82.0,37.7
-81.8,37.4
-81.7,37.5
-81.8,37.3
-81.3,37.4
-82.0,38.8
-82.0,38.9
-81.0,37.4
-78.9,39.4
-79.4,38.9
-79.2,38.7
-79.5,38.6
-79.4,38.8
-81.0,39.5
-79.8,38.6
-80.3,38.3
-79.9,38.3
-79.5,39.5
-79.8,39.4
-78.8,39.1
-82.0,38.5
-81.3,37.8
-79.6,38.7
-78.9,39.1
-81.3,38.6
-80.8,37.7
-79.6,39.0
-82.6,38.3
-82.5,38.0
-80.9,39.7
-81.7,39.2
-78.8,39.4
-78.4,39.4
-80.9,39.0
-80.7,38.9
-81.0,38.7
-81.3,38.0
-80.6,39.2
-81.2,38.5
-81.1,39.0
-89.8,43.6
-91.9,45.4
-91.3,46.2
-89.5,43.6
-89.1,43.3
-87.4,44.8
-91.1,42.9
-90.7,43.1
-89.0,44.0
-87.8,43.5
-92.1,44.5
-88.0,42.8
-87.8,42.7
-87.9,42.7
-88.9,42.6
-91.2,43.5
-90.6,43.6
-90.8,43.4
-110.9,43.4
-104.2,42.1
-106.9,44.6
-66.9,18.5
-66.8,18.1
-66.6,18.1
-91.0,33.9
-75.8,44.0
-82.7,41.3
-85.7,33.6
-86.1,34.1
-87.8,32.9
-85.3,31.0
-85.6,32.6
-86.4,34.6
-86.7,33.3
-88.0,31.2
-87.6,35.0
-85.8,34.5
-86.6,33.3
-149.0,61.6
-149.3,61.6
-110.2,31.5
-111.6,35.3
-111.0,31.5
-111.8,34.7
-111.5,33.4
-112.3,34.6
-94.3,36.3
-93.1,36.3
-90.7,34.8
-92.8,33.6
-94.1,36.1
-91.4,34.1
-92.3,33.6
-91.9,35.5
-93.7,35.7
-91.5,34.1
-94.3,35.3
-119.8,36.4
-121.4,38.8
-120.9,39.9
-121.0,40.0
-116.1,33.6
-116.3,33.8
-117.4,33.9
-116.6,33.8
-117.0,33.2
