longitude,latitude
-89.5,43.4
-89.5,43.5
-89.6,43.3
-90.8,43.3
-91.1,43.1
-91.0,43.3
-90.9,43.2
-89.4,42.9
-89.7,43.1
-89.8,43.2
-89.0,42.9
-89.3,43.2
-89.3,43.1
-92.1,46.7
-91.6,44.8
-88.5,43.8
-89.6,42.7
-91.0,44.4
-89.0,43.0
-87.8,42.5
-91.2,43.8
-91.2,43.7
-91.2,43.9
-90.1,42.7
-87.7,43.9
-88.0,42.9
-87.9,43.2
-87.9,43.1
-90.5,44.0
-87.9,43.5
-92.2,44.5
-92.5,44.6
-88.0,42.7
-90.4,43.3
-90.4,43.4
-90.4,43.5
-91.3,45.3
-89.8,43.4
-89.8,43.5
-87.8,43.6
-91.1,43.7
-91.9,45.7
-88.1,43.0
-88.8,44.4
-88.9,44.3
-88.6,44.1
-104.8,41.2
-111.0,42.9
-106.3,42.8
-106.9,44.7
-110.4,41.2
144.8,13.4
144.8,13.3
144.8,13.5
-66.5,18.5
-66.6,18.5
-66.3,18.2
-67.2,18.1
-65.9,18.3
-66.1,18.1
-65.7,18.3
-66.5,18.3
-66.2,18.2
-66.3,18.5
-65.6,18.3
-66.2,18.0
-67.0,18.4
-66.6,18.2
-66.5,18.0
-66.5,18.1
-67.1,18.0
-66.0,18.0
-65.8,18.4
-66.3,18.1
-66.4,18.0
-66.7,18.2
-65.9,18.1
-66.8,18.4
-64.8,17.8
-64.6,17.8
-65.0,18.3
-90.0,37.8
-74.1,42.5
-78.2,42.1
-76.0,35.9
-82.0,39.9
-86.0,34.0
-86.4,34.8
-86.5,34.7
-86.5,34.8
-86.7,34.7
-86.6,34.6
-86.1,32.3
-86.7,34.4
-86.2,33.2
-87.0,33.3
-85.1,31.7
-87.0,33.5
-88.1,32.1
-86.6,32.5
-87.6,30.6
-88.4,31.0
-135.3,57.0
-149.8,60.5
-110.3,31.9
-110.2,31.4
-111.3,33.9
-112.0,33.7
-111.0,32.2
-111.8,34.6
-112.4,34.6
-112.5,34.6
-111.9,33.7
-92.0,33.1
-91.1,33.2
-91.2,33.8
-91.1,35.7
-92.7,35.1
-92.6,35.1
-90.5,35.6
-92.1,34.7
-92.5,34.9
-92.2,34.7
-94.1,34.9
-92.3,33.3
-91.8,34.5
-93.1,35.2
-90.8,36.4
-92.8,35.0
-94.3,36.4
-91.7,34.4
-92.0,33.4
-92.5,33.3
-92.8,35.1
-92.4,34.2
-92.7,34.4
-91.9,34.3
-90.9,36.3
-94.1,35.3
-93.2,35.2
-122.0,37.7
-122.2,37.8
-122.1,39.8
-124.1,40.8
-117.8,35.0
-118.2,35.1
-119.5,35.7
-118.2,33.8
-118.4,34.3
-119.9,36.9
-120.6,37.3
-121.0,39.0
-121.2,38.8
-117.2,34.2
-117.1,33.1
-117.1,32.6
-117.0,32.8
-117.1,32.8
-121.1,37.9
-121.2,37.9
-120.7,35.7
-120.6,35.3
-121.7,37.1
-122.0,37.3
-122.2,37.2
-119.3,36.4
-117.9,34.1
-117.0,33.0
-117.2,33.5
-118.5,34.7
-118.4,34.6
-105.1,40.0
-104.8,39.0
-105.0,38.9
-105.5,40.6
-105.5,40.5
-104.4,38.3
-108.0,38.0
-108.0,38.9
-105.0,40.2
-72.5,41.6
-72.9,41.5
-73.1,41.5
-71.9,42.0
-72.1,41.9
-75.6,39.2
-75.3,39.0
-75.8,39.7
-82.5,29.6
-82.6,29.8
-82.6,29.9
-82.3,29.8
-85.4,30.5
-82.2,30.0
-82.3,29.0
-81.8,30.0
-81.9,27.1
-87.3,30.7
-82.7,29.9
-81.4,26.8
-85.2,30.1
-85.2,29.9
-81.9,27.4
-81.5,27.4
-82.3,27.7
-85.2,30.8
-81.8,28.7
-82.2,27.3
-82.1,27.2
-82.0,29.0
-86.6,30.8
-80.8,27.6
-81.3,28.4
-81.5,28.6
-81.6,28.6
-81.0,27.9
-80.3,26.4
-82.3,28.3
-81.8,28.2
-81.6,27.9
-81.4,27.8
