"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-90.90000,33.90000,146.36,44.61
2,-89.90000,34.90000,302.33,92.15
3,-89.20000,33.20000,549.34,167.44
4,-90.70000,32.30000,114.90,35.02
5,-90.20000,33.50000,120.11,36.61
6,-88.60000,33.80000,269.26,82.07
7,-88.50000,34.00000,214.27,65.31
8,-89.50000,32.40000,426.51,130.00
9,-90.60000,33.50000,110.40,33.65
10,-90.00000,34.60000,269.03,82.00
11,-90.50000,33.00000,98.72,30.09
12,-91.10000,32.60000,73.65,22.45
13,-90.60000,32.60000,118.31,36.06
14,-91.00000,32.80000,91.34,27.84
15,-90.80000,32.60000,87.40,26.64
16,-91.40000,31.10000,358.23,109.19
17,-88.80000,32.40000,525.79,160.26
18,-90.20000,32.50000,311.48,94.94
19,-89.20000,32.90000,455.94,138.97
20,-89.50000,31.30000,334.32,101.90
21,-89.50000,30.50000,105.12,32.04
22,-88.60000,30.70000,22.93,6.99
23,-95.00000,40.00000,840.29,256.12
24,-94.80000,40.00000,960.70,292.82
25,-93.70000,39.30000,681.50,207.72
26,-94.30000,38.60000,889.04,270.98
27,-91.50000,40.40000,487.96,148.73
28,-93.60000,40.10000,787.04,239.89
29,-90.60000,37.60000,892.36,271.99
30,-93.60000,39.80000,718.44,218.98
31,-91.40000,39.80000,465.45,141.87
32,-93.40000,37.60000,1060.79,323.33
33,-93.00000,40.50000,1026.15,312.77
34,-91.40000,39.60000,561.06,171.01
35,-94.20000,39.00000,812.20,247.56
36,-91.60000,40.30000,631.76,192.56
37,-91.20000,38.10000,874.87,266.66
38,-94.50000,36.90000,1105.51,336.96
39,-92.30000,37.80000,993.44,302.80
40,-90.50000,37.90000,740.45,225.69
41,-89.60000,36.90000,327.17,99.72
42,-89.70000,37.10000,323.20,98.51
43,-89.90000,36.40000,264.47,80.61
44,-89.90000,36.50000,270.73,82.52
45,-90.90000,39.20000,736.84,224.59
46,-94.50000,38.70000,995.83,303.53
47,-111.00000,45.70000,4926.97,1501.74
48,-113.00000,48.60000,4403.77,1342.27
49,-114.10000,46.90000,3179.04,968.97
50,-112.50000,46.00000,5510.73,1679.67
51,-104.20000,47.00000,2661.32,811.17
52,-109.80000,48.60000,2769.91,844.27
53,-106.80000,48.30000,2110.79,643.37
54,-98.40000,41.00000,1868.34,569.47
55,-100.70000,41.10000,2775.56,845.99
56,-99.10000,40.60000,2177.07,663.57
57,-101.30000,41.20000,3072.01,936.35
58,-116.00000,36.30000,2692.85,820.78
59,-116.00000,36.10000,2574.41,784.68
60,-119.10000,39.00000,4370.41,1332.10
61,-71.20000,44.50000,1444.42,440.26
62,-71.20000,44.40000,815.98,248.71
63,-71.70000,43.90000,991.21,302.12
64,-71.80000,44.10000,1813.09,552.63
65,-71.80000,43.70000,593.64,180.94
66,-71.80000,42.80000,885.50,269.90
67,-71.60000,43.20000,363.39,110.76
68,-71.30000,43.30000,557.32,169.87
69,-71.10000,42.90000,215.32,65.63
70,-75.00000,39.80000,74.21,22.62
71,-74.80000,40.70000,757.71,230.95
72,-74.30000,40.20000,125.20,38.16
73,-74.20000,40.30000,119.36,36.38
74,-74.30000,40.30000,101.25,30.86
75,-74.40000,41.00000,950.56,289.73
