longitude,latitude
-75.7,41.3
-76.1,41.3
-76.2,41.2
-75.8,41.1
-76.3,41.3
-76.2,41.0
-76.9,41.5
-77.0,41.4
-77.2,41.2
-76.6,41.3
-77.4,41.3
-77.0,41.5
-77.1,41.2
-77.3,41.3
-78.7,42.0
-78.3,41.7
-78.6,41.9
-80.5,41.2
-80.0,41.5
-80.1,41.3
-77.6,40.6
-77.7,40.6
-77.6,40.7
-77.7,40.5
-75.2,41.1
-75.4,41.1
-75.3,41.0
-75.3,41.1
-75.5,41.1
-75.5,40.4
-76.6,41.0
-75.2,40.9
-76.7,41.0
-76.5,40.8
-76.7,40.9
-76.4,40.8
-76.7,40.8
-71.7,41.5
-71.5,41.7
-71.2,41.5
-71.6,42.0
-71.4,42.0
-71.7,41.9
-71.8,41.9
-71.6,41.9
-79.8,34.3
-80.4,33.0
-80.8,34.4
-79.1,33.6
-79.4,33.5
-82.5,34.7
-82.4,34.8
-82.2,34.6
-79.1,33.8
-79.1,33.9
-79.1,33.7
-78.9,33.9
-80.9,32.3
-81.0,32.3
-80.9,32.2
-80.8,32.4
-78.9,34.1
-78.7,34.0
-81.1,32.3
-80.6,34.3
-81.1,34.0
-79.3,33.9
-83.0,34.7
-80.9,33.5
-80.9,34.1
-82.0,35.1
-81.9,35.0
-79.7,33.5
-81.0,34.9
-81.0,35.0
-79.5,33.1
-96.6,42.6
-98.6,45.7
-97.0,45.7
-98.5,45.5
-103.4,43.9
-97.3,45.3
-96.6,44.1
-96.9,43.6
-96.6,43.3
-97.1,44.0
-103.7,43.7
-103.6,43.8
-97.2,44.0
-96.6,42.7
-100.4,44.3
-97.2,44.5
-98.4,45.1
-98.5,45.4
-100.3,44.4
-96.8,44.3
-96.9,44.6
-88.0,35.5
-87.4,36.1
-87.5,36.1
-87.5,36.0
-87.2,36.2
-89.5,36.2
-89.4,36.0
-89.2,36.0
-89.6,36.0
-89.4,36.2
-89.7,36.0
-89.5,36.0
-89.4,35.1
-86.0,35.2
-87.0,35.2
-83.3,36.2
-85.3,35.2
-85.4,35.1
-85.2,35.1
-85.3,35.1
-89.3,35.6
-89.2,35.7
-89.2,35.6
-88.4,35.7
-88.1,36.3
-88.3,36.3
-87.5,35.9
-87.5,35.8
-88.0,36.0
-83.9,36.0
-84.1,35.9
-84.0,35.9
-89.5,36.4
-89.5,35.8
-89.8,35.6
-89.7,35.8
-89.6,35.7
-89.6,35.9
-89.7,35.7
-87.5,35.1
-87.6,35.4
-87.6,35.6
-87.5,35.5
-84.3,35.8
-84.6,35.4
-84.5,35.3
-88.6,35.2
-86.1,36.4
-85.8,36.5
-88.8,35.6
-88.9,35.7
-88.8,35.7
-88.8,35.5
-86.7,35.6
-86.8,35.4
-86.8,35.6
-86.8,35.5
-87.1,35.7
-87.1,35.6
-87.1,35.5
-87.3,35.5
-84.9,35.4
-84.3,35.2
-87.3,36.6
-87.4,36.6
-87.1,36.6
-89.2,36.3
-89.0,36.2
-89.0,36.4
-87.8,35.8
-88.0,35.8
-87.8,35.6
-88.0,35.7
-88.0,35.6
-84.7,35.2
-85.5,36.2
-85.1,35.4
-84.9,35.7
-84.5,35.9
-84.8,35.3
-84.2,36.6
-86.1,35.8
-88.4,36.0
-87.1,36.1
-83.8,35.7
-88.1,36.1
-83.0,35.9
-86.9,36.3
-86.9,36.4
-86.6,36.6
-86.5,36.4
-89.8,35.2
-86.5,36.1
-86.9,35.7
-86.3,36.3
-89.6,35.5
-86.1,36.0
-86.9,35.8
-89.9,35.4
-86.4,36.2
-89.7,35.0
-89.6,35.4
-86.2,36.4
-89.8,35.3
-86.3,35.9
-86.4,35.8
-86.4,36.0
-86.5,35.8
-82.4,36.2
-86.7,35.9
-87.2,35.8
-86.8,35.9
-82.4,36.1
-85.8,35.7
-89.9,35.2
-82.4,36.3
-83.5,35.8
-86.0,36.3
-88.0,35.4
-86.1,36.3
-85.9,36.4
-87.8,35.3
-86.0,36.4
-82.6,36.5
-82.5,36.5
-94.6,29.4
-94.7,29.5
-94.7,29.3
-101.2,33.1
-98.8,30.2
-97.5,29.5
-96.6,33.5
-96.6,33.7
-96.8,33.8
-94.7,32.5
-94.8,32.5
-98.0,29.5
-97.9,29.6
-97.9,29.5
-98.1,29.5
-98.0,29.7
-98.1,29.6
-98.2,29.5
-100.5,34.7
-94.3,30.5
-94.8,31.3
-96.3,30.0
-96.1,29.9
-99.0,29.6
-99.5,29.7
-98.9,29.6
-99.0,29.7
-99.3,29.8
-97.5,30.1
-97.3,30.4
-97.1,30.0
-97.7,28.5
-97.7,28.4
-97.5,31.1
-97.4,30.9
-97.5,30.9
-98.8,29.4
-98.4,29.5
-98.7,29.5
-98.5,29.4
-98.6,29.6
-98.6,29.7
-98.7,29.4
-98.4,29.4
-98.8,29.5
-98.4,30.3
-97.5,31.7
-94.3,33.5
-94.1,33.5
-94.1,33.4
-95.7,29.3
-96.4,30.6
-96.4,30.7
-103.7,30.4
-99.0,31.7
-99.1,31.8
-99.0,32.0
-99.0,31.8
-96.4,30.5
-98.3,30.5
-97.5,26.3
-97.3,26.1
-97.2,26.2
-97.6,26.0
-97.4,26.2
-94.8,29.5
-94.8,29.7
-95.3,31.9
-95.1,32.0
-99.5,32.0
-96.6,33.0
-96.5,29.7
-98.4,29.7
-98.5,29.8
-98.1,29.8
-98.3,29.6
-98.4,29.9
-97.1,33.6
-97.2,33.6
-97.0,33.6
-97.9,31.1
-96.8,32.8
-96.8,32.6
-96.6,32.8
-96.6,32.7
-96.6,32.9
-96.8,32.7
-96.9,32.6
-96.7,32.9
-97.0,33.0
-96.7,33.0
-97.0,32.6
-97.0,32.7
-96.9,33.0
-97.1,33.2
-97.2,33.1
-99.8,28.6
-98.2,27.8
-98.3,27.7
-98.7,32.3
-98.8,32.4
-98.9,32.4
-102.4,31.8
-96.8,32.4
-96.9,32.5
-106.3,31.7
-106.6,31.9
-106.3,31.6
-106.5,31.9
-106.3,31.8
-98.2,32.2
-96.1,33.6
-96.3,31.6
-99.1,28.9
-99.8,32.5
-99.8,32.2
-99.7,32.3
-99.8,32.3
-100.0,32.5
-100.4,31.5
-100.5,31.6
-100.6,31.6
-100.5,31.4
-100.4,31.6
-100.5,31.5
-97.8,30.3
-97.9,30.4
-97.6,30.2
-97.9,30.5
-98.1,30.4
-97.7,30.1
-98.0,30.5
-95.3,31.0
-95.4,31.0
-94.2,30.6
-94.4,30.9
-94.1,30.8
-99.8,29.3
-99.8,29.2
-100.9,29.3
-100.9,29.4
-95.9,32.5
-96.9,28.9
-95.7,30.9
-95.3,30.9
-95.5,31.0
-95.6,30.7
-95.7,30.6
-95.9,30.1
-96.4,30.2
-99.5,27.5
-99.2,27.6
-98.6,33.9
-98.7,34.0
-98.6,33.8
-99.3,34.2
-97.6,26.5
-97.4,26.5
-97.5,30.6
-97.9,30.8
-97.9,30.7
-98.0,30.6
-97.6,33.2
-99.8,28.7
-94.4,32.6
-94.2,32.6
-94.1,32.7
-98.2,30.0
-98.5,26.2
-96.0,32.9
-96.5,29.0
-98.1,27.7
-98.1,27.4
-97.3,32.4
-97.2,32.4
-97.4,32.4
-97.1,32.5
-97.3,32.5
-99.8,32.9
-99.7,32.6
-96.3,32.7
-96.3,32.8
-98.8,29.9
-98.6,29.8
-98.7,30.0
-98.8,29.8
-98.8,30.0
-99.0,29.9
-99.1,30.1
-99.2,30.1
-99.2,30.0
-100.4,29.3
-97.8,27.5
-97.9,27.5
-97.8,27.3
-96.9,30.2
-94.8,30.3
-94.8,30.2
-94.8,30.0
-94.8,30.5
-96.6,31.6
-96.6,31.5
-100.3,36.4
-98.0,28.3
-101.9,33.5
-101.8,33.5
-97.2,31.5
-97.0,31.5
-95.7,28.8
-96.2,28.9
-96.0,28.6
-95.9,28.7
-96.3,28.7
-100.5,28.7
-98.9,29.4
-98.9,29.3
-99.2,29.3
-99.8,30.9
-102.1,32.0
-97.8,33.6
-94.7,31.6
-94.8,31.6
-93.7,30.7
-93.7,31.0
-93.6,31.1
-97.7,27.7
-97.8,27.7
-97.7,27.9
-97.8,27.9
-97.6,27.8
-97.5,27.7
-97.8,27.6
-97.6,27.6
-97.9,27.8
-98.1,32.8
-97.9,32.6
-97.8,32.6
-97.6,32.9
-94.9,30.7
-95.1,30.8
-94.7,30.7
-95.1,30.7
-104.4,29.6
-101.9,35.0
-99.8,29.7
-97.3,28.2
-96.7,31.0
-96.6,30.9
-94.7,31.9
-94.8,32.4
-94.1,31.5
-95.2,30.6
-95.0,30.5
-95.2,30.4
-97.5,28.0
-97.6,28.0
-97.5,28.1
-94.2,31.8
-95.4,32.3
-95.3,32.4
-97.8,32.2
-99.0,26.4
-98.8,26.4
-98.9,32.8
-97.1,32.7
-97.2,32.7
-97.3,32.9
-97.1,32.8
-97.5,32.7
-97.5,32.8
-97.2,32.9
-97.4,32.8
-97.3,33.0
-97.4,32.9
-111.8,40.5
-111.9,41.1
-111.5,41.0
-111.5,40.7
