longitude,latitude
-83.4,38.5
-82.6,38.1
-84.1,37.2
-83.0,37.3
-83.4,36.8
-82.9,37.9
-83.3,36.9
-83.1,36.8
-83.2,36.8
-82.8,37.8
-84.6,37.9
-85.8,37.9
-84.3,38.4
-85.9,37.3
-86.7,37.3
-85.5,38.1
-85.5,38.3
-83.1,38.4
-83.1,38.3
-87.5,36.9
-87.5,37.2
-87.5,37.4
-84.0,37.4
-83.1,37.2
-92.3,30.4
-92.5,30.4
-92.9,30.5
-93.0,30.7
-91.0,29.9
-92.0,30.9
-92.0,31.2
-92.2,31.0
-91.9,31.1
-91.7,31.1
-92.2,30.9
-92.2,31.1
-91.7,31.2
-93.5,30.7
-93.7,30.6
-93.4,30.8
-93.0,32.2
-93.7,32.6
-93.5,32.3
-93.9,32.6
-93.9,32.4
-93.7,32.3
-93.4,29.8
-93.0,30.0
-93.7,29.8
-91.9,31.6
-91.8,31.8
-92.0,31.5
-93.0,32.8
-91.8,31.4
-91.4,31.6
-91.5,31.7
-91.6,31.6
-91.6,31.1
-93.8,32.1
-94.0,32.0
-93.6,32.1
-91.2,32.8
-92.3,30.9
-92.4,31.5
-91.7,30.0
-91.2,30.3
-91.1,30.2
-91.2,30.1
-92.0,32.4
-92.1,32.4
-91.4,32.4
-91.9,32.6
-93.1,31.9
-93.0,31.9
-93.0,32.1
-93.1,32.0
-90.8,29.9
-90.4,29.4
-90.9,29.8
-92.0,31.6
-92.2,31.6
-92.6,32.5
-92.6,32.6
-89.6,29.8
-90.8,30.7
-90.6,30.0
-92.2,30.5
-91.7,30.2
-91.7,30.3
-91.6,29.9
-91.6,29.8
-91.5,29.9
-91.3,29.7
-91.8,29.7
-91.4,29.7
-91.7,29.8
-91.5,29.7
-90.0,30.6
-90.1,30.6
-89.9,30.6
-89.9,30.4
-91.2,31.9
-91.2,32.1
-90.9,29.3
-90.8,29.3
-92.4,32.8
-92.4,32.6
-92.4,32.7
-92.5,32.7
-92.4,29.6
-92.5,29.6
-92.3,30.1
-92.3,29.7
-92.0,29.8
-92.5,29.7
-92.4,29.7
-93.3,31.2
-93.1,31.2
-93.2,31.1
-93.3,31.1
-93.5,31.1
-89.8,30.9
-90.2,30.8
-89.9,30.8
-90.0,30.8
-93.4,32.4
-93.3,32.5
-93.4,32.5
-91.5,32.6
-91.4,30.9
-91.6,31.0
-91.5,30.8
-92.9,31.9
-92.6,31.9
-92.1,32.7
-92.0,32.5
-92.1,32.3
-92.0,32.7
-89.4,29.2
-89.3,29.2
-91.7,30.9
-91.6,30.7
-92.1,31.3
-92.6,31.4
-92.6,31.1
-92.1,31.4
-92.9,31.4
-91.7,32.6
-91.8,32.4
-91.7,32.5
-91.5,32.5
-93.5,31.6
-70.6,43.1
-68.6,45.0
-68.7,45.7
-68.6,45.3
-70.0,43.9
-70.4,43.6
-68.5,45.6
-70.5,44.2
-70.9,44.0
-70.3,43.8
-70.6,43.9
-70.3,43.4
-68.6,47.0
-68.6,47.1
-68.6,47.2
-69.8,44.3
-69.8,44.1
-69.6,44.6
-67.9,44.6
-70.0,44.2
-68.4,44.5
-70.8,43.4
-70.9,43.3
-70.3,44.1
-70.1,44.0
-70.8,43.1
-70.8,43.3
-68.8,44.6
-76.3,39.4
-79.0,39.6
-78.6,39.5
-78.9,39.7
-76.5,39.1
-76.6,39.1
-76.6,39.0
-76.6,38.9
-76.7,39.2
-76.4,39.0
-76.6,39.6
-76.8,39.4
-76.7,39.5
-76.6,39.5
-76.7,39.4
-75.2,38.3
-76.6,38.4
-76.6,38.7
-76.5,38.5
-77.1,39.6
-76.9,39.6
-76.0,39.6
-75.9,39.6
-76.0,39.4
-75.8,39.6
-77.7,39.7
-77.7,39.6
-75.9,39.5
-75.9,39.4
-76.0,39.7
-77.8,39.7
-78.2,39.7
-77.8,39.4
-77.8,39.5
-77.7,39.5
-76.1,39.7
-77.1,38.6
-76.9,38.3
-76.8,38.3
-77.2,38.4
-76.7,38.5
-76.2,38.4
-76.1,38.2
-76.0,38.3
-76.0,38.6
-77.5,39.3
-77.5,39.5
-79.2,39.7
-79.3,39.4
-79.5,39.4
-79.4,39.5
-79.2,39.4
-79.4,39.7
-76.1,39.5
-76.3,39.7
-76.3,39.6
-76.4,39.5
-76.2,39.6
-76.9,39.3
-76.2,39.2
-76.2,39.1
-76.2,38.7
-76.1,38.7
-76.1,38.8
-76.2,39.3
-76.3,39.2
-77.3,39.2
-77.2,39.1
-77.5,39.2
-76.0,38.1
-75.7,38.2
-75.8,38.2
-76.9,39.1
-77.0,38.8
-76.7,38.8
-76.8,38.9
-76.7,38.6
-76.8,38.2
-76.4,38.2
-76.5,38.2
-76.5,38.4
-76.4,38.9
-76.4,38.8
-75.8,38.3
-75.9,38.3
-76.7,39.7
-75.8,38.4
-75.5,38.4
-70.3,41.6
-70.6,41.8
-70.7,41.6
-69.9,41.7
-73.3,42.3
-73.3,42.2
-73.2,42.7
-73.2,42.6
-73.1,42.7
-71.2,41.9
-71.1,41.8
-71.0,41.5
-71.1,41.7
-71.0,41.6
-71.2,42.0
-71.0,41.9
-70.6,41.4
-70.5,41.4
-70.8,41.3
-70.8,42.7
-71.0,42.6
-71.1,42.8
-70.7,42.7
-71.1,42.6
-71.0,42.7
-72.6,42.6
-72.3,42.1
-72.6,42.3
-72.6,42.2
-71.5,42.2
-71.5,42.5
-71.4,42.2
-71.4,42.4
-71.3,42.3
-71.2,42.3
-70.0,41.3
-71.4,42.1
-71.3,42.1
-71.1,42.3
-71.2,42.1
-70.9,42.1
-70.5,41.9
-70.8,42.0
-70.7,41.9
-70.7,41.8
-70.8,42.1
-71.9,42.2
-71.7,42.4
-71.7,42.1
-71.8,42.2
-71.9,42.5
-71.9,42.3
-71.8,42.3
-71.7,42.2
-71.6,42.2
-71.4,42.8
-98.4,40.6
-82.9,42.4
-83.1,42.2
-83.2,42.2
-83.5,42.3
-83.1,42.1
-83.3,42.1
-83.2,42.0
-83.8,42.4
-83.7,42.3
-83.6,43.4
-85.3,41.9
-85.3,42.0
-85.6,41.9
-82.5,43.0
-82.7,42.7
-84.1,43.3
-83.9,43.4
-83.9,43.5
-86.2,42.8
-86.0,43.0
-85.2,43.9
-83.4,42.6
-83.6,42.7
-83.3,42.6
-83.5,42.4
-86.3,43.1
-83.5,41.7
-83.3,41.9
-83.3,42.0
-83.7,42.0
-87.3,46.5
-82.9,42.6
-82.8,42.7
-83.7,42.5
-83.8,41.9
-85.7,43.0
-85.6,42.9
-85.7,42.9
-85.3,42.9
-85.6,43.1
-85.4,42.3
-83.3,44.4
-84.5,42.8
-84.5,42.6
-85.5,44.9
-83.7,42.8
-83.5,42.9
-83.7,43.0
-83.7,43.1
-83.7,42.9
-83.6,42.9
-84.7,42.7
-84.6,42.7
-84.7,42.8
-85.1,46.8
-84.8,42.1
-84.8,42.2
-85.0,41.8
-86.3,42.2
-86.4,42.1
-86.5,42.1
-86.4,41.8
-85.8,42.5
-86.2,42.7
-95.7,45.0
-93.6,44.9
-93.9,44.1
-94.0,44.2
-96.5,45.4
-96.5,45.3
-96.4,45.3
-94.2,45.7
-96.1,46.9
-96.2,46.8
-96.0,46.8
-93.4,45.2
-93.2,45.3
-93.3,46.8
-93.6,45.0
-91.3,43.8
-94.8,47.0
-93.3,44.9
-95.0,45.3
-97.1,49.0
-96.9,48.8
