longitude,latitude
-84.9,34.8
-84.2,34.2
-84.4,34.7
-85.2,34.2
-85.3,34.1
-82.3,32.3
-81.4,32.3
-84.5,31.6
-83.6,32.8
-83.8,32.9
-84.9,34.1
-84.0,33.9
-83.7,32.6
-82.9,32.5
-83.3,33.1
-84.3,31.3
-84.6,31.4
-83.8,31.9
-83.4,31.1
-84.6,33.7
-156.4,20.9
-159.6,21.9
-158.1,21.6
-159.4,22.1
-112.0,43.5
-115.8,46.5
-116.9,46.6
-117.0,46.7
-116.9,44.1
-116.6,48.3
-116.9,47.6
-116.7,47.6
-116.7,44.5
-116.3,43.7
-111.8,43.7
-89.3,37.7
-89.2,37.6
-106.0,37.3
-91.4,40.1
-89.3,41.5
-90.2,42.1
-89.5,38.6
-88.2,39.5
-88.9,42.1
-88.4,39.7
-90.4,39.4
-90.3,39.5
-88.4,41.3
-87.6,41.1
-87.8,41.0
-88.8,41.5
-88.8,41.3
-89.0,41.8
-88.5,40.7
-88.3,40.8
-89.4,40.2
-88.6,42.2
-88.6,42.4
-88.4,42.2
-89.9,38.7
-89.7,40.2
-89.6,39.2
-90.5,39.8
-89.4,41.9
-89.8,40.7
-88.5,40.2
-90.8,39.6
-89.1,37.3
-89.9,38.0
-89.7,37.8
-88.0,38.6
-90.4,41.4
-90.1,38.5
-90.0,38.7
-89.9,39.9
-89.5,39.8
-90.4,40.1
-90.6,39.6
-89.0,39.6
-89.7,42.4
-89.7,42.5
-89.7,42.3
-89.6,40.6
-89.4,37.5
-89.5,37.5
-87.7,40.2
-87.7,40.1
-90.8,41.0
-88.1,38.2
-88.1,41.4
-89.3,42.3
-89.0,40.9
-86.7,41.6
-85.0,41.2
-85.3,41.2
-85.2,40.8
-85.2,39.8
-84.9,39.8
-85.0,40.9
-86.0,39.2
-86.5,40.1
-86.2,38.8
-86.4,40.7
-87.4,40.1
-87.1,39.3
-86.0,41.7
-85.8,41.8
-85.2,39.6
-86.4,41.2
-87.6,38.4
-85.6,40.5
-85.8,39.9
-86.1,38.3
-86.1,38.2
-86.0,40.5
-86.3,40.5
-87.7,38.1
-85.5,41.0
-85.5,40.9
-87.6,38.1
-85.9,40.2
-86.0,40.4
-87.0,40.4
-84.9,38.9
-84.9,41.5
-85.6,39.6
-85.9,39.7
-85.4,39.6
-87.0,39.5
-86.6,41.1
-86.5,41.2
-87.1,41.6
-87.3,38.5
-87.4,39.8
-86.5,38.6
-85.3,41.4
-86.5,39.4
-86.5,39.2
-86.5,39.1
-86.7,39.3
-86.1,40.8
-86.2,41.4
-85.5,38.8
-85.3,38.7
-86.0,39.7
-86.0,41.2
-85.9,41.2
-85.9,41.1
-85.4,41.7
-85.2,41.5
-87.4,41.4
-87.3,41.2
-86.3,39.9
-86.9,41.7
-86.7,41.4
-93.0,40.8
-91.5,43.4
-93.4,41.9
-93.5,42.0
-95.3,41.6
-90.6,41.7
-90.5,41.8
-95.8,41.3
-95.4,41.3
-93.6,41.5
-91.3,41.5
-95.8,41.0
-95.7,41.0
-93.3,41.4
-93.5,41.1
-91.0,41.1
-91.4,41.3
-91.3,42.1
-92.6,43.5
-95.7,40.8
-91.1,42.5
-92.4,42.7
-92.2,42.4
-96.7,39.2
-98.1,38.3
-97.9,38.0
-96.7,39.8
-97.1,38.0
-94.8,37.5
-95.3,38.9
-95.2,38.9
-95.1,39.1
-94.7,37.3
-97.0,37.1
-97.4,37.8
-98.9,38.0
-97.8,38.9
-100.9,38.0
-100.0,37.8
-95.6,39.4
-96.9,39.0
-97.6,38.0
-95.2,38.3
-95.4,37.8
-96.6,39.3
-84.4,37.9
-84.4,38.0
-83.7,38.3
-83.7,38.4
-83.5,38.4
-84.9,38.3
-85.3,37.8
-86.4,36.9
-86.4,37.1
-84.3,37.2
-83.8,37.9
-82.6,37.4
-88.7,36.8
-88.7,36.7
-89.0,37.2
-82.9,38.4
-84.6,38.9
-84.2,38.3
-83.9,38.0
-82.6,37.8
-88.4,37.0
-88.4,36.8
-85.2,37.5
-84.2,37.6
-88.2,37.0
-84.5,37.5
-84.6,37.5
-83.3,38.6
