longitude,latitude
-90.9,33.9
-89.9,34.9
-89.2,33.2
-90.7,32.3
-90.2,33.5
-88.6,33.8
-88.5,34.0
-89.5,32.4
-90.6,33.5
-90.0,34.6
-90.5,33.0
-91.1,32.6
-90.6,32.6
-91.0,32.8
-90.8,32.6
-91.4,31.1
-88.8,32.4
-90.2,32.5
-89.2,32.9
-89.5,31.3
-89.5,30.5
-88.6,30.7
-95.0,40.0
-94.8,40.0
-93.7,39.3
-94.3,38.6
-91.5,40.4
-93.6,40.1
-90.6,37.6
-93.6,39.8
-91.4,39.8
-93.4,37.6
-93.0,40.5
-91.4,39.6
-94.2,39.0
-91.6,40.3
-91.2,38.1
-94.5,36.9
-92.3,37.8
-90.5,37.9
-89.6,36.9
-89.7,37.1
-89.9,36.4
-89.9,36.5
-90.9,39.2
-94.5,38.7
-111.0,45.7
-113.0,48.6
-114.1,46.9
-112.5,46.0
-104.2,47.0
-109.8,48.6
-106.8,48.3
-98.4,41.0
-100.7,41.1
-99.1,40.6
-101.3,41.2
-116.0,36.3
-116.0,36.1
-119.1,39.0
-71.2,44.5
-71.2,44.4
-71.7,43.9
-71.8,44.1
-71.8,43.7
-71.8,42.8
-71.6,43.2
-71.3,43.3
-71.1,42.9
-75.0,39.8
-74.8,40.7
-74.3,40.2
-74.2,40.3
-74.3,40.3
-74.4,41.0
-105.8,33.1
-108.1,36.7
-108.0,36.8
-105.2,35.6
-105.9,35.7
-107.3,33.0
-105.7,33.4
-106.7,32.3
-76.0,42.4
-76.7,43.4
-79.4,42.5
-76.0,42.5
-73.8,41.8
-74.0,42.3
-74.2,42.4
-74.8,43.1
-75.0,43.1
-75.9,44.3
-76.0,44.3
-75.9,43.1
-77.6,43.3
-77.9,43.3
-77.8,43.0
-75.3,43.0
-75.3,43.2
-75.7,43.2
-77.4,42.6
-74.0,41.6
-74.1,41.3
-78.3,43.4
-73.7,41.4
-73.9,43.0
-73.8,42.9
-73.6,43.2
-76.8,42.8
-77.6,42.2
-74.5,41.6
-75.0,41.6
-76.8,43.3
