"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
231,-86.20000,38.00000,616.70,187.97
232,-86.20000,40.40000,884.88,269.71
233,-85.40000,41.00000,843.90,257.22
234,-85.60000,40.90000,744.65,226.97
235,-85.90000,39.00000,567.22,172.89
236,-87.20000,40.90000,648.98,197.81
237,-87.50000,38.10000,406.10,123.78
238,-86.00000,40.30000,861.78,262.67
239,-86.80000,40.40000,654.43,199.47
240,-86.90000,40.50000,646.03,196.91
241,-86.80000,40.30000,744.52,226.93
242,-85.00000,41.70000,1050.89,320.31
243,-85.00000,41.50000,941.93,287.10
244,-87.10000,37.90000,404.99,123.44
245,-85.80000,39.50000,762.73,232.48
246,-85.90000,39.60000,765.58,233.35
247,-85.90000,39.50000,747.18,227.74
248,-86.30000,41.60000,851.51,259.54
249,-86.10000,41.70000,758.66,231.24
250,-85.00000,40.20000,1100.10,335.31
251,-86.60000,41.00000,710.20,216.47
252,-87.90000,38.20000,376.35,114.71
253,-87.90000,37.90000,351.74,107.21
254,-88.00000,37.80000,350.98,106.98
255,-87.00000,41.50000,795.05,242.33
256,-87.20000,41.40000,779.89,237.71
257,-87.40000,40.90000,672.44,204.96
258,-87.30000,40.90000,660.96,201.46
259,-87.40000,41.20000,632.84,192.89
260,-86.30000,39.60000,770.93,234.98
261,-86.40000,39.40000,610.37,186.04
262,-86.40000,39.50000,610.30,186.02
263,-86.90000,40.00000,817.45,249.16
264,-86.10000,40.70000,786.61,239.76
265,-86.80000,38.70000,525.62,160.21
266,-86.30000,41.30000,796.92,242.90
267,-86.30000,41.40000,826.74,251.99
268,-87.20000,41.20000,654.43,199.47
269,-85.00000,40.40000,905.94,276.13
270,-86.20000,39.60000,683.99,208.48
271,-86.00000,39.40000,670.37,204.33
272,-87.50000,38.80000,414.57,126.36
273,-87.60000,38.50000,401.08,122.25
274,-85.80000,41.30000,849.05,258.79
275,-85.80000,41.20000,863.29,263.13
276,-85.90000,41.30000,881.10,268.56
277,-86.30000,39.80000,795.44,242.45
278,-86.00000,39.80000,862.57,262.91
279,-87.40000,41.30000,716.37,218.35
280,-87.50000,41.40000,712.57,217.19
281,-86.10000,39.70000,799.84,243.79
282,-86.20000,39.70000,680.41,207.39
283,-86.00000,39.90000,823.20,250.91
284,-86.20000,39.90000,826.71,251.98
285,-85.60000,40.10000,914.70,278.80
286,-85.70000,40.00000,900.33,274.42
287,-85.80000,40.30000,868.80,264.81
288,-85.70000,40.10000,883.56,269.31
289,-87.30000,41.30000,694.88,211.80
290,-87.20000,41.60000,591.96,180.43
291,-86.60000,41.60000,721.85,220.02
292,-86.80000,41.60000,836.35,254.92
293,-91.10000,43.20000,879.13,267.96
294,-96.30000,42.20000,1071.78,326.68
295,-92.00000,43.20000,1097.80,334.61
296,-91.70000,41.50000,754.43,229.95
297,-93.50000,41.40000,941.40,286.94
298,-92.40000,41.00000,632.71,192.85
299,-92.20000,40.90000,615.32,187.55
300,-94.40000,41.10000,1309.94,399.27
301,-92.70000,42.10000,957.48,291.84
302,-92.60000,42.00000,949.38,289.37
303,-93.60000,42.00000,879.36,268.03
304,-93.60000,42.20000,1017.55,310.15
305,-93.30000,42.20000,1107.09,337.44
306,-90.70000,41.70000,683.63,208.37
307,-90.60000,41.60000,724.67,220.88
308,-95.80000,41.20000,975.26,297.26
309,-95.30000,41.50000,1249.74,380.92
310,-93.60000,41.60000,864.73,263.57
311,-93.50000,41.60000,874.61,266.58
312,-93.70000,41.70000,936.35,285.40
313,-96.20000,42.80000,1255.05,382.54
314,-91.30000,41.60000,673.43,205.26
315,-90.90000,41.40000,768.34,234.19
316,-91.00000,41.60000,711.61,216.90
317,-90.80000,41.50000,777.69,237.04
318,-95.20000,41.00000,1196.10,364.57
319,-91.20000,41.20000,562.89,171.57
320,-91.30000,41.30000,633.27,193.02
321,-91.60000,42.00000,892.68,272.09
322,-91.40000,42.20000,869.46,265.01
323,-91.80000,42.10000,785.93,239.55
324,-91.40000,41.90000,780.68,237.95
325,-91.70000,41.90000,818.27,249.41
326,-91.20000,40.70000,525.49,160.17
327,-91.30000,40.70000,656.36,200.06
328,-91.40000,40.50000,659.74,201.09
329,-91.50000,41.70000,751.41,229.03
330,-91.60000,41.70000,763.48,232.71
331,-92.10000,41.80000,742.09,226.19
332,-92.00000,41.70000,858.40,261.64
333,-92.20000,41.80000,876.64,267.20
334,-95.70000,41.70000,1145.54,349.16
335,-95.80000,40.70000,922.57,281.20
336,-95.70000,40.60000,906.53,276.31
337,-92.00000,43.10000,1158.89,353.23
338,-90.70000,42.60000,890.49,271.42
339,-93.90000,40.60000,1124.67,342.80
340,-93.80000,41.80000,842.16,256.69
341,-94.10000,41.80000,1004.17,306.07
342,-94.20000,41.60000,1030.18,314.00
343,-95.40000,42.20000,1462.99,445.92
344,-90.50000,42.00000,850.56,259.25
345,-91.20000,43.00000,1076.90,328.24
346,-95.20000,43.10000,1381.27,421.01
347,-95.60000,42.70000,1299.44,396.07
348,-93.20000,43.10000,1221.00,372.16
349,-93.20000,43.20000,1095.41,333.88
350,-91.30000,41.70000,764.60,233.05
351,-95.10000,41.90000,1374.18,418.85
352,-92.60000,42.60000,902.56,275.10
353,-91.90000,42.50000,968.57,295.22
354,-92.00000,42.50000,960.60,292.79
355,-92.30000,42.40000,909.71,277.28
356,-92.50000,42.60000,862.70,262.95
357,-92.40000,42.50000,933.66,284.58
358,-92.30000,42.50000,868.11,264.60
359,-95.30000,37.40000,903.05,275.25
360,-97.30000,37.60000,1264.90,385.54
361,-95.40000,39.10000,923.65,281.53
362,-95.00000,38.50000,904.23,275.61
363,-94.90000,38.50000,865.29,263.74
364,-96.60000,39.80000,1260.70,384.26
365,-96.70000,40.00000,1335.86,407.17
366,-98.00000,37.90000,1509.94,460.23
367,-98.80000,38.40000,1861.06,567.25
368,-97.30000,37.70000,1335.24,406.98
369,-94.70000,37.80000,930.28,283.55
370,-95.70000,37.50000,821.85,250.50
371,-94.80000,38.90000,1048.62,319.62
372,-97.50000,38.00000,1386.98,422.75
373,-95.70000,37.40000,803.05,244.77
374,-97.40000,37.40000,1282.94,391.04
375,-94.70000,39.00000,966.93,294.72
376,-96.10000,39.20000,945.73,288.26
377,-97.50000,38.20000,1485.79,452.87
378,-97.00000,37.70000,1230.18,374.96
379,-95.60000,37.00000,714.17,217.68
380,-97.10000,37.70000,1335.86,407.17
381,-97.10000,37.60000,1321.85,402.90
382,-97.60000,38.80000,1235.20,376.49
383,-97.60000,38.90000,1218.41,371.37
384,-97.50000,38.90000,1246.46,379.92
385,-97.40000,38.90000,1172.34,357.33
386,-94.70000,37.40000,924.77,281.87
387,-96.20000,38.40000,1132.61,345.22
388,-97.50000,37.60000,1347.97,410.86
389,-97.00000,39.00000,1218.67,371.45
390,-97.20000,38.90000,1140.26,347.55
391,-97.10000,38.90000,1191.04,363.03
392,-95.30000,39.00000,845.96,257.85
393,-97.90000,38.80000,1530.97,466.64
394,-97.40000,38.10000,1460.60,445.19
395,-95.90000,39.10000,908.79,277.00
396,-94.90000,39.40000,765.98,233.47
397,-95.10000,39.30000,1001.80,305.35
398,-97.70000,38.90000,1271.75,387.63
399,-99.30000,38.90000,2071.39,631.36
400,-99.20000,38.50000,2010.40,612.77
401,-99.20000,38.40000,2119.26,645.95
402,-99.60000,38.90000,2230.77,679.94
403,-96.50000,38.40000,1248.98,380.69
404,-94.70000,37.00000,823.79,251.09
405,-94.70000,37.10000,863.22,263.11
406,-100.90000,37.10000,2849.93,868.66
407,-100.90000,37.00000,2817.29,858.71
408,-95.70000,39.10000,888.94,270.95
409,-95.70000,38.90000,975.92,297.46
410,-97.40000,37.60000,1279.23,389.91
411,-97.20000,37.90000,1368.04,416.98
412,-95.70000,39.00000,992.13,302.40
413,-96.50000,39.20000,1008.40,307.36
414,-97.90000,39.00000,1299.57,396.11
415,-99.00000,39.20000,1886.98,575.15
416,-95.50000,38.60000,927.99,282.85
417,-97.70000,38.80000,1279.36,389.95
418,-95.40000,37.60000,937.27,285.68
419,-95.20000,37.50000,867.88,264.53
420,-100.10000,37.70000,2615.94,797.34
421,-97.80000,38.80000,1320.11,402.37
422,-95.10000,38.60000,988.85,301.40
423,-95.30000,38.60000,891.86,271.84
424,-95.50000,39.10000,941.04,286.83
425,-96.80000,39.10000,1291.04,393.51
426,-94.80000,39.20000,752.53,229.37
427,-94.70000,39.10000,757.45,230.87
428,-95.50000,37.60000,1000.98,305.10
429,-98.10000,39.50000,1456.59,443.97
430,-99.00000,38.50000,1952.20,595.03
431,-95.30000,38.30000,1022.15,311.55
432,-95.10000,38.40000,971.36,296.07
433,-97.40000,37.90000,1391.67,424.18
434,-95.20000,37.60000,903.08,275.26
435,-95.40000,37.70000,938.81,286.15
436,-84.20000,38.00000,996.19,303.64
437,-84.30000,37.90000,677.10,206.38
438,-87.00000,37.90000,387.99,118.26
439,-87.30000,37.70000,424.80,129.48
440,-84.60000,38.00000,904.23,275.61
441,-84.50000,38.10000,918.67,280.01
442,-84.60000,38.10000,899.25,274.09
443,-82.80000,37.70000,1150.72,350.74
444,-82.70000,37.40000,1622.21,494.45
445,-85.60000,38.10000,603.67,184.00
446,-82.80000,37.60000,1182.97,360.57
447,-82.80000,37.40000,1496.03,455.99
448,-82.80000,37.50000,1168.50,356.16
449,-82.70000,37.60000,656.99,200.25
450,-82.90000,37.60000,1071.23,326.51
451,-82.70000,37.70000,855.18,260.66
452,-88.90000,36.50000,382.09,116.46
453,-88.50000,36.90000,424.97,129.53
454,-88.60000,36.70000,455.15,138.73
455,-84.70000,38.20000,812.24,247.57
456,-85.10000,37.90000,723.98,220.67
457,-86.50000,36.90000,580.18,176.84
458,-87.90000,37.60000,435.76,132.82
459,-85.20000,38.60000,787.01,239.88
460,-85.40000,38.00000,473.52,144.33
461,-85.30000,38.10000,567.39,172.94
462,-85.30000,38.20000,752.79,229.45
463,-84.50000,38.30000,959.06,292.32
464,-84.60000,38.20000,786.09,239.60
465,-83.40000,38.30000,900.59,274.50
466,-84.60000,37.10000,1004.95,306.31
467,-82.20000,37.60000,1389.47,423.51
468,-82.30000,37.70000,680.38,207.38
469,-82.40000,37.60000,1470.21,448.12
470,-84.90000,38.00000,757.51,230.89
471,-85.00000,38.10000,785.11,239.30
472,-84.80000,38.00000,846.72,258.08
473,-82.90000,38.50000,838.94,255.71
474,-82.80000,38.40000,851.87,259.65
475,-83.70000,36.80000,2055.02,626.37
476,-83.80000,36.60000,2714.07,827.25
477,-84.40000,38.80000,776.84,236.78
478,-84.30000,38.70000,676.38,206.16
479,-83.90000,38.40000,845.05,257.57
480,-85.60000,37.70000,450.26,137.24
481,-84.70000,39.00000,816.40,248.84
482,-84.60000,39.00000,857.45,261.35
483,-82.70000,38.30000,837.40,255.24
484,-82.90000,38.70000,878.90,267.89
485,-86.90000,37.90000,415.81,126.74
486,-83.90000,38.10000,990.52,301.91
487,-84.00000,38.00000,992.72,302.58
488,-84.70000,37.80000,793.04,241.72
489,-84.90000,37.80000,887.01,270.36
490,-82.50000,37.80000,1137.66,346.76
491,-82.40000,37.80000,1055.28,321.65
492,-88.30000,36.90000,483.01,147.22
493,-85.40000,37.50000,685.30,208.88
494,-84.30000,37.60000,962.99,293.52
495,-88.60000,37.10000,301.35,91.85
496,-86.70000,36.90000,690.19,210.37
497,-84.60000,37.40000,1189.01,362.41
498,-84.70000,37.50000,1019.91,310.87
499,-83.20000,38.60000,841.24,256.41
500,-83.30000,38.50000,765.03,233.18
