"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
168,-95.70000,29.50000,75.82,23.11
169,-95.60000,29.40000,47.51,14.48
170,-95.90000,29.40000,89.83,27.38
171,-95.90000,29.50000,105.91,32.28
172,-95.60000,29.70000,78.51,23.93
173,-96.00000,29.70000,111.02,33.84
174,-95.60000,29.30000,44.42,13.54
175,-98.30000,29.20000,415.09,126.52
176,-95.50000,29.60000,70.44,21.47
177,-95.20000,33.00000,440.72,134.33
178,-94.60000,29.50000,-2.36,-0.72
179,-94.90000,32.40000,329.95,100.57
180,-96.10000,30.40000,250.66,76.40
181,-98.00000,29.60000,558.92,170.36
182,-97.80000,29.80000,476.90,145.36
183,-94.70000,30.30000,97.67,29.77
184,-94.30000,30.20000,31.30,9.54
185,-94.40000,30.20000,47.67,14.53
186,-94.20000,30.20000,14.04,4.28
187,-94.30000,30.10000,31.99,9.75
188,-94.50000,30.10000,47.60,14.51
189,-94.40000,30.50000,94.78,28.89
190,-94.20000,30.30000,20.14,6.14
191,-94.30000,30.40000,78.61,23.96
192,-94.40000,30.40000,99.21,30.24
193,-94.20000,30.40000,72.24,22.02
194,-94.40000,30.10000,29.30,8.93
195,-95.30000,30.00000,84.51,25.76
196,-95.40000,29.90000,77.36,23.58
197,-95.30000,29.90000,64.04,19.52
198,-95.10000,30.10000,82.05,25.01
199,-95.60000,29.80000,85.47,26.05
200,-95.60000,30.00000,135.17,41.20
201,-95.70000,29.80000,103.90,31.67
202,-95.10000,30.00000,66.73,20.34
203,-95.50000,29.90000,101.48,30.93
204,-95.70000,30.00000,156.46,47.69
205,-95.20000,30.00000,55.05,16.78
206,-95.00000,30.00000,61.19,18.65
207,-95.50000,30.10000,129.99,39.62
208,-95.10000,29.80000,26.08,7.95
209,-95.70000,29.90000,138.71,42.28
210,-95.10000,29.60000,14.96,4.56
211,-95.60000,29.90000,114.07,34.77
212,-95.00000,29.80000,31.73,9.67
213,-95.20000,29.90000,48.20,14.69
214,-95.40000,30.00000,97.90,29.84
215,-95.00000,29.90000,39.90,12.16
216,-95.80000,29.90000,157.68,48.06
217,-95.60000,30.20000,207.02,63.10
218,-95.10000,29.90000,14.60,4.45
219,-95.80000,30.10000,206.59,62.97
220,-95.20000,30.10000,78.28,23.86
221,-95.40000,30.10000,102.82,31.34
222,-95.00000,29.60000,15.29,4.66
223,-95.20000,29.70000,28.84,8.79
224,-95.80000,30.00000,198.46,60.49
225,-95.50000,30.20000,144.16,43.94
226,-95.60000,30.10000,176.77,53.88
227,-95.70000,30.10000,157.41,47.98
228,-95.50000,29.80000,72.97,22.24
229,-95.00000,29.70000,0.36,0.11
230,-95.40000,29.70000,45.05,13.73
231,-95.30000,30.10000,71.36,21.75
232,-95.30000,29.80000,41.80,12.74
233,-95.10000,29.70000,28.90,8.81
234,-95.50000,29.70000,60.99,18.59
235,-95.30000,29.70000,31.20,9.51
236,-95.40000,29.80000,59.48,18.13
237,-95.10000,29.50000,22.74,6.93
238,-98.00000,30.20000,1188.81,362.35
239,-97.90000,29.90000,581.14,177.13
240,-97.90000,30.10000,836.38,254.93
241,-98.10000,30.00000,875.95,266.99
242,-98.10000,26.30000,72.24,22.02
243,-97.90000,26.20000,60.56,18.46
244,-98.00000,26.20000,74.08,22.58
245,-98.20000,26.20000,113.85,34.70
246,-97.90000,26.30000,53.61,16.34
247,-98.00000,26.30000,67.09,20.45
248,-98.10000,26.20000,91.14,27.78
249,-98.40000,26.20000,116.93,35.64
250,-98.20000,26.10000,91.11,27.77
251,-98.30000,26.40000,177.79,54.19
252,-98.30000,26.20000,112.43,34.27
253,-98.20000,26.30000,98.59,30.05
254,-98.20000,26.40000,109.74,33.45
255,-98.40000,26.30000,218.08,66.47
256,-98.60000,26.30000,192.55,58.69
257,-97.90000,26.10000,62.20,18.96
258,-98.10000,26.10000,79.99,24.38
259,-98.10000,26.40000,98.52,30.03
260,-98.30000,26.30000,154.20,47.00
261,-98.00000,26.10000,71.26,21.72
262,-97.80000,32.50000,771.26,235.08
263,-97.70000,32.40000,692.75,211.15
264,-97.70000,32.50000,907.71,276.67
265,-101.50000,32.20000,2594.65,790.85
266,-94.00000,30.90000,211.29,64.40
267,-94.00000,30.00000,2.10,0.64
268,-94.20000,29.90000,12.47,3.80
269,-94.10000,29.90000,6.59,2.01
270,-94.30000,29.80000,6.99,2.13
271,-94.30000,30.00000,25.82,7.87
272,-94.30000,29.90000,15.12,4.61
273,-94.40000,30.00000,32.15,9.80
274,-94.20000,30.00000,19.36,5.90
275,-94.20000,29.80000,7.48,2.28
276,-94.10000,30.00000,6.59,2.01
277,-94.20000,30.10000,27.89,8.50
278,-98.10000,27.80000,207.61,63.28
279,-100.10000,32.90000,1696.92,517.22
280,-98.90000,30.00000,1604.43,489.03
281,-99.10000,30.00000,1620.31,493.87
282,-99.20000,28.40000,369.29,112.56
283,-95.00000,30.30000,127.95,39.00
284,-94.70000,29.90000,32.25,9.83
285,-95.10000,30.30000,123.16,37.54
286,-94.90000,30.30000,108.17,32.97
287,-94.90000,30.10000,82.48,25.14
288,-95.00000,30.20000,103.31,31.49
289,-94.90000,30.00000,60.01,18.29
290,-94.80000,30.40000,59.06,18.00
291,-94.90000,30.20000,98.20,29.93
292,-95.00000,30.10000,80.81,24.63
293,-95.10000,30.40000,183.14,55.82
294,-94.60000,30.10000,59.94,18.27
295,-94.60000,30.00000,50.16,15.29
296,-95.10000,30.20000,87.01,26.52
297,-94.80000,30.10000,25.20,7.68
298,-101.90000,33.60000,3228.61,984.08
299,-97.10000,31.50000,430.71,131.28
300,-97.10000,31.60000,441.08,134.44
301,-100.50000,28.80000,813.98,248.10
302,-95.30000,30.30000,176.57,53.82
303,-95.40000,30.20000,104.86,31.96
304,-95.60000,30.30000,174.74,53.26
305,-95.20000,30.20000,97.67,29.77
306,-95.40000,30.30000,192.39,58.64
307,-95.60000,30.40000,199.80,60.90
308,-95.30000,30.20000,127.89,38.98
309,-95.80000,30.20000,289.01,88.09
310,-95.60000,30.50000,199.80,60.90
311,-95.70000,30.20000,202.66,61.77
312,-95.40000,30.40000,217.26,66.22
313,-95.70000,30.30000,221.78,67.60
314,-95.20000,30.30000,145.87,44.46
315,-95.70000,30.40000,244.03,74.38
316,-95.50000,30.30000,141.83,43.23
317,-95.50000,30.40000,329.43,100.41
318,-94.60000,31.60000,327.40,99.79
319,-93.60000,31.00000,188.85,57.56
320,-93.80000,30.60000,68.11,20.76
321,-93.70000,30.30000,5.64,1.72
322,-93.80000,30.30000,32.97,10.05
323,-93.60000,30.80000,68.90,21.00
324,-93.80000,30.40000,41.14,12.54
325,-93.80000,30.50000,49.97,15.23
326,-93.80000,30.00000,2.46,0.75
327,-93.70000,30.20000,2.56,0.78
328,-94.00000,30.20000,24.67,7.52
329,-93.90000,30.10000,12.66,3.86
330,-94.10000,30.20000,4.72,1.44
331,-93.80000,30.20000,20.54,6.26
332,-93.80000,30.10000,8.99,2.74
333,-93.90000,30.00000,-1.97,-0.60
334,-94.00000,30.10000,15.09,4.60
335,-93.90000,30.20000,19.19,5.85
336,-94.10000,30.10000,14.86,4.53
337,-93.70000,30.10000,-2.53,-0.77
338,-94.90000,30.50000,76.74,23.39
339,-94.90000,30.60000,120.90,36.85
340,-101.90000,35.20000,3698.20,1127.21
341,-96.50000,32.90000,434.51,132.44
342,-95.00000,30.40000,158.79,48.40
343,-95.00000,30.60000,101.64,30.98
344,-95.20000,30.70000,252.36,76.92
345,-95.10000,30.60000,178.15,54.30
346,-97.30000,27.90000,30.51,9.30
347,-95.30000,32.30000,495.96,151.17
348,-98.90000,32.70000,1261.02,384.36
349,-97.10000,32.90000,565.45,172.35
350,-97.40000,32.70000,585.17,178.36
351,-97.30000,32.70000,628.90,191.69
352,-97.30000,32.80000,596.36,181.77
353,-97.20000,32.80000,495.41,151.00
354,-97.80000,30.20000,708.56,215.97
355,-97.70000,30.40000,729.40,222.32
356,-97.80000,30.40000,861.81,262.68
357,-97.70000,30.30000,619.49,188.82
358,-97.80000,30.10000,739.83,225.50
359,-97.70000,30.20000,561.15,171.04
360,-99.70000,29.50000,1608.79,490.36
361,-96.80000,28.90000,64.53,19.67
362,-97.10000,28.80000,115.32,35.15
363,-97.10000,28.70000,100.10,30.51
364,-97.00000,28.90000,132.64,40.43
365,-97.00000,28.80000,82.81,25.24
366,-95.50000,30.60000,314.34,95.81
367,-95.90000,29.80000,157.45,47.99
368,-96.10000,30.00000,142.32,43.38
369,-96.00000,30.00000,200.36,61.07
370,-96.10000,29.80000,151.28,46.11
371,-95.90000,30.20000,280.97,85.64
372,-95.90000,29.90000,176.61,53.83
373,-96.00000,30.20000,307.51,93.73
374,-95.90000,30.00000,201.61,61.45
375,-96.00000,29.90000,161.19,49.13
376,-96.10000,29.50000,114.57,34.92
377,-96.00000,29.50000,106.33,32.41
378,-99.50000,27.60000,453.87,138.34
379,-99.40000,27.50000,477.92,145.67
380,-96.10000,29.40000,106.89,32.58
381,-96.00000,29.30000,90.81,27.68
382,-96.00000,29.40000,89.34,27.23
383,-96.20000,29.30000,110.01,33.53
384,-96.10000,29.30000,86.15,26.26
385,-96.20000,29.40000,122.90,37.46
386,-96.30000,29.20000,107.25,32.69
387,-98.50000,33.90000,975.89,297.45
388,-97.40000,26.60000,-1.94,-0.59
389,-97.80000,26.40000,37.86,11.54
390,-97.80000,26.50000,33.10,10.09
391,-97.70000,26.40000,24.77,7.55
392,-98.10000,29.10000,437.27,133.28
393,-96.00000,29.80000,113.22,34.51
394,-96.10000,29.70000,98.49,30.02
395,-97.50000,31.20000,669.29,204.00
396,-98.40000,30.10000,1321.03,402.65
397,-98.70000,32.40000,1489.57,454.02
398,-96.80000,32.50000,564.96,172.20
399,-99.60000,33.00000,1483.10,452.05
400,-99.60000,33.10000,1430.91,436.14
401,-96.60000,31.70000,504.30,153.71
402,-102.10000,33.50000,3330.38,1015.10
403,-96.50000,32.30000,429.27,130.84
404,-94.70000,32.20000,487.47,148.58
405,-98.00000,30.40000,682.28,207.96
406,-97.60000,30.50000,745.90,227.35
407,-97.60000,30.30000,556.46,169.61
408,-95.20000,30.90000,253.12,77.15
409,-95.40000,30.90000,135.14,41.19
410,-94.10000,30.60000,54.89,16.73
411,-94.20000,30.80000,207.61,63.28
412,-94.40000,30.80000,347.08,105.79
413,-95.60000,30.60000,314.96,96.00
414,-97.70000,30.50000,734.42,223.85
415,-97.50000,33.00000,676.44,206.18
416,-94.00000,30.40000,49.70,15.15
417,-94.10000,30.40000,26.64,8.12
418,-94.00000,30.50000,101.94,31.07
419,-94.10000,30.30000,18.18,5.54
420,-93.90000,30.50000,84.09,25.63
421,-94.10000,30.90000,214.90,65.50
422,-93.90000,30.70000,130.15,39.67
423,-94.70000,30.20000,79.76,24.31
424,-97.20000,29.00000,134.88,41.11
425,-95.50000,32.20000,342.85,104.50
426,-95.10000,32.20000,410.99,125.27
427,-95.30000,32.20000,448.46,136.69
428,-96.50000,30.30000,284.71,86.78
429,-97.30000,30.10000,517.22,157.65
430,-97.30000,30.00000,443.08,135.05
431,-97.20000,30.00000,460.30,140.30
432,-95.90000,29.60000,110.99,33.83
433,-98.40000,30.60000,820.60,250.12
434,-98.40000,30.70000,861.75,262.66
435,-95.30000,29.00000,1.64,0.50
436,-95.30000,28.90000,0.00,0.00
437,-95.00000,29.20000,-1.90,-0.58
438,-96.00000,30.10000,246.46,75.12
439,-100.50000,32.40000,2414.83,736.04
440,-95.10000,29.40000,22.90,6.98
441,-95.10000,29.30000,12.24,3.73
442,-95.00000,29.50000,9.61,2.93
443,-95.00000,29.40000,14.14,4.31
444,-94.90000,29.50000,0.85,0.26
445,-94.90000,29.30000,-1.90,-0.58
446,-97.20000,28.10000,-0.36,-0.11
447,-97.20000,33.00000,598.75,182.50
448,-98.30000,30.60000,864.07,263.37
449,-97.20000,27.80000,-0.36,-0.11
450,-98.40000,29.80000,1189.86,362.67
451,-101.70000,33.50000,3159.68,963.07
452,-98.00000,30.00000,903.12,275.27
453,-99.80000,32.40000,1776.18,541.38
454,-99.70000,32.50000,1661.58,506.45
455,-99.70000,32.40000,1749.64,533.29
456,-95.20000,29.40000,36.78,11.21
457,-95.30000,29.40000,35.96,10.96
458,-97.20000,28.00000,22.21,6.77
459,-97.00000,28.20000,5.31,1.62
460,-97.10000,27.90000,-0.36,-0.11
461,-97.10000,32.60000,613.16,186.89
462,-97.20000,32.60000,685.50,208.94
463,-96.00000,29.00000,50.66,15.44
464,-96.00000,28.90000,39.24,11.96
465,-95.50000,29.30000,37.99,11.58
466,-95.20000,29.00000,0.00,0.00
467,-95.60000,29.20000,31.63,9.64
468,-95.50000,28.90000,2.76,0.84
469,-95.50000,29.40000,50.30,15.33
470,-95.10000,29.10000,7.22,2.20
471,-95.20000,29.30000,21.82,6.65
472,-95.30000,29.10000,2.85,0.87
473,-95.70000,29.20000,41.90,12.77
474,-95.20000,29.20000,7.94,2.42
475,-95.70000,29.00000,22.15,6.75
476,-95.80000,29.10000,37.86,11.54
477,-98.30000,29.90000,958.89,292.27
478,-98.20000,29.90000,1061.12,323.43
479,-98.50000,29.70000,1307.32,398.47
480,-98.20000,29.80000,1106.20,337.17
481,-98.10000,29.70000,618.70,188.58
482,-97.20000,27.60000,-0.36,-0.11
483,-97.10000,27.80000,1.35,0.41
484,-97.10000,27.70000,0.00,0.00
485,-97.30000,27.60000,1.28,0.39
486,-97.30000,27.70000,9.19,2.80
487,-97.20000,27.70000,-0.36,-0.11
488,-97.40000,27.70000,24.15,7.36
489,-97.50000,27.80000,41.93,12.78
490,-97.40000,27.80000,38.45,11.72
491,-97.60000,27.90000,4.82,1.47
492,-96.60000,29.00000,62.63,19.09
493,-96.70000,29.00000,46.49,14.17
494,-95.40000,28.90000,1.87,0.57
495,-94.80000,29.30000,5.48,1.67
496,-94.90000,29.20000,0.00,0.00
497,-95.00000,29.10000,0.00,0.00
498,-94.70000,29.40000,0.00,0.00
499,-94.80000,29.40000,0.00,0.00
500,-94.40000,29.60000,1.64,0.50
