longitude,latitude
-93.8,30.1
-93.9,30.0
-94.0,30.1
-93.9,30.2
-94.1,30.1
-93.7,30.1
-94.9,30.5
-94.9,30.6
-101.9,35.2
-96.5,32.9
-95.0,30.4
-95.0,30.6
-95.2,30.7
-95.1,30.6
-97.3,27.9
-95.3,32.3
-98.9,32.7
-97.1,32.9
-97.4,32.7
-97.3,32.7
-97.3,32.8
-97.2,32.8
-97.8,30.2
-97.7,30.4
-97.8,30.4
-97.7,30.3
-97.8,30.1
-97.7,30.2
-99.7,29.5
-96.8,28.9
-97.1,28.8
-97.1,28.7
-97.0,28.9
-97.0,28.8
-95.5,30.6
-95.9,29.8
-96.1,30.0
-96.0,30.0
-96.1,29.8
-95.9,30.2
-95.9,29.9
-96.0,30.2
-95.9,30.0
-96.0,29.9
-96.1,29.5
-96.0,29.5
-99.5,27.6
-99.4,27.5
-96.1,29.4
-96.0,29.3
-96.0,29.4
-96.2,29.3
-96.1,29.3
-96.2,29.4
-96.3,29.2
-98.5,33.9
-97.4,26.6
-97.8,26.4
-97.8,26.5
-97.7,26.4
-98.1,29.1
-96.0,29.8
-96.1,29.7
-97.5,31.2
-98.4,30.1
-98.7,32.4
-96.8,32.5
-99.6,33.0
-99.6,33.1
-96.6,31.7
-102.1,33.5
-96.5,32.3
-94.7,32.2
-98.0,30.4
-97.6,30.5
-97.6,30.3
-95.2,30.9
-95.4,30.9
-94.1,30.6
-94.2,30.8
-94.4,30.8
-95.6,30.6
-97.7,30.5
-97.5,33.0
-94.0,30.4
-94.1,30.4
-94.0,30.5
-94.1,30.3
-93.9,30.5
-94.1,30.9
-93.9,30.7
-94.7,30.2
-97.2,29.0
-95.5,32.2
-95.1,32.2
-95.3,32.2
-96.5,30.3
-97.3,30.1
-97.3,30.0
-97.2,30.0
-95.9,29.6
-98.4,30.6
-98.4,30.7
-95.3,29.0
-95.3,28.9
-95.0,29.2
-96.0,30.1
-100.5,32.4
-95.1,29.4
-95.1,29.3
-95.0,29.5
-95.0,29.4
-94.9,29.5
-94.9,29.3
-97.2,28.1
-97.2,33.0
-98.3,30.6
-97.2,27.8
-98.4,29.8
-101.7,33.5
-98.0,30.0
-99.8,32.4
-99.7,32.5
-99.7,32.4
-95.2,29.4
-95.3,29.4
-97.2,28.0
-97.0,28.2
-97.1,27.9
-97.1,32.6
-97.2,32.6
-96.0,29.0
-96.0,28.9
-95.5,29.3
-95.2,29.0
-95.6,29.2
-95.5,28.9
-95.5,29.4
-95.1,29.1
-95.2,29.3
-95.3,29.1
-95.7,29.2
-95.2,29.2
-95.7,29.0
-95.8,29.1
-98.3,29.9
-98.2,29.9
-98.5,29.7
-98.2,29.8
-98.1,29.7
-97.2,27.6
-97.1,27.8
-97.1,27.7
-97.3,27.6
-97.3,27.7
-97.2,27.7
-97.4,27.7
-97.5,27.8
-97.4,27.8
-97.6,27.9
-96.6,29.0
-96.7,29.0
-95.4,28.9
-94.8,29.3
-94.9,29.2
-95.0,29.1
-94.7,29.4
-94.8,29.4
-94.4,29.6
