"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-89.40000,38.60000,464.44,141.56
2,-90.20000,40.70000,628.94,191.70
3,-88.30000,41.30000,538.78,164.22
4,-91.30000,40.40000,660.50,201.32
5,-91.20000,40.50000,697.64,212.64
6,-90.40000,42.30000,751.44,229.04
7,-88.90000,37.40000,458.83,139.85
8,-88.70000,37.40000,465.03,141.74
9,-88.50000,41.80000,720.67,219.66
10,-88.90000,40.60000,750.98,228.90
11,-90.20000,38.10000,384.15,117.09
12,-88.60000,39.70000,681.79,207.81
13,-89.70000,39.60000,611.29,186.32
14,-89.30000,37.40000,513.25,156.44
15,-87.60000,40.10000,547.34,166.83
16,-90.80000,40.90000,748.26,228.07
17,-90.00000,41.80000,673.26,205.21
18,-89.80000,41.80000,703.97,214.57
19,-88.00000,41.30000,620.41,189.10
20,-89.40000,42.40000,907.38,276.57
21,-89.20000,42.40000,721.33,219.86
22,-85.00000,40.60000,858.10,261.55
23,-85.50000,41.20000,884.51,269.60
24,-85.40000,41.20000,876.21,267.07
25,-85.30000,40.90000,790.16,240.84
26,-86.30000,40.00000,896.23,273.17
27,-86.20000,39.20000,752.59,229.39
28,-85.70000,38.40000,523.33,159.51
29,-85.90000,40.80000,724.57,220.85
30,-86.30000,38.40000,842.19,256.70
31,-85.20000,40.20000,1016.99,309.98
32,-86.00000,38.30000,733.27,223.50
33,-86.10000,41.00000,821.33,250.34
34,-86.10000,41.20000,785.70,239.48
35,-85.50000,40.70000,843.67,257.15
36,-86.90000,40.40000,575.59,175.44
37,-85.10000,38.70000,704.49,214.73
38,-85.80000,39.60000,805.31,245.46
39,-86.70000,39.20000,681.33,207.67
40,-85.20000,41.40000,977.99,298.09
41,-85.50000,41.30000,914.96,278.88
42,-84.80000,40.60000,865.62,263.84
43,-85.50000,39.00000,811.81,247.44
44,-87.50000,38.50000,402.46,122.67
45,-86.50000,41.60000,701.94,213.95
46,-92.00000,42.20000,859.35,261.93
47,-94.90000,41.60000,1243.01,378.87
48,-92.90000,40.80000,973.29,296.66
49,-96.30000,42.50000,1339.47,408.27
50,-95.80000,42.50000,1204.59,367.16
51,-94.10000,42.40000,1031.50,314.40
52,-91.80000,40.70000,569.46,173.57
53,-92.70000,42.00000,855.77,260.84
54,-96.30000,43.20000,1253.81,382.16
55,-95.30000,41.70000,1281.30,390.54
56,-96.20000,42.10000,1057.94,322.46
57,-95.80000,41.10000,1309.12,399.02
58,-91.10000,41.10000,550.98,167.94
59,-91.10000,42.20000,872.83,266.04
60,-91.00000,42.00000,724.87,220.94
61,-94.40000,42.00000,1056.86,322.13
62,-90.70000,42.50000,838.42,255.55
63,-91.10000,41.00000,728.44,222.03
64,-95.30000,42.00000,1336.78,407.45
65,-94.90000,42.10000,1334.97,406.90
66,-92.50000,42.80000,918.08,279.83
67,-92.50000,42.40000,900.72,274.54
68,-97.90000,37.80000,1436.12,437.73
69,-96.50000,38.90000,1455.18,443.54
70,-97.60000,38.60000,1354.63,412.89
71,-96.80000,37.60000,1420.77,433.05
72,-96.30000,38.40000,1126.67,343.41
73,-96.20000,38.30000,1212.43,369.55
74,-95.90000,37.30000,830.91,253.26
75,-95.00000,39.80000,960.66,292.81
76,-96.00000,39.10000,935.37,285.10
77,-95.00000,39.40000,856.89,261.18
78,-96.60000,38.40000,1189.14,362.45
79,-94.90000,39.20000,938.65,286.10
80,-97.60000,37.70000,1467.82,447.39
81,-99.10000,38.20000,2007.12,611.77
82,-99.20000,38.10000,2049.21,624.60
83,-96.80000,39.00000,1277.53,389.39
84,-94.80000,39.10000,918.64,280.00
85,-95.30000,37.30000,891.01,271.58
86,-95.50000,37.90000,979.63,298.59
87,-84.10000,37.90000,716.96,218.53
88,-87.00000,37.70000,489.93,149.33
89,-84.80000,38.30000,776.57,236.70
90,-82.40000,37.70000,824.11,251.19
91,-82.60000,37.30000,1529.66,466.24
92,-85.00000,38.00000,653.41,199.16
93,-82.40000,37.40000,1509.55,460.11
94,-84.00000,38.40000,848.03,258.48
95,-84.80000,38.90000,454.99,138.68
96,-84.30000,38.10000,926.80,282.49
97,-85.60000,37.00000,839.60,255.91
98,-84.80000,37.70000,927.99,282.85
99,-83.80000,38.60000,880.97,268.52
100,-88.40000,36.90000,340.98,103.93
101,-84.40000,37.60000,869.06,264.89
102,-86.90000,36.80000,636.91,194.13
103,-88.30000,37.40000,388.75,118.49
104,-88.50000,37.20000,467.95,142.63
105,-88.50000,37.10000,322.74,98.37
106,-84.80000,37.60000,1066.99,325.22
107,-85.80000,38.00000,650.43,198.25
108,-84.90000,38.70000,687.70,209.61
109,-91.80000,31.20000,40.81,12.44
110,-93.20000,30.50000,71.06,21.66
111,-93.70000,32.90000,259.45,79.08
112,-93.50000,32.60000,212.34,64.72
113,-91.90000,31.80000,144.32,43.99
114,-91.60000,31.50000,51.77,15.78
115,-93.00000,31.60000,98.72,30.09
116,-90.60000,29.80000,1.74,0.53
117,-91.30000,32.10000,74.97,22.85
118,-93.20000,32.50000,290.91,88.67
119,-92.80000,32.10000,110.47,33.67
120,-92.30000,32.60000,146.95,44.79
121,-89.90000,29.70000,0.46,0.14
122,-68.80000,44.90000,132.78,40.47
123,-68.70000,45.20000,206.07,62.81
124,-70.60000,44.50000,699.80,213.30
125,-70.80000,44.50000,696.98,212.44
126,-69.40000,44.10000,241.17,73.51
127,-69.30000,44.00000,89.93,27.41
128,-69.60000,44.50000,316.44,96.45
129,-69.80000,44.20000,219.39,66.87
130,-68.40000,45.90000,479.17,146.05
131,-69.50000,44.90000,345.01,105.16
132,-69.80000,43.90000,46.03,14.03
133,-70.60000,43.70000,282.81,86.20
134,-70.70000,43.50000,269.29,82.08
135,-70.90000,43.60000,587.80,179.16
136,-78.90000,39.60000,2541.01,774.50
137,-78.50000,39.70000,1076.71,328.18
138,-77.20000,39.60000,450.10,137.19
139,-75.40000,38.20000,30.48,9.29
140,-75.20000,38.20000,0.00,0.00
141,-77.10000,38.40000,0.00,0.00
142,-77.40000,39.30000,250.56,76.37
143,-79.40000,39.30000,2712.47,826.76
144,-76.00000,39.30000,65.32,19.91
145,-76.00000,38.20000,0.00,0.00
146,-75.70000,38.00000,-1.57,-0.48
147,-70.00000,42.00000,0.00,0.00
148,-73.10000,42.20000,1289.63,393.08
149,-73.20000,42.20000,1454.99,443.48
150,-73.10000,42.30000,1796.23,547.49
151,-70.90000,42.70000,101.97,31.08
152,-73.00000,42.50000,1782.45,543.29
153,-72.00000,42.70000,1060.33,323.19
154,-71.60000,42.30000,275.62,84.01
155,-71.60000,42.40000,368.57,112.34
156,-83.10000,42.40000,640.16,195.12
157,-83.10000,42.30000,588.29,179.31
158,-82.60000,43.30000,781.33,238.15
159,-85.60000,42.00000,819.75,249.86
160,-85.90000,42.90000,671.03,204.53
161,-89.30000,46.90000,601.90,183.46
162,-83.50000,42.60000,965.68,294.34
163,-86.00000,43.30000,698.49,212.90
164,-83.50000,41.90000,621.82,189.53
165,-83.90000,41.80000,696.75,212.37
166,-85.70000,43.20000,774.38,236.03
167,-85.40000,42.90000,851.80,259.63
168,-83.80000,42.90000,809.71,246.80
169,-84.80000,42.50000,896.36,273.21
170,-85.20000,42.40000,921.33,280.82
171,-85.00000,42.00000,992.72,302.58
172,-86.30000,42.00000,679.40,207.08
173,-85.10000,42.60000,818.27,249.41
174,-88.50000,46.80000,860.89,262.40
175,-83.60000,44.10000,607.25,185.09
176,-83.70000,44.00000,582.78,177.63
177,-86.60000,46.40000,932.35,284.18
178,-94.00000,44.10000,1001.28,305.19
179,-96.70000,45.60000,1173.13,357.57
180,-94.90000,47.50000,1379.00,420.32
181,-96.00000,46.90000,1236.42,376.86
182,-93.10000,45.30000,899.38,274.13
183,-93.50000,45.10000,952.40,290.29
184,-91.60000,43.80000,760.20,231.71
185,-91.50000,43.60000,1147.47,349.75
186,-93.40000,45.60000,933.63,284.57
187,-95.00000,43.60000,1402.62,427.52
188,-96.90000,48.50000,820.47,250.08
189,-94.10000,44.20000,987.17,300.89
190,-95.60000,46.60000,1372.70,418.40
191,-96.60000,47.80000,884.74,269.67
192,-93.20000,44.40000,1061.38,323.51
193,-93.50000,44.20000,1053.67,321.16
194,-93.90000,45.40000,979.30,298.49
195,-94.00000,45.50000,997.01,303.89
196,-96.40000,45.70000,1045.87,318.78
197,-91.90000,44.10000,1177.49,358.90
198,-95.60000,45.90000,1385.07,422.17
199,-95.70000,45.90000,1326.18,404.22
200,-94.20000,46.20000,1240.75,378.18
201,-96.30000,46.90000,1173.85,357.79
202,-89.80000,34.90000,296.49,90.37
203,-88.50000,30.80000,149.18,45.47
204,-89.00000,30.60000,127.59,38.89
205,-90.10000,33.10000,271.16,82.65
206,-90.10000,31.50000,203.15,61.92
207,-88.80000,34.30000,365.98,111.55
208,-90.10000,33.60000,126.35,38.51
209,-88.30000,33.30000,160.99,49.07
210,-88.40000,33.60000,198.36,60.46
211,-88.40000,33.40000,138.32,42.16
212,-89.70000,31.40000,371.82,113.33
213,-89.10000,31.00000,232.15,70.76
214,-89.10000,31.20000,225.49,68.73
215,-90.30000,31.20000,335.86,102.37
216,-90.50000,31.10000,381.23,116.20
