"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
1,-96.70000,46.20000,967.22,294.81
2,-96.80000,46.60000,927.92,282.83
3,-97.10000,46.40000,1053.35,321.06
4,-99.30000,46.70000,1941.44,591.75
5,-99.10000,48.40000,1463.19,445.98
6,-97.30000,47.50000,974.70,297.09
7,-100.20000,46.20000,1811.22,552.06
8,-98.30000,46.10000,1390.09,423.70
9,-97.10000,48.30000,800.16,243.89
10,-97.50000,48.50000,851.35,259.49
11,-101.00000,48.10000,1618.54,493.33
12,-101.10000,46.90000,2133.07,650.16
13,-98.10000,48.00000,1522.70,464.12
14,-98.50000,47.80000,1461.29,445.40
15,-101.60000,47.20000,2149.77,655.25
16,-98.10000,47.00000,1244.16,379.22
17,-99.20000,48.00000,1515.12,461.81
18,-81.40000,41.60000,645.14,196.64
19,-82.60000,38.70000,953.35,290.58
20,-82.70000,38.60000,784.78,239.20
21,-82.10000,41.50000,572.31,174.44
22,-83.20000,40.60000,913.19,278.34
23,-82.30000,39.10000,803.84,245.01
24,-81.80000,39.10000,787.86,240.14
25,-84.10000,40.20000,1083.99,330.40
26,-81.00000,39.80000,1178.08,359.08
27,-81.80000,39.70000,754.20,229.88
28,-81.80000,39.50000,861.06,262.45
29,-82.10000,40.00000,759.48,231.49
30,-83.20000,41.50000,594.91,181.33
31,-84.40000,41.10000,717.36,218.65
32,-84.40000,41.20000,714.21,217.69
33,-82.20000,39.70000,928.18,282.91
34,-82.10000,39.60000,890.09,271.30
35,-83.00000,39.00000,662.63,201.97
36,-82.60000,40.90000,1078.05,328.59
37,-82.50000,40.70000,1340.72,408.65
38,-83.00000,39.30000,896.23,273.17
39,-83.30000,41.40000,660.70,201.38
40,-83.00000,38.80000,515.09,157.00
41,-81.40000,41.00000,1144.19,348.75
42,-81.70000,41.20000,1002.92,305.69
43,-81.00000,41.20000,941.34,286.92
44,-81.00000,41.30000,937.20,285.66
45,-80.80000,41.10000,913.52,278.44
46,-81.30000,40.40000,852.62,259.88
47,-81.60000,40.60000,1029.53,313.80
48,-83.30000,40.40000,940.65,286.71
49,-81.70000,39.60000,689.86,210.27
50,-81.70000,39.30000,819.82,249.88
51,-81.50000,39.60000,941.93,287.10
52,-81.90000,40.80000,990.16,301.80
53,-82.00000,40.80000,1014.76,309.30
54,-84.70000,41.70000,950.69,289.77
55,-84.60000,41.70000,919.98,280.41
56,-83.70000,41.40000,673.20,205.19
57,-83.50000,40.80000,933.33,284.48
58,-83.40000,40.90000,834.68,254.41
59,-84.10000,40.80000,833.37,254.01
60,-82.30000,40.60000,1133.40,345.46
61,-82.20000,39.40000,714.67,217.83
62,-84.40000,39.40000,795.83,242.57
63,-83.70000,40.10000,1159.88,353.53
64,-83.80000,39.90000,1045.51,318.67
65,-84.20000,39.20000,876.31,267.10
66,-84.20000,38.90000,697.67,212.65
67,-84.10000,39.00000,728.15,221.94
68,-81.70000,40.30000,1028.31,313.43
69,-82.00000,40.30000,943.96,287.72
70,-84.50000,41.40000,709.09,216.13
71,-82.60000,39.80000,986.68,300.74
72,-83.00000,39.80000,681.63,207.76
73,-84.40000,41.50000,718.41,218.97
74,-84.00000,41.50000,688.22,209.77
75,-81.30000,41.50000,1089.34,332.03
76,-82.70000,41.20000,754.13,229.86
77,-82.50000,39.00000,756.99,230.73
78,-82.20000,40.30000,1160.96,353.86
79,-97.30000,34.70000,963.81,293.77
80,-97.90000,36.70000,1074.77,327.59
81,-99.90000,34.70000,1645.24,501.47
82,-97.40000,36.70000,1009.25,307.62
83,-94.80000,33.90000,430.45,131.20
84,-95.10000,36.30000,830.15,253.03
85,-97.20000,35.30000,1192.98,363.62
86,-97.10000,34.20000,816.14,248.76
87,-96.30000,36.70000,949.77,289.49
88,-96.80000,36.00000,899.08,274.04
89,-122.20000,45.40000,928.35,282.96
90,-122.10000,45.40000,1808.27,551.16
91,-122.90000,45.30000,927.43,282.68
92,-122.90000,45.40000,125.13,38.14
93,-123.30000,45.70000,870.37,265.29
94,-122.90000,45.60000,294.78,89.85
95,-117.50000,45.60000,3640.94,1109.76
96,-117.60000,45.80000,3608.27,1099.80
97,-118.60000,45.70000,1561.12,475.83
98,-118.40000,45.90000,1413.39,430.80
99,-119.20000,45.80000,718.67,219.05
100,-123.90000,45.20000,18.04,5.50
101,-124.30000,43.40000,54.72,16.68
102,-124.00000,43.50000,761.71,232.17
103,-123.30000,43.00000,666.01,203.00
104,-119.00000,44.40000,3439.50,1048.36
105,-123.00000,42.40000,1704.07,519.40
106,-123.60000,42.60000,2262.70,689.67
107,-122.60000,44.10000,2210.43,673.74
108,-123.20000,44.00000,573.69,174.86
109,-122.90000,44.60000,299.57,91.31
110,-123.10000,44.50000,250.13,76.24
111,-122.80000,44.80000,447.57,136.42
112,-117.00000,44.00000,2180.48,664.61
113,-122.90000,45.20000,179.13,54.60
114,-77.50000,40.30000,880.68,268.43
115,-77.40000,40.40000,926.94,282.53
116,-77.70000,41.80000,1677.56,511.32
117,-78.10000,41.80000,2123.49,647.24
118,-77.90000,41.90000,2196.16,669.39
119,-76.70000,41.50000,1789.53,545.45
120,-76.50000,41.50000,1912.80,583.02
121,-76.00000,41.70000,1002.17,305.46
122,-77.30000,41.80000,1172.18,357.28
123,-79.80000,41.50000,1413.09,430.71
124,-79.10000,41.80000,1357.91,413.89
125,-80.50000,40.10000,1252.13,381.65
126,-75.20000,41.80000,1376.15,419.45
127,-75.40000,41.60000,1353.74,412.62
128,-76.50000,39.80000,628.25,191.49
129,-77.10000,40.00000,608.37,185.43
130,-79.70000,40.50000,1239.76,377.88
131,-79.50000,40.60000,1284.45,391.50
132,-80.30000,40.90000,1230.84,375.16
133,-78.20000,40.00000,1423.98,434.03
134,-78.60000,40.00000,1176.38,358.56
135,-75.90000,40.50000,482.84,147.17
136,-78.20000,41.40000,1201.77,366.30
137,-75.80000,40.80000,609.88,185.89
138,-77.60000,41.10000,1097.93,334.65
139,-78.80000,40.80000,1559.81,475.43
140,-80.30000,41.60000,1074.15,327.40
141,-80.20000,41.70000,1241.08,378.28
142,-80.20000,41.60000,1326.64,404.36
143,-80.00000,41.60000,1368.80,417.21
144,-77.10000,40.20000,477.03,145.40
145,-77.40000,40.20000,558.37,170.19
146,-78.70000,41.50000,1716.86,523.30
147,-80.00000,41.90000,1201.12,366.10
148,-79.90000,41.90000,1227.26,374.07
149,-77.50000,39.70000,1388.58,423.24
150,-78.10000,40.70000,1201.51,366.22
151,-77.80000,40.70000,1526.51,465.28
152,-79.10000,41.10000,1493.11,455.10
153,-76.10000,41.40000,1655.81,504.69
154,-75.70000,41.20000,1837.01,559.92
155,-77.30000,41.40000,1678.84,511.71
156,-77.50000,41.30000,1536.91,468.45
157,-78.30000,41.90000,1697.97,517.54
158,-75.50000,41.00000,1847.01,562.97
159,-81.20000,34.70000,599.93,182.86
160,-80.40000,33.10000,88.62,27.01
161,-79.30000,33.30000,19.75,6.02
162,-78.80000,33.90000,11.22,3.42
163,-79.10000,34.30000,58.99,17.98
164,-80.70000,34.40000,446.19,136.00
165,-80.80000,34.70000,530.68,161.75
166,-81.40000,34.20000,594.69,181.26
167,-80.90000,33.40000,182.84,55.73
168,-80.80000,33.50000,195.67,59.64
169,-82.80000,34.70000,847.41,258.29
170,-81.80000,35.10000,879.30,268.01
171,-82.20000,34.90000,971.82,296.21
172,-97.10000,42.80000,1151.02,350.83
173,-98.30000,44.90000,1297.93,395.61
174,-97.50000,45.50000,1812.63,552.49
175,-98.10000,45.90000,1290.16,393.24
176,-98.30000,45.30000,1297.70,395.54
177,-97.20000,44.70000,1701.02,518.47
178,-98.70000,45.50000,1437.07,438.02
179,-98.50000,45.00000,1293.31,394.20
180,-96.90000,44.30000,1615.32,492.35
181,-97.00000,44.60000,1661.25,506.35
182,-98.20000,44.40000,1272.08,387.73
183,-85.90000,36.00000,817.49,249.17
184,-87.20000,36.00000,756.30,230.52
185,-87.30000,36.20000,707.97,215.79
186,-89.40000,35.90000,292.98,89.30
187,-86.90000,35.30000,740.75,225.78
188,-87.70000,35.70000,746.19,227.44
189,-85.60000,36.40000,919.23,280.18
190,-84.20000,36.00000,906.10,276.18
191,-89.50000,35.90000,372.83,113.64
192,-87.20000,35.30000,997.05,303.90
193,-87.40000,35.20000,915.45,279.03
194,-87.50000,35.60000,644.98,196.59
