longitude,latitude
-94.6,34.8
-97.6,35.9
-98.2,34.8
-95.6,35.3
-97.2,35.6
-96.0,35.6
-98.0,35.6
-98.5,35.9
-98.4,35.6
-100.5,36.8
-98.9,36.6
-94.8,35.5
-97.0,36.1
-123.4,44.4
-121.9,45.3
-122.3,45.4
-122.9,45.7
-123.2,45.2
-120.8,44.2
-123.4,42.5
-123.7,44.0
-123.1,44.1
-122.5,44.1
-124.1,44.3
-122.8,44.5
-122.7,44.4
-122.7,44.8
-75.1,41.3
-78.2,41.7
-77.3,41.6
-80.0,40.1
-79.2,40.4
-75.7,40.4
-76.7,41.8
-80.1,40.7
-75.9,39.9
-78.7,40.7
-78.8,40.9
-77.3,41.1
-79.7,41.7
-77.5,40.1
-79.8,40.0
-77.8,39.9
-77.9,39.9
-77.9,40.6
-78.1,40.3
-78.0,40.4
-79.0,40.6
-79.2,41.0
-77.3,40.6
-76.5,40.2
-76.2,39.9
-76.2,41.3
-77.4,41.4
-77.2,41.3
-78.3,41.8
-80.4,41.3
-77.6,40.5
-71.6,41.6
-82.2,34.7
-80.4,32.8
-79.1,34.2
-78.9,34.0
-80.7,34.3
-79.7,34.6
-82.0,34.7
-81.9,34.9
-97.0,44.7
-103.8,44.7
-103.5,44.4
-98.8,45.6
-96.7,43.4
-103.6,43.6
-96.6,45.2
-97.4,42.8
-98.8,44.6
-89.5,35.3
-89.5,35.0
-88.8,35.9
-88.2,35.4
-88.2,36.3
-81.8,36.4
-89.5,36.5
-86.7,35.2
-86.2,36.6
-89.0,35.4
-87.0,35.5
-87.9,35.5
-84.8,35.2
-83.7,36.5
-83.2,36.0
-86.0,35.5
-89.0,35.7
-89.6,35.0
-89.5,35.5
-86.8,36.6
-85.8,35.6
-82.6,36.4
-83.5,35.9
-97.5,29.7
-101.0,35.6
-98.6,33.6
-98.5,28.8
-99.5,29.8
-97.2,30.1
-97.8,28.6
-97.8,31.0
-96.2,30.6
-99.2,31.8
-98.4,30.9
-97.8,29.9
-95.1,31.6
-98.2,33.7
-96.4,29.5
-97.0,29.1
-98.4,27.6
-99.0,32.1
-96.7,32.3
-100.6,31.3
-99.7,29.3
-96.0,32.4
-96.4,29.1
-97.7,26.5
-97.7,33.1
-102.8,33.0
-96.0,32.2
-95.8,32.2
-96.5,28.8
-97.1,32.4
-97.8,27.4
-97.1,29.3
-98.1,28.4
-98.6,30.8
-98.5,30.8
-97.0,31.6
-97.4,31.6
-95.9,31.0
-100.6,28.9
-98.9,29.2
-97.0,30.9
-97.9,33.6
-97.6,33.9
-96.4,32.3
-97.8,32.7
-94.8,32.1
-95.3,30.5
-111.0,39.2
-112.0,41.0
-111.8,40.8
-113.6,37.0
-111.8,41.8
-72.8,43.1
-72.8,44.9
-72.9,44.5
-72.2,44.2
-72.7,44.3
-72.5,44.6
-78.6,36.6
-75.8,37.4
-77.8,38.4
-77.2,37.3
-77.6,38.9
-79.5,37.7
-82.2,36.8
-78.5,39.0
-81.5,36.8
-77.0,36.6
-77.6,38.2
-77.1,37.0
-79.7,37.1
-82.6,37.2
-82.4,37.2
-76.2,36.6
-82.2,37.1
-77.4,37.4
-82.0,37.3
-79.0,38.0
-78.6,37.8
-78.6,38.0
-78.6,38.1
-75.9,37.7
-77.3,37.7
-79.4,38.4
-78.4,38.4
-77.1,38.3
-119.5,46.6
-120.7,47.5
-123.6,48.1
-122.4,45.8
-123.1,46.2
-123.2,46.3
-122.6,48.1
-122.7,47.9
-123.0,47.5
-123.8,46.5
-123.5,46.6
-117.3,48.3
-122.3,47.0
-122.3,48.1
-121.8,47.8
-121.5,47.9
-117.9,48.6
-123.4,46.3
-118.2,46.1
-118.2,46.2
-117.1,46.8
-81.5,38.5
-81.7,37.8
-80.8,39.8
-81.1,39.4
-79.6,39.4
-79.6,39.7
-79.7,39.6
-81.8,38.5
-79.1,38.8
-79.6,38.9
-78.6,39.1
-80.1,39.3
-81.6,37.5
-80.3,38.0
-80.8,39.1
-80.7,38.6
-89.9,44.2
-91.8,45.5
-89.2,43.2
-88.8,43.5
-88.2,45.9
-89.9,43.2
-87.8,42.6
-87.9,42.8
-91.3,45.4
-91.0,43.5
-88.8,44.2
-109.0,44.5
-109.6,44.2
-105.9,42.9
144.9,13.5
144.7,13.3
-86.5,32.8
-86.4,34.4
-85.0,32.3
-86.4,33.8
-150.5,61.6
-112.1,33.9
-112.2,33.7
-112.3,33.7
-111.9,33.4
-111.6,32.7
-111.7,32.8
-91.8,33.6
