longitude,latitude
-90.3,30.4
-90.4,30.6
-90.2,30.5
-90.4,30.7
-90.5,30.8
-90.4,30.3
-90.5,30.9
-90.6,29.6
-90.8,29.6
-90.7,29.7
-92.1,30.0
-92.4,30.0
-92.2,29.9
-92.4,29.8
-92.3,30.0
-92.1,29.9
-92.2,30.0
-92.3,29.9
-92.3,29.8
-92.5,30.0
-92.6,29.7
-92.2,29.8
-92.4,29.9
-92.1,29.8
-92.6,30.0
-93.4,31.1
-93.3,31.0
-93.4,31.2
-89.9,30.7
-90.2,30.9
-90.1,30.8
-91.3,30.5
-91.4,30.5
-91.4,30.8
-91.0,30.9
-90.5,29.6
-90.6,29.7
-92.5,31.1
-90.8,30.1
-90.7,29.9
-90.8,30.0
-91.0,30.8
-91.1,30.8
-93.7,31.5
-93.0,31.7
-90.1,29.7
-90.1,29.6
-93.3,29.8
-93.1,29.8
-92.8,29.7
-92.9,29.8
-93.4,30.0
-93.0,29.8
-93.2,29.8
-93.6,29.8
-93.3,30.0
-92.9,29.7
-92.8,30.0
-93.2,30.0
-93.1,29.9
-93.5,29.8
-93.1,30.0
-93.8,29.8
-93.4,29.9
-93.5,30.0
-90.3,29.4
-90.0,29.2
-90.1,29.2
-90.0,29.3
-73.1,41.6
-90.2,30.0
-90.1,30.0
-90.3,29.5
-91.0,29.3
-90.3,29.6
-90.4,29.6
-90.2,29.2
-90.5,29.8
-90.2,29.1
-90.5,29.5
-90.5,29.7
-90.8,29.7
-90.4,29.5
-90.2,29.3
-90.0,30.0
-89.8,30.1
-89.9,30.0
-90.0,30.1
-89.9,30.1
-89.8,29.9
-89.7,29.8
-89.7,29.9
-89.8,29.8
-89.9,30.3
-90.0,30.3
-90.2,30.6
-89.7,30.2
-90.0,30.4
-89.9,30.2
-89.8,30.4
-89.9,30.5
-90.6,29.4
-90.6,29.3
-90.7,29.5
-90.6,29.5
-91.0,29.7
-90.8,29.5
-90.7,29.3
-90.5,29.4
-90.7,29.4
-90.7,29.2
-90.9,29.6
-90.8,29.4
-68.6,47.3
-70.2,43.6
-70.3,43.5
-70.2,45.1
-70.2,44.9
-70.2,45.0
-69.2,44.1
-70.6,44.2
-70.4,43.4
-70.4,43.5
-70.5,43.3
-70.7,43.4
-70.8,43.2
-70.6,43.3
-70.6,43.2
-70.0,43.7
-70.5,43.4
-70.7,43.1
-69.7,43.8
-69.2,44.4
-78.8,39.6
-78.8,39.7
-78.6,39.7
-79.0,39.5
-76.7,39.0
-76.7,39.1
-76.5,38.8
-76.6,39.2
-76.4,39.1
-76.5,38.9
-76.6,38.8
-76.5,39.0
-76.5,39.2
-76.5,39.3
-76.4,39.2
-76.4,39.3
-76.4,39.4
-76.7,39.3
-76.8,39.3
-76.5,38.7
-76.4,38.4
-76.5,38.6
-77.3,39.6
-77.0,39.4
-76.0,39.5
-76.1,39.6
-76.2,38.5
-76.2,38.3
-76.2,38.6
-76.1,38.3
-76.3,38.6
-76.3,38.4
-76.1,38.5
-76.3,38.5
-77.4,39.5
-77.5,39.4
-77.4,39.4
-76.2,39.4
-76.3,39.5
-76.9,39.2
-76.1,39.2
-76.3,39.1
-77.0,39.1
-77.2,39.0
-77.1,39.1
-77.2,39.2
-76.2,39.0
-76.1,39.1
-76.3,39.0
-76.2,38.9
-76.0,39.2
-76.3,38.9
-76.6,39.3
-75.8,38.0
-75.9,38.2
-75.8,38.1
-75.9,38.0
-76.5,38.3
-76.4,38.1
-76.5,38.1
-76.7,38.3
-76.3,38.1
-76.7,38.2
-76.6,38.2
-76.1,38.6
-76.3,38.8
-76.2,38.8
-76.3,38.7
-77.8,39.6
-75.6,38.4
-75.1,38.4
-75.2,38.4
-75.1,38.3
-75.6,38.1
-76.6,39.4
-76.5,39.4
-77.0,38.6
-76.9,38.7
-77.0,38.5
-76.0,38.7
-76.8,38.8
-77.0,39.0
-76.8,39.0
-76.9,39.0
-76.8,38.7
-76.9,38.8
-77.0,38.7
-70.3,41.7
-70.4,41.6
-70.0,41.7
-70.1,41.7
-70.2,41.7
-70.0,41.9
-70.5,41.6
-70.0,41.8
-70.4,41.7
-70.5,41.8
-70.2,41.6
-73.2,42.4
-73.2,42.5
-73.3,42.4
-71.3,41.9
-71.3,42.0
-71.1,42.0
-70.8,41.6
-70.9,41.6
-71.1,41.6
-70.9,41.8
-71.1,41.9
-70.6,41.5
-71.1,42.7
-71.2,42.6
-70.9,42.6
-70.8,42.6
-70.9,42.5
-70.6,42.6
-70.7,42.6
-71.0,42.8
-71.2,42.7
-71.0,42.5
-70.8,42.5
-70.9,42.4
-70.8,42.8
-70.9,42.8
-70.6,42.7
-70.8,42.9
-72.6,42.1
-71.4,42.5
-71.2,42.4
-71.3,42.6
-71.4,42.6
-71.3,42.7
-71.4,42.3
